,date,preds_0_Highlands Ranch,actual,preds_1_Highlands Ranch,preds_2_Highlands Ranch,preds_3_Highlands Ranch,preds_4_Highlands Ranch,preds_5_Highlands Ranch,site_name,lat,lon
63,2023-05-04 20:00:00+00:00,0.0482048,0.058,0.046748392,0.044736516,0.04277301,0.0447104,0.044089973,Highlands Ranch,39.567887,-104.957193
64,2023-05-04 21:00:00+00:00,0.05703641,0.054,0.055127054,0.053950585,0.052314326,0.050697125,0.052304816,Highlands Ranch,39.567887,-104.957193
65,2023-05-04 22:00:00+00:00,0.059780322,0.05,0.06036736,0.05884798,0.05789722,0.05656365,0.055233385,Highlands Ranch,39.567887,-104.957193
66,2023-05-04 23:00:00+00:00,0.0517018,0.052,0.05358564,0.05405565,0.052827336,0.052047174,0.050945446,Highlands Ranch,39.567887,-104.957193
67,2023-05-05 00:00:00+00:00,0.052405693,0.054,0.052347403,0.05386567,0.054249126,0.05323506,0.052583255,Highlands Ranch,39.567887,-104.957193
68,2023-05-05 01:00:00+00:00,0.04995669,0.053000000000000005,0.049644902,0.049598303,0.050832476,0.05114716,0.050308164,Highlands Ranch,39.567887,-104.957193
69,2023-05-05 02:00:00+00:00,0.048599627,0.048,0.048001543,0.047747847,0.04770947,0.048738208,0.0490019,Highlands Ranch,39.567887,-104.957193
70,2023-05-05 03:00:00+00:00,0.045231577,0.041,0.045349956,0.04486402,0.044654895,0.044622984,0.045486495,Highlands Ranch,39.567887,-104.957193
71,2023-05-05 04:00:00+00:00,0.041841626,0.037,0.04268075,0.04277702,0.042375688,0.042201705,0.042174984,Highlands Ranch,39.567887,-104.957193
72,2023-05-05 05:00:00+00:00,0.03876513,0.033,0.039729718,0.040413737,0.04049351,0.040158425,0.04001234,Highlands Ranch,39.567887,-104.957193
73,2023-05-05 06:00:00+00:00,0.03632677,0.037,0.0374678,0.03824609,0.03880656,0.038872432,0.038594306,Highlands Ranch,39.567887,-104.957193
74,2023-05-05 07:00:00+00:00,0.035325095,0.023,0.035190888,0.036122933,0.036768135,0.037236307,0.037291646,Highlands Ranch,39.567887,-104.957193
75,2023-05-05 08:00:00+00:00,0.031685524,0.024000000000000004,0.034152538,0.03404182,0.03481982,0.035362586,0.035758458,Highlands Ranch,39.567887,-104.957193
76,2023-05-05 09:00:00+00:00,0.029199123,0.026,0.030734302,0.032750085,0.032658484,0.033306964,0.033762112,Highlands Ranch,39.567887,-104.957193
77,2023-05-05 10:00:00+00:00,0.02821652,0.031999999999999994,0.028854486,0.030109026,0.031777263,0.031700887,0.03224442,Highlands Ranch,39.567887,-104.957193
78,2023-05-05 11:00:00+00:00,0.028938677,0.035,0.028184589,0.028707441,0.029747913,0.031142311,0.031078141,Highlands Ranch,39.567887,-104.957193
79,2023-05-05 12:00:00+00:00,0.030089928,0.031000000000000003,0.028885592,0.028268702,0.028701246,0.029568708,0.030737448,Highlands Ranch,39.567887,-104.957193
80,2023-05-05 13:00:00+00:00,0.029747598,0.03,0.029566068,0.028580772,0.028069628,0.028431011,0.029160015,Highlands Ranch,39.567887,-104.957193
81,2023-05-05 14:00:00+00:00,0.032304734,0.037,0.032254674,0.032107305,0.03129825,0.030875009,0.03117594,Highlands Ranch,39.567887,-104.957193
82,2023-05-05 15:00:00+00:00,0.03804163,0.05,0.037108816,0.03706816,0.036946826,0.036275037,0.0359213,Highlands Ranch,39.567887,-104.957193
83,2023-05-05 16:00:00+00:00,0.046743136,0.05500000000000001,0.04439269,0.04364085,0.04360772,0.04350786,0.04295178,Highlands Ranch,39.567887,-104.957193
84,2023-05-05 17:00:00+00:00,0.053724475,0.061000000000000006,0.05210696,0.050229568,0.04962075,0.049593654,0.04951127,Highlands Ranch,39.567887,-104.957193
85,2023-05-05 18:00:00+00:00,0.0599342,0.062,0.058524836,0.0572354,0.055721804,0.055225614,0.055203367,Highlands Ranch,39.567887,-104.957193
86,2023-05-05 19:00:00+00:00,0.06397866,0.06299999999999999,0.06358091,0.062460765,0.061423585,0.060192835,0.05978589,Highlands Ranch,39.567887,-104.957193
87,2023-05-05 20:00:00+00:00,0.05846586,0.062,0.05865435,0.05833561,0.05742938,0.056581363,0.055567205,Highlands Ranch,39.567887,-104.957193
88,2023-05-05 21:00:00+00:00,0.056341168,0.061000000000000006,0.055657707,0.055809643,0.055551548,0.054811172,0.05411356,Highlands Ranch,39.567887,-104.957193
89,2023-05-05 22:00:00+00:00,0.059225623,0.061000000000000006,0.058331583,0.057788983,0.057911027,0.057702556,0.057100315,Highlands Ranch,39.567887,-104.957193
90,2023-05-05 23:00:00+00:00,0.057775278,0.062,0.057435885,0.05672507,0.05628777,0.056387365,0.05621651,Highlands Ranch,39.567887,-104.957193
91,2023-05-06 00:00:00+00:00,0.057475492,0.065,0.05667237,0.056404304,0.055837844,0.055484034,0.055565335,Highlands Ranch,39.567887,-104.957193
92,2023-05-06 01:00:00+00:00,0.055604003,0.066,0.054163653,0.053522103,0.053305518,0.052842446,0.05254986,Highlands Ranch,39.567887,-104.957193
93,2023-05-06 02:00:00+00:00,0.054256044,0.056,0.052250862,0.051081803,0.050556947,0.050377514,0.04999112,Highlands Ranch,39.567887,-104.957193
94,2023-05-06 03:00:00+00:00,0.050168492,0.056,0.049826153,0.048178535,0.047208432,0.04676865,0.046616953,Highlands Ranch,39.567887,-104.957193
95,2023-05-06 04:00:00+00:00,0.047623858,0.04900000000000001,0.04646494,0.046183184,0.044813186,0.044000912,0.043630183,Highlands Ranch,39.567887,-104.957193
96,2023-05-06 05:00:00+00:00,0.0457568,0.048,0.04548419,0.044534683,0.044301324,0.043161117,0.042482346,Highlands Ranch,39.567887,-104.957193
