,date,preds_0_Five Points,actual,preds_1_Five Points,preds_2_Five Points,preds_3_Five Points,preds_4_Five Points,preds_5_Five Points,site_name,lat,lon
35,2023-06-03 23:00:00+00:00,0.045157712,0.054,0.042233273,0.041105833,0.040490814,0.039110478,0.03725635,Five Points,39.751184,-104.987625
36,2023-06-04 00:00:00+00:00,0.04718407,0.04900000000000001,0.044788383,0.042167824,0.041165892,0.040620707,0.039400313,Five Points,39.751184,-104.987625
37,2023-06-04 01:00:00+00:00,0.0483798,0.045,0.04787812,0.045730785,0.043402355,0.042515356,0.0420344,Five Points,39.751184,-104.987625
38,2023-06-04 02:00:00+00:00,0.045805443,0.041,0.046744,0.046284817,0.04433298,0.042222075,0.041420493,Five Points,39.751184,-104.987625
39,2023-06-04 03:00:00+00:00,0.041338593,0.04,0.0426694,0.043525696,0.043108813,0.041342694,0.039437786,Five Points,39.751184,-104.987625
40,2023-06-04 04:00:00+00:00,0.038217153,0.042,0.038587607,0.039798547,0.040572777,0.040196873,0.038609643,Five Points,39.751184,-104.987625
41,2023-06-04 05:00:00+00:00,0.036246255,0.042,0.035199378,0.03553702,0.036634803,0.037334323,0.036995534,Five Points,39.751184,-104.987625
42,2023-06-04 06:00:00+00:00,0.03533657,0.041,0.033746608,0.032798275,0.033102535,0.034088302,0.034714565,Five Points,39.751184,-104.987625
43,2023-06-04 07:00:00+00:00,0.034323104,0.04900000000000001,0.032753497,0.031309914,0.03045186,0.03072641,0.031613614,Five Points,39.751184,-104.987625
44,2023-06-04 08:00:00+00:00,0.036214456,0.038,0.032172084,0.030759228,0.029464738,0.02869755,0.028942423,Five Points,39.751184,-104.987625
45,2023-06-04 09:00:00+00:00,0.03441914,0.034,0.03392954,0.03028556,0.029015236,0.02785444,0.027168127,Five Points,39.751184,-104.987625
46,2023-06-04 10:00:00+00:00,0.032265887,0.034,0.03238044,0.031938475,0.028661057,0.027521513,0.026482645,Five Points,39.751184,-104.987625
47,2023-06-04 11:00:00+00:00,0.030823,0.037,0.030349981,0.03045354,0.030055946,0.027116047,0.02609619,Five Points,39.751184,-104.987625
48,2023-06-04 12:00:00+00:00,0.031077309,0.034,0.029396668,0.028970346,0.029063137,0.028707989,0.026088253,Five Points,39.751184,-104.987625
49,2023-06-04 13:00:00+00:00,0.03023686,0.037,0.0294427,0.027921554,0.027538007,0.027621234,0.027303496,Five Points,39.751184,-104.987625
50,2023-06-04 14:00:00+00:00,0.0304703,0.036,0.028641094,0.02792402,0.02656009,0.026217276,0.02629146,Five Points,39.751184,-104.987625
51,2023-06-04 15:00:00+00:00,0.031211095,0.042,0.029719917,0.028076746,0.027438112,0.026227204,0.025923723,Five Points,39.751184,-104.987625
52,2023-06-04 16:00:00+00:00,0.033479247,0.042,0.030568553,0.029227555,0.027760467,0.02719209,0.026117004,Five Points,39.751184,-104.987625
53,2023-06-04 17:00:00+00:00,0.03522067,0.039,0.032915454,0.030293847,0.029093837,0.027784789,0.027279044,Five Points,39.751184,-104.987625
54,2023-06-04 18:00:00+00:00,0.035340734,0.042,0.034317274,0.03224652,0.029908419,0.028840689,0.027679062,Five Points,39.751184,-104.987625
55,2023-06-04 19:00:00+00:00,0.036908668,0.043,0.03510588,0.03418665,0.03234229,0.030264677,0.02931799,Five Points,39.751184,-104.987625
56,2023-06-04 20:00:00+00:00,0.0399132,0.044,0.038267493,0.036649745,0.035832606,0.034197915,0.03236107,Five Points,39.751184,-104.987625
57,2023-06-04 21:00:00+00:00,0.04005874,0.04700000000000001,0.038962252,0.037487987,0.03605168,0.035328142,0.033884607,Five Points,39.751184,-104.987625
58,2023-06-04 22:00:00+00:00,0.041811854,0.044,0.039958883,0.038979013,0.03767484,0.036407296,0.035770465,Five Points,39.751184,-104.987625
59,2023-06-04 23:00:00+00:00,0.04465742,0.043,0.044068232,0.042411007,0.04154335,0.040392358,0.039276827,Five Points,39.751184,-104.987625
60,2023-06-05 00:00:00+00:00,0.04232193,0.046,0.042764325,0.042239543,0.04077372,0.04000777,0.038994677,Five Points,39.751184,-104.987625
61,2023-06-05 01:00:00+00:00,0.04115421,0.044,0.04015696,0.040553108,0.040089134,0.038796812,0.03812362,Five Points,39.751184,-104.987625
62,2023-06-05 02:00:00+00:00,0.04108591,0.038,0.04030177,0.039390888,0.03974897,0.039331492,0.03817165,Five Points,39.751184,-104.987625
63,2023-06-05 03:00:00+00:00,0.038400397,0.024000000000000004,0.03925218,0.03853825,0.037712954,0.038036063,0.037660845,Five Points,39.751184,-104.987625
64,2023-06-05 04:00:00+00:00,0.032112893,0.021,0.03608106,0.036855742,0.03620997,0.03546501,0.035755623,Five Points,39.751184,-104.987625
65,2023-06-05 05:00:00+00:00,0.02722574,0.015,0.03027426,0.033864558,0.03456113,0.03398207,0.033315387,Five Points,39.751184,-104.987625
