,date,preds_0_Evergreen,actual,preds_1_Evergreen,preds_2_Evergreen,preds_3_Evergreen,preds_4_Evergreen,preds_5_Evergreen,site_name,lat,lon
34,2023-06-03 22:00:00+00:00,0.05139894,0.053000000000000005,0.050847214,0.050479278,0.049077086,0.047775235,0.046360523,Evergreen,39.620408,-105.33872
35,2023-06-03 23:00:00+00:00,0.053247616,0.053000000000000005,0.052831125,0.052348617,0.05203175,0.050831433,0.04972199,Evergreen,39.620408,-105.33872
36,2023-06-04 00:00:00+00:00,0.05290023,0.052,0.052964814,0.052601546,0.05218714,0.05191685,0.050897676,Evergreen,39.620408,-105.33872
37,2023-06-04 01:00:00+00:00,0.046141732,0.05,0.046363715,0.04641833,0.046115518,0.04577228,0.045549523,Evergreen,39.620408,-105.33872
38,2023-06-04 02:00:00+00:00,0.040948376,0.048,0.040001392,0.040193237,0.040239703,0.039983556,0.039694432,Evergreen,39.620408,-105.33872
39,2023-06-04 03:00:00+00:00,0.037187267,0.031999999999999994,0.03545744,0.03462736,0.034792576,0.034832362,0.03461392,Evergreen,39.620408,-105.33872
40,2023-06-04 04:00:00+00:00,0.032052193,0.03,0.033320226,0.03179942,0.031084321,0.031225767,0.03125968,Evergreen,39.620408,-105.33872
41,2023-06-04 05:00:00+00:00,0.027665563,0.026,0.028168436,0.029286407,0.027973464,0.02735977,0.02748065,Evergreen,39.620408,-105.33872
42,2023-06-04 06:00:00+00:00,0.025208725,0.022,0.02561711,0.02606092,0.027026342,0.02589952,0.025375161,Evergreen,39.620408,-105.33872
43,2023-06-04 07:00:00+00:00,0.023281857,0.019,0.02406859,0.024427775,0.024809927,0.025635423,0.024676222,Evergreen,39.620408,-105.33872
44,2023-06-04 08:00:00+00:00,0.021855084,0.017,0.022907082,0.02359846,0.023907691,0.024234528,0.024937015,Evergreen,39.620408,-105.33872
45,2023-06-04 09:00:00+00:00,0.020602793,0.012,0.021801192,0.022727702,0.023324953,0.023590242,0.023869378,Evergreen,39.620408,-105.33872
46,2023-06-04 10:00:00+00:00,0.019216722,0.010000000000000002,0.021358216,0.022421068,0.023226377,0.023741985,0.023969825,Evergreen,39.620408,-105.33872
47,2023-06-04 11:00:00+00:00,0.01758432,0.009000000000000001,0.019881876,0.021779684,0.022702083,0.023396472,0.023838958,Evergreen,39.620408,-105.33872
48,2023-06-04 12:00:00+00:00,0.01596658,0.010000000000000002,0.018139964,0.020196661,0.021860266,0.022662934,0.023264375,Evergreen,39.620408,-105.33872
49,2023-06-04 13:00:00+00:00,0.016747544,0.014000000000000002,0.018246876,0.020174092,0.021961985,0.023397092,0.02408571,Evergreen,39.620408,-105.33872
50,2023-06-04 14:00:00+00:00,0.018749323,0.017,0.019445771,0.020779235,0.022459691,0.024006706,0.025241442,Evergreen,39.620408,-105.33872
51,2023-06-04 15:00:00+00:00,0.022081953,0.028999999999999998,0.022522232,0.023136737,0.024291303,0.025735019,0.027056232,Evergreen,39.620408,-105.33872
52,2023-06-04 16:00:00+00:00,0.02702303,0.041,0.025277719,0.025664086,0.026192952,0.027179284,0.028405506,Evergreen,39.620408,-105.33872
53,2023-06-04 17:00:00+00:00,0.033354957,0.046,0.029781858,0.028239347,0.028574541,0.029029833,0.029874336,Evergreen,39.620408,-105.33872
54,2023-06-04 18:00:00+00:00,0.03800872,0.04900000000000001,0.03476286,0.031621825,0.030288965,0.030576522,0.03096499,Evergreen,39.620408,-105.33872
55,2023-06-04 19:00:00+00:00,0.044514164,0.053000000000000005,0.041663952,0.0388251,0.036121566,0.0349823,0.03522683,Evergreen,39.620408,-105.33872
56,2023-06-04 20:00:00+00:00,0.04851206,0.054,0.04632003,0.04383331,0.041389022,0.039077386,0.03810859,Evergreen,39.620408,-105.33872
57,2023-06-04 21:00:00+00:00,0.05017518,0.053000000000000005,0.048736498,0.046793856,0.044622574,0.042500082,0.04050181,Evergreen,39.620408,-105.33872
58,2023-06-04 22:00:00+00:00,0.052062895,0.052,0.051329605,0.05006647,0.04838679,0.046522666,0.044708155,Evergreen,39.620408,-105.33872
59,2023-06-04 23:00:00+00:00,0.052658904,0.052,0.052675225,0.05203297,0.050945647,0.049508836,0.047922805,Evergreen,39.620408,-105.33872
60,2023-06-05 00:00:00+00:00,0.05298687,0.05500000000000001,0.053157352,0.053171597,0.052620195,0.051693197,0.05047389,Evergreen,39.620408,-105.33872
61,2023-06-05 01:00:00+00:00,0.045405854,0.053000000000000005,0.044912025,0.04505683,0.04506874,0.044611186,0.043845776,Evergreen,39.620408,-105.33872
62,2023-06-05 02:00:00+00:00,0.041792408,0.033,0.039932556,0.0395032,0.03962678,0.039636884,0.039250754,Evergreen,39.620408,-105.33872
63,2023-06-05 03:00:00+00:00,0.034052458,0.024000000000000004,0.036198787,0.03458111,0.034215048,0.034319732,0.034328252,Evergreen,39.620408,-105.33872
64,2023-06-05 04:00:00+00:00,0.02628308,0.017,0.02877075,0.030669665,0.029267274,0.028951744,0.02904156,Evergreen,39.620408,-105.33872
65,2023-06-05 05:00:00+00:00,0.020632384,0.015,0.02295375,0.025181012,0.026844295,0.025623346,0.025349837,Evergreen,39.620408,-105.33872
66,2023-06-05 06:00:00+00:00,0.017238872,0.013000000000000001,0.018653506,0.020741625,0.022703115,0.02415693,0.02309439,Evergreen,39.620408,-105.33872
67,2023-06-05 07:00:00+00:00,0.016238783,0.012,0.017297676,0.018565593,0.020398851,0.022107549,0.023366556,Evergreen,39.620408,-105.33872
68,2023-06-05 08:00:00+00:00,0.016516423,0.009000000000000001,0.017566215,0.01850614,0.01960902,0.021191582,0.022657957,Evergreen,39.620408,-105.33872
69,2023-06-05 09:00:00+00:00,0.015047216,0.006,0.01692918,0.017867543,0.018691145,0.019650837,0.02102059,Evergreen,39.620408,-105.33872
70,2023-06-05 10:00:00+00:00,0.01436497,0.005,0.016633702,0.018312274,0.019131882,0.0198464,0.020674476,Evergreen,39.620408,-105.33872
71,2023-06-05 11:00:00+00:00,0.014843942,0.004,0.017192233,0.019213356,0.020678954,0.021388771,0.022004453,Evergreen,39.620408,-105.33872
72,2023-06-05 12:00:00+00:00,0.01550139,0.006,0.018203475,0.02028032,0.022031665,0.023292093,0.023898916,Evergreen,39.620408,-105.33872
73,2023-06-05 13:00:00+00:00,0.01607137,0.014000000000000002,0.018453967,0.020848,0.022650648,0.024159277,0.025239019,Evergreen,39.620408,-105.33872
74,2023-06-05 14:00:00+00:00,0.021273166,0.03,0.021796469,0.023898544,0.025967559,0.027513811,0.028800486,Evergreen,39.620408,-105.33872
75,2023-06-05 15:00:00+00:00,0.029076431,0.041,0.026829366,0.027292173,0.029117614,0.030901205,0.032226875,Evergreen,39.620408,-105.33872
76,2023-06-05 16:00:00+00:00,0.034411285,0.046,0.031348944,0.029366907,0.029768957,0.03134438,0.03287473,Evergreen,39.620408,-105.33872
77,2023-06-05 17:00:00+00:00,0.03852646,0.053000000000000005,0.035537023,0.032832187,0.031109855,0.0314571,0.03281117,Evergreen,39.620408,-105.33872
78,2023-06-05 18:00:00+00:00,0.04620033,0.056,0.04244495,0.03982545,0.037494536,0.03601982,0.03631581,Evergreen,39.620408,-105.33872
79,2023-06-05 19:00:00+00:00,0.05331492,0.059,0.05075185,0.047468577,0.04520856,0.043209247,0.041949954,Evergreen,39.620408,-105.33872
80,2023-06-05 20:00:00+00:00,0.057454735,0.056999999999999995,0.055937137,0.053686164,0.050835136,0.04888065,0.04715848,Evergreen,39.620408,-105.33872
81,2023-06-05 21:00:00+00:00,0.054969735,0.054,0.055091046,0.053748894,0.05177566,0.049285747,0.047585502,Evergreen,39.620408,-105.33872
82,2023-06-05 22:00:00+00:00,0.053545732,0.05,0.053797644,0.053902686,0.052754413,0.051074214,0.04896115,Evergreen,39.620408,-105.33872
83,2023-06-05 23:00:00+00:00,0.0506894,0.045,0.051609837,0.05182818,0.051918156,0.05094054,0.049515408,Evergreen,39.620408,-105.33872
84,2023-06-06 00:00:00+00:00,0.050296474,0.04,0.05179032,0.0526003,0.052789923,0.052867666,0.05202719,Evergreen,39.620408,-105.33872
85,2023-06-06 01:00:00+00:00,0.04066437,0.043,0.043227028,0.044506904,0.045190245,0.045349322,0.045414295,Evergreen,39.620408,-105.33872
86,2023-06-06 02:00:00+00:00,0.037020233,0.028000000000000004,0.03644434,0.03867299,0.039766677,0.04034673,0.04048127,Evergreen,39.620408,-105.33872
87,2023-06-06 03:00:00+00:00,0.029206857,0.024000000000000004,0.031456664,0.030943643,0.032894593,0.03384612,0.034348715,Evergreen,39.620408,-105.33872
88,2023-06-06 04:00:00+00:00,0.025421629,0.022,0.026698804,0.02867987,0.02823735,0.029910017,0.03072155,Evergreen,39.620408,-105.33872
89,2023-06-06 05:00:00+00:00,0.021880062,0.018,0.02272306,0.023853155,0.02557277,0.025191335,0.026627243,Evergreen,39.620408,-105.33872
90,2023-06-06 06:00:00+00:00,0.01815967,0.019,0.019128919,0.019883389,0.02087446,0.022374326,0.022043329,Evergreen,39.620408,-105.33872
91,2023-06-06 07:00:00+00:00,0.017382924,0.019,0.017170431,0.018043952,0.018710252,0.019579282,0.020888712,Evergreen,39.620408,-105.33872
92,2023-06-06 08:00:00+00:00,0.018284466,0.019,0.017873866,0.017682355,0.018454697,0.019039271,0.019797655,Evergreen,39.620408,-105.33872
93,2023-06-06 09:00:00+00:00,0.018330563,0.017,0.018147552,0.017777214,0.017607609,0.018286897,0.018798236,Evergreen,39.620408,-105.33872
94,2023-06-06 10:00:00+00:00,0.019546311,0.017,0.019887667,0.019722354,0.019393824,0.019244432,0.019839447,Evergreen,39.620408,-105.33872
95,2023-06-06 11:00:00+00:00,0.020946568,0.017,0.021603204,0.02191179,0.021765037,0.021475537,0.021344572,Evergreen,39.620408,-105.33872
96,2023-06-06 12:00:00+00:00,0.022462454,0.015,0.02348956,0.02408632,0.024361633,0.024231687,0.023976775,Evergreen,39.620408,-105.33872
97,2023-06-06 13:00:00+00:00,0.023312654,0.02,0.02525384,0.026184736,0.026715606,0.026958803,0.026844641,Evergreen,39.620408,-105.33872
98,2023-06-06 14:00:00+00:00,0.027006155,0.03,0.027873818,0.029627636,0.030452643,0.030919697,0.031132555,Evergreen,39.620408,-105.33872
99,2023-06-06 15:00:00+00:00,0.034571454,0.054,0.033793975,0.03456119,0.036086828,0.03679918,0.037200306,Evergreen,39.620408,-105.33872
100,2023-06-06 16:00:00+00:00,0.047119975,0.056,0.042004023,0.041317243,0.04198605,0.043307938,0.043921653,Evergreen,39.620408,-105.33872
101,2023-06-06 17:00:00+00:00,0.05471936,0.056,0.052359186,0.047890004,0.047295645,0.047872193,0.049006667,Evergreen,39.620408,-105.33872
102,2023-06-06 18:00:00+00:00,0.0593405,0.062,0.05899928,0.056948256,0.0530818,0.05256856,0.05306499,Evergreen,39.620408,-105.33872
103,2023-06-06 19:00:00+00:00,0.06341065,0.06,0.06269888,0.0624042,0.060638815,0.057314027,0.056873374,Evergreen,39.620408,-105.33872
104,2023-06-06 20:00:00+00:00,0.065190606,0.053000000000000005,0.06610327,0.065491945,0.065238796,0.06372413,0.06087452,Evergreen,39.620408,-105.33872
105,2023-06-06 21:00:00+00:00,0.05555915,0.065,0.05877219,0.059572447,0.05903522,0.05881307,0.057487004,Evergreen,39.620408,-105.33872
106,2023-06-06 22:00:00+00:00,0.054938912,0.064,0.052460916,0.05527593,0.055970162,0.05550464,0.055312485,Evergreen,39.620408,-105.33872
107,2023-06-06 23:00:00+00:00,0.05948392,0.06,0.057068948,0.054906655,0.057338398,0.057934392,0.057535134,Evergreen,39.620408,-105.33872
108,2023-06-07 00:00:00+00:00,0.05943904,0.054,0.059300974,0.057179056,0.055286694,0.05740829,0.05792561,Evergreen,39.620408,-105.33872
109,2023-06-07 01:00:00+00:00,0.051666193,0.052,0.053036816,0.0529194,0.051128242,0.049532764,0.05131672,Evergreen,39.620408,-105.33872
110,2023-06-07 02:00:00+00:00,0.042378504,0.05500000000000001,0.042295344,0.043482866,0.043381907,0.041845072,0.040476575,Evergreen,39.620408,-105.33872
111,2023-06-07 03:00:00+00:00,0.03911474,0.041,0.0359555,0.03588208,0.036916304,0.03682864,0.03549726,Evergreen,39.620408,-105.33872
112,2023-06-07 04:00:00+00:00,0.034132082,0.033,0.03365441,0.030815493,0.03075049,0.03166196,0.03158487,Evergreen,39.620408,-105.33872
