,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_12,52.95242,o3_sim_Evergreen_12,39.620356699999995,-105.33872,5.13e-05
o3_sim_Idaho Springs_12,53.095325,o3_sim_Idaho Springs_12,39.7924874,-105.49127,3.16e-05
o3_sim_Five Points_12,51.617344,o3_sim_Five Points_12,39.751147800000005,-104.987625,3.62e-05
o3_sim_Welby_12,52.510986,o3_sim_Welby_12,39.8381,-104.94984,1.9e-05
o3_sim_Highlands Ranch_12,52.474983,o3_sim_Highlands Ranch_12,39.5678123,-104.957193,7.47e-05
o3_sim_Rocky Flats_12,56.16165,o3_sim_Rocky Flats_12,39.9127494,-105.188587,4.96e-05
o3_sim_Boulder_12,56.94789,o3_sim_Boulder_12,40.069963,-105.220238,5.3e-05
o3_sim_Chatfield Reservoir_12,51.848175,o3_sim_Chatfield Reservoir_12,39.534446100000004,-105.070358,4.19e-05
o3_sim_Sunnyside_12,53.33839,o3_sim_Sunnyside_12,39.7794802,-105.00518,9.8e-06
o3_sim_East Plains_12,55.596863,o3_sim_East Plains_12,39.6385014,-104.569335,2.06e-05
