,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_6,28.046215,o3_sim_Evergreen_6,39.620370199999996,-105.33872,3.78e-05
o3_sim_Idaho Springs_6,40.863297,o3_sim_Idaho Springs_6,39.792480399999995,-105.49127,3.86e-05
o3_sim_Five Points_6,39.809353,o3_sim_Five Points_6,39.751091,-104.987625,9.3e-05
o3_sim_Welby_6,30.7626,o3_sim_Welby_6,39.8380954,-104.94984,2.36e-05
o3_sim_Highlands Ranch_6,42.731934,o3_sim_Highlands Ranch_6,39.5677926,-104.957193,9.44e-05
o3_sim_Rocky Flats_6,43.66672,o3_sim_Rocky Flats_6,39.912731,-105.188587,6.8e-05
o3_sim_Boulder_6,32.876045,o3_sim_Boulder_6,40.0699563,-105.220238,5.97e-05
o3_sim_Chatfield Reservoir_6,40.82387,o3_sim_Chatfield Reservoir_6,39.534439400000004,-105.070358,4.86e-05
o3_sim_Sunnyside_6,36.748856,o3_sim_Sunnyside_6,39.779478700000006,-105.00518,1.13e-05
o3_sim_East Plains_6,35.055996,o3_sim_East Plains_6,39.638433,-104.569335,8.9e-05
