,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_3,17.576221,o3_sim_Evergreen_3,39.6203102,-105.33872,9.78e-05
o3_sim_Idaho Springs_3,37.82875,o3_sim_Idaho Springs_3,39.792449399999995,-105.49127,6.96e-05
o3_sim_Five Points_3,28.772352,o3_sim_Five Points_3,39.7510898,-104.987625,9.42e-05
o3_sim_Welby_3,19.761583,o3_sim_Welby_3,39.8380505,-104.94984,6.85e-05
o3_sim_Highlands Ranch_3,33.143215,o3_sim_Highlands Ranch_3,39.567847,-104.957193,4e-05
o3_sim_Rocky Flats_3,38.500107,o3_sim_Rocky Flats_3,39.9127689,-105.188587,3.01e-05
o3_sim_Boulder_3,24.207947,o3_sim_Boulder_3,40.0699235,-105.220238,9.25e-05
o3_sim_Chatfield Reservoir_3,25.142921,o3_sim_Chatfield Reservoir_3,39.5344648,-105.070358,2.32e-05
o3_sim_Sunnyside_3,25.840277,o3_sim_Sunnyside_3,39.7794662,-105.00518,2.38e-05
o3_sim_East Plains_3,26.387177,o3_sim_East Plains_3,39.638510600000004,-104.569335,1.14e-05
