,o3,site,latitude,longitude
o3_sim_Evergreen_1_,31.713203,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,41.40693,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,29.469261,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,35.17258,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,41.508736,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,43.215237,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,39.458233,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,44.202293,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,36.719494,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,45.0837,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,39.511253,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_140,45.18593,o3_sim_140,40.2452011,-105.7200012
o3_sim_1,41.522625,o3_sim_1,39.3174019,-104.3799973
o3_sim_2,41.23547,o3_sim_2,39.3174019,-104.4830017
o3_sim_3,40.944553,o3_sim_3,39.3174019,-104.5859985
o3_sim_4,39.410877,o3_sim_4,39.3174019,-104.6900024
o3_sim_5,38.89677,o3_sim_5,39.3174019,-104.7929993
o3_sim_6,37.98898,o3_sim_6,39.3174019,-104.8960037
o3_sim_7,34.817287,o3_sim_7,39.3174019,-104.9990005
o3_sim_8,35.09816,o3_sim_8,39.3174019,-105.1019974
o3_sim_9,35.136265,o3_sim_9,39.3174019,-105.2050018
o3_sim_10,37.51523,o3_sim_10,39.3174019,-105.3079987
o3_sim_11,32.53142,o3_sim_11,39.3174019,-105.4110031
o3_sim_12,43.024956,o3_sim_12,39.3174019,-105.5139999
o3_sim_13,46.99596,o3_sim_13,39.3174019,-105.6169968
o3_sim_14,42.150078,o3_sim_14,39.3174019,-105.7200012
o3_sim_15,42.356876,o3_sim_15,39.4205017,-104.3799973
o3_sim_16,41.3422,o3_sim_16,39.4205017,-104.4830017
o3_sim_17,41.017586,o3_sim_17,39.4205017,-104.5859985
o3_sim_18,39.100998,o3_sim_18,39.4205017,-104.6900024
o3_sim_19,38.01514,o3_sim_19,39.4205017,-104.7929993
o3_sim_20,33.234653,o3_sim_20,39.4205017,-104.8960037
o3_sim_21,34.023235,o3_sim_21,39.4205017,-104.9990005
o3_sim_22,32.605568,o3_sim_22,39.4205017,-105.1019974
o3_sim_23,33.848156,o3_sim_23,39.4205017,-105.2050018
o3_sim_24,31.931612,o3_sim_24,39.4205017,-105.3079987
o3_sim_25,34.573257,o3_sim_25,39.4205017,-105.4110031
o3_sim_26,37.112896,o3_sim_26,39.4205017,-105.5139999
o3_sim_27,39.88988,o3_sim_27,39.4205017,-105.6169968
o3_sim_28,36.296597,o3_sim_28,39.4205017,-105.7200012
o3_sim_29,42.133064,o3_sim_29,39.5236015,-104.3799973
o3_sim_30,40.698685,o3_sim_30,39.5236015,-104.4830017
o3_sim_31,41.613766,o3_sim_31,39.5236015,-104.5859985
o3_sim_32,40.07115,o3_sim_32,39.5236015,-104.6900024
o3_sim_33,35.84185,o3_sim_33,39.5236015,-104.7929993
o3_sim_34,34.57102,o3_sim_34,39.5236015,-104.8960037
o3_sim_35,34.061203,o3_sim_35,39.5236015,-104.9990005
o3_sim_36,35.294174,o3_sim_36,39.5236015,-105.1019974
o3_sim_37,38.086487,o3_sim_37,39.5236015,-105.2050018
o3_sim_38,42.038345,o3_sim_38,39.5236015,-105.3079987
o3_sim_39,42.282867,o3_sim_39,39.5236015,-105.4110031
o3_sim_40,37.214325,o3_sim_40,39.5236015,-105.5139999
o3_sim_41,36.164833,o3_sim_41,39.5236015,-105.6169968
o3_sim_42,38.268677,o3_sim_42,39.5236015,-105.7200012
o3_sim_43,41.05571,o3_sim_43,39.6265984,-104.3799973
o3_sim_44,38.52835,o3_sim_44,39.6265984,-104.4830017
o3_sim_45,41.005142,o3_sim_45,39.6265984,-104.5859985
o3_sim_46,40.841118,o3_sim_46,39.6265984,-104.6900024
o3_sim_47,36.21668,o3_sim_47,39.6265984,-104.7929993
o3_sim_48,31.25374,o3_sim_48,39.6265984,-104.8960037
o3_sim_49,30.206608,o3_sim_49,39.6265984,-104.9990005
o3_sim_50,32.280273,o3_sim_50,39.6265984,-105.1019974
o3_sim_51,35.382477,o3_sim_51,39.6265984,-105.2050018
o3_sim_52,31.420258,o3_sim_52,39.6265984,-105.3079987
o3_sim_53,26.705158,o3_sim_53,39.6265984,-105.4110031
o3_sim_54,40.439598,o3_sim_54,39.6265984,-105.5139999
o3_sim_55,32.09459,o3_sim_55,39.6265984,-105.6169968
o3_sim_56,45.971207,o3_sim_56,39.6265984,-105.7200012
o3_sim_57,37.505615,o3_sim_57,39.7296982,-104.3799973
o3_sim_58,41.75142,o3_sim_58,39.7296982,-104.4830017
o3_sim_59,42.08815,o3_sim_59,39.7296982,-104.5859985
o3_sim_60,39.779415,o3_sim_60,39.7296982,-104.6900024
o3_sim_61,31.700895,o3_sim_61,39.7296982,-104.7929993
o3_sim_62,32.76721,o3_sim_62,39.7296982,-104.8960037
o3_sim_63,23.51065,o3_sim_63,39.7296982,-104.9990005
o3_sim_64,25.639362,o3_sim_64,39.7296982,-105.1019974
o3_sim_65,26.111883,o3_sim_65,39.7296982,-105.2050018
o3_sim_66,32.001225,o3_sim_66,39.7296982,-105.3079987
o3_sim_67,29.893314,o3_sim_67,39.7296982,-105.4110031
o3_sim_68,23.316,o3_sim_68,39.7296982,-105.5139999
o3_sim_69,46.610306,o3_sim_69,39.7296982,-105.6169968
o3_sim_70,38.213818,o3_sim_70,39.7296982,-105.7200012
o3_sim_71,40.879654,o3_sim_71,39.8328018,-104.3799973
o3_sim_72,39.9735,o3_sim_72,39.8328018,-104.4830017
o3_sim_73,38.784805,o3_sim_73,39.8328018,-104.5859985
o3_sim_74,38.948185,o3_sim_74,39.8328018,-104.6900024
o3_sim_75,37.282124,o3_sim_75,39.8328018,-104.7929993
o3_sim_76,32.785847,o3_sim_76,39.8328018,-104.8960037
o3_sim_77,27.18998,o3_sim_77,39.8328018,-104.9990005
o3_sim_78,28.426851,o3_sim_78,39.8328018,-105.1019974
o3_sim_79,34.92169,o3_sim_79,39.8328018,-105.2050018
o3_sim_80,35.42653,o3_sim_80,39.8328018,-105.3079987
o3_sim_81,42.137096,o3_sim_81,39.8328018,-105.4110031
o3_sim_82,39.026535,o3_sim_82,39.8328018,-105.5139999
o3_sim_83,34.131756,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,48.56457,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,38.905453,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,39.268642,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,42.051807,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,38.86946,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,35.701427,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,34.324577,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,26.42333,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,30.322063,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,33.154846,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,25.933094,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,23.104755,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,40.4002,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,35.60347,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,43.992268,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,38.567345,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,37.334595,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,38.355278,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,36.88974,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,35.384426,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,35.07786,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,36.074387,o3_sim_105,40.0390015,-104.9990005
o3_sim_106,33.554996,o3_sim_106,40.0390015,-105.1019974
o3_sim_107,30.791668,o3_sim_107,40.0390015,-105.2050018
o3_sim_108,18.406818,o3_sim_108,40.0390015,-105.3079987
o3_sim_109,32.931854,o3_sim_109,40.0390015,-105.4110031
o3_sim_110,34.809566,o3_sim_110,40.0390015,-105.5139999
o3_sim_111,38.30581,o3_sim_111,40.0390015,-105.6169968
o3_sim_112,43.542717,o3_sim_112,40.0390015,-105.7200012
o3_sim_113,37.51235,o3_sim_113,40.1421013,-104.3799973
o3_sim_114,36.887466,o3_sim_114,40.1421013,-104.4830017
o3_sim_115,39.051926,o3_sim_115,40.1421013,-104.5859985
o3_sim_116,36.46143,o3_sim_116,40.1421013,-104.6900024
o3_sim_117,37.038605,o3_sim_117,40.1421013,-104.7929993
o3_sim_118,35.0104,o3_sim_118,40.1421013,-104.8960037
o3_sim_119,33.930653,o3_sim_119,40.1421013,-104.9990005
o3_sim_120,30.907372,o3_sim_120,40.1421013,-105.1019974
o3_sim_121,32.453976,o3_sim_121,40.1421013,-105.2050018
o3_sim_122,30.83086,o3_sim_122,40.1421013,-105.3079987
o3_sim_123,41.099056,o3_sim_123,40.1421013,-105.4110031
o3_sim_124,37.095436,o3_sim_124,40.1421013,-105.5139999
o3_sim_125,34.726807,o3_sim_125,40.1421013,-105.6169968
o3_sim_126,43.832935,o3_sim_126,40.1421013,-105.7200012
o3_sim_127,36.37622,o3_sim_127,40.2452011,-104.3799973
o3_sim_128,36.834892,o3_sim_128,40.2452011,-104.4830017
o3_sim_129,37.653404,o3_sim_129,40.2452011,-104.5859985
o3_sim_130,36.840244,o3_sim_130,40.2452011,-104.6900024
o3_sim_131,37.360924,o3_sim_131,40.2452011,-104.7929993
o3_sim_132,37.363663,o3_sim_132,40.2452011,-104.8960037
o3_sim_133,37.262173,o3_sim_133,40.2452011,-104.9990005
o3_sim_134,37.271572,o3_sim_134,40.2452011,-105.1019974
o3_sim_135,28.491844,o3_sim_135,40.2452011,-105.2050018
o3_sim_136,29.582706,o3_sim_136,40.2452011,-105.3079987
o3_sim_137,30.574188,o3_sim_137,40.2452011,-105.4110031
o3_sim_138,32.16423,o3_sim_138,40.2452011,-105.5139999
o3_sim_139,43.76797,o3_sim_139,40.2452011,-105.6169968
