,o3,site,latitude,longitude
o3_sim_121,37.911583,o3_sim_121,40.1421013,-105.2050018
o3_sim_122,38.305794,o3_sim_122,40.1421013,-105.3079987
o3_sim_123,41.902473,o3_sim_123,40.1421013,-105.4110031
o3_sim_124,41.4993,o3_sim_124,40.1421013,-105.5139999
o3_sim_125,43.40826,o3_sim_125,40.1421013,-105.6169968
o3_sim_126,43.454155,o3_sim_126,40.1421013,-105.7200012
o3_sim_127,37.0197,o3_sim_127,40.2452011,-104.3799973
o3_sim_128,35.99911,o3_sim_128,40.2452011,-104.4830017
o3_sim_129,38.229736,o3_sim_129,40.2452011,-104.5859985
o3_sim_130,36.05721,o3_sim_130,40.2452011,-104.6900024
o3_sim_131,34.238705,o3_sim_131,40.2452011,-104.7929993
o3_sim_132,37.309826,o3_sim_132,40.2452011,-104.8960037
o3_sim_133,37.23701,o3_sim_133,40.2452011,-104.9990005
o3_sim_134,36.221016,o3_sim_134,40.2452011,-105.1019974
o3_sim_135,40.257984,o3_sim_135,40.2452011,-105.2050018
o3_sim_136,33.722893,o3_sim_136,40.2452011,-105.3079987
o3_sim_137,31.033993,o3_sim_137,40.2452011,-105.4110031
o3_sim_138,34.877758,o3_sim_138,40.2452011,-105.5139999
o3_sim_139,41.707623,o3_sim_139,40.2452011,-105.6169968
