,o3,site,latitude,longitude
o3_sim_Evergreen_1_,46.997055,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,44.249325,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,44.316795,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,47.535435,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,50.779274,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,49.90159,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,48.849667,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,50.488358,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,47.931618,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,45.59068,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,48.52123,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_140,48.71728,o3_sim_140,40.2452011,-105.7200012
o3_sim_1,42.89973,o3_sim_1,39.3174019,-104.3799973
o3_sim_2,43.079025,o3_sim_2,39.3174019,-104.4830017
o3_sim_3,43.56289,o3_sim_3,39.3174019,-104.5859985
o3_sim_4,41.453423,o3_sim_4,39.3174019,-104.6900024
o3_sim_5,41.171227,o3_sim_5,39.3174019,-104.7929993
o3_sim_6,44.271378,o3_sim_6,39.3174019,-104.8960037
o3_sim_7,39.71254,o3_sim_7,39.3174019,-104.9990005
o3_sim_8,37.54429,o3_sim_8,39.3174019,-105.1019974
o3_sim_9,39.357838,o3_sim_9,39.3174019,-105.2050018
o3_sim_10,42.536716,o3_sim_10,39.3174019,-105.3079987
o3_sim_11,45.813976,o3_sim_11,39.3174019,-105.4110031
o3_sim_12,48.05923,o3_sim_12,39.3174019,-105.5139999
o3_sim_13,49.870583,o3_sim_13,39.3174019,-105.6169968
o3_sim_14,46.196266,o3_sim_14,39.3174019,-105.7200012
o3_sim_15,42.999832,o3_sim_15,39.4205017,-104.3799973
o3_sim_16,44.630417,o3_sim_16,39.4205017,-104.4830017
o3_sim_17,43.16319,o3_sim_17,39.4205017,-104.5859985
o3_sim_18,42.361656,o3_sim_18,39.4205017,-104.6900024
o3_sim_19,43.07662,o3_sim_19,39.4205017,-104.7929993
o3_sim_20,44.78825,o3_sim_20,39.4205017,-104.8960037
o3_sim_21,39.18355,o3_sim_21,39.4205017,-104.9990005
o3_sim_22,34.019047,o3_sim_22,39.4205017,-105.1019974
o3_sim_23,41.237896,o3_sim_23,39.4205017,-105.2050018
o3_sim_24,41.897594,o3_sim_24,39.4205017,-105.3079987
o3_sim_25,46.189915,o3_sim_25,39.4205017,-105.4110031
o3_sim_26,46.79158,o3_sim_26,39.4205017,-105.5139999
o3_sim_27,48.343212,o3_sim_27,39.4205017,-105.6169968
o3_sim_28,43.71303,o3_sim_28,39.4205017,-105.7200012
o3_sim_29,44.04811,o3_sim_29,39.5236015,-104.3799973
o3_sim_30,43.935593,o3_sim_30,39.5236015,-104.4830017
o3_sim_31,44.117664,o3_sim_31,39.5236015,-104.5859985
o3_sim_32,42.316975,o3_sim_32,39.5236015,-104.6900024
o3_sim_33,42.914627,o3_sim_33,39.5236015,-104.7929993
o3_sim_34,43.149414,o3_sim_34,39.5236015,-104.8960037
o3_sim_35,44.895798,o3_sim_35,39.5236015,-104.9990005
o3_sim_36,40.809288,o3_sim_36,39.5236015,-105.1019974
o3_sim_37,39.693523,o3_sim_37,39.5236015,-105.2050018
o3_sim_38,45.812073,o3_sim_38,39.5236015,-105.3079987
o3_sim_39,42.130535,o3_sim_39,39.5236015,-105.4110031
o3_sim_40,39.408134,o3_sim_40,39.5236015,-105.5139999
o3_sim_41,46.6724,o3_sim_41,39.5236015,-105.6169968
o3_sim_42,47.576763,o3_sim_42,39.5236015,-105.7200012
o3_sim_43,43.546303,o3_sim_43,39.6265984,-104.3799973
o3_sim_44,42.77073,o3_sim_44,39.6265984,-104.4830017
o3_sim_45,42.821487,o3_sim_45,39.6265984,-104.5859985
o3_sim_46,42.513504,o3_sim_46,39.6265984,-104.6900024
