,o3,site,latitude,longitude
o3_sim_37,41.073982,o3_sim_37,39.5236015,-105.2050018
o3_sim_38,42.484165,o3_sim_38,39.5236015,-105.3079987
o3_sim_39,39.101753,o3_sim_39,39.5236015,-105.4110031
o3_sim_40,35.161648,o3_sim_40,39.5236015,-105.5139999
o3_sim_41,42.67569,o3_sim_41,39.5236015,-105.6169968
o3_sim_42,37.484802,o3_sim_42,39.5236015,-105.7200012
o3_sim_43,38.267212,o3_sim_43,39.6265984,-104.3799973
o3_sim_44,40.765835,o3_sim_44,39.6265984,-104.4830017
o3_sim_45,38.079643,o3_sim_45,39.6265984,-104.5859985
o3_sim_46,35.914253,o3_sim_46,39.6265984,-104.6900024
o3_sim_47,36.152443,o3_sim_47,39.6265984,-104.7929993
o3_sim_48,30.502476,o3_sim_48,39.6265984,-104.8960037
o3_sim_49,26.602755,o3_sim_49,39.6265984,-104.9990005
o3_sim_50,30.308903,o3_sim_50,39.6265984,-105.1019974
o3_sim_51,31.59959,o3_sim_51,39.6265984,-105.2050018
o3_sim_52,39.638287,o3_sim_52,39.6265984,-105.3079987
o3_sim_53,33.728416,o3_sim_53,39.6265984,-105.4110031
o3_sim_54,35.656258,o3_sim_54,39.6265984,-105.5139999
o3_sim_55,43.15932,o3_sim_55,39.6265984,-105.6169968
o3_sim_56,45.68499,o3_sim_56,39.6265984,-105.7200012
o3_sim_57,37.56885,o3_sim_57,39.7296982,-104.3799973
o3_sim_58,39.356003,o3_sim_58,39.7296982,-104.4830017
o3_sim_59,35.797173,o3_sim_59,39.7296982,-104.5859985
o3_sim_60,36.72229,o3_sim_60,39.7296982,-104.6900024
o3_sim_61,30.718199,o3_sim_61,39.7296982,-104.7929993
o3_sim_62,33.310143,o3_sim_62,39.7296982,-104.8960037
o3_sim_63,25.393469,o3_sim_63,39.7296982,-104.9990005
o3_sim_64,28.870483,o3_sim_64,39.7296982,-105.1019974
o3_sim_65,25.571102,o3_sim_65,39.7296982,-105.2050018
o3_sim_66,38.133972,o3_sim_66,39.7296982,-105.3079987
o3_sim_67,35.882515,o3_sim_67,39.7296982,-105.4110031
o3_sim_68,30.762241,o3_sim_68,39.7296982,-105.5139999
o3_sim_69,42.297977,o3_sim_69,39.7296982,-105.6169968
o3_sim_70,36.337456,o3_sim_70,39.7296982,-105.7200012
o3_sim_71,37.313732,o3_sim_71,39.8328018,-104.3799973
o3_sim_72,39.096786,o3_sim_72,39.8328018,-104.4830017
o3_sim_73,37.002632,o3_sim_73,39.8328018,-104.5859985
o3_sim_74,36.929432,o3_sim_74,39.8328018,-104.6900024
o3_sim_75,34.007454,o3_sim_75,39.8328018,-104.7929993
o3_sim_76,33.171066,o3_sim_76,39.8328018,-104.8960037
o3_sim_77,30.365988,o3_sim_77,39.8328018,-104.9990005
o3_sim_78,33.847458,o3_sim_78,39.8328018,-105.1019974
o3_sim_79,35.029995,o3_sim_79,39.8328018,-105.2050018
o3_sim_80,37.789494,o3_sim_80,39.8328018,-105.3079987
o3_sim_81,41.706104,o3_sim_81,39.8328018,-105.4110031
o3_sim_82,37.919388,o3_sim_82,39.8328018,-105.5139999
o3_sim_83,33.263138,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,47.047115,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,36.91344,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,37.8796,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,36.514008,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,36.193344,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,34.38404,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,34.16337,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,29.15815,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,32.791283,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,36.416527,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,36.41827,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,37.39704,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,41.439774,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,35.868484,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,43.903774,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,36.899254,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,36.867874,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,37.1363,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,35.458305,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,34.082527,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,34.828506,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,34.709,o3_sim_105,40.0390015,-104.9990005
o3_sim_106,35.39582,o3_sim_106,40.0390015,-105.1019974
o3_sim_107,36.16249,o3_sim_107,40.0390015,-105.2050018
o3_sim_108,33.382946,o3_sim_108,40.0390015,-105.3079987
o3_sim_109,35.008144,o3_sim_109,40.0390015,-105.4110031
o3_sim_110,40.285275,o3_sim_110,40.0390015,-105.5139999
o3_sim_111,31.540413,o3_sim_111,40.0390015,-105.6169968
o3_sim_112,40.799385,o3_sim_112,40.0390015,-105.7200012
o3_sim_113,35.778732,o3_sim_113,40.1421013,-104.3799973
o3_sim_114,37.312763,o3_sim_114,40.1421013,-104.4830017
o3_sim_115,35.873108,o3_sim_115,40.1421013,-104.5859985
o3_sim_116,35.75734,o3_sim_116,40.1421013,-104.6900024
o3_sim_117,34.88845,o3_sim_117,40.1421013,-104.7929993
o3_sim_118,34.554962,o3_sim_118,40.1421013,-104.8960037
o3_sim_119,33.925835,o3_sim_119,40.1421013,-104.9990005
o3_sim_120,34.472294,o3_sim_120,40.1421013,-105.1019974
o3_sim_121,37.87889,o3_sim_121,40.1421013,-105.2050018
o3_sim_122,35.186462,o3_sim_122,40.1421013,-105.3079987
o3_sim_123,42.337505,o3_sim_123,40.1421013,-105.4110031
o3_sim_124,42.177467,o3_sim_124,40.1421013,-105.5139999
o3_sim_125,40.47267,o3_sim_125,40.1421013,-105.6169968
o3_sim_126,44.45088,o3_sim_126,40.1421013,-105.7200012
o3_sim_127,36.22635,o3_sim_127,40.2452011,-104.3799973
o3_sim_128,35.36786,o3_sim_128,40.2452011,-104.4830017
o3_sim_129,38.29349,o3_sim_129,40.2452011,-104.5859985
o3_sim_130,37.237083,o3_sim_130,40.2452011,-104.6900024
o3_sim_131,34.446583,o3_sim_131,40.2452011,-104.7929993
o3_sim_132,37.594666,o3_sim_132,40.2452011,-104.8960037
o3_sim_133,37.302322,o3_sim_133,40.2452011,-104.9990005
o3_sim_134,35.559795,o3_sim_134,40.2452011,-105.1019974
o3_sim_135,36.82258,o3_sim_135,40.2452011,-105.2050018
o3_sim_136,31.562735,o3_sim_136,40.2452011,-105.3079987
o3_sim_137,32.737312,o3_sim_137,40.2452011,-105.4110031
o3_sim_138,33.050644,o3_sim_138,40.2452011,-105.5139999
o3_sim_139,42.973442,o3_sim_139,40.2452011,-105.6169968
