,o3,site,latitude,longitude
o3_sim_31,45.41989,o3_sim_31,39.5236015,-104.5859985
o3_sim_32,41.158848,o3_sim_32,39.5236015,-104.6900024
o3_sim_33,36.087425,o3_sim_33,39.5236015,-104.7929993
o3_sim_34,34.073666,o3_sim_34,39.5236015,-104.8960037
o3_sim_35,34.87873,o3_sim_35,39.5236015,-104.9990005
o3_sim_36,37.910988,o3_sim_36,39.5236015,-105.1019974
o3_sim_37,40.786854,o3_sim_37,39.5236015,-105.2050018
o3_sim_38,43.558258,o3_sim_38,39.5236015,-105.3079987
o3_sim_39,39.259354,o3_sim_39,39.5236015,-105.4110031
o3_sim_40,38.24126,o3_sim_40,39.5236015,-105.5139999
o3_sim_41,44.4528,o3_sim_41,39.5236015,-105.6169968
o3_sim_42,38.815964,o3_sim_42,39.5236015,-105.7200012
o3_sim_43,39.412067,o3_sim_43,39.6265984,-104.3799973
o3_sim_44,39.749798,o3_sim_44,39.6265984,-104.4830017
o3_sim_45,40.936592,o3_sim_45,39.6265984,-104.5859985
o3_sim_46,38.174423,o3_sim_46,39.6265984,-104.6900024
o3_sim_47,36.41153,o3_sim_47,39.6265984,-104.7929993
o3_sim_48,32.269417,o3_sim_48,39.6265984,-104.8960037
o3_sim_49,29.092857,o3_sim_49,39.6265984,-104.9990005
o3_sim_50,32.35279,o3_sim_50,39.6265984,-105.1019974
o3_sim_51,32.85141,o3_sim_51,39.6265984,-105.2050018
o3_sim_52,39.539127,o3_sim_52,39.6265984,-105.3079987
o3_sim_53,32.19088,o3_sim_53,39.6265984,-105.4110031
o3_sim_54,37.27818,o3_sim_54,39.6265984,-105.5139999
o3_sim_55,41.11319,o3_sim_55,39.6265984,-105.6169968
o3_sim_56,47.218765,o3_sim_56,39.6265984,-105.7200012
o3_sim_57,37.82048,o3_sim_57,39.7296982,-104.3799973
o3_sim_58,38.42338,o3_sim_58,39.7296982,-104.4830017
o3_sim_59,37.579163,o3_sim_59,39.7296982,-104.5859985
o3_sim_60,38.21709,o3_sim_60,39.7296982,-104.6900024
o3_sim_61,31.269127,o3_sim_61,39.7296982,-104.7929993
o3_sim_62,33.81524,o3_sim_62,39.7296982,-104.8960037
o3_sim_63,22.32294,o3_sim_63,39.7296982,-104.9990005
o3_sim_64,28.318146,o3_sim_64,39.7296982,-105.1019974
o3_sim_65,32.900543,o3_sim_65,39.7296982,-105.2050018
o3_sim_66,37.60372,o3_sim_66,39.7296982,-105.3079987
o3_sim_67,35.12015,o3_sim_67,39.7296982,-105.4110031
o3_sim_68,26.423038,o3_sim_68,39.7296982,-105.5139999
o3_sim_69,44.23958,o3_sim_69,39.7296982,-105.6169968
o3_sim_70,39.337208,o3_sim_70,39.7296982,-105.7200012
o3_sim_71,38.687363,o3_sim_71,39.8328018,-104.3799973
o3_sim_72,38.597168,o3_sim_72,39.8328018,-104.4830017
o3_sim_73,39.489098,o3_sim_73,39.8328018,-104.5859985
o3_sim_74,37.92838,o3_sim_74,39.8328018,-104.6900024
o3_sim_75,35.715065,o3_sim_75,39.8328018,-104.7929993
o3_sim_76,34.315956,o3_sim_76,39.8328018,-104.8960037
o3_sim_77,31.717255,o3_sim_77,39.8328018,-104.9990005
o3_sim_78,33.319126,o3_sim_78,39.8328018,-105.1019974
o3_sim_79,37.77579,o3_sim_79,39.8328018,-105.2050018
o3_sim_80,38.69448,o3_sim_80,39.8328018,-105.3079987
o3_sim_81,42.71975,o3_sim_81,39.8328018,-105.4110031
o3_sim_82,37.221653,o3_sim_82,39.8328018,-105.5139999
o3_sim_83,33.139305,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,47.293983,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,36.757164,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,37.6829,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,37.5291,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,35.69351,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,36.118195,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,35.674496,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,30.911045,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,33.187748,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,40.1139,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,37.00457,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,36.90832,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,41.753,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,38.50014,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,42.131523,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,36.35993,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,36.49381,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,35.541466,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,36.02817,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,36.69058,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,36.947662,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,35.360733,o3_sim_105,40.0390015,-104.9990005
o3_sim_106,35.35419,o3_sim_106,40.0390015,-105.1019974
o3_sim_107,36.552185,o3_sim_107,40.0390015,-105.2050018
o3_sim_108,35.77512,o3_sim_108,40.0390015,-105.3079987
o3_sim_109,36.16746,o3_sim_109,40.0390015,-105.4110031
o3_sim_110,39.457348,o3_sim_110,40.0390015,-105.5139999
o3_sim_111,32.258152,o3_sim_111,40.0390015,-105.6169968
o3_sim_112,41.036976,o3_sim_112,40.0390015,-105.7200012
o3_sim_113,36.96126,o3_sim_113,40.1421013,-104.3799973
o3_sim_114,37.688763,o3_sim_114,40.1421013,-104.4830017
o3_sim_115,35.445965,o3_sim_115,40.1421013,-104.5859985
o3_sim_116,35.704414,o3_sim_116,40.1421013,-104.6900024
o3_sim_117,35.772873,o3_sim_117,40.1421013,-104.7929993
o3_sim_118,37.064873,o3_sim_118,40.1421013,-104.8960037
o3_sim_119,34.364536,o3_sim_119,40.1421013,-104.9990005
o3_sim_120,34.797142,o3_sim_120,40.1421013,-105.1019974
o3_sim_121,37.23397,o3_sim_121,40.1421013,-105.2050018
o3_sim_122,34.879166,o3_sim_122,40.1421013,-105.3079987
o3_sim_123,42.88953,o3_sim_123,40.1421013,-105.4110031
o3_sim_124,40.376625,o3_sim_124,40.1421013,-105.5139999
o3_sim_125,41.61007,o3_sim_125,40.1421013,-105.6169968
o3_sim_126,44.26531,o3_sim_126,40.1421013,-105.7200012
o3_sim_127,37.930134,o3_sim_127,40.2452011,-104.3799973
o3_sim_128,36.61472,o3_sim_128,40.2452011,-104.4830017
o3_sim_129,38.45227,o3_sim_129,40.2452011,-104.5859985
o3_sim_130,36.437416,o3_sim_130,40.2452011,-104.6900024
o3_sim_131,35.32675,o3_sim_131,40.2452011,-104.7929993
o3_sim_132,39.19854,o3_sim_132,40.2452011,-104.8960037
o3_sim_133,38.45384,o3_sim_133,40.2452011,-104.9990005
o3_sim_134,37.697224,o3_sim_134,40.2452011,-105.1019974
o3_sim_135,38.860504,o3_sim_135,40.2452011,-105.2050018
o3_sim_136,26.949844,o3_sim_136,40.2452011,-105.3079987
o3_sim_137,33.641674,o3_sim_137,40.2452011,-105.4110031
o3_sim_138,32.02783,o3_sim_138,40.2452011,-105.5139999
o3_sim_139,43.176285,o3_sim_139,40.2452011,-105.6169968
