,o3,site,latitude,longitude
o3_sim_14,44.286854,o3_sim_14,39.3174019,-105.7200012
o3_sim_15,42.17838,o3_sim_15,39.4205017,-104.3799973
o3_sim_16,42.55526,o3_sim_16,39.4205017,-104.4830017
o3_sim_17,39.863884,o3_sim_17,39.4205017,-104.5859985
o3_sim_18,36.13301,o3_sim_18,39.4205017,-104.6900024
o3_sim_19,37.78742,o3_sim_19,39.4205017,-104.7929993
o3_sim_20,26.410881,o3_sim_20,39.4205017,-104.8960037
o3_sim_21,36.372757,o3_sim_21,39.4205017,-104.9990005
o3_sim_22,34.278362,o3_sim_22,39.4205017,-105.1019974
o3_sim_23,31.357697,o3_sim_23,39.4205017,-105.2050018
o3_sim_24,32.35172,o3_sim_24,39.4205017,-105.3079987
o3_sim_25,30.788553,o3_sim_25,39.4205017,-105.4110031
o3_sim_26,38.69529,o3_sim_26,39.4205017,-105.5139999
o3_sim_27,40.217266,o3_sim_27,39.4205017,-105.6169968
o3_sim_28,43.631863,o3_sim_28,39.4205017,-105.7200012
o3_sim_29,38.758984,o3_sim_29,39.5236015,-104.3799973
o3_sim_30,40.017616,o3_sim_30,39.5236015,-104.4830017
o3_sim_31,41.13539,o3_sim_31,39.5236015,-104.5859985
o3_sim_32,38.104862,o3_sim_32,39.5236015,-104.6900024
o3_sim_33,32.96611,o3_sim_33,39.5236015,-104.7929993
o3_sim_34,33.37419,o3_sim_34,39.5236015,-104.8960037
o3_sim_35,33.998703,o3_sim_35,39.5236015,-104.9990005
o3_sim_36,35.661903,o3_sim_36,39.5236015,-105.1019974
o3_sim_37,39.39968,o3_sim_37,39.5236015,-105.2050018
o3_sim_38,41.74302,o3_sim_38,39.5236015,-105.3079987
o3_sim_39,37.463768,o3_sim_39,39.5236015,-105.4110031
o3_sim_40,33.304226,o3_sim_40,39.5236015,-105.5139999
o3_sim_41,41.00724,o3_sim_41,39.5236015,-105.6169968
o3_sim_42,39.2095,o3_sim_42,39.5236015,-105.7200012
o3_sim_43,38.444862,o3_sim_43,39.6265984,-104.3799973
o3_sim_44,39.531487,o3_sim_44,39.6265984,-104.4830017
o3_sim_45,36.82398,o3_sim_45,39.6265984,-104.5859985
o3_sim_46,33.373993,o3_sim_46,39.6265984,-104.6900024
o3_sim_47,31.787739,o3_sim_47,39.6265984,-104.7929993
o3_sim_48,28.654327,o3_sim_48,39.6265984,-104.8960037
o3_sim_49,24.527193,o3_sim_49,39.6265984,-104.9990005
o3_sim_50,31.391819,o3_sim_50,39.6265984,-105.1019974
o3_sim_51,30.491173,o3_sim_51,39.6265984,-105.2050018
o3_sim_52,38.48739,o3_sim_52,39.6265984,-105.3079987
o3_sim_53,32.80244,o3_sim_53,39.6265984,-105.4110031
o3_sim_54,32.39424,o3_sim_54,39.6265984,-105.5139999
o3_sim_55,42.27323,o3_sim_55,39.6265984,-105.6169968
o3_sim_56,44.155933,o3_sim_56,39.6265984,-105.7200012
o3_sim_57,37.773346,o3_sim_57,39.7296982,-104.3799973
o3_sim_58,36.755505,o3_sim_58,39.7296982,-104.4830017
o3_sim_59,36.31662,o3_sim_59,39.7296982,-104.5859985
o3_sim_60,36.20607,o3_sim_60,39.7296982,-104.6900024
o3_sim_61,29.366505,o3_sim_61,39.7296982,-104.7929993
o3_sim_62,33.503654,o3_sim_62,39.7296982,-104.8960037
o3_sim_63,22.447727,o3_sim_63,39.7296982,-104.9990005
o3_sim_64,30.287792,o3_sim_64,39.7296982,-105.1019974
o3_sim_65,26.38047,o3_sim_65,39.7296982,-105.2050018
o3_sim_66,36.908222,o3_sim_66,39.7296982,-105.3079987
o3_sim_67,34.120842,o3_sim_67,39.7296982,-105.4110031
o3_sim_68,22.532726,o3_sim_68,39.7296982,-105.5139999
o3_sim_69,38.457726,o3_sim_69,39.7296982,-105.6169968
o3_sim_70,34.73739,o3_sim_70,39.7296982,-105.7200012
o3_sim_71,36.772907,o3_sim_71,39.8328018,-104.3799973
o3_sim_72,36.649235,o3_sim_72,39.8328018,-104.4830017
o3_sim_73,36.35254,o3_sim_73,39.8328018,-104.5859985
o3_sim_74,35.197086,o3_sim_74,39.8328018,-104.6900024
o3_sim_75,34.53626,o3_sim_75,39.8328018,-104.7929993
o3_sim_76,33.144264,o3_sim_76,39.8328018,-104.8960037
o3_sim_77,25.822903,o3_sim_77,39.8328018,-104.9990005
o3_sim_78,32.625656,o3_sim_78,39.8328018,-105.1019974
o3_sim_79,34.650665,o3_sim_79,39.8328018,-105.2050018
o3_sim_80,34.96049,o3_sim_80,39.8328018,-105.3079987
o3_sim_81,41.374718,o3_sim_81,39.8328018,-105.4110031
o3_sim_82,37.067055,o3_sim_82,39.8328018,-105.5139999
o3_sim_83,34.471775,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,47.652233,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,36.34051,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,36.883144,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,36.081802,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,35.812515,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,34.059853,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,33.434307,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,28.479565,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,32.107353,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,35.291527,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,34.7265,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,36.179806,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,40.3789,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,35.663338,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,51.361046,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,36.716736,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,37.405243,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,35.798317,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,35.471947,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,33.936256,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,34.688324,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,34.561764,o3_sim_105,40.0390015,-104.9990005
o3_sim_106,34.752876,o3_sim_106,40.0390015,-105.1019974
o3_sim_107,34.94387,o3_sim_107,40.0390015,-105.2050018
o3_sim_108,32.975967,o3_sim_108,40.0390015,-105.3079987
o3_sim_109,36.988895,o3_sim_109,40.0390015,-105.4110031
o3_sim_110,39.337246,o3_sim_110,40.0390015,-105.5139999
o3_sim_111,31.7183,o3_sim_111,40.0390015,-105.6169968
o3_sim_112,41.53974,o3_sim_112,40.0390015,-105.7200012
o3_sim_113,36.66194,o3_sim_113,40.1421013,-104.3799973
o3_sim_114,36.861248,o3_sim_114,40.1421013,-104.4830017
o3_sim_115,36.07834,o3_sim_115,40.1421013,-104.5859985
o3_sim_116,35.891747,o3_sim_116,40.1421013,-104.6900024
o3_sim_117,35.493267,o3_sim_117,40.1421013,-104.7929993
o3_sim_118,34.762405,o3_sim_118,40.1421013,-104.8960037
o3_sim_119,33.604923,o3_sim_119,40.1421013,-104.9990005
o3_sim_120,33.831387,o3_sim_120,40.1421013,-105.1019974
o3_sim_121,34.803524,o3_sim_121,40.1421013,-105.2050018
o3_sim_122,34.227516,o3_sim_122,40.1421013,-105.3079987
o3_sim_123,41.956776,o3_sim_123,40.1421013,-105.4110031
o3_sim_124,39.234276,o3_sim_124,40.1421013,-105.5139999
o3_sim_125,43.789425,o3_sim_125,40.1421013,-105.6169968
o3_sim_126,42.482742,o3_sim_126,40.1421013,-105.7200012
o3_sim_127,36.934315,o3_sim_127,40.2452011,-104.3799973
o3_sim_128,36.17183,o3_sim_128,40.2452011,-104.4830017
o3_sim_129,37.429432,o3_sim_129,40.2452011,-104.5859985
o3_sim_130,36.767902,o3_sim_130,40.2452011,-104.6900024
o3_sim_131,35.778835,o3_sim_131,40.2452011,-104.7929993
o3_sim_132,36.082035,o3_sim_132,40.2452011,-104.8960037
o3_sim_133,35.44749,o3_sim_133,40.2452011,-104.9990005
o3_sim_134,34.842194,o3_sim_134,40.2452011,-105.1019974
o3_sim_135,36.123703,o3_sim_135,40.2452011,-105.2050018
o3_sim_136,32.93771,o3_sim_136,40.2452011,-105.3079987
o3_sim_137,30.806128,o3_sim_137,40.2452011,-105.4110031
o3_sim_138,34.410873,o3_sim_138,40.2452011,-105.5139999
o3_sim_139,42.387688,o3_sim_139,40.2452011,-105.6169968
