,o3,site,latitude,longitude
o3_sim_84,46.319695,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,37.276672,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,37.11721,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,37.305542,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,38.47158,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,36.140255,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,38.05874,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,31.34317,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,33.306404,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,40.86266,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,36.8826,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,37.53476,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,40.959473,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,37.143814,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,40.662846,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,36.736534,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,36.566143,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,36.37758,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,37.093075,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,36.495792,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,36.04264,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,36.53649,o3_sim_105,40.0390015,-104.9990005
o3_sim_106,35.865402,o3_sim_106,40.0390015,-105.1019974
o3_sim_107,36.125034,o3_sim_107,40.0390015,-105.2050018
o3_sim_108,36.959766,o3_sim_108,40.0390015,-105.3079987
o3_sim_109,35.190746,o3_sim_109,40.0390015,-105.4110031
o3_sim_110,39.484894,o3_sim_110,40.0390015,-105.5139999
o3_sim_111,31.380995,o3_sim_111,40.0390015,-105.6169968
o3_sim_112,40.95816,o3_sim_112,40.0390015,-105.7200012
o3_sim_113,36.000225,o3_sim_113,40.1421013,-104.3799973
o3_sim_114,37.060326,o3_sim_114,40.1421013,-104.4830017
o3_sim_115,36.759087,o3_sim_115,40.1421013,-104.5859985
o3_sim_116,36.35794,o3_sim_116,40.1421013,-104.6900024
o3_sim_117,36.24884,o3_sim_117,40.1421013,-104.7929993
o3_sim_118,35.897038,o3_sim_118,40.1421013,-104.8960037
o3_sim_119,35.950462,o3_sim_119,40.1421013,-104.9990005
o3_sim_120,35.654522,o3_sim_120,40.1421013,-105.1019974
o3_sim_121,38.501404,o3_sim_121,40.1421013,-105.2050018
o3_sim_122,42.155674,o3_sim_122,40.1421013,-105.3079987
o3_sim_123,42.338093,o3_sim_123,40.1421013,-105.4110031
o3_sim_124,40.87791,o3_sim_124,40.1421013,-105.5139999
o3_sim_125,42.94636,o3_sim_125,40.1421013,-105.6169968
o3_sim_126,44.184673,o3_sim_126,40.1421013,-105.7200012
o3_sim_127,37.247364,o3_sim_127,40.2452011,-104.3799973
o3_sim_128,36.857834,o3_sim_128,40.2452011,-104.4830017
o3_sim_129,39.41144,o3_sim_129,40.2452011,-104.5859985
o3_sim_130,37.986725,o3_sim_130,40.2452011,-104.6900024
o3_sim_131,36.013233,o3_sim_131,40.2452011,-104.7929993
o3_sim_132,39.262398,o3_sim_132,40.2452011,-104.8960037
o3_sim_133,39.643265,o3_sim_133,40.2452011,-104.9990005
o3_sim_134,36.60365,o3_sim_134,40.2452011,-105.1019974
o3_sim_135,40.989277,o3_sim_135,40.2452011,-105.2050018
o3_sim_136,31.75632,o3_sim_136,40.2452011,-105.3079987
o3_sim_137,31.960434,o3_sim_137,40.2452011,-105.4110031
o3_sim_138,31.404467,o3_sim_138,40.2452011,-105.5139999
o3_sim_139,42.545036,o3_sim_139,40.2452011,-105.6169968
