,o3,site,latitude,longitude
o3_sim_Evergreen_1_,33.757847,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,40.41234,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,41.549683,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,35.688732,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,43.39132,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,46.44943,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,37.727646,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,47.19366,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,38.677734,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,45.489548,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,39.973667,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_140,42.705276,o3_sim_140,40.2452011,-105.7200012
o3_sim_1,42.969376,o3_sim_1,39.3174019,-104.3799973
o3_sim_2,44.729824,o3_sim_2,39.3174019,-104.4830017
o3_sim_3,42.34762,o3_sim_3,39.3174019,-104.5859985
o3_sim_4,38.99698,o3_sim_4,39.3174019,-104.6900024
o3_sim_5,39.42646,o3_sim_5,39.3174019,-104.7929993
o3_sim_6,37.884033,o3_sim_6,39.3174019,-104.8960037
o3_sim_7,33.92358,o3_sim_7,39.3174019,-104.9990005
o3_sim_8,37.132275,o3_sim_8,39.3174019,-105.1019974
o3_sim_9,31.895323,o3_sim_9,39.3174019,-105.2050018
o3_sim_10,37.409378,o3_sim_10,39.3174019,-105.3079987
o3_sim_11,36.68289,o3_sim_11,39.3174019,-105.4110031
o3_sim_12,45.815372,o3_sim_12,39.3174019,-105.5139999
o3_sim_13,46.763092,o3_sim_13,39.3174019,-105.6169968
o3_sim_14,42.16955,o3_sim_14,39.3174019,-105.7200012
o3_sim_15,46.199387,o3_sim_15,39.4205017,-104.3799973
o3_sim_16,42.59738,o3_sim_16,39.4205017,-104.4830017
o3_sim_17,41.39465,o3_sim_17,39.4205017,-104.5859985
o3_sim_18,39.004692,o3_sim_18,39.4205017,-104.6900024
o3_sim_19,38.776516,o3_sim_19,39.4205017,-104.7929993
o3_sim_20,38.52995,o3_sim_20,39.4205017,-104.8960037
o3_sim_21,33.450325,o3_sim_21,39.4205017,-104.9990005
o3_sim_22,33.37995,o3_sim_22,39.4205017,-105.1019974
o3_sim_23,31.525131,o3_sim_23,39.4205017,-105.2050018
o3_sim_24,30.465446,o3_sim_24,39.4205017,-105.3079987
o3_sim_25,32.147106,o3_sim_25,39.4205017,-105.4110031
o3_sim_26,39.458054,o3_sim_26,39.4205017,-105.5139999
o3_sim_27,42.719547,o3_sim_27,39.4205017,-105.6169968
o3_sim_28,38.770664,o3_sim_28,39.4205017,-105.7200012
o3_sim_29,45.459988,o3_sim_29,39.5236015,-104.3799973
o3_sim_30,42.948463,o3_sim_30,39.5236015,-104.4830017
o3_sim_31,42.527332,o3_sim_31,39.5236015,-104.5859985
o3_sim_32,39.943302,o3_sim_32,39.5236015,-104.6900024
o3_sim_33,34.11232,o3_sim_33,39.5236015,-104.7929993
o3_sim_34,34.13204,o3_sim_34,39.5236015,-104.8960037
o3_sim_35,27.057478,o3_sim_35,39.5236015,-104.9990005
o3_sim_36,31.744892,o3_sim_36,39.5236015,-105.1019974
o3_sim_37,41.187737,o3_sim_37,39.5236015,-105.2050018
o3_sim_38,42.670017,o3_sim_38,39.5236015,-105.3079987
o3_sim_39,40.258305,o3_sim_39,39.5236015,-105.4110031
o3_sim_40,40.858803,o3_sim_40,39.5236015,-105.5139999
o3_sim_41,38.721943,o3_sim_41,39.5236015,-105.6169968
o3_sim_42,37.829494,o3_sim_42,39.5236015,-105.7200012
o3_sim_43,45.468727,o3_sim_43,39.6265984,-104.3799973
o3_sim_44,44.048897,o3_sim_44,39.6265984,-104.4830017
o3_sim_45,41.374634,o3_sim_45,39.6265984,-104.5859985
o3_sim_46,41.853592,o3_sim_46,39.6265984,-104.6900024
o3_sim_47,34.574783,o3_sim_47,39.6265984,-104.7929993
o3_sim_48,26.587648,o3_sim_48,39.6265984,-104.8960037
o3_sim_49,24.806921,o3_sim_49,39.6265984,-104.9990005
o3_sim_50,28.932732,o3_sim_50,39.6265984,-105.1019974
o3_sim_51,32.849735,o3_sim_51,39.6265984,-105.2050018
o3_sim_52,35.94038,o3_sim_52,39.6265984,-105.3079987
o3_sim_53,36.639904,o3_sim_53,39.6265984,-105.4110031
o3_sim_54,33.61441,o3_sim_54,39.6265984,-105.5139999
o3_sim_55,33.029007,o3_sim_55,39.6265984,-105.6169968
o3_sim_56,47.094387,o3_sim_56,39.6265984,-105.7200012
o3_sim_57,40.78418,o3_sim_57,39.7296982,-104.3799973
o3_sim_58,44.00993,o3_sim_58,39.7296982,-104.4830017
o3_sim_59,40.41809,o3_sim_59,39.7296982,-104.5859985
o3_sim_60,41.412952,o3_sim_60,39.7296982,-104.6900024
o3_sim_61,32.065025,o3_sim_61,39.7296982,-104.7929993
o3_sim_62,31.81931,o3_sim_62,39.7296982,-104.8960037
o3_sim_63,22.760456,o3_sim_63,39.7296982,-104.9990005
o3_sim_64,27.340086,o3_sim_64,39.7296982,-105.1019974
o3_sim_65,29.153988,o3_sim_65,39.7296982,-105.2050018
o3_sim_66,33.19481,o3_sim_66,39.7296982,-105.3079987
o3_sim_67,36.832424,o3_sim_67,39.7296982,-105.4110031
o3_sim_68,19.214909,o3_sim_68,39.7296982,-105.5139999
o3_sim_69,46.125416,o3_sim_69,39.7296982,-105.6169968
o3_sim_70,38.21381,o3_sim_70,39.7296982,-105.7200012
o3_sim_71,41.9175,o3_sim_71,39.8328018,-104.3799973
o3_sim_72,40.699768,o3_sim_72,39.8328018,-104.4830017
o3_sim_73,41.092136,o3_sim_73,39.8328018,-104.5859985
o3_sim_74,41.120525,o3_sim_74,39.8328018,-104.6900024
