,o3,site,latitude,longitude
o3_sim_98,38.521553,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,42.646835,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,37.864388,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,40.39324,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,39.991074,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,38.044296,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,36.011406,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,38.047916,o3_sim_105,40.0390015,-104.9990005
o3_sim_106,39.29158,o3_sim_106,40.0390015,-105.1019974
o3_sim_107,35.829292,o3_sim_107,40.0390015,-105.2050018
o3_sim_108,31.620804,o3_sim_108,40.0390015,-105.3079987
o3_sim_109,39.45173,o3_sim_109,40.0390015,-105.4110031
o3_sim_110,33.737053,o3_sim_110,40.0390015,-105.5139999
o3_sim_111,34.956894,o3_sim_111,40.0390015,-105.6169968
o3_sim_112,43.97125,o3_sim_112,40.0390015,-105.7200012
o3_sim_113,38.6366,o3_sim_113,40.1421013,-104.3799973
o3_sim_114,37.32193,o3_sim_114,40.1421013,-104.4830017
o3_sim_115,42.057064,o3_sim_115,40.1421013,-104.5859985
o3_sim_116,38.250214,o3_sim_116,40.1421013,-104.6900024
o3_sim_117,40.57652,o3_sim_117,40.1421013,-104.7929993
o3_sim_118,37.04753,o3_sim_118,40.1421013,-104.8960037
o3_sim_119,35.23444,o3_sim_119,40.1421013,-104.9990005
o3_sim_120,34.6382,o3_sim_120,40.1421013,-105.1019974
o3_sim_121,38.701538,o3_sim_121,40.1421013,-105.2050018
o3_sim_122,35.51715,o3_sim_122,40.1421013,-105.3079987
o3_sim_123,44.480545,o3_sim_123,40.1421013,-105.4110031
o3_sim_124,36.621323,o3_sim_124,40.1421013,-105.5139999
o3_sim_125,32.57521,o3_sim_125,40.1421013,-105.6169968
o3_sim_126,43.583366,o3_sim_126,40.1421013,-105.7200012
o3_sim_127,35.578358,o3_sim_127,40.2452011,-104.3799973
o3_sim_128,36.39163,o3_sim_128,40.2452011,-104.4830017
o3_sim_129,37.482727,o3_sim_129,40.2452011,-104.5859985
o3_sim_130,37.448425,o3_sim_130,40.2452011,-104.6900024
o3_sim_131,40.784428,o3_sim_131,40.2452011,-104.7929993
o3_sim_132,42.384956,o3_sim_132,40.2452011,-104.8960037
o3_sim_133,40.573708,o3_sim_133,40.2452011,-104.9990005
o3_sim_134,37.371815,o3_sim_134,40.2452011,-105.1019974
o3_sim_135,36.879223,o3_sim_135,40.2452011,-105.2050018
o3_sim_136,28.398369,o3_sim_136,40.2452011,-105.3079987
o3_sim_137,28.470533,o3_sim_137,40.2452011,-105.4110031
o3_sim_138,33.058147,o3_sim_138,40.2452011,-105.5139999
o3_sim_139,44.9714,o3_sim_139,40.2452011,-105.6169968
