,o3,site,latitude,longitude
o3_sim_117,36.394253,o3_sim_117,40.1421013,-104.7929993
o3_sim_118,36.34792,o3_sim_118,40.1421013,-104.8960037
o3_sim_119,34.73621,o3_sim_119,40.1421013,-104.9990005
o3_sim_120,34.800262,o3_sim_120,40.1421013,-105.1019974
o3_sim_121,38.76609,o3_sim_121,40.1421013,-105.2050018
o3_sim_122,36.67031,o3_sim_122,40.1421013,-105.3079987
o3_sim_123,42.88062,o3_sim_123,40.1421013,-105.4110031
o3_sim_124,43.193657,o3_sim_124,40.1421013,-105.5139999
o3_sim_125,42.497925,o3_sim_125,40.1421013,-105.6169968
o3_sim_126,43.111088,o3_sim_126,40.1421013,-105.7200012
o3_sim_127,37.786514,o3_sim_127,40.2452011,-104.3799973
o3_sim_128,36.89093,o3_sim_128,40.2452011,-104.4830017
o3_sim_129,37.97798,o3_sim_129,40.2452011,-104.5859985
o3_sim_130,37.16313,o3_sim_130,40.2452011,-104.6900024
o3_sim_131,37.3573,o3_sim_131,40.2452011,-104.7929993
o3_sim_132,38.78447,o3_sim_132,40.2452011,-104.8960037
o3_sim_133,39.81402,o3_sim_133,40.2452011,-104.9990005
o3_sim_134,37.545353,o3_sim_134,40.2452011,-105.1019974
o3_sim_135,39.48095,o3_sim_135,40.2452011,-105.2050018
o3_sim_136,29.57619,o3_sim_136,40.2452011,-105.3079987
o3_sim_137,30.452034,o3_sim_137,40.2452011,-105.4110031
o3_sim_138,33.0593,o3_sim_138,40.2452011,-105.5139999
o3_sim_139,42.999977,o3_sim_139,40.2452011,-105.6169968
