,o3,site,latitude,longitude
o3_sim_47,50.273373,o3_sim_47,39.6265984,-104.7929993
o3_sim_48,51.042614,o3_sim_48,39.6265984,-104.8960037
o3_sim_49,49.417377,o3_sim_49,39.6265984,-104.9990005
o3_sim_50,48.81424,o3_sim_50,39.6265984,-105.1019974
o3_sim_51,41.714825,o3_sim_51,39.6265984,-105.2050018
o3_sim_52,41.106987,o3_sim_52,39.6265984,-105.3079987
o3_sim_53,42.44604,o3_sim_53,39.6265984,-105.4110031
o3_sim_54,36.235344,o3_sim_54,39.6265984,-105.5139999
o3_sim_55,42.828796,o3_sim_55,39.6265984,-105.6169968
o3_sim_56,49.994995,o3_sim_56,39.6265984,-105.7200012
o3_sim_57,42.53864,o3_sim_57,39.7296982,-104.3799973
o3_sim_58,44.363754,o3_sim_58,39.7296982,-104.4830017
o3_sim_59,46.251087,o3_sim_59,39.7296982,-104.5859985
o3_sim_60,46.60052,o3_sim_60,39.7296982,-104.6900024
o3_sim_61,45.9282,o3_sim_61,39.7296982,-104.7929993
o3_sim_62,46.173466,o3_sim_62,39.7296982,-104.8960037
o3_sim_63,45.49308,o3_sim_63,39.7296982,-104.9990005
o3_sim_64,49.291363,o3_sim_64,39.7296982,-105.1019974
o3_sim_65,51.206745,o3_sim_65,39.7296982,-105.2050018
o3_sim_66,42.220116,o3_sim_66,39.7296982,-105.3079987
o3_sim_67,45.89877,o3_sim_67,39.7296982,-105.4110031
o3_sim_68,31.526997,o3_sim_68,39.7296982,-105.5139999
o3_sim_69,42.248894,o3_sim_69,39.7296982,-105.6169968
o3_sim_70,43.414005,o3_sim_70,39.7296982,-105.7200012
o3_sim_71,42.798588,o3_sim_71,39.8328018,-104.3799973
o3_sim_72,44.386326,o3_sim_72,39.8328018,-104.4830017
o3_sim_73,42.988705,o3_sim_73,39.8328018,-104.5859985
o3_sim_74,45.73778,o3_sim_74,39.8328018,-104.6900024
o3_sim_75,44.75536,o3_sim_75,39.8328018,-104.7929993
o3_sim_76,44.816776,o3_sim_76,39.8328018,-104.8960037
o3_sim_77,43.704113,o3_sim_77,39.8328018,-104.9990005
o3_sim_78,47.34963,o3_sim_78,39.8328018,-105.1019974
o3_sim_79,47.132412,o3_sim_79,39.8328018,-105.2050018
o3_sim_80,45.02205,o3_sim_80,39.8328018,-105.3079987
o3_sim_81,48.449425,o3_sim_81,39.8328018,-105.4110031
o3_sim_82,44.83416,o3_sim_82,39.8328018,-105.5139999
o3_sim_83,34.54212,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,40.66633,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,41.65993,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,43.05671,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,43.9674,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,44.543697,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,42.02066,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,45.855682,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,43.772163,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,46.623394,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,45.499245,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,40.142593,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,38.88814,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,46.378494,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,34.884014,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,45.234924,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,41.589542,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,40.173515,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,40.559853,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,43.20925,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,44.24077,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,44.901802,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,45.82039,o3_sim_105,40.0390015,-104.9990005
o3_sim_106,44.446377,o3_sim_106,40.0390015,-105.1019974
o3_sim_107,45.015167,o3_sim_107,40.0390015,-105.2050018
o3_sim_108,40.94964,o3_sim_108,40.0390015,-105.3079987
o3_sim_109,37.946182,o3_sim_109,40.0390015,-105.4110031
o3_sim_110,35.94199,o3_sim_110,40.0390015,-105.5139999
o3_sim_111,36.5319,o3_sim_111,40.0390015,-105.6169968
o3_sim_112,46.85298,o3_sim_112,40.0390015,-105.7200012
o3_sim_113,39.73965,o3_sim_113,40.1421013,-104.3799973
o3_sim_114,39.37805,o3_sim_114,40.1421013,-104.4830017
o3_sim_115,41.846264,o3_sim_115,40.1421013,-104.5859985
o3_sim_116,41.36032,o3_sim_116,40.1421013,-104.6900024
o3_sim_117,44.845886,o3_sim_117,40.1421013,-104.7929993
o3_sim_118,44.77462,o3_sim_118,40.1421013,-104.8960037
o3_sim_119,44.598732,o3_sim_119,40.1421013,-104.9990005
o3_sim_120,46.917244,o3_sim_120,40.1421013,-105.1019974
o3_sim_121,45.95995,o3_sim_121,40.1421013,-105.2050018
o3_sim_122,41.468426,o3_sim_122,40.1421013,-105.3079987
o3_sim_123,44.57351,o3_sim_123,40.1421013,-105.4110031
o3_sim_124,38.52066,o3_sim_124,40.1421013,-105.5139999
o3_sim_125,34.5815,o3_sim_125,40.1421013,-105.6169968
o3_sim_126,43.919453,o3_sim_126,40.1421013,-105.7200012
o3_sim_127,41.132698,o3_sim_127,40.2452011,-104.3799973
o3_sim_128,41.280586,o3_sim_128,40.2452011,-104.4830017
o3_sim_129,42.5203,o3_sim_129,40.2452011,-104.5859985
o3_sim_130,41.012787,o3_sim_130,40.2452011,-104.6900024
o3_sim_131,44.184296,o3_sim_131,40.2452011,-104.7929993
o3_sim_132,46.358715,o3_sim_132,40.2452011,-104.8960037
o3_sim_133,46.490005,o3_sim_133,40.2452011,-104.9990005
o3_sim_134,46.705505,o3_sim_134,40.2452011,-105.1019974
o3_sim_135,45.96177,o3_sim_135,40.2452011,-105.2050018
o3_sim_136,42.708527,o3_sim_136,40.2452011,-105.3079987
o3_sim_137,29.845314,o3_sim_137,40.2452011,-105.4110031
o3_sim_138,39.45455,o3_sim_138,40.2452011,-105.5139999
o3_sim_139,47.254154,o3_sim_139,40.2452011,-105.6169968
