,o3,site,latitude,longitude
o3_sim_Evergreen_1_,39.16446,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,44.021782,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,35.464005,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,49.901073,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,49.780605,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,53.453655,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,49.466713,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,54.115143,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,48.399616,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.6829,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,53.442787,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_140,40.79747,o3_sim_140,40.2452011,-105.7200012
o3_sim_1,38.49269,o3_sim_1,39.3174019,-104.3799973
o3_sim_2,41.75898,o3_sim_2,39.3174019,-104.4830017
o3_sim_3,40.646317,o3_sim_3,39.3174019,-104.5859985
o3_sim_4,38.83228,o3_sim_4,39.3174019,-104.6900024
o3_sim_5,37.08156,o3_sim_5,39.3174019,-104.7929993
o3_sim_6,38.023785,o3_sim_6,39.3174019,-104.8960037
o3_sim_7,32.969658,o3_sim_7,39.3174019,-104.9990005
o3_sim_8,37.574585,o3_sim_8,39.3174019,-105.1019974
o3_sim_9,35.630913,o3_sim_9,39.3174019,-105.2050018
o3_sim_10,38.57344,o3_sim_10,39.3174019,-105.3079987
o3_sim_11,33.562508,o3_sim_11,39.3174019,-105.4110031
o3_sim_12,40.686558,o3_sim_12,39.3174019,-105.5139999
o3_sim_13,43.63877,o3_sim_13,39.3174019,-105.6169968
o3_sim_14,44.35874,o3_sim_14,39.3174019,-105.7200012
o3_sim_15,40.91359,o3_sim_15,39.4205017,-104.3799973
o3_sim_16,40.75922,o3_sim_16,39.4205017,-104.4830017
o3_sim_17,39.34423,o3_sim_17,39.4205017,-104.5859985
o3_sim_18,36.290443,o3_sim_18,39.4205017,-104.6900024
o3_sim_19,37.65477,o3_sim_19,39.4205017,-104.7929993
o3_sim_20,29.31897,o3_sim_20,39.4205017,-104.8960037
o3_sim_21,35.8236,o3_sim_21,39.4205017,-104.9990005
o3_sim_22,35.135117,o3_sim_22,39.4205017,-105.1019974
o3_sim_23,30.588903,o3_sim_23,39.4205017,-105.2050018
o3_sim_24,30.048538,o3_sim_24,39.4205017,-105.3079987
o3_sim_25,31.016468,o3_sim_25,39.4205017,-105.4110031
o3_sim_26,38.13557,o3_sim_26,39.4205017,-105.5139999
o3_sim_27,42.346497,o3_sim_27,39.4205017,-105.6169968
o3_sim_28,45.336582,o3_sim_28,39.4205017,-105.7200012
o3_sim_29,37.769424,o3_sim_29,39.5236015,-104.3799973
o3_sim_30,38.76997,o3_sim_30,39.5236015,-104.4830017
o3_sim_31,39.473534,o3_sim_31,39.5236015,-104.5859985
o3_sim_32,36.98315,o3_sim_32,39.5236015,-104.6900024
o3_sim_33,33.08334,o3_sim_33,39.5236015,-104.7929993
o3_sim_34,32.22658,o3_sim_34,39.5236015,-104.8960037
o3_sim_35,33.743664,o3_sim_35,39.5236015,-104.9990005
o3_sim_36,34.670425,o3_sim_36,39.5236015,-105.1019974
o3_sim_37,37.172928,o3_sim_37,39.5236015,-105.2050018
o3_sim_38,41.98019,o3_sim_38,39.5236015,-105.3079987
o3_sim_39,38.393127,o3_sim_39,39.5236015,-105.4110031
o3_sim_40,34.668068,o3_sim_40,39.5236015,-105.5139999
o3_sim_41,40.99756,o3_sim_41,39.5236015,-105.6169968
o3_sim_42,39.165825,o3_sim_42,39.5236015,-105.7200012
o3_sim_43,38.080437,o3_sim_43,39.6265984,-104.3799973
o3_sim_44,38.80875,o3_sim_44,39.6265984,-104.4830017
o3_sim_45,36.96885,o3_sim_45,39.6265984,-104.5859985
o3_sim_46,33.841892,o3_sim_46,39.6265984,-104.6900024
o3_sim_47,32.80829,o3_sim_47,39.6265984,-104.7929993
o3_sim_48,29.161268,o3_sim_48,39.6265984,-104.8960037
o3_sim_49,25.171465,o3_sim_49,39.6265984,-104.9990005
o3_sim_50,30.474598,o3_sim_50,39.6265984,-105.1019974
o3_sim_51,31.84198,o3_sim_51,39.6265984,-105.2050018
o3_sim_52,37.78809,o3_sim_52,39.6265984,-105.3079987
o3_sim_53,33.06253,o3_sim_53,39.6265984,-105.4110031
o3_sim_54,32.82508,o3_sim_54,39.6265984,-105.5139999
o3_sim_55,46.90325,o3_sim_55,39.6265984,-105.6169968
o3_sim_56,44.505753,o3_sim_56,39.6265984,-105.7200012
o3_sim_57,37.840126,o3_sim_57,39.7296982,-104.3799973
o3_sim_58,36.995293,o3_sim_58,39.7296982,-104.4830017
o3_sim_59,36.454754,o3_sim_59,39.7296982,-104.5859985
o3_sim_60,36.182663,o3_sim_60,39.7296982,-104.6900024
o3_sim_61,30.149532,o3_sim_61,39.7296982,-104.7929993
o3_sim_62,32.90403,o3_sim_62,39.7296982,-104.8960037
o3_sim_63,23.72622,o3_sim_63,39.7296982,-104.9990005
o3_sim_64,31.180435,o3_sim_64,39.7296982,-105.1019974
o3_sim_65,27.018353,o3_sim_65,39.7296982,-105.2050018
o3_sim_66,37.06636,o3_sim_66,39.7296982,-105.3079987
o3_sim_67,35.15528,o3_sim_67,39.7296982,-105.4110031
o3_sim_68,32.682693,o3_sim_68,39.7296982,-105.5139999
o3_sim_69,40.007553,o3_sim_69,39.7296982,-105.6169968
o3_sim_70,35.804565,o3_sim_70,39.7296982,-105.7200012
o3_sim_71,36.606625,o3_sim_71,39.8328018,-104.3799973
o3_sim_72,36.407448,o3_sim_72,39.8328018,-104.4830017
o3_sim_73,36.518005,o3_sim_73,39.8328018,-104.5859985
o3_sim_74,35.421684,o3_sim_74,39.8328018,-104.6900024
o3_sim_75,34.792416,o3_sim_75,39.8328018,-104.7929993
o3_sim_76,33.0689,o3_sim_76,39.8328018,-104.8960037
o3_sim_77,28.966484,o3_sim_77,39.8328018,-104.9990005
o3_sim_78,33.579094,o3_sim_78,39.8328018,-105.1019974
o3_sim_79,34.31588,o3_sim_79,39.8328018,-105.2050018
o3_sim_80,35.283775,o3_sim_80,39.8328018,-105.3079987
o3_sim_81,40.844715,o3_sim_81,39.8328018,-105.4110031
o3_sim_82,37.861374,o3_sim_82,39.8328018,-105.5139999
o3_sim_83,34.25835,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,47.755447,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,36.7012,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,36.676006,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,36.296577,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,35.36795,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,34.355835,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,33.904602,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,29.28178,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,32.305298,o3_sim_92,39.9359016,-105.1019974
