,o3,site,latitude,longitude
o3_sim_65,22.920437,o3_sim_65,39.7296982,-105.2050018
o3_sim_66,29.320066,o3_sim_66,39.7296982,-105.3079987
o3_sim_67,31.700369,o3_sim_67,39.7296982,-105.4110031
o3_sim_68,26.820854,o3_sim_68,39.7296982,-105.5139999
o3_sim_69,46.530685,o3_sim_69,39.7296982,-105.6169968
o3_sim_70,38.71707,o3_sim_70,39.7296982,-105.7200012
o3_sim_71,39.522057,o3_sim_71,39.8328018,-104.3799973
o3_sim_72,39.194687,o3_sim_72,39.8328018,-104.4830017
o3_sim_73,41.639393,o3_sim_73,39.8328018,-104.5859985
o3_sim_74,39.01019,o3_sim_74,39.8328018,-104.6900024
o3_sim_75,37.14966,o3_sim_75,39.8328018,-104.7929993
o3_sim_76,34.70359,o3_sim_76,39.8328018,-104.8960037
o3_sim_77,24.935064,o3_sim_77,39.8328018,-104.9990005
o3_sim_78,28.127031,o3_sim_78,39.8328018,-105.1019974
o3_sim_79,35.16601,o3_sim_79,39.8328018,-105.2050018
o3_sim_80,34.421413,o3_sim_80,39.8328018,-105.3079987
o3_sim_81,41.508633,o3_sim_81,39.8328018,-105.4110031
o3_sim_82,37.115818,o3_sim_82,39.8328018,-105.5139999
o3_sim_83,34.528954,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,45.853683,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,37.01851,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,36.392265,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,43.057373,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,38.689247,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,35.278133,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,34.915825,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,26.458294,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,29.989897,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,33.110153,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,25.387657,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,23.066803,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,37.181236,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,35.29663,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,41.326664,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,35.511143,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,35.03514,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,36.514748,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,37.494102,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,35.337025,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,35.339294,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,37.106594,o3_sim_105,40.0390015,-104.9990005
o3_sim_106,35.000282,o3_sim_106,40.0390015,-105.1019974
o3_sim_107,33.191227,o3_sim_107,40.0390015,-105.2050018
o3_sim_108,18.502441,o3_sim_108,40.0390015,-105.3079987
o3_sim_109,31.49791,o3_sim_109,40.0390015,-105.4110031
o3_sim_110,34.863056,o3_sim_110,40.0390015,-105.5139999
o3_sim_111,37.15717,o3_sim_111,40.0390015,-105.6169968
o3_sim_112,42.754414,o3_sim_112,40.0390015,-105.7200012
o3_sim_113,34.671074,o3_sim_113,40.1421013,-104.3799973
o3_sim_114,34.55749,o3_sim_114,40.1421013,-104.4830017
o3_sim_115,36.589287,o3_sim_115,40.1421013,-104.5859985
o3_sim_116,35.169926,o3_sim_116,40.1421013,-104.6900024
o3_sim_117,36.2658,o3_sim_117,40.1421013,-104.7929993
o3_sim_118,35.461994,o3_sim_118,40.1421013,-104.8960037
o3_sim_119,34.382736,o3_sim_119,40.1421013,-104.9990005
o3_sim_120,30.539062,o3_sim_120,40.1421013,-105.1019974
o3_sim_121,32.216446,o3_sim_121,40.1421013,-105.2050018
o3_sim_122,30.780916,o3_sim_122,40.1421013,-105.3079987
o3_sim_123,41.86935,o3_sim_123,40.1421013,-105.4110031
o3_sim_124,36.17517,o3_sim_124,40.1421013,-105.5139999
o3_sim_125,35.792442,o3_sim_125,40.1421013,-105.6169968
o3_sim_126,45.546394,o3_sim_126,40.1421013,-105.7200012
o3_sim_127,35.56635,o3_sim_127,40.2452011,-104.3799973
o3_sim_128,34.6125,o3_sim_128,40.2452011,-104.4830017
o3_sim_129,35.733025,o3_sim_129,40.2452011,-104.5859985
o3_sim_130,35.49737,o3_sim_130,40.2452011,-104.6900024
o3_sim_131,36.464592,o3_sim_131,40.2452011,-104.7929993
o3_sim_132,37.639313,o3_sim_132,40.2452011,-104.8960037
o3_sim_133,36.592297,o3_sim_133,40.2452011,-104.9990005
o3_sim_134,36.234825,o3_sim_134,40.2452011,-105.1019974
o3_sim_135,26.491407,o3_sim_135,40.2452011,-105.2050018
o3_sim_136,28.105707,o3_sim_136,40.2452011,-105.3079987
o3_sim_137,33.117493,o3_sim_137,40.2452011,-105.4110031
o3_sim_138,36.640198,o3_sim_138,40.2452011,-105.5139999
o3_sim_139,43.928387,o3_sim_139,40.2452011,-105.6169968
