,o3,site,latitude,longitude
o3_sim_91,42.714226,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,45.883415,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,44.48486,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,40.55589,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,39.576595,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,46.426758,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,34.238235,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,39.388546,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,42.21087,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,38.56859,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,41.267567,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,43.6433,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,44.2099,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,42.717587,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,43.33523,o3_sim_105,40.0390015,-104.9990005
o3_sim_106,44.87328,o3_sim_106,40.0390015,-105.1019974
o3_sim_107,45.36776,o3_sim_107,40.0390015,-105.2050018
o3_sim_108,35.23839,o3_sim_108,40.0390015,-105.3079987
o3_sim_109,35.954357,o3_sim_109,40.0390015,-105.4110031
o3_sim_110,34.674805,o3_sim_110,40.0390015,-105.5139999
o3_sim_111,36.292503,o3_sim_111,40.0390015,-105.6169968
o3_sim_112,44.938717,o3_sim_112,40.0390015,-105.7200012
o3_sim_113,38.239456,o3_sim_113,40.1421013,-104.3799973
o3_sim_114,38.712566,o3_sim_114,40.1421013,-104.4830017
o3_sim_115,42.653038,o3_sim_115,40.1421013,-104.5859985
o3_sim_116,41.41025,o3_sim_116,40.1421013,-104.6900024
o3_sim_117,46.901386,o3_sim_117,40.1421013,-104.7929993
o3_sim_118,46.38853,o3_sim_118,40.1421013,-104.8960037
o3_sim_119,47.266384,o3_sim_119,40.1421013,-104.9990005
o3_sim_120,45.086205,o3_sim_120,40.1421013,-105.1019974
o3_sim_121,44.60849,o3_sim_121,40.1421013,-105.2050018
o3_sim_122,36.876106,o3_sim_122,40.1421013,-105.3079987
o3_sim_123,38.696556,o3_sim_123,40.1421013,-105.4110031
o3_sim_124,40.118584,o3_sim_124,40.1421013,-105.5139999
o3_sim_125,35.624607,o3_sim_125,40.1421013,-105.6169968
o3_sim_126,44.99917,o3_sim_126,40.1421013,-105.7200012
o3_sim_127,39.877953,o3_sim_127,40.2452011,-104.3799973
o3_sim_128,39.64575,o3_sim_128,40.2452011,-104.4830017
o3_sim_129,42.149384,o3_sim_129,40.2452011,-104.5859985
o3_sim_130,39.052845,o3_sim_130,40.2452011,-104.6900024
o3_sim_131,45.772564,o3_sim_131,40.2452011,-104.7929993
o3_sim_132,46.614697,o3_sim_132,40.2452011,-104.8960037
o3_sim_133,47.2293,o3_sim_133,40.2452011,-104.9990005
o3_sim_134,48.145733,o3_sim_134,40.2452011,-105.1019974
o3_sim_135,45.41197,o3_sim_135,40.2452011,-105.2050018
o3_sim_136,35.11253,o3_sim_136,40.2452011,-105.3079987
o3_sim_137,29.71959,o3_sim_137,40.2452011,-105.4110031
o3_sim_138,38.902542,o3_sim_138,40.2452011,-105.5139999
o3_sim_139,46.295055,o3_sim_139,40.2452011,-105.6169968
