,o3,site,latitude,longitude
o3_sim_Evergreen_1_,44.815773,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,42.72126,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,39.067436,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,45.59569,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,45.23599,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,48.697884,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,44.84941,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,46.273907,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,45.82717,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,45.494392,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,47.54791,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_140,45.142223,o3_sim_140,40.2452011,-105.7200012
o3_sim_1,42.44841,o3_sim_1,39.3174019,-104.3799973
o3_sim_2,42.945168,o3_sim_2,39.3174019,-104.4830017
o3_sim_3,41.486607,o3_sim_3,39.3174019,-104.5859985
o3_sim_4,40.281513,o3_sim_4,39.3174019,-104.6900024
o3_sim_5,39.690647,o3_sim_5,39.3174019,-104.7929993
o3_sim_6,40.437836,o3_sim_6,39.3174019,-104.8960037
o3_sim_7,35.879204,o3_sim_7,39.3174019,-104.9990005
o3_sim_8,36.474136,o3_sim_8,39.3174019,-105.1019974
o3_sim_9,36.152428,o3_sim_9,39.3174019,-105.2050018
o3_sim_10,46.22669,o3_sim_10,39.3174019,-105.3079987
o3_sim_11,47.432785,o3_sim_11,39.3174019,-105.4110031
o3_sim_12,47.15615,o3_sim_12,39.3174019,-105.5139999
o3_sim_13,47.42177,o3_sim_13,39.3174019,-105.6169968
o3_sim_14,43.619183,o3_sim_14,39.3174019,-105.7200012
o3_sim_15,42.614597,o3_sim_15,39.4205017,-104.3799973
o3_sim_16,44.01648,o3_sim_16,39.4205017,-104.4830017
o3_sim_17,41.998302,o3_sim_17,39.4205017,-104.5859985
o3_sim_18,39.55065,o3_sim_18,39.4205017,-104.6900024
o3_sim_19,39.851902,o3_sim_19,39.4205017,-104.7929993
o3_sim_20,43.103386,o3_sim_20,39.4205017,-104.8960037
o3_sim_21,33.89756,o3_sim_21,39.4205017,-104.9990005
o3_sim_22,30.779285,o3_sim_22,39.4205017,-105.1019974
o3_sim_23,35.992214,o3_sim_23,39.4205017,-105.2050018
o3_sim_24,37.9249,o3_sim_24,39.4205017,-105.3079987
o3_sim_25,40.981247,o3_sim_25,39.4205017,-105.4110031
o3_sim_26,45.425446,o3_sim_26,39.4205017,-105.5139999
o3_sim_27,45.997345,o3_sim_27,39.4205017,-105.6169968
o3_sim_28,39.61226,o3_sim_28,39.4205017,-105.7200012
o3_sim_29,43.686428,o3_sim_29,39.5236015,-104.3799973
o3_sim_30,43.35935,o3_sim_30,39.5236015,-104.4830017
o3_sim_31,42.29954,o3_sim_31,39.5236015,-104.5859985
o3_sim_32,41.124676,o3_sim_32,39.5236015,-104.6900024
o3_sim_33,37.703026,o3_sim_33,39.5236015,-104.7929993
o3_sim_34,37.58049,o3_sim_34,39.5236015,-104.8960037
o3_sim_35,38.41331,o3_sim_35,39.5236015,-104.9990005
o3_sim_36,36.017136,o3_sim_36,39.5236015,-105.1019974
o3_sim_37,39.1083,o3_sim_37,39.5236015,-105.2050018
o3_sim_38,43.540012,o3_sim_38,39.5236015,-105.3079987
o3_sim_39,44.095097,o3_sim_39,39.5236015,-105.4110031
o3_sim_40,39.97915,o3_sim_40,39.5236015,-105.5139999
o3_sim_41,42.12838,o3_sim_41,39.5236015,-105.6169968
o3_sim_42,41.98778,o3_sim_42,39.5236015,-105.7200012
o3_sim_43,41.130833,o3_sim_43,39.6265984,-104.3799973
o3_sim_44,40.584564,o3_sim_44,39.6265984,-104.4830017
o3_sim_45,42.066605,o3_sim_45,39.6265984,-104.5859985
o3_sim_46,41.571716,o3_sim_46,39.6265984,-104.6900024
o3_sim_47,38.836414,o3_sim_47,39.6265984,-104.7929993
o3_sim_48,34.90398,o3_sim_48,39.6265984,-104.8960037
o3_sim_49,35.812634,o3_sim_49,39.6265984,-104.9990005
o3_sim_50,37.250813,o3_sim_50,39.6265984,-105.1019974
o3_sim_51,36.200768,o3_sim_51,39.6265984,-105.2050018
o3_sim_52,35.79464,o3_sim_52,39.6265984,-105.3079987
o3_sim_53,37.44085,o3_sim_53,39.6265984,-105.4110031
o3_sim_54,36.239445,o3_sim_54,39.6265984,-105.5139999
o3_sim_55,37.212955,o3_sim_55,39.6265984,-105.6169968
o3_sim_56,45.765205,o3_sim_56,39.6265984,-105.7200012
o3_sim_57,39.510723,o3_sim_57,39.7296982,-104.3799973
o3_sim_58,41.226105,o3_sim_58,39.7296982,-104.4830017
o3_sim_59,41.614857,o3_sim_59,39.7296982,-104.5859985
o3_sim_60,41.04212,o3_sim_60,39.7296982,-104.6900024
o3_sim_61,35.054005,o3_sim_61,39.7296982,-104.7929993
o3_sim_62,35.308544,o3_sim_62,39.7296982,-104.8960037
o3_sim_63,30.225685,o3_sim_63,39.7296982,-104.9990005
o3_sim_64,34.577263,o3_sim_64,39.7296982,-105.1019974
o3_sim_65,34.432068,o3_sim_65,39.7296982,-105.2050018
o3_sim_66,35.03392,o3_sim_66,39.7296982,-105.3079987
o3_sim_67,39.924576,o3_sim_67,39.7296982,-105.4110031
o3_sim_68,27.240124,o3_sim_68,39.7296982,-105.5139999
o3_sim_69,44.77411,o3_sim_69,39.7296982,-105.6169968
o3_sim_70,35.05043,o3_sim_70,39.7296982,-105.7200012
o3_sim_71,40.95027,o3_sim_71,39.8328018,-104.3799973
o3_sim_72,39.84669,o3_sim_72,39.8328018,-104.4830017
o3_sim_73,40.325356,o3_sim_73,39.8328018,-104.5859985
o3_sim_74,39.982006,o3_sim_74,39.8328018,-104.6900024
o3_sim_75,37.75898,o3_sim_75,39.8328018,-104.7929993
o3_sim_76,34.562416,o3_sim_76,39.8328018,-104.8960037
o3_sim_77,32.035927,o3_sim_77,39.8328018,-104.9990005
o3_sim_78,34.867523,o3_sim_78,39.8328018,-105.1019974
o3_sim_79,35.728836,o3_sim_79,39.8328018,-105.2050018
o3_sim_80,40.417755,o3_sim_80,39.8328018,-105.3079987
o3_sim_81,43.637394,o3_sim_81,39.8328018,-105.4110031
o3_sim_82,41.616077,o3_sim_82,39.8328018,-105.5139999
o3_sim_83,34.254295,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,45.84703,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,40.94271,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,39.266964,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,43.573826,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,41.815815,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,36.651043,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,36.406925,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,29.666252,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,36.438057,o3_sim_92,39.9359016,-105.1019974
