,o3,site,latitude,longitude
o3_sim_77,27.074461,o3_sim_77,39.8328018,-104.9990005
o3_sim_78,30.113907,o3_sim_78,39.8328018,-105.1019974
o3_sim_79,35.457848,o3_sim_79,39.8328018,-105.2050018
o3_sim_80,32.278435,o3_sim_80,39.8328018,-105.3079987
o3_sim_81,41.502415,o3_sim_81,39.8328018,-105.4110031
o3_sim_82,37.79283,o3_sim_82,39.8328018,-105.5139999
o3_sim_83,32.90956,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,46.96097,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,37.924538,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,37.081955,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,39.481762,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,37.7146,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,35.708405,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,35.28401,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,27.10728,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,30.370693,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,33.38247,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,28.434563,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,25.928497,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,38.6967,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,34.980545,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,45.555946,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,36.715298,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,36.5657,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,36.75923,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,35.380985,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,35.074738,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,35.215755,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,35.636078,o3_sim_105,40.0390015,-104.9990005
o3_sim_106,34.382786,o3_sim_106,40.0390015,-105.1019974
o3_sim_107,33.51672,o3_sim_107,40.0390015,-105.2050018
o3_sim_108,27.089529,o3_sim_108,40.0390015,-105.3079987
o3_sim_109,32.375813,o3_sim_109,40.0390015,-105.4110031
o3_sim_110,35.968353,o3_sim_110,40.0390015,-105.5139999
o3_sim_111,35.633533,o3_sim_111,40.0390015,-105.6169968
o3_sim_112,41.96026,o3_sim_112,40.0390015,-105.7200012
o3_sim_113,35.029774,o3_sim_113,40.1421013,-104.3799973
o3_sim_114,36.630836,o3_sim_114,40.1421013,-104.4830017
o3_sim_115,37.514057,o3_sim_115,40.1421013,-104.5859985
o3_sim_116,35.06477,o3_sim_116,40.1421013,-104.6900024
o3_sim_117,35.380795,o3_sim_117,40.1421013,-104.7929993
o3_sim_118,34.91155,o3_sim_118,40.1421013,-104.8960037
o3_sim_119,33.92056,o3_sim_119,40.1421013,-104.9990005
o3_sim_120,32.727043,o3_sim_120,40.1421013,-105.1019974
o3_sim_121,33.416218,o3_sim_121,40.1421013,-105.2050018
o3_sim_122,27.063873,o3_sim_122,40.1421013,-105.3079987
o3_sim_123,42.441093,o3_sim_123,40.1421013,-105.4110031
o3_sim_124,39.351433,o3_sim_124,40.1421013,-105.5139999
o3_sim_125,35.804146,o3_sim_125,40.1421013,-105.6169968
o3_sim_126,42.632843,o3_sim_126,40.1421013,-105.7200012
o3_sim_127,35.61848,o3_sim_127,40.2452011,-104.3799973
o3_sim_128,35.913227,o3_sim_128,40.2452011,-104.4830017
o3_sim_129,37.13054,o3_sim_129,40.2452011,-104.5859985
o3_sim_130,36.038216,o3_sim_130,40.2452011,-104.6900024
o3_sim_131,36.26184,o3_sim_131,40.2452011,-104.7929993
o3_sim_132,35.982384,o3_sim_132,40.2452011,-104.8960037
o3_sim_133,35.34258,o3_sim_133,40.2452011,-104.9990005
o3_sim_134,34.9823,o3_sim_134,40.2452011,-105.1019974
o3_sim_135,35.716537,o3_sim_135,40.2452011,-105.2050018
o3_sim_136,29.13571,o3_sim_136,40.2452011,-105.3079987
o3_sim_137,28.023735,o3_sim_137,40.2452011,-105.4110031
o3_sim_138,38.48957,o3_sim_138,40.2452011,-105.5139999
o3_sim_139,43.85438,o3_sim_139,40.2452011,-105.6169968
