,o3,site,latitude,longitude
o3_sim_Evergreen_1_,36.82775,o3_sim_Evergreen_1_,39.620408,-105.33872
o3_sim_Idaho Springs_1_,43.053013,o3_sim_Idaho Springs_1_,39.792519,-105.49127
o3_sim_Five Points_1_,41.8403,o3_sim_Five Points_1_,39.751184,-104.987625
o3_sim_Welby_1_,44.36268,o3_sim_Welby_1_,39.838119,-104.94984
o3_sim_Highlands Ranch_1_,47.627,o3_sim_Highlands Ranch_1_,39.567887,-104.957193
o3_sim_Rocky Flats_1_,52.556736,o3_sim_Rocky Flats_1_,39.912799,-105.188587
o3_sim_Boulder_1_,44.48314,o3_sim_Boulder_1_,40.070016,-105.220238
o3_sim_Chatfield Reservoir_1_,50.481686,o3_sim_Chatfield Reservoir_1_,39.534488,-105.070358
o3_sim_Sunnyside_1_,46.450207,o3_sim_Sunnyside_1_,39.77949,-105.00518
o3_sim_East Plains_1_,46.16349,o3_sim_East Plains_1_,39.638522,-104.569335
o3_sim_South Table_1_,39.398567,o3_sim_South Table_1_,39.743724,-105.177989
o3_sim_140,41.887222,o3_sim_140,40.2452011,-105.7200012
o3_sim_1,41.762985,o3_sim_1,39.3174019,-104.3799973
o3_sim_2,44.191746,o3_sim_2,39.3174019,-104.4830017
o3_sim_3,43.561054,o3_sim_3,39.3174019,-104.5859985
o3_sim_4,39.45388,o3_sim_4,39.3174019,-104.6900024
o3_sim_5,39.16351,o3_sim_5,39.3174019,-104.7929993
o3_sim_6,39.62842,o3_sim_6,39.3174019,-104.8960037
o3_sim_7,36.72604,o3_sim_7,39.3174019,-104.9990005
o3_sim_8,37.163788,o3_sim_8,39.3174019,-105.1019974
o3_sim_9,30.520222,o3_sim_9,39.3174019,-105.2050018
o3_sim_10,38.474102,o3_sim_10,39.3174019,-105.3079987
o3_sim_11,35.7944,o3_sim_11,39.3174019,-105.4110031
o3_sim_12,43.813644,o3_sim_12,39.3174019,-105.5139999
o3_sim_13,47.01329,o3_sim_13,39.3174019,-105.6169968
o3_sim_14,41.62671,o3_sim_14,39.3174019,-105.7200012
o3_sim_15,44.352352,o3_sim_15,39.4205017,-104.3799973
o3_sim_16,44.9939,o3_sim_16,39.4205017,-104.4830017
o3_sim_17,42.275272,o3_sim_17,39.4205017,-104.5859985
o3_sim_18,38.21705,o3_sim_18,39.4205017,-104.6900024
o3_sim_19,39.615593,o3_sim_19,39.4205017,-104.7929993
o3_sim_20,39.72431,o3_sim_20,39.4205017,-104.8960037
o3_sim_21,36.07901,o3_sim_21,39.4205017,-104.9990005
o3_sim_22,36.496773,o3_sim_22,39.4205017,-105.1019974
o3_sim_23,32.872456,o3_sim_23,39.4205017,-105.2050018
o3_sim_24,29.67182,o3_sim_24,39.4205017,-105.3079987
o3_sim_25,29.335327,o3_sim_25,39.4205017,-105.4110031
o3_sim_26,39.91575,o3_sim_26,39.4205017,-105.5139999
o3_sim_27,43.68839,o3_sim_27,39.4205017,-105.6169968
o3_sim_28,39.72238,o3_sim_28,39.4205017,-105.7200012
o3_sim_29,41.838512,o3_sim_29,39.5236015,-104.3799973
o3_sim_30,44.612064,o3_sim_30,39.5236015,-104.4830017
o3_sim_31,43.849747,o3_sim_31,39.5236015,-104.5859985
o3_sim_32,40.914474,o3_sim_32,39.5236015,-104.6900024
o3_sim_33,36.443596,o3_sim_33,39.5236015,-104.7929993
o3_sim_34,35.915604,o3_sim_34,39.5236015,-104.8960037
o3_sim_35,30.883873,o3_sim_35,39.5236015,-104.9990005
o3_sim_36,32.105145,o3_sim_36,39.5236015,-105.1019974
o3_sim_37,38.55013,o3_sim_37,39.5236015,-105.2050018
o3_sim_38,42.398525,o3_sim_38,39.5236015,-105.3079987
o3_sim_39,41.386513,o3_sim_39,39.5236015,-105.4110031
o3_sim_40,39.134796,o3_sim_40,39.5236015,-105.5139999
o3_sim_41,40.194805,o3_sim_41,39.5236015,-105.6169968
o3_sim_42,37.491978,o3_sim_42,39.5236015,-105.7200012
o3_sim_43,41.439594,o3_sim_43,39.6265984,-104.3799973
o3_sim_44,44.15874,o3_sim_44,39.6265984,-104.4830017
o3_sim_45,41.662918,o3_sim_45,39.6265984,-104.5859985
o3_sim_46,40.937073,o3_sim_46,39.6265984,-104.6900024
o3_sim_47,36.02973,o3_sim_47,39.6265984,-104.7929993
o3_sim_48,29.060976,o3_sim_48,39.6265984,-104.8960037
o3_sim_49,30.419464,o3_sim_49,39.6265984,-104.9990005
o3_sim_50,31.157618,o3_sim_50,39.6265984,-105.1019974
o3_sim_51,33.915623,o3_sim_51,39.6265984,-105.2050018
o3_sim_52,36.046005,o3_sim_52,39.6265984,-105.3079987
o3_sim_53,32.954533,o3_sim_53,39.6265984,-105.4110031
o3_sim_54,32.194336,o3_sim_54,39.6265984,-105.5139999
o3_sim_55,36.75028,o3_sim_55,39.6265984,-105.6169968
o3_sim_56,47.579468,o3_sim_56,39.6265984,-105.7200012
o3_sim_57,38.43772,o3_sim_57,39.7296982,-104.3799973
o3_sim_58,40.36027,o3_sim_58,39.7296982,-104.4830017
o3_sim_59,38.8779,o3_sim_59,39.7296982,-104.5859985
o3_sim_60,39.65569,o3_sim_60,39.7296982,-104.6900024
o3_sim_61,33.168682,o3_sim_61,39.7296982,-104.7929993
o3_sim_62,35.351368,o3_sim_62,39.7296982,-104.8960037
o3_sim_63,28.968607,o3_sim_63,39.7296982,-104.9990005
o3_sim_64,28.146086,o3_sim_64,39.7296982,-105.1019974
o3_sim_65,35.65445,o3_sim_65,39.7296982,-105.2050018
o3_sim_66,34.10698,o3_sim_66,39.7296982,-105.3079987
o3_sim_67,34.41703,o3_sim_67,39.7296982,-105.4110031
o3_sim_68,15.35569,o3_sim_68,39.7296982,-105.5139999
o3_sim_69,45.90272,o3_sim_69,39.7296982,-105.6169968
o3_sim_70,36.246468,o3_sim_70,39.7296982,-105.7200012
o3_sim_71,38.59984,o3_sim_71,39.8328018,-104.3799973
o3_sim_72,38.27861,o3_sim_72,39.8328018,-104.4830017
o3_sim_73,38.853268,o3_sim_73,39.8328018,-104.5859985
o3_sim_74,38.764248,o3_sim_74,39.8328018,-104.6900024
o3_sim_75,37.680496,o3_sim_75,39.8328018,-104.7929993
o3_sim_76,36.78932,o3_sim_76,39.8328018,-104.8960037
o3_sim_77,31.421051,o3_sim_77,39.8328018,-104.9990005
o3_sim_78,33.398846,o3_sim_78,39.8328018,-105.1019974
o3_sim_79,35.855576,o3_sim_79,39.8328018,-105.2050018
o3_sim_80,35.044907,o3_sim_80,39.8328018,-105.3079987
o3_sim_81,39.944424,o3_sim_81,39.8328018,-105.4110031
o3_sim_82,37.49601,o3_sim_82,39.8328018,-105.5139999
o3_sim_83,32.271416,o3_sim_83,39.8328018,-105.6169968
o3_sim_84,45.161118,o3_sim_84,39.8328018,-105.7200012
o3_sim_85,38.017704,o3_sim_85,39.9359016,-104.3799973
o3_sim_86,37.614357,o3_sim_86,39.9359016,-104.4830017
o3_sim_87,39.418808,o3_sim_87,39.9359016,-104.5859985
o3_sim_88,38.477814,o3_sim_88,39.9359016,-104.6900024
o3_sim_89,36.955956,o3_sim_89,39.9359016,-104.7929993
o3_sim_90,38.47557,o3_sim_90,39.9359016,-104.8960037
o3_sim_91,27.63115,o3_sim_91,39.9359016,-104.9990005
o3_sim_92,33.142357,o3_sim_92,39.9359016,-105.1019974
o3_sim_93,36.49366,o3_sim_93,39.9359016,-105.2050018
o3_sim_94,33.43792,o3_sim_94,39.9359016,-105.3079987
o3_sim_95,31.755058,o3_sim_95,39.9359016,-105.4110031
o3_sim_96,40.05533,o3_sim_96,39.9359016,-105.5139999
o3_sim_97,35.609535,o3_sim_97,39.9359016,-105.6169968
o3_sim_98,40.40032,o3_sim_98,39.9359016,-105.7200012
o3_sim_99,38.158085,o3_sim_99,40.0390015,-104.3799973
o3_sim_100,37.519104,o3_sim_100,40.0390015,-104.4830017
o3_sim_101,36.404263,o3_sim_101,40.0390015,-104.5859985
o3_sim_102,37.053932,o3_sim_102,40.0390015,-104.6900024
o3_sim_103,36.55305,o3_sim_103,40.0390015,-104.7929993
o3_sim_104,36.725292,o3_sim_104,40.0390015,-104.8960037
o3_sim_105,37.321484,o3_sim_105,40.0390015,-104.9990005
o3_sim_106,35.730515,o3_sim_106,40.0390015,-105.1019974
o3_sim_107,34.888866,o3_sim_107,40.0390015,-105.2050018
o3_sim_108,30.40623,o3_sim_108,40.0390015,-105.3079987
o3_sim_109,36.098164,o3_sim_109,40.0390015,-105.4110031
o3_sim_110,40.280243,o3_sim_110,40.0390015,-105.5139999
o3_sim_111,32.43308,o3_sim_111,40.0390015,-105.6169968
o3_sim_112,40.867825,o3_sim_112,40.0390015,-105.7200012
o3_sim_113,37.261993,o3_sim_113,40.1421013,-104.3799973
o3_sim_114,39.017174,o3_sim_114,40.1421013,-104.4830017
o3_sim_115,36.792274,o3_sim_115,40.1421013,-104.5859985
o3_sim_116,36.94253,o3_sim_116,40.1421013,-104.6900024
o3_sim_117,36.1304,o3_sim_117,40.1421013,-104.7929993
o3_sim_118,36.217907,o3_sim_118,40.1421013,-104.8960037
o3_sim_119,35.754402,o3_sim_119,40.1421013,-104.9990005
o3_sim_120,35.670074,o3_sim_120,40.1421013,-105.1019974
o3_sim_121,36.871685,o3_sim_121,40.1421013,-105.2050018
o3_sim_122,33.9916,o3_sim_122,40.1421013,-105.3079987
o3_sim_123,42.605957,o3_sim_123,40.1421013,-105.4110031
