,hour,missing_site,actual,prediction
0,2023-06-10 10:00:00,Evergreen,26.0,31.582578659058
1,2023-06-10 10:00:00,Idaho Springs,42.0,35.520832061768
2,2023-06-10 10:00:00,Five Points,31.0,15.122380256653
3,2023-06-10 10:00:00,Welby,15.0,17.729194641113
4,2023-06-10 10:00:00,Highlands Ranch,39.0,22.941394805908
5,2023-06-10 10:00:00,Rocky Flats,43.0,29.871082305908
6,2023-06-10 10:00:00,Boulder,30.0,34.123962402344
7,2023-06-10 10:00:00,Chatfield Reservoir,27.0,28.506052017212
8,2023-06-10 10:00:00,Sunnyside,19.0,17.121021270752
9,2023-06-10 10:00:00,East Plains,39.0,31.081163406372
10,2023-06-10 10:00:00,South Table,40.0,28.580829620361
11,2023-06-10 11:00:00,Evergreen,22.0,31.952474594116
12,2023-06-10 11:00:00,Idaho Springs,43.0,35.307891845703
13,2023-06-10 11:00:00,Five Points,25.0,14.705795288086
14,2023-06-10 11:00:00,Welby,8.0,16.899930953979
15,2023-06-10 11:00:00,Highlands Ranch,34.0,22.705307006836
16,2023-06-10 11:00:00,Rocky Flats,44.0,29.227605819702
17,2023-06-10 11:00:00,Boulder,32.0,32.011680603027
18,2023-06-10 11:00:00,Chatfield Reservoir,30.0,29.196996688843
19,2023-06-10 11:00:00,Sunnyside,19.0,16.562437057495
20,2023-06-10 11:00:00,East Plains,36.0,30.403146743774
21,2023-06-10 11:00:00,South Table,39.0,28.290967941284
22,2023-06-10 12:00:00,Evergreen,21.0,33.372276306152
23,2023-06-10 12:00:00,Idaho Springs,42.0,35.136119842529
24,2023-06-10 12:00:00,Five Points,22.0,12.312520980835
25,2023-06-10 12:00:00,Welby,9.0,15.203708648682
26,2023-06-10 12:00:00,Highlands Ranch,31.0,23.125810623169
27,2023-06-10 12:00:00,Rocky Flats,45.0,29.504959106445
28,2023-06-10 12:00:00,Boulder,31.0,31.569971084595
29,2023-06-10 12:00:00,Chatfield Reservoir,26.0,30.141267776489
30,2023-06-10 12:00:00,Sunnyside,22.0,15.174209594727
31,2023-06-10 12:00:00,East Plains,39.0,29.732667922974
32,2023-06-10 12:00:00,South Table,38.0,29.523445129395
33,2023-06-10 13:00:00,Evergreen,25.0,33.909156799316
34,2023-06-10 13:00:00,Idaho Springs,46.0,34.625728607178
35,2023-06-10 13:00:00,Five Points,19.0,14.709706306458
36,2023-06-10 13:00:00,Welby,19.0,16.703128814697
37,2023-06-10 13:00:00,Highlands Ranch,31.0,24.720157623291
38,2023-06-10 13:00:00,Rocky Flats,45.0,31.421316146851
39,2023-06-10 13:00:00,Boulder,29.0,33.195316314697
40,2023-06-10 13:00:00,Chatfield Reservoir,29.0,32.153972625732
41,2023-06-10 13:00:00,Sunnyside,18.0,16.467800140381
42,2023-06-10 13:00:00,East Plains,39.0,32.192527770996
43,2023-06-10 13:00:00,South Table,40.0,31.859174728394
44,2023-06-10 14:00:00,Evergreen,37.0,38.658164978027
45,2023-06-10 14:00:00,Idaho Springs,54.0,38.624420166016
46,2023-06-10 14:00:00,Five Points,31.0,24.67951965332
47,2023-06-10 14:00:00,Welby,32.0,25.711301803589
48,2023-06-10 14:00:00,Highlands Ranch,39.0,31.695848464966
49,2023-06-10 14:00:00,Rocky Flats,55.0,38.580623626709
50,2023-06-10 14:00:00,Boulder,35.0,39.199554443359
51,2023-06-10 14:00:00,Chatfield Reservoir,37.0,36.102977752686
52,2023-06-10 14:00:00,Sunnyside,28.0,25.864339828491
53,2023-06-10 14:00:00,East Plains,40.0,40.111213684082
54,2023-06-10 14:00:00,South Table,49.0,39.56812286377
55,2023-06-10 15:00:00,Evergreen,50.0,43.75972366333
56,2023-06-10 15:00:00,Idaho Springs,56.0,42.457794189453
57,2023-06-10 15:00:00,Five Points,37.0,33.075462341309
58,2023-06-10 15:00:00,Welby,42.0,32.960704803467
59,2023-06-10 15:00:00,Highlands Ranch,47.0,37.404708862305
60,2023-06-10 15:00:00,Rocky Flats,52.0,43.325748443604
61,2023-06-10 15:00:00,Boulder,44.0,43.26180267334
62,2023-06-10 15:00:00,Chatfield Reservoir,45.0,40.808937072754
63,2023-06-10 15:00:00,Sunnyside,40.0,33.857643127441
64,2023-06-10 15:00:00,East Plains,43.0,42.428596496582
65,2023-06-10 15:00:00,South Table,53.0,44.679584503174
66,2023-06-10 16:00:00,Evergreen,56.0,46.968116760254
67,2023-06-10 16:00:00,Idaho Springs,56.0,46.305751800537
68,2023-06-10 16:00:00,Five Points,47.0,39.158081054688
69,2023-06-10 16:00:00,Welby,49.0,38.884506225586
70,2023-06-10 16:00:00,Highlands Ranch,53.0,42.791904449463
71,2023-06-10 16:00:00,Rocky Flats,59.0,46.905822753906
72,2023-06-10 16:00:00,Boulder,48.0,46.391384124756
73,2023-06-10 16:00:00,Chatfield Reservoir,54.0,44.925380706787
74,2023-06-10 16:00:00,Sunnyside,52.0,40.426898956299
75,2023-06-10 16:00:00,East Plains,57.0,45.244560241699
76,2023-06-10 16:00:00,South Table,52.0,47.652751922607
77,2023-06-10 17:00:00,Evergreen,59.0,48.214149475098
78,2023-06-10 17:00:00,Idaho Springs,55.0,46.974395751953
79,2023-06-10 17:00:00,Five Points,56.0,45.089370727539
80,2023-06-10 17:00:00,Welby,58.0,44.347625732422
81,2023-06-10 17:00:00,Highlands Ranch,59.0,48.24626159668
82,2023-06-10 17:00:00,Rocky Flats,62.0,50.186012268066
83,2023-06-10 17:00:00,Boulder,55.0,49.903350830078
84,2023-06-10 17:00:00,Chatfield Reservoir,62.0,48.88916015625
85,2023-06-10 17:00:00,Sunnyside,60.0,46.064296722412
