,hour,missing_site,actual,prediction
0,2023-06-10 10:00:00,Evergreen,26.0,31.582578659058
1,2023-06-10 10:00:00,Idaho Springs,42.0,40.700210571289
2,2023-06-10 10:00:00,Five Points,31.0,21.266311645508
3,2023-06-10 10:00:00,Welby,15.0,15.693330764771
4,2023-06-10 10:00:00,Highlands Ranch,39.0,31.44006729126
5,2023-06-10 10:00:00,Rocky Flats,43.0,37.877033233643
6,2023-06-10 10:00:00,Boulder,30.0,27.077861785889
7,2023-06-10 10:00:00,Chatfield Reservoir,27.0,29.820182800293
8,2023-06-10 10:00:00,Sunnyside,19.0,19.673519134521
9,2023-06-10 10:00:00,East Plains,39.0,32.532196044922
10,2023-06-10 10:00:00,South Table,40.0,34.196849822998
11,2023-06-10 11:00:00,Evergreen,22.0,31.952474594116
12,2023-06-10 11:00:00,Idaho Springs,43.0,40.441604614258
13,2023-06-10 11:00:00,Five Points,25.0,19.958728790283
14,2023-06-10 11:00:00,Welby,8.0,15.181421279907
15,2023-06-10 11:00:00,Highlands Ranch,34.0,31.739351272583
16,2023-06-10 11:00:00,Rocky Flats,44.0,35.119735717773
17,2023-06-10 11:00:00,Boulder,32.0,25.795984268188
18,2023-06-10 11:00:00,Chatfield Reservoir,30.0,28.302968978882
19,2023-06-10 11:00:00,Sunnyside,19.0,18.654209136963
20,2023-06-10 11:00:00,East Plains,36.0,31.802886962891
21,2023-06-10 11:00:00,South Table,39.0,33.494762420654
22,2023-06-10 12:00:00,Evergreen,21.0,33.372276306152
23,2023-06-10 12:00:00,Idaho Springs,42.0,40.971378326416
24,2023-06-10 12:00:00,Five Points,22.0,17.126861572266
25,2023-06-10 12:00:00,Welby,9.0,12.446683883667
26,2023-06-10 12:00:00,Highlands Ranch,31.0,31.797328948975
27,2023-06-10 12:00:00,Rocky Flats,45.0,34.987648010254
28,2023-06-10 12:00:00,Boulder,31.0,26.211748123169
29,2023-06-10 12:00:00,Chatfield Reservoir,26.0,29.615673065186
30,2023-06-10 12:00:00,Sunnyside,22.0,15.251706123352
31,2023-06-10 12:00:00,East Plains,39.0,32.406131744385
32,2023-06-10 12:00:00,South Table,38.0,32.838394165039
33,2023-06-10 13:00:00,Evergreen,25.0,33.909156799316
34,2023-06-10 13:00:00,Idaho Springs,46.0,42.791561126709
35,2023-06-10 13:00:00,Five Points,19.0,17.055532455444
36,2023-06-10 13:00:00,Welby,19.0,15.099305152893
37,2023-06-10 13:00:00,Highlands Ranch,31.0,32.898490905762
38,2023-06-10 13:00:00,Rocky Flats,45.0,36.609180450439
39,2023-06-10 13:00:00,Boulder,29.0,30.876445770264
40,2023-06-10 13:00:00,Chatfield Reservoir,29.0,28.996511459351
41,2023-06-10 13:00:00,Sunnyside,18.0,16.801687240601
42,2023-06-10 13:00:00,East Plains,39.0,35.825988769531
43,2023-06-10 13:00:00,South Table,40.0,33.396213531494
44,2023-06-10 14:00:00,Evergreen,37.0,38.658164978027
45,2023-06-10 14:00:00,Idaho Springs,54.0,45.452953338623
46,2023-06-10 14:00:00,Five Points,31.0,26.002225875854
47,2023-06-10 14:00:00,Welby,32.0,24.55797958374
48,2023-06-10 14:00:00,Highlands Ranch,39.0,38.026206970215
49,2023-06-10 14:00:00,Rocky Flats,55.0,44.450347900391
50,2023-06-10 14:00:00,Boulder,35.0,35.826404571533
51,2023-06-10 14:00:00,Chatfield Reservoir,37.0,35.52368927002
52,2023-06-10 14:00:00,Sunnyside,28.0,26.357763290405
53,2023-06-10 14:00:00,East Plains,40.0,45.001998901367
54,2023-06-10 14:00:00,South Table,49.0,40.630527496338
55,2023-06-10 15:00:00,Evergreen,50.0,43.75972366333
56,2023-06-10 15:00:00,Idaho Springs,56.0,47.256519317627
57,2023-06-10 15:00:00,Five Points,37.0,34.160717010498
58,2023-06-10 15:00:00,Welby,42.0,34.508358001709
59,2023-06-10 15:00:00,Highlands Ranch,47.0,42.220783233643
60,2023-06-10 15:00:00,Rocky Flats,52.0,48.027584075928
61,2023-06-10 15:00:00,Boulder,44.0,41.69408416748
62,2023-06-10 15:00:00,Chatfield Reservoir,45.0,40.573173522949
63,2023-06-10 15:00:00,Sunnyside,40.0,34.388080596924
64,2023-06-10 15:00:00,East Plains,43.0,47.018676757812
65,2023-06-10 15:00:00,South Table,53.0,45.876094818115
66,2023-06-10 16:00:00,Evergreen,56.0,46.968116760254
67,2023-06-10 16:00:00,Idaho Springs,56.0,49.029369354248
68,2023-06-10 16:00:00,Five Points,47.0,40.381637573242
69,2023-06-10 16:00:00,Welby,49.0,42.344234466553
70,2023-06-10 16:00:00,Highlands Ranch,53.0,45.99792098999
71,2023-06-10 16:00:00,Rocky Flats,59.0,50.378894805908
72,2023-06-10 16:00:00,Boulder,48.0,45.726207733154
73,2023-06-10 16:00:00,Chatfield Reservoir,54.0,46.790237426758
74,2023-06-10 16:00:00,Sunnyside,52.0,40.493881225586
75,2023-06-10 16:00:00,East Plains,57.0,51.626022338867
76,2023-06-10 16:00:00,South Table,52.0,49.410465240479
77,2023-06-10 17:00:00,Evergreen,59.0,48.214149475098
78,2023-06-10 17:00:00,Idaho Springs,55.0,49.338794708252
79,2023-06-10 17:00:00,Five Points,56.0,45.463954925537
80,2023-06-10 17:00:00,Welby,58.0,49.51778793335
81,2023-06-10 17:00:00,Highlands Ranch,59.0,52.627323150635
82,2023-06-10 17:00:00,Rocky Flats,62.0,53.88032913208
83,2023-06-10 17:00:00,Boulder,55.0,50.157253265381
84,2023-06-10 17:00:00,Chatfield Reservoir,62.0,52.609477996826
85,2023-06-10 17:00:00,Sunnyside,60.0,45.658416748047
86,2023-06-10 17:00:00,East Plains,63.0,55.66508102417
87,2023-06-10 17:00:00,South Table,60.0,52.876419067383
