,hour,missing_site,actual,prediction
0,2023-06-10 10:00:00,Evergreen,26.0,31.582578659058
1,2023-06-10 10:00:00,Idaho Springs,42.0,36.960479736328
2,2023-06-10 10:00:00,Five Points,31.0,25.515628814697
3,2023-06-10 10:00:00,Welby,15.0,17.902194976807
4,2023-06-10 10:00:00,Highlands Ranch,39.0,31.086765289307
5,2023-06-10 10:00:00,Rocky Flats,43.0,33.922645568848
6,2023-06-10 10:00:00,Boulder,30.0,29.335409164429
7,2023-06-10 10:00:00,Chatfield Reservoir,27.0,29.543449401855
8,2023-06-10 10:00:00,Sunnyside,19.0,23.612550735474
9,2023-06-10 10:00:00,East Plains,39.0,37.961978912354
10,2023-06-10 10:00:00,South Table,40.0,32.919109344482
11,2023-06-10 11:00:00,Evergreen,22.0,31.952474594116
12,2023-06-10 11:00:00,Idaho Springs,43.0,36.919063568115
13,2023-06-10 11:00:00,Five Points,25.0,24.375516891479
14,2023-06-10 11:00:00,Welby,8.0,16.070724487305
15,2023-06-10 11:00:00,Highlands Ranch,34.0,31.729415893555
16,2023-06-10 11:00:00,Rocky Flats,44.0,31.908325195312
17,2023-06-10 11:00:00,Boulder,32.0,28.833873748779
18,2023-06-10 11:00:00,Chatfield Reservoir,30.0,29.213687896729
19,2023-06-10 11:00:00,Sunnyside,19.0,21.945169448853
20,2023-06-10 11:00:00,East Plains,36.0,39.66349029541
21,2023-06-10 11:00:00,South Table,39.0,32.358570098877
22,2023-06-10 12:00:00,Evergreen,21.0,33.372276306152
23,2023-06-10 12:00:00,Idaho Springs,42.0,38.106777191162
24,2023-06-10 12:00:00,Five Points,22.0,20.814378738403
25,2023-06-10 12:00:00,Welby,9.0,14.108903884888
26,2023-06-10 12:00:00,Highlands Ranch,31.0,31.405117034912
27,2023-06-10 12:00:00,Rocky Flats,45.0,32.621513366699
28,2023-06-10 12:00:00,Boulder,31.0,28.071968078613
29,2023-06-10 12:00:00,Chatfield Reservoir,26.0,29.174947738647
30,2023-06-10 12:00:00,Sunnyside,22.0,18.935573577881
31,2023-06-10 12:00:00,East Plains,39.0,39.750423431396
32,2023-06-10 12:00:00,South Table,38.0,33.046943664551
33,2023-06-10 13:00:00,Evergreen,25.0,33.909156799316
34,2023-06-10 13:00:00,Idaho Springs,46.0,41.178344726562
35,2023-06-10 13:00:00,Five Points,19.0,19.799757003784
36,2023-06-10 13:00:00,Welby,19.0,14.720114707947
37,2023-06-10 13:00:00,Highlands Ranch,31.0,31.334552764893
38,2023-06-10 13:00:00,Rocky Flats,45.0,34.093856811523
39,2023-06-10 13:00:00,Boulder,29.0,29.778833389282
40,2023-06-10 13:00:00,Chatfield Reservoir,29.0,30.695081710815
41,2023-06-10 13:00:00,Sunnyside,18.0,18.616373062134
42,2023-06-10 13:00:00,East Plains,39.0,41.223731994629
43,2023-06-10 13:00:00,South Table,40.0,33.811332702637
44,2023-06-10 14:00:00,Evergreen,37.0,38.658164978027
45,2023-06-10 14:00:00,Idaho Springs,54.0,44.051456451416
46,2023-06-10 14:00:00,Five Points,31.0,27.405067443848
47,2023-06-10 14:00:00,Welby,32.0,22.665929794312
48,2023-06-10 14:00:00,Highlands Ranch,39.0,34.66870880127
49,2023-06-10 14:00:00,Rocky Flats,55.0,41.109451293945
50,2023-06-10 14:00:00,Boulder,35.0,34.766925811768
51,2023-06-10 14:00:00,Chatfield Reservoir,37.0,33.986808776855
52,2023-06-10 14:00:00,Sunnyside,28.0,27.079204559326
53,2023-06-10 14:00:00,East Plains,40.0,46.654174804688
54,2023-06-10 14:00:00,South Table,49.0,39.341442108154
55,2023-06-10 15:00:00,Evergreen,50.0,43.75972366333
