,hour,missing_site,actual,prediction
30,2023-06-10 12:00:00,Sunnyside,22.0,15.917206764221
31,2023-06-10 12:00:00,East Plains,39.0,30.182754516602
32,2023-06-10 12:00:00,South Table,38.0,27.881277084351
33,2023-06-10 13:00:00,Evergreen,25.0,33.909156799316
34,2023-06-10 13:00:00,Idaho Springs,46.0,35.114513397217
35,2023-06-10 13:00:00,Five Points,19.0,15.825819969177
36,2023-06-10 13:00:00,Welby,19.0,18.684640884399
37,2023-06-10 13:00:00,Highlands Ranch,31.0,25.671409606934
38,2023-06-10 13:00:00,Rocky Flats,45.0,31.452602386475
39,2023-06-10 13:00:00,Boulder,29.0,31.465551376343
40,2023-06-10 13:00:00,Chatfield Reservoir,29.0,31.744672775269
41,2023-06-10 13:00:00,Sunnyside,18.0,17.110851287842
42,2023-06-10 13:00:00,East Plains,39.0,32.488162994385
43,2023-06-10 13:00:00,South Table,40.0,30.102907180786
44,2023-06-10 14:00:00,Evergreen,37.0,38.658164978027
45,2023-06-10 14:00:00,Idaho Springs,54.0,38.789157867432
46,2023-06-10 14:00:00,Five Points,31.0,25.339191436768
47,2023-06-10 14:00:00,Welby,32.0,27.101486206055
48,2023-06-10 14:00:00,Highlands Ranch,39.0,31.719623565674
49,2023-06-10 14:00:00,Rocky Flats,55.0,37.944622039795
50,2023-06-10 14:00:00,Boulder,35.0,37.431076049805
51,2023-06-10 14:00:00,Chatfield Reservoir,37.0,35.35758972168
52,2023-06-10 14:00:00,Sunnyside,28.0,25.928396224976
53,2023-06-10 14:00:00,East Plains,40.0,40.452724456787
54,2023-06-10 14:00:00,South Table,49.0,37.72135925293
55,2023-06-10 15:00:00,Evergreen,50.0,43.75972366333
56,2023-06-10 15:00:00,Idaho Springs,56.0,42.54243850708
57,2023-06-10 15:00:00,Five Points,37.0,33.002277374268
58,2023-06-10 15:00:00,Welby,42.0,33.09693145752
59,2023-06-10 15:00:00,Highlands Ranch,47.0,38.534893035889
60,2023-06-10 15:00:00,Rocky Flats,52.0,42.8078956604
61,2023-06-10 15:00:00,Boulder,44.0,41.745971679688
62,2023-06-10 15:00:00,Chatfield Reservoir,45.0,39.636257171631
63,2023-06-10 15:00:00,Sunnyside,40.0,33.152168273926
64,2023-06-10 15:00:00,East Plains,43.0,42.673004150391
65,2023-06-10 15:00:00,South Table,53.0,43.078170776367
66,2023-06-10 16:00:00,Evergreen,56.0,46.968116760254
67,2023-06-10 16:00:00,Idaho Springs,56.0,46.434101104736
68,2023-06-10 16:00:00,Five Points,47.0,38.894329071045
69,2023-06-10 16:00:00,Welby,49.0,38.835330963135
70,2023-06-10 16:00:00,Highlands Ranch,53.0,43.259323120117
71,2023-06-10 16:00:00,Rocky Flats,59.0,46.35466003418
72,2023-06-10 16:00:00,Boulder,48.0,45.366970062256
73,2023-06-10 16:00:00,Chatfield Reservoir,54.0,44.261470794678
74,2023-06-10 16:00:00,Sunnyside,52.0,38.829692840576
75,2023-06-10 16:00:00,East Plains,57.0,45.357028961182
76,2023-06-10 16:00:00,South Table,52.0,46.603359222412
77,2023-06-10 17:00:00,Evergreen,59.0,48.214149475098
78,2023-06-10 17:00:00,Idaho Springs,55.0,46.952224731445
79,2023-06-10 17:00:00,Five Points,56.0,44.207511901855
80,2023-06-10 17:00:00,Welby,58.0,44.384613037109
81,2023-06-10 17:00:00,Highlands Ranch,59.0,47.764801025391
82,2023-06-10 17:00:00,Rocky Flats,62.0,49.617240905762
83,2023-06-10 17:00:00,Boulder,55.0,49.202949523926
84,2023-06-10 17:00:00,Chatfield Reservoir,62.0,47.929439544678
85,2023-06-10 17:00:00,Sunnyside,60.0,44.006118774414
86,2023-06-10 17:00:00,East Plains,63.0,50.335647583008
87,2023-06-10 17:00:00,South Table,60.0,49.741664886475
