,hour,missing_site,actual,prediction
0,2023-06-10 10:00:00,Evergreen,26.0,31.582578659058
1,2023-06-10 10:00:00,Idaho Springs,42.0,35.520832061768
2,2023-06-10 10:00:00,Five Points,31.0,18.842893600464
3,2023-06-10 10:00:00,Welby,15.0,21.747867584229
4,2023-06-10 10:00:00,Highlands Ranch,39.0,22.256387710571
5,2023-06-10 10:00:00,Rocky Flats,43.0,29.998424530029
6,2023-06-10 10:00:00,Boulder,30.0,34.318630218506
7,2023-06-10 10:00:00,Chatfield Reservoir,27.0,28.846405029297
8,2023-06-10 10:00:00,Sunnyside,19.0,19.894800186157
9,2023-06-10 10:00:00,East Plains,39.0,31.081163406372
10,2023-06-10 10:00:00,South Table,40.0,28.76593208313
11,2023-06-10 11:00:00,Evergreen,22.0,31.952474594116
12,2023-06-10 11:00:00,Idaho Springs,43.0,35.307891845703
13,2023-06-10 11:00:00,Five Points,25.0,17.172119140625
14,2023-06-10 11:00:00,Welby,8.0,20.266542434692
15,2023-06-10 11:00:00,Highlands Ranch,34.0,22.479507446289
16,2023-06-10 11:00:00,Rocky Flats,44.0,29.284152984619
17,2023-06-10 11:00:00,Boulder,32.0,32.078033447266
18,2023-06-10 11:00:00,Chatfield Reservoir,30.0,29.953937530518
19,2023-06-10 11:00:00,Sunnyside,19.0,18.86870765686
20,2023-06-10 11:00:00,East Plains,36.0,30.403146743774
21,2023-06-10 11:00:00,South Table,39.0,28.353956222534
22,2023-06-10 12:00:00,Evergreen,21.0,33.372276306152
23,2023-06-10 12:00:00,Idaho Springs,42.0,35.136119842529
24,2023-06-10 12:00:00,Five Points,22.0,13.276754379272
25,2023-06-10 12:00:00,Welby,9.0,16.755096435547
26,2023-06-10 12:00:00,Highlands Ranch,31.0,22.583934783936
27,2023-06-10 12:00:00,Rocky Flats,45.0,29.747663497925
28,2023-06-10 12:00:00,Boulder,31.0,31.497148513794
29,2023-06-10 12:00:00,Chatfield Reservoir,26.0,30.914270401001
30,2023-06-10 12:00:00,Sunnyside,22.0,16.884840011597
31,2023-06-10 12:00:00,East Plains,39.0,29.732667922974
32,2023-06-10 12:00:00,South Table,38.0,29.454700469971
33,2023-06-10 13:00:00,Evergreen,25.0,33.909156799316
34,2023-06-10 13:00:00,Idaho Springs,46.0,34.625728607178
35,2023-06-10 13:00:00,Five Points,19.0,14.976226806641
36,2023-06-10 13:00:00,Welby,19.0,17.599123001099
37,2023-06-10 13:00:00,Highlands Ranch,31.0,24.896030426025
38,2023-06-10 13:00:00,Rocky Flats,45.0,31.490432739258
39,2023-06-10 13:00:00,Boulder,29.0,33.187438964844
40,2023-06-10 13:00:00,Chatfield Reservoir,29.0,32.840393066406
41,2023-06-10 13:00:00,Sunnyside,18.0,17.627689361572
42,2023-06-10 13:00:00,East Plains,39.0,32.192527770996
43,2023-06-10 13:00:00,South Table,40.0,31.851819992065
44,2023-06-10 14:00:00,Evergreen,37.0,38.658164978027
45,2023-06-10 14:00:00,Idaho Springs,54.0,38.624420166016
46,2023-06-10 14:00:00,Five Points,31.0,23.703948974609
47,2023-06-10 14:00:00,Welby,32.0,25.110597610474
48,2023-06-10 14:00:00,Highlands Ranch,39.0,31.332412719727
49,2023-06-10 14:00:00,Rocky Flats,55.0,38.997974395752
50,2023-06-10 14:00:00,Boulder,35.0,38.480407714844
51,2023-06-10 14:00:00,Chatfield Reservoir,37.0,35.905094146729
52,2023-06-10 14:00:00,Sunnyside,28.0,25.246950149536
53,2023-06-10 14:00:00,East Plains,40.0,40.111213684082
54,2023-06-10 14:00:00,South Table,49.0,38.885105133057
55,2023-06-10 15:00:00,Evergreen,50.0,43.75972366333
56,2023-06-10 15:00:00,Idaho Springs,56.0,42.457794189453
57,2023-06-10 15:00:00,Five Points,37.0,32.482879638672
58,2023-06-10 15:00:00,Welby,42.0,32.496856689453
59,2023-06-10 15:00:00,Highlands Ranch,47.0,37.474475860596
60,2023-06-10 15:00:00,Rocky Flats,52.0,43.091953277588
61,2023-06-10 15:00:00,Boulder,44.0,42.20348739624
62,2023-06-10 15:00:00,Chatfield Reservoir,45.0,40.012935638428
63,2023-06-10 15:00:00,Sunnyside,40.0,33.230331420898
64,2023-06-10 15:00:00,East Plains,43.0,42.428596496582
65,2023-06-10 15:00:00,South Table,53.0,43.674427032471
66,2023-06-10 16:00:00,Evergreen,56.0,46.968116760254
67,2023-06-10 16:00:00,Idaho Springs,56.0,46.305751800537
68,2023-06-10 16:00:00,Five Points,47.0,39.788414001465
69,2023-06-10 16:00:00,Welby,49.0,40.170551300049
70,2023-06-10 16:00:00,Highlands Ranch,53.0,42.216197967529
71,2023-06-10 16:00:00,Rocky Flats,59.0,46.984569549561
72,2023-06-10 16:00:00,Boulder,48.0,45.802394866943
73,2023-06-10 16:00:00,Chatfield Reservoir,54.0,44.324813842773
74,2023-06-10 16:00:00,Sunnyside,52.0,41.701152801514
75,2023-06-10 16:00:00,East Plains,57.0,45.244560241699
76,2023-06-10 16:00:00,South Table,52.0,47.093288421631
77,2023-06-10 17:00:00,Evergreen,59.0,48.214149475098
78,2023-06-10 17:00:00,Idaho Springs,55.0,46.974395751953
79,2023-06-10 17:00:00,Five Points,56.0,45.184047698975
80,2023-06-10 17:00:00,Welby,58.0,45.097900390625
81,2023-06-10 17:00:00,Highlands Ranch,59.0,47.870098114014
82,2023-06-10 17:00:00,Rocky Flats,62.0,50.411834716797
83,2023-06-10 17:00:00,Boulder,55.0,49.116367340088
84,2023-06-10 17:00:00,Chatfield Reservoir,62.0,47.916957855225
85,2023-06-10 17:00:00,Sunnyside,60.0,45.796356201172
