,hour,missing_site,actual,prediction
30,2023-06-10 12:00:00,Sunnyside,22.0,14.64074420929
31,2023-06-10 12:00:00,East Plains,39.0,30.182754516602
32,2023-06-10 12:00:00,South Table,38.0,28.041973114014
33,2023-06-10 13:00:00,Evergreen,25.0,33.909156799316
34,2023-06-10 13:00:00,Idaho Springs,46.0,35.114513397217
35,2023-06-10 13:00:00,Five Points,19.0,15.62303352356
36,2023-06-10 13:00:00,Welby,19.0,17.838123321533
37,2023-06-10 13:00:00,Highlands Ranch,31.0,25.227172851562
38,2023-06-10 13:00:00,Rocky Flats,45.0,31.61905670166
39,2023-06-10 13:00:00,Boulder,29.0,31.931894302368
40,2023-06-10 13:00:00,Chatfield Reservoir,29.0,32.102504730225
41,2023-06-10 13:00:00,Sunnyside,18.0,16.281183242798
42,2023-06-10 13:00:00,East Plains,39.0,32.488162994385
43,2023-06-10 13:00:00,South Table,40.0,30.46199798584
44,2023-06-10 14:00:00,Evergreen,37.0,38.658164978027
45,2023-06-10 14:00:00,Idaho Springs,54.0,38.789157867432
46,2023-06-10 14:00:00,Five Points,31.0,25.658222198486
47,2023-06-10 14:00:00,Welby,32.0,26.710271835327
48,2023-06-10 14:00:00,Highlands Ranch,39.0,31.975069046021
49,2023-06-10 14:00:00,Rocky Flats,55.0,38.249404907227
50,2023-06-10 14:00:00,Boulder,35.0,38.051383972168
51,2023-06-10 14:00:00,Chatfield Reservoir,37.0,35.999176025391
52,2023-06-10 14:00:00,Sunnyside,28.0,25.827354431152
53,2023-06-10 14:00:00,East Plains,40.0,40.452724456787
54,2023-06-10 14:00:00,South Table,49.0,38.292091369629
55,2023-06-10 15:00:00,Evergreen,50.0,43.75972366333
56,2023-06-10 15:00:00,Idaho Springs,56.0,42.54243850708
57,2023-06-10 15:00:00,Five Points,37.0,33.570030212402
58,2023-06-10 15:00:00,Welby,42.0,33.190502166748
59,2023-06-10 15:00:00,Highlands Ranch,47.0,38.105091094971
60,2023-06-10 15:00:00,Rocky Flats,52.0,42.878128051758
61,2023-06-10 15:00:00,Boulder,44.0,42.354927062988
62,2023-06-10 15:00:00,Chatfield Reservoir,45.0,40.570545196533
63,2023-06-10 15:00:00,Sunnyside,40.0,33.511615753174
64,2023-06-10 15:00:00,East Plains,43.0,42.673004150391
65,2023-06-10 15:00:00,South Table,53.0,43.705600738525
66,2023-06-10 16:00:00,Evergreen,56.0,46.968116760254
67,2023-06-10 16:00:00,Idaho Springs,56.0,46.434101104736
68,2023-06-10 16:00:00,Five Points,47.0,39.602680206299
69,2023-06-10 16:00:00,Welby,49.0,39.195411682129
70,2023-06-10 16:00:00,Highlands Ranch,53.0,43.260047912598
71,2023-06-10 16:00:00,Rocky Flats,59.0,46.442520141602
72,2023-06-10 16:00:00,Boulder,48.0,45.671474456787
73,2023-06-10 16:00:00,Chatfield Reservoir,54.0,44.844875335693
74,2023-06-10 16:00:00,Sunnyside,52.0,39.754409790039
75,2023-06-10 16:00:00,East Plains,57.0,45.357028961182
76,2023-06-10 16:00:00,South Table,52.0,46.941993713379
77,2023-06-10 17:00:00,Evergreen,59.0,48.214149475098
78,2023-06-10 17:00:00,Idaho Springs,55.0,46.952224731445
79,2023-06-10 17:00:00,Five Points,56.0,45.35884475708
80,2023-06-10 17:00:00,Welby,58.0,44.615581512451
81,2023-06-10 17:00:00,Highlands Ranch,59.0,48.155033111572
82,2023-06-10 17:00:00,Rocky Flats,62.0,49.52600479126
83,2023-06-10 17:00:00,Boulder,55.0,49.312446594238
84,2023-06-10 17:00:00,Chatfield Reservoir,62.0,48.488803863525
85,2023-06-10 17:00:00,Sunnyside,60.0,45.351959228516
86,2023-06-10 17:00:00,East Plains,63.0,50.335647583008
87,2023-06-10 17:00:00,South Table,60.0,49.878082275391
