,hour,missing_site,actual,prediction
0,2023-06-10 10:00:00,Evergreen,26.0,31.582578659058
1,2023-06-10 10:00:00,Idaho Springs,42.0,40.262279510498
2,2023-06-10 10:00:00,Five Points,31.0,21.585311889648
3,2023-06-10 10:00:00,Welby,15.0,17.78377532959
4,2023-06-10 10:00:00,Highlands Ranch,39.0,32.535301208496
5,2023-06-10 10:00:00,Rocky Flats,43.0,40.069774627686
6,2023-06-10 10:00:00,Boulder,30.0,28.667861938477
7,2023-06-10 10:00:00,Chatfield Reservoir,27.0,29.322004318237
8,2023-06-10 10:00:00,Sunnyside,19.0,19.997745513916
9,2023-06-10 10:00:00,East Plains,39.0,35.911350250244
10,2023-06-10 10:00:00,South Table,40.0,33.218173980713
11,2023-06-10 11:00:00,Evergreen,22.0,31.952474594116
12,2023-06-10 11:00:00,Idaho Springs,43.0,39.715183258057
13,2023-06-10 11:00:00,Five Points,25.0,21.136863708496
14,2023-06-10 11:00:00,Welby,8.0,17.356380462646
15,2023-06-10 11:00:00,Highlands Ranch,34.0,33.082061767578
16,2023-06-10 11:00:00,Rocky Flats,44.0,37.41121673584
17,2023-06-10 11:00:00,Boulder,32.0,26.756216049194
18,2023-06-10 11:00:00,Chatfield Reservoir,30.0,29.241823196411
19,2023-06-10 11:00:00,Sunnyside,19.0,20.088474273682
20,2023-06-10 11:00:00,East Plains,36.0,35.407390594482
21,2023-06-10 11:00:00,South Table,39.0,32.137382507324
22,2023-06-10 12:00:00,Evergreen,21.0,33.372276306152
23,2023-06-10 12:00:00,Idaho Springs,42.0,39.789237976074
24,2023-06-10 12:00:00,Five Points,22.0,19.313613891602
25,2023-06-10 12:00:00,Welby,9.0,15.645455360413
26,2023-06-10 12:00:00,Highlands Ranch,31.0,34.044803619385
27,2023-06-10 12:00:00,Rocky Flats,45.0,36.810646057129
28,2023-06-10 12:00:00,Boulder,31.0,26.626359939575
29,2023-06-10 12:00:00,Chatfield Reservoir,26.0,30.980180740356
30,2023-06-10 12:00:00,Sunnyside,22.0,18.426488876343
31,2023-06-10 12:00:00,East Plains,39.0,35.234214782715
32,2023-06-10 12:00:00,South Table,38.0,32.468616485596
33,2023-06-10 13:00:00,Evergreen,25.0,33.909156799316
34,2023-06-10 13:00:00,Idaho Springs,46.0,40.399490356445
35,2023-06-10 13:00:00,Five Points,19.0,21.306663513184
36,2023-06-10 13:00:00,Welby,19.0,18.447212219238
37,2023-06-10 13:00:00,Highlands Ranch,31.0,35.39847946167
38,2023-06-10 13:00:00,Rocky Flats,45.0,38.893966674805
39,2023-06-10 13:00:00,Boulder,29.0,29.477159500122
40,2023-06-10 13:00:00,Chatfield Reservoir,29.0,33.78356552124
41,2023-06-10 13:00:00,Sunnyside,18.0,20.753561019897
42,2023-06-10 13:00:00,East Plains,39.0,38.240699768066
43,2023-06-10 13:00:00,South Table,40.0,33.146369934082
44,2023-06-10 14:00:00,Evergreen,37.0,38.658164978027
45,2023-06-10 14:00:00,Idaho Springs,54.0,42.586227416992
46,2023-06-10 14:00:00,Five Points,31.0,28.243524551392
47,2023-06-10 14:00:00,Welby,32.0,24.375797271729
48,2023-06-10 14:00:00,Highlands Ranch,39.0,36.71236038208
49,2023-06-10 14:00:00,Rocky Flats,55.0,44.969192504883
50,2023-06-10 14:00:00,Boulder,35.0,35.648273468018
51,2023-06-10 14:00:00,Chatfield Reservoir,37.0,36.027973175049
52,2023-06-10 14:00:00,Sunnyside,28.0,27.732112884521
53,2023-06-10 14:00:00,East Plains,40.0,45.931083679199
54,2023-06-10 14:00:00,South Table,49.0,40.660655975342
55,2023-06-10 15:00:00,Evergreen,50.0,43.75972366333
56,2023-06-10 15:00:00,Idaho Springs,56.0,44.614147186279
57,2023-06-10 15:00:00,Five Points,37.0,35.851100921631
58,2023-06-10 15:00:00,Welby,42.0,33.876132965088
59,2023-06-10 15:00:00,Highlands Ranch,47.0,41.288551330566
60,2023-06-10 15:00:00,Rocky Flats,52.0,48.283325195312
61,2023-06-10 15:00:00,Boulder,44.0,41.824520111084
62,2023-06-10 15:00:00,Chatfield Reservoir,45.0,42.544208526611
63,2023-06-10 15:00:00,Sunnyside,40.0,36.100017547607
64,2023-06-10 15:00:00,East Plains,43.0,48.36922454834
65,2023-06-10 15:00:00,South Table,53.0,46.818397521973
66,2023-06-10 16:00:00,Evergreen,56.0,46.968116760254
67,2023-06-10 16:00:00,Idaho Springs,56.0,47.250900268555
68,2023-06-10 16:00:00,Five Points,47.0,42.53328704834
69,2023-06-10 16:00:00,Welby,49.0,39.44690322876
70,2023-06-10 16:00:00,Highlands Ranch,53.0,44.956504821777
71,2023-06-10 16:00:00,Rocky Flats,59.0,50.806480407715
72,2023-06-10 16:00:00,Boulder,48.0,45.26428604126
