,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_18,29.701248,o3_sim_Evergreen_18,39.6203195,-105.33872,8.85e-05
o3_sim_Idaho Springs_18,43.52621,o3_sim_Idaho Springs_18,39.7925,-105.49127,1.9e-05
o3_sim_Five Points_18,21.681576,o3_sim_Five Points_18,39.751092,-104.987625,9.2e-05
o3_sim_Welby_18,13.6723,o3_sim_Welby_18,39.8381074,-104.94984,1.16e-05
o3_sim_Highlands Ranch_18,32.747364,o3_sim_Highlands Ranch_18,39.5678858,-104.957193,1.2e-06
o3_sim_Rocky Flats_18,35.017803,o3_sim_Rocky Flats_18,39.9127876,-105.188587,1.14e-05
o3_sim_Boulder_18,29.33717,o3_sim_Boulder_18,40.069998000000005,-105.220238,1.8e-05
o3_sim_Chatfield Reservoir_18,29.81068,o3_sim_Chatfield Reservoir_18,39.5344155,-105.070358,7.25e-05
o3_sim_Sunnyside_18,18.33861,o3_sim_Sunnyside_18,39.7794298,-105.00518,6.02e-05
o3_sim_East Plains_18,43.551735,o3_sim_East Plains_18,39.6385209,-104.569335,1.1e-06
o3_sim_Evergreen_18,29.701248,o3_sim_Evergreen_18,39.6203627,-105.33872,4.53e-05
o3_sim_Idaho Springs_18,43.52621,o3_sim_Idaho Springs_18,39.7925061,-105.49127,1.29e-05
o3_sim_Five Points_18,21.681576,o3_sim_Five Points_18,39.7510916,-104.987625,9.24e-05
o3_sim_Welby_18,13.6723,o3_sim_Welby_18,39.8380614,-104.94984,5.76e-05
o3_sim_Highlands Ranch_18,32.747364,o3_sim_Highlands Ranch_18,39.5677872,-104.957193,9.98e-05
o3_sim_Rocky Flats_18,35.017803,o3_sim_Rocky Flats_18,39.9127845,-105.188587,1.45e-05
o3_sim_Boulder_18,29.33717,o3_sim_Boulder_18,40.0700045,-105.220238,1.15e-05
o3_sim_Chatfield Reservoir_18,29.81068,o3_sim_Chatfield Reservoir_18,39.5344424,-105.070358,4.56e-05
o3_sim_Sunnyside_18,18.33861,o3_sim_Sunnyside_18,39.779470700000005,-105.00518,1.93e-05
o3_sim_East Plains_18,43.551735,o3_sim_East Plains_18,39.638454,-104.569335,6.8e-05
o3_sim_Evergreen_18,29.701248,o3_sim_Evergreen_18,39.620322699999996,-105.33872,8.53e-05
o3_sim_Idaho Springs_18,43.52621,o3_sim_Idaho Springs_18,39.7924806,-105.49127,3.84e-05
o3_sim_Five Points_18,21.681576,o3_sim_Five Points_18,39.7510939,-104.987625,9.01e-05
o3_sim_Welby_18,13.6723,o3_sim_Welby_18,39.8380609,-104.94984,5.81e-05
o3_sim_Highlands Ranch_18,32.747364,o3_sim_Highlands Ranch_18,39.5678122,-104.957193,7.48e-05
