,o3,site,latitude,longitude,randoms
o3_sim_140,50.19995,o3_sim_140,40.2452011,-105.7200012,2.53e-05
o3_sim_1,50.396896,o3_sim_1,39.3174019,-104.3799973,2.09e-05
o3_sim_2,52.59751,o3_sim_2,39.3174019,-104.4830017,7.3e-06
o3_sim_3,53.984158,o3_sim_3,39.3174019,-104.5859985,7.4e-06
o3_sim_4,52.759552,o3_sim_4,39.3174019,-104.6900024,2.96e-05
o3_sim_5,51.020218,o3_sim_5,39.3174019,-104.7929993,8.13e-05
o3_sim_6,54.18704,o3_sim_6,39.3174019,-104.8960037,7.5e-05
o3_sim_7,60.554783,o3_sim_7,39.3174019,-104.9990005,7.9e-06
o3_sim_8,57.623577,o3_sim_8,39.3174019,-105.1019974,1.85e-05
o3_sim_9,58.919697,o3_sim_9,39.3174019,-105.2050018,6.85e-05
o3_sim_10,52.08396,o3_sim_10,39.3174019,-105.3079987,5.46e-05
o3_sim_11,48.329746,o3_sim_11,39.3174019,-105.4110031,2.3e-05
o3_sim_12,44.51201,o3_sim_12,39.3174019,-105.5139999,4.93e-05
o3_sim_13,43.584457,o3_sim_13,39.3174019,-105.6169968,1.63e-05
o3_sim_14,52.44711,o3_sim_14,39.3174019,-105.7200012,8.36e-05
o3_sim_15,50.231457,o3_sim_15,39.4205017,-104.3799973,6.61e-05
o3_sim_16,49.673115,o3_sim_16,39.4205017,-104.4830017,9.89e-05
o3_sim_17,49.638252,o3_sim_17,39.4205017,-104.5859985,5.81e-05
o3_sim_18,52.370777,o3_sim_18,39.4205017,-104.6900024,1.31e-05
o3_sim_19,53.75864,o3_sim_19,39.4205017,-104.7929993,1.08e-05
o3_sim_20,59.489185,o3_sim_20,39.4205017,-104.8960037,7.8e-05
o3_sim_21,68.73108,o3_sim_21,39.4205017,-104.9990005,5.52e-05
o3_sim_22,64.95343,o3_sim_22,39.4205017,-105.1019974,7.12e-05
o3_sim_23,59.037872,o3_sim_23,39.4205017,-105.2050018,8.47e-05
o3_sim_24,56.419605,o3_sim_24,39.4205017,-105.3079987,3.37e-05
o3_sim_25,54.996014,o3_sim_25,39.4205017,-105.4110031,3.18e-05
o3_sim_26,55.758804,o3_sim_26,39.4205017,-105.5139999,4.25e-05
o3_sim_27,45.13642,o3_sim_27,39.4205017,-105.6169968,7.68e-05
o3_sim_28,50.043823,o3_sim_28,39.4205017,-105.7200012,2.66e-05
o3_sim_29,48.359795,o3_sim_29,39.5236015,-104.3799973,5.27e-05
o3_sim_30,51.848877,o3_sim_30,39.5236015,-104.4830017,2.54e-05
o3_sim_31,57.074467,o3_sim_31,39.5236015,-104.5859985,1.39e-05
o3_sim_32,56.30696,o3_sim_32,39.5236015,-104.6900024,5.2e-05
o3_sim_33,68.73656,o3_sim_33,39.5236015,-104.7929993,1.15e-05
o3_sim_34,62.994217,o3_sim_34,39.5236015,-104.8960037,6.24e-05
o3_sim_35,62.328045,o3_sim_35,39.5236015,-104.9990005,1.94e-05
o3_sim_36,71.507225,o3_sim_36,39.5236015,-105.1019974,3.66e-05
o3_sim_37,50.473953,o3_sim_37,39.5236015,-105.2050018,6.98e-05
o3_sim_38,58.853058,o3_sim_38,39.5236015,-105.3079987,7.98e-05
o3_sim_39,59.39092,o3_sim_39,39.5236015,-105.4110031,4.99e-05
o3_sim_40,51.273186,o3_sim_40,39.5236015,-105.5139999,6.64e-05
o3_sim_41,50.556847,o3_sim_41,39.5236015,-105.6169968,7.46e-05
o3_sim_42,47.394306,o3_sim_42,39.5236015,-105.7200012,3.54e-05
o3_sim_43,50.371105,o3_sim_43,39.6265984,-104.3799973,5.5e-05
o3_sim_44,50.108253,o3_sim_44,39.6265984,-104.4830017,1.17e-05
o3_sim_45,53.093246,o3_sim_45,39.6265984,-104.5859985,7.24e-05
o3_sim_46,61.185978,o3_sim_46,39.6265984,-104.6900024,7.52e-05
o3_sim_47,63.377815,o3_sim_47,39.6265984,-104.7929993,3.67e-05
o3_sim_48,62.07428,o3_sim_48,39.6265984,-104.8960037,5.74e-05
o3_sim_49,59.76065,o3_sim_49,39.6265984,-104.9990005,8.79e-05
o3_sim_50,62.774204,o3_sim_50,39.6265984,-105.1019974,3.9e-05
o3_sim_51,55.9946,o3_sim_51,39.6265984,-105.2050018,7.1e-05
o3_sim_52,52.364483,o3_sim_52,39.6265984,-105.3079987,4.11e-05
o3_sim_53,57.305763,o3_sim_53,39.6265984,-105.4110031,5.71e-05
o3_sim_54,51.303448,o3_sim_54,39.6265984,-105.5139999,7.32e-05
o3_sim_55,51.54946,o3_sim_55,39.6265984,-105.6169968,6e-05
o3_sim_56,48.633026,o3_sim_56,39.6265984,-105.7200012,8.29e-05
o3_sim_57,54.110924,o3_sim_57,39.7296982,-104.3799973,2.32e-05
o3_sim_58,54.882633,o3_sim_58,39.7296982,-104.4830017,8.06e-05
o3_sim_59,54.4758,o3_sim_59,39.7296982,-104.5859985,4.35e-05
o3_sim_60,57.71418,o3_sim_60,39.7296982,-104.6900024,6.43e-05
o3_sim_61,60.83307,o3_sim_61,39.7296982,-104.7929993,2.17e-05
o3_sim_62,63.27427,o3_sim_62,39.7296982,-104.8960037,9e-07
o3_sim_63,57.875843,o3_sim_63,39.7296982,-104.9990005,3.9e-06
o3_sim_64,57.641647,o3_sim_64,39.7296982,-105.1019974,5.79e-05
o3_sim_65,69.05769,o3_sim_65,39.7296982,-105.2050018,8.7e-05
o3_sim_66,52.372097,o3_sim_66,39.7296982,-105.3079987,5.39e-05
o3_sim_67,51.83824,o3_sim_67,39.7296982,-105.4110031,5.24e-05
o3_sim_68,55.588577,o3_sim_68,39.7296982,-105.5139999,2.6e-05
o3_sim_69,45.00228,o3_sim_69,39.7296982,-105.6169968,4.81e-05
o3_sim_70,52.807705,o3_sim_70,39.7296982,-105.7200012,8.92e-05
o3_sim_71,50.47228,o3_sim_71,39.8328018,-104.3799973,4.77e-05
o3_sim_72,49.7526,o3_sim_72,39.8328018,-104.4830017,6.2e-06
o3_sim_73,47.862175,o3_sim_73,39.8328018,-104.5859985,8.6e-05
o3_sim_74,52.53596,o3_sim_74,39.8328018,-104.6900024,1.91e-05
o3_sim_75,57.617165,o3_sim_75,39.8328018,-104.7929993,1.14e-05
o3_sim_76,61.901287,o3_sim_76,39.8328018,-104.8960037,7.44e-05
