,o3,site,latitude,longitude,randoms
o3_sim_Idaho Springs_3,38.170715,o3_sim_Idaho Springs_3,39.7924266,-105.49127,9.24e-05
o3_sim_Five Points_3,26.302725,o3_sim_Five Points_3,39.751134400000005,-104.987625,4.96e-05
o3_sim_Welby_3,21.02974,o3_sim_Welby_3,39.8381142,-104.94984,4.8e-06
o3_sim_Highlands Ranch_3,37.311054,o3_sim_Highlands Ranch_3,39.5678166,-104.957193,7.04e-05
o3_sim_Rocky Flats_3,41.64344,o3_sim_Rocky Flats_3,39.9127214,-105.188587,7.76e-05
o3_sim_Boulder_3,26.568941,o3_sim_Boulder_3,40.069932800000004,-105.220238,8.32e-05
o3_sim_Chatfield Reservoir_3,29.975012,o3_sim_Chatfield Reservoir_3,39.534452300000005,-105.070358,3.57e-05
o3_sim_Sunnyside_3,23.251022,o3_sim_Sunnyside_3,39.7794679,-105.00518,2.21e-05
o3_sim_East Plains_3,35.55372,o3_sim_East Plains_3,39.638518000000005,-104.569335,4e-06
o3_sim_South Table_3,33.499847,o3_sim_South Table_3,39.7436871,-105.177989,3.69e-05
o3_sim_Idaho Springs_3,38.170715,o3_sim_Idaho Springs_3,39.792451899999996,-105.49127,6.71e-05
o3_sim_Five Points_3,26.302725,o3_sim_Five Points_3,39.751131,-104.987625,5.3e-05
o3_sim_Welby_3,21.02974,o3_sim_Welby_3,39.838093199999996,-104.94984,2.58e-05
o3_sim_Highlands Ranch_3,37.311054,o3_sim_Highlands Ranch_3,39.5678054,-104.957193,8.16e-05
o3_sim_Rocky Flats_3,41.64344,o3_sim_Rocky Flats_3,39.9127178,-105.188587,8.12e-05
o3_sim_Boulder_3,26.568941,o3_sim_Boulder_3,40.069924300000004,-105.220238,9.17e-05
o3_sim_Chatfield Reservoir_3,29.975012,o3_sim_Chatfield Reservoir_3,39.5343966,-105.070358,9.14e-05
o3_sim_Sunnyside_3,23.251022,o3_sim_Sunnyside_3,39.779431300000006,-105.00518,5.87e-05
o3_sim_East Plains_3,35.55372,o3_sim_East Plains_3,39.6385093,-104.569335,1.27e-05
o3_sim_South Table_3,33.499847,o3_sim_South Table_3,39.7436241,-105.177989,9.99e-05
o3_sim_Idaho Springs_3,38.170715,o3_sim_Idaho Springs_3,39.792483,-105.49127,3.6e-05
o3_sim_Five Points_3,26.302725,o3_sim_Five Points_3,39.7510917,-104.987625,9.23e-05
o3_sim_Welby_3,21.02974,o3_sim_Welby_3,39.8380869,-104.94984,3.21e-05
o3_sim_Highlands Ranch_3,37.311054,o3_sim_Highlands Ranch_3,39.5677928,-104.957193,9.42e-05
o3_sim_Rocky Flats_3,41.64344,o3_sim_Rocky Flats_3,39.9127005,-105.188587,9.85e-05
o3_sim_Boulder_3,26.568941,o3_sim_Boulder_3,40.0700026,-105.220238,1.34e-05
o3_sim_Chatfield Reservoir_3,29.975012,o3_sim_Chatfield Reservoir_3,39.534485600000004,-105.070358,2.4e-06
o3_sim_Sunnyside_3,23.251022,o3_sim_Sunnyside_3,39.779426900000004,-105.00518,6.31e-05
o3_sim_East Plains_3,35.55372,o3_sim_East Plains_3,39.6384246,-104.569335,9.74e-05
o3_sim_South Table_3,33.499847,o3_sim_South Table_3,39.743718,-105.177989,6e-06
o3_sim_Idaho Springs_3,38.170715,o3_sim_Idaho Springs_3,39.792491,-105.49127,2.8e-05
o3_sim_Five Points_3,26.302725,o3_sim_Five Points_3,39.7511791,-104.987625,4.9e-06
o3_sim_Welby_3,21.02974,o3_sim_Welby_3,39.8381095,-104.94984,9.5e-06
o3_sim_Highlands Ranch_3,37.311054,o3_sim_Highlands Ranch_3,39.5678547,-104.957193,3.23e-05
o3_sim_Rocky Flats_3,41.64344,o3_sim_Rocky Flats_3,39.912721,-105.188587,7.8e-05
o3_sim_Boulder_3,26.568941,o3_sim_Boulder_3,40.069931700000005,-105.220238,8.43e-05
o3_sim_Chatfield Reservoir_3,29.975012,o3_sim_Chatfield Reservoir_3,39.5344606,-105.070358,2.74e-05
o3_sim_Sunnyside_3,23.251022,o3_sim_Sunnyside_3,39.7793946,-105.00518,9.54e-05
o3_sim_East Plains_3,35.55372,o3_sim_East Plains_3,39.6384978,-104.569335,2.42e-05
o3_sim_South Table_3,33.499847,o3_sim_South Table_3,39.7436716,-105.177989,5.24e-05
o3_sim_Idaho Springs_3,38.170715,o3_sim_Idaho Springs_3,39.7924813,-105.49127,3.77e-05
o3_sim_Five Points_3,26.302725,o3_sim_Five Points_3,39.751124100000006,-104.987625,5.99e-05
o3_sim_Welby_3,21.02974,o3_sim_Welby_3,39.8380974,-104.94984,2.16e-05
o3_sim_Highlands Ranch_3,37.311054,o3_sim_Highlands Ranch_3,39.567795,-104.957193,9.2e-05
o3_sim_Rocky Flats_3,41.64344,o3_sim_Rocky Flats_3,39.9127668,-105.188587,3.22e-05
o3_sim_Boulder_3,26.568941,o3_sim_Boulder_3,40.069936600000005,-105.220238,7.94e-05
o3_sim_Chatfield Reservoir_3,29.975012,o3_sim_Chatfield Reservoir_3,39.5344148,-105.070358,7.32e-05
o3_sim_Sunnyside_3,23.251022,o3_sim_Sunnyside_3,39.779416600000005,-105.00518,7.34e-05
o3_sim_East Plains_3,35.55372,o3_sim_East Plains_3,39.6384342,-104.569335,8.78e-05
o3_sim_South Table_3,33.499847,o3_sim_South Table_3,39.7436713,-105.177989,5.27e-05
o3_sim_140,44.45313,o3_sim_140,40.2452011,-105.7200012,3.93e-05
o3_sim_1,39.650196,o3_sim_1,39.3174019,-104.3799973,9.6e-05
o3_sim_2,29.023285,o3_sim_2,39.3174019,-104.4830017,6.62e-05
o3_sim_3,23.9275,o3_sim_3,39.3174019,-104.5859985,1.26e-05
o3_sim_4,21.862068,o3_sim_4,39.3174019,-104.6900024,5.45e-05
o3_sim_5,26.930933,o3_sim_5,39.3174019,-104.7929993,6.35e-05
o3_sim_6,24.959604,o3_sim_6,39.3174019,-104.8960037,1.47e-05
o3_sim_7,30.121017,o3_sim_7,39.3174019,-104.9990005,1.8e-05
o3_sim_8,28.719812,o3_sim_8,39.3174019,-105.1019974,3.78e-05
o3_sim_9,30.647087,o3_sim_9,39.3174019,-105.2050018,4.34e-05
o3_sim_10,30.141718,o3_sim_10,39.3174019,-105.3079987,7.74e-05
o3_sim_11,37.967358,o3_sim_11,39.3174019,-105.4110031,6.34e-05
o3_sim_12,42.12269,o3_sim_12,39.3174019,-105.5139999,4.2e-06
o3_sim_13,44.75403,o3_sim_13,39.3174019,-105.6169968,9.64e-05
o3_sim_14,41.204098,o3_sim_14,39.3174019,-105.7200012,7.26e-05
o3_sim_15,30.352661,o3_sim_15,39.4205017,-104.3799973,1.38e-05
o3_sim_16,33.42654,o3_sim_16,39.4205017,-104.4830017,7.87e-05
o3_sim_17,24.447094,o3_sim_17,39.4205017,-104.5859985,3.38e-05
o3_sim_18,21.79475,o3_sim_18,39.4205017,-104.6900024,1.89e-05
o3_sim_19,21.99064,o3_sim_19,39.4205017,-104.7929993,8.81e-05
o3_sim_20,18.506319,o3_sim_20,39.4205017,-104.8960037,2.72e-05
o3_sim_21,28.426973,o3_sim_21,39.4205017,-104.9990005,5.62e-05
o3_sim_22,33.007664,o3_sim_22,39.4205017,-105.1019974,6.51e-05
o3_sim_23,32.06471,o3_sim_23,39.4205017,-105.2050018,5.54e-05
o3_sim_24,33.871105,o3_sim_24,39.4205017,-105.3079987,2.43e-05
o3_sim_25,33.360584,o3_sim_25,39.4205017,-105.4110031,3e-07
o3_sim_26,38.01495,o3_sim_26,39.4205017,-105.5139999,1.37e-05
o3_sim_27,41.67807,o3_sim_27,39.4205017,-105.6169968,6.24e-05
