,o3,site,latitude,longitude,randoms
o3_sim_140,48.285187,o3_sim_140,40.2452011,-105.7200012,5.1e-05
o3_sim_1,62.993355,o3_sim_1,39.3174019,-104.3799973,6.62e-05
o3_sim_2,62.892986,o3_sim_2,39.3174019,-104.4830017,9.67e-05
o3_sim_3,61.976448,o3_sim_3,39.3174019,-104.5859985,5e-05
o3_sim_4,58.98374,o3_sim_4,39.3174019,-104.6900024,4.63e-05
o3_sim_5,58.693645,o3_sim_5,39.3174019,-104.7929993,4.48e-05
o3_sim_6,58.26008,o3_sim_6,39.3174019,-104.8960037,9.62e-05
o3_sim_7,59.162857,o3_sim_7,39.3174019,-104.9990005,9.05e-05
o3_sim_8,50.12288,o3_sim_8,39.3174019,-105.1019974,8.08e-05
o3_sim_9,44.740555,o3_sim_9,39.3174019,-105.2050018,1.26e-05
o3_sim_10,49.61831,o3_sim_10,39.3174019,-105.3079987,1.9e-05
o3_sim_11,50.89559,o3_sim_11,39.3174019,-105.4110031,6.89e-05
o3_sim_12,50.595966,o3_sim_12,39.3174019,-105.5139999,1.77e-05
o3_sim_13,47.722294,o3_sim_13,39.3174019,-105.6169968,4.98e-05
o3_sim_14,51.433895,o3_sim_14,39.3174019,-105.7200012,5.57e-05
o3_sim_15,63.050285,o3_sim_15,39.4205017,-104.3799973,6.91e-05
o3_sim_16,59.86738,o3_sim_16,39.4205017,-104.4830017,4.77e-05
o3_sim_17,60.234116,o3_sim_17,39.4205017,-104.5859985,5.68e-05
o3_sim_18,60.497215,o3_sim_18,39.4205017,-104.6900024,4.7e-06
o3_sim_19,61.797432,o3_sim_19,39.4205017,-104.7929993,9.18e-05
o3_sim_20,68.28117,o3_sim_20,39.4205017,-104.8960037,4.99e-05
o3_sim_21,69.85157,o3_sim_21,39.4205017,-104.9990005,7.29e-05
o3_sim_22,59.227432,o3_sim_22,39.4205017,-105.1019974,2.3e-06
o3_sim_23,59.35424,o3_sim_23,39.4205017,-105.2050018,8.12e-05
o3_sim_24,54.36306,o3_sim_24,39.4205017,-105.3079987,4.93e-05
o3_sim_25,49.31589,o3_sim_25,39.4205017,-105.4110031,5.26e-05
o3_sim_26,51.614895,o3_sim_26,39.4205017,-105.5139999,4.81e-05
o3_sim_27,42.47313,o3_sim_27,39.4205017,-105.6169968,4.5e-05
o3_sim_28,50.654648,o3_sim_28,39.4205017,-105.7200012,1.15e-05
o3_sim_29,61.6255,o3_sim_29,39.5236015,-104.3799973,1.03e-05
o3_sim_30,64.7169,o3_sim_30,39.5236015,-104.4830017,6.45e-05
o3_sim_31,62.443695,o3_sim_31,39.5236015,-104.5859985,2.07e-05
o3_sim_32,61.509354,o3_sim_32,39.5236015,-104.6900024,5.97e-05
o3_sim_33,69.423706,o3_sim_33,39.5236015,-104.7929993,2.69e-05
o3_sim_34,66.047516,o3_sim_34,39.5236015,-104.8960037,1.65e-05
o3_sim_35,62.45604,o3_sim_35,39.5236015,-104.9990005,5.89e-05
o3_sim_36,70.39225,o3_sim_36,39.5236015,-105.1019974,3.34e-05
o3_sim_37,58.93947,o3_sim_37,39.5236015,-105.2050018,6.66e-05
o3_sim_38,54.563423,o3_sim_38,39.5236015,-105.3079987,9.49e-05
o3_sim_39,50.003227,o3_sim_39,39.5236015,-105.4110031,1.92e-05
o3_sim_40,48.748943,o3_sim_40,39.5236015,-105.5139999,5.95e-05
o3_sim_41,50.855274,o3_sim_41,39.5236015,-105.6169968,3.82e-05
o3_sim_42,47.205578,o3_sim_42,39.5236015,-105.7200012,1.1e-06
o3_sim_43,62.429382,o3_sim_43,39.6265984,-104.3799973,9.1e-06
o3_sim_44,65.09717,o3_sim_44,39.6265984,-104.4830017,1.39e-05
o3_sim_45,61.218765,o3_sim_45,39.6265984,-104.5859985,1.67e-05
o3_sim_46,64.037766,o3_sim_46,39.6265984,-104.6900024,7.92e-05
o3_sim_47,70.44378,o3_sim_47,39.6265984,-104.7929993,7.91e-05
o3_sim_48,70.54161,o3_sim_48,39.6265984,-104.8960037,1.36e-05
o3_sim_49,69.48165,o3_sim_49,39.6265984,-104.9990005,3.3e-05
o3_sim_50,61.889015,o3_sim_50,39.6265984,-105.1019974,9e-06
o3_sim_51,54.040382,o3_sim_51,39.6265984,-105.2050018,6.32e-05
o3_sim_52,57.240273,o3_sim_52,39.6265984,-105.3079987,4.86e-05
o3_sim_53,51.77279,o3_sim_53,39.6265984,-105.4110031,5.61e-05
o3_sim_54,47.200813,o3_sim_54,39.6265984,-105.5139999,3.19e-05
o3_sim_55,46.495632,o3_sim_55,39.6265984,-105.6169968,1.63e-05
o3_sim_56,50.546307,o3_sim_56,39.6265984,-105.7200012,3.1e-05
o3_sim_57,58.66293,o3_sim_57,39.7296982,-104.3799973,5.73e-05
o3_sim_58,60.6389,o3_sim_58,39.7296982,-104.4830017,1.16e-05
o3_sim_59,65.538765,o3_sim_59,39.7296982,-104.5859985,6.24e-05
o3_sim_60,64.22994,o3_sim_60,39.7296982,-104.6900024,9.4e-05
o3_sim_61,67.79584,o3_sim_61,39.7296982,-104.7929993,5.84e-05
o3_sim_62,65.9487,o3_sim_62,39.7296982,-104.8960037,7.7e-06
o3_sim_63,68.01718,o3_sim_63,39.7296982,-104.9990005,3.78e-05
o3_sim_64,64.49528,o3_sim_64,39.7296982,-105.1019974,2.59e-05
o3_sim_65,69.22602,o3_sim_65,39.7296982,-105.2050018,7.76e-05
o3_sim_66,54.802658,o3_sim_66,39.7296982,-105.3079987,7.4e-05
o3_sim_67,51.11294,o3_sim_67,39.7296982,-105.4110031,5.98e-05
o3_sim_68,42.61022,o3_sim_68,39.7296982,-105.5139999,8.52e-05
o3_sim_69,48.035004,o3_sim_69,39.7296982,-105.6169968,4.52e-05
o3_sim_70,50.58783,o3_sim_70,39.7296982,-105.7200012,9.86e-05
o3_sim_71,62.1793,o3_sim_71,39.8328018,-104.3799973,7.38e-05
o3_sim_72,59.039597,o3_sim_72,39.8328018,-104.4830017,5.71e-05
o3_sim_73,61.21563,o3_sim_73,39.8328018,-104.5859985,7.56e-05
o3_sim_74,61.63008,o3_sim_74,39.8328018,-104.6900024,4.78e-05
o3_sim_75,59.881813,o3_sim_75,39.8328018,-104.7929993,7.36e-05
o3_sim_76,62.0772,o3_sim_76,39.8328018,-104.8960037,4.29e-05
o3_sim_77,66.00017,o3_sim_77,39.8328018,-104.9990005,9.01e-05
o3_sim_78,65.00093,o3_sim_78,39.8328018,-105.1019974,6.37e-05
o3_sim_79,59.832844,o3_sim_79,39.8328018,-105.2050018,6.49e-05
o3_sim_80,53.89717,o3_sim_80,39.8328018,-105.3079987,2.96e-05
o3_sim_81,48.880936,o3_sim_81,39.8328018,-105.4110031,9.64e-05
o3_sim_82,48.980675,o3_sim_82,39.8328018,-105.5139999,3.68e-05
o3_sim_83,47.76325,o3_sim_83,39.8328018,-105.6169968,3.16e-05
o3_sim_84,45.473396,o3_sim_84,39.8328018,-105.7200012,8.93e-05
o3_sim_85,68.52315,o3_sim_85,39.9359016,-104.3799973,2.67e-05
o3_sim_86,62.503433,o3_sim_86,39.9359016,-104.4830017,8.57e-05
o3_sim_87,63.970993,o3_sim_87,39.9359016,-104.5859985,6.9e-05
o3_sim_88,57.713593,o3_sim_88,39.9359016,-104.6900024,5.8e-06
o3_sim_89,59.721428,o3_sim_89,39.9359016,-104.7929993,4.58e-05
o3_sim_90,69.91714,o3_sim_90,39.9359016,-104.8960037,8.4e-05
o3_sim_91,67.51651,o3_sim_91,39.9359016,-104.9990005,6.77e-05
o3_sim_92,61.717827,o3_sim_92,39.9359016,-105.1019974,5.04e-05
o3_sim_93,60.091125,o3_sim_93,39.9359016,-105.2050018,7.35e-05
o3_sim_94,55.560608,o3_sim_94,39.9359016,-105.3079987,5.18e-05
o3_sim_95,51.144653,o3_sim_95,39.9359016,-105.4110031,5.48e-05
o3_sim_96,47.533634,o3_sim_96,39.9359016,-105.5139999,9.53e-05
o3_sim_97,47.79236,o3_sim_97,39.9359016,-105.6169968,2.33e-05
o3_sim_98,46.29814,o3_sim_98,39.9359016,-105.7200012,4.85e-05
o3_sim_99,69.63376,o3_sim_99,40.0390015,-104.3799973,2.13e-05
o3_sim_100,59.088326,o3_sim_100,40.0390015,-104.4830017,7.49e-05
o3_sim_101,57.61257,o3_sim_101,40.0390015,-104.5859985,1.44e-05
o3_sim_102,59.36108,o3_sim_102,40.0390015,-104.6900024,4.56e-05
o3_sim_103,61.284367,o3_sim_103,40.0390015,-104.7929993,8e-06
o3_sim_104,61.721123,o3_sim_104,40.0390015,-104.8960037,7.86e-05
o3_sim_105,58.88826,o3_sim_105,40.0390015,-104.9990005,7.03e-05
o3_sim_106,59.957417,o3_sim_106,40.0390015,-105.1019974,4.11e-05
o3_sim_107,62.3808,o3_sim_107,40.0390015,-105.2050018,7.3e-05
o3_sim_108,58.868958,o3_sim_108,40.0390015,-105.3079987,9.43e-05
o3_sim_109,50.5199,o3_sim_109,40.0390015,-105.4110031,1.4e-05
o3_sim_110,53.789085,o3_sim_110,40.0390015,-105.5139999,4.1e-06
o3_sim_111,44.886806,o3_sim_111,40.0390015,-105.6169968,6.28e-05
o3_sim_112,45.32994,o3_sim_112,40.0390015,-105.7200012,1.6e-06
o3_sim_113,67.1548,o3_sim_113,40.1421013,-104.3799973,8e-07
o3_sim_114,58.896473,o3_sim_114,40.1421013,-104.4830017,2.58e-05
o3_sim_115,61.597702,o3_sim_115,40.1421013,-104.5859985,7.11e-05
o3_sim_116,58.65027,o3_sim_116,40.1421013,-104.6900024,2.06e-05
o3_sim_117,62.1738,o3_sim_117,40.1421013,-104.7929993,4.6e-06
o3_sim_118,63.61184,o3_sim_118,40.1421013,-104.8960037,7.28e-05
o3_sim_119,63.67153,o3_sim_119,40.1421013,-104.9990005,3.04e-05
o3_sim_120,60.547432,o3_sim_120,40.1421013,-105.1019974,5.23e-05
o3_sim_121,59.73571,o3_sim_121,40.1421013,-105.2050018,6.88e-05
o3_sim_122,48.849888,o3_sim_122,40.1421013,-105.3079987,6.29e-05
o3_sim_123,52.8572,o3_sim_123,40.1421013,-105.4110031,3.9e-06
o3_sim_124,50.484966,o3_sim_124,40.1421013,-105.5139999,4.66e-05
o3_sim_125,47.172302,o3_sim_125,40.1421013,-105.6169968,3.6e-06
o3_sim_126,47.112064,o3_sim_126,40.1421013,-105.7200012,9.52e-05
o3_sim_127,66.38287,o3_sim_127,40.2452011,-104.3799973,9.54e-05
o3_sim_128,62.594948,o3_sim_128,40.2452011,-104.4830017,4.28e-05
o3_sim_129,60.49672,o3_sim_129,40.2452011,-104.5859985,9.07e-05
o3_sim_130,63.015686,o3_sim_130,40.2452011,-104.6900024,5.4e-05
o3_sim_131,60.367455,o3_sim_131,40.2452011,-104.7929993,6.6e-05
o3_sim_132,64.2011,o3_sim_132,40.2452011,-104.8960037,6.96e-05
o3_sim_133,62.48354,o3_sim_133,40.2452011,-104.9990005,9.51e-05
o3_sim_134,62.112488,o3_sim_134,40.2452011,-105.1019974,2.63e-05
o3_sim_135,55.27993,o3_sim_135,40.2452011,-105.2050018,6.19e-05
o3_sim_136,56.93315,o3_sim_136,40.2452011,-105.3079987,7.12e-05
o3_sim_137,50.54863,o3_sim_137,40.2452011,-105.4110031,9.4e-06
o3_sim_138,53.94241,o3_sim_138,40.2452011,-105.5139999,8.01e-05
o3_sim_139,47.71089,o3_sim_139,40.2452011,-105.6169968,5.77e-05
