,o3,site,latitude,longitude,randoms
o3_sim_140,43.077103,o3_sim_140,40.2452011,-105.7200012,1.96e-05
o3_sim_1,59.6144,o3_sim_1,39.3174019,-104.3799973,8.02e-05
o3_sim_2,52.742897,o3_sim_2,39.3174019,-104.4830017,6.59e-05
o3_sim_3,47.99803,o3_sim_3,39.3174019,-104.5859985,3.61e-05
o3_sim_4,46.359848,o3_sim_4,39.3174019,-104.6900024,8.72e-05
o3_sim_5,46.46935,o3_sim_5,39.3174019,-104.7929993,7.74e-05
o3_sim_6,46.15906,o3_sim_6,39.3174019,-104.8960037,7.16e-05
o3_sim_7,57.36387,o3_sim_7,39.3174019,-104.9990005,8.12e-05
o3_sim_8,44.5728,o3_sim_8,39.3174019,-105.1019974,3.79e-05
o3_sim_9,51.21562,o3_sim_9,39.3174019,-105.2050018,1.44e-05
o3_sim_10,46.54787,o3_sim_10,39.3174019,-105.3079987,7e-06
o3_sim_11,38.555325,o3_sim_11,39.3174019,-105.4110031,4.64e-05
o3_sim_12,41.636353,o3_sim_12,39.3174019,-105.5139999,6.85e-05
o3_sim_13,43.446625,o3_sim_13,39.3174019,-105.6169968,1.92e-05
o3_sim_14,56.48954,o3_sim_14,39.3174019,-105.7200012,7.5e-05
o3_sim_15,60.064857,o3_sim_15,39.4205017,-104.3799973,6.17e-05
o3_sim_16,54.042023,o3_sim_16,39.4205017,-104.4830017,8.83e-05
o3_sim_17,53.19364,o3_sim_17,39.4205017,-104.5859985,5.35e-05
o3_sim_18,54.33546,o3_sim_18,39.4205017,-104.6900024,1e-05
o3_sim_19,56.95377,o3_sim_19,39.4205017,-104.7929993,2.9e-05
o3_sim_20,53.364143,o3_sim_20,39.4205017,-104.8960037,4.18e-05
o3_sim_21,58.934723,o3_sim_21,39.4205017,-104.9990005,1.02e-05
o3_sim_22,54.604588,o3_sim_22,39.4205017,-105.1019974,6.4e-06
o3_sim_23,53.176804,o3_sim_23,39.4205017,-105.2050018,7.8e-06
o3_sim_24,41.801647,o3_sim_24,39.4205017,-105.3079987,4.25e-05
o3_sim_25,45.567734,o3_sim_25,39.4205017,-105.4110031,3.95e-05
o3_sim_26,45.791477,o3_sim_26,39.4205017,-105.5139999,7.22e-05
o3_sim_27,39.08101,o3_sim_27,39.4205017,-105.6169968,4.54e-05
o3_sim_28,44.477192,o3_sim_28,39.4205017,-105.7200012,9.59e-05
o3_sim_29,65.798965,o3_sim_29,39.5236015,-104.3799973,9.4e-05
o3_sim_30,59.20241,o3_sim_30,39.5236015,-104.4830017,7.34e-05
o3_sim_31,54.276283,o3_sim_31,39.5236015,-104.5859985,7.53e-05
o3_sim_32,53.8016,o3_sim_32,39.5236015,-104.6900024,5.26e-05
o3_sim_33,54.97827,o3_sim_33,39.5236015,-104.7929993,3.2e-05
o3_sim_34,52.35125,o3_sim_34,39.5236015,-104.8960037,8.49e-05
o3_sim_35,54.877773,o3_sim_35,39.5236015,-104.9990005,1.86e-05
o3_sim_36,62.577957,o3_sim_36,39.5236015,-105.1019974,7.09e-05
o3_sim_37,53.304718,o3_sim_37,39.5236015,-105.2050018,7.49e-05
o3_sim_38,55.994766,o3_sim_38,39.5236015,-105.3079987,9.05e-05
o3_sim_39,47.149757,o3_sim_39,39.5236015,-105.4110031,7.72e-05
o3_sim_40,46.862762,o3_sim_40,39.5236015,-105.5139999,2.16e-05
o3_sim_41,44.86306,o3_sim_41,39.5236015,-105.6169968,4.12e-05
o3_sim_42,44.007797,o3_sim_42,39.5236015,-105.7200012,9.21e-05
o3_sim_43,61.68914,o3_sim_43,39.6265984,-104.3799973,2.39e-05
o3_sim_44,57.555458,o3_sim_44,39.6265984,-104.4830017,8.66e-05
o3_sim_45,57.123318,o3_sim_45,39.6265984,-104.5859985,5.15e-05
