,date,o3,orog,pop_den,NLCD,elev,site_name,Unnamed: 0,datetime,step,valid_time,u10,v10,point_latitude_x,point_longitude_x,t2m,r2,sp,dswrf,MAXUVV,MAXDVV,point_id,mapped_o,latitude,longitude,county_code,site_number,date_local,time_local,date_gmt,time_gmt,sample_measurement,county,coords_y,site,point_latitude_y,point_longitude_y,real_site_name,ozone_site
0,2023-05-01 07:00:00,0.05,2383.3572,3.877877,0.0,2471,95,410981.0,2023-05-01 07:00:00,0 days,5/1/2023 7:00,3.7913551,0.12531471,39.9359016,-105.4110031,277.93533,54.4,76250.0,0.0,-0.23713923,0.0,"39.9359016,-105.4110031","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,0:00,5/1/2023,7:00,0.038,Jefferson,"39.912799,-105.188587",65.0,39.9359016,-105.4110031,Rocky Flats,10kgrid_merge2
1,2023-05-01 08:00:00,0.05,2383.3572,3.877877,0.0,2471,95,410982.0,2023-05-01 08:00:00,0 days,5/1/2023 8:00,3.1524963,-1.0987244,39.9359016,-105.4110031,278.12265,44.1,76180.0,0.0,-0.22671032,0.0,"39.9359016,-105.4110031","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,1:00,5/1/2023,8:00,0.045,Jefferson,"39.912799,-105.188587",65.0,39.9359016,-105.4110031,Rocky Flats,10kgrid_merge2
2,2023-05-01 09:00:00,0.05,2383.3572,3.877877,0.0,2471,95,410983.0,2023-05-01 09:00:00,0 days,5/1/2023 9:00,3.2395554,0.9341984,39.9359016,-105.4110031,277.92426,43.4,76100.0,0.0,-0.2498045,0.0,"39.9359016,-105.4110031","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,2:00,5/1/2023,9:00,0.045,Jefferson,"39.912799,-105.188587",65.0,39.9359016,-105.4110031,Rocky Flats,10kgrid_merge2
3,2023-05-01 10:00:00,0.05,2383.3572,3.877877,0.0,2471,95,410984.0,2023-05-01 10:00:00,0 days,5/1/2023 10:00,4.275463,2.4544544,39.9359016,-105.4110031,278.7002,40.8,76080.0,0.0,-0.2853613,0.0,"39.9359016,-105.4110031","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,3:00,5/1/2023,10:00,0.036,Jefferson,"39.912799,-105.188587",65.0,39.9359016,-105.4110031,Rocky Flats,10kgrid_merge2
4,2023-05-01 11:00:00,0.05,2383.3572,3.877877,0.0,2471,95,410985.0,2023-05-01 11:00:00,0 days,5/1/2023 11:00,3.7969704,2.5057354,39.9359016,-105.4110031,279.512,33.9,76050.0,0.0,-0.26500893,0.0,"39.9359016,-105.4110031","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,4:00,5/1/2023,11:00,0.03,Jefferson,"39.912799,-105.188587",65.0,39.9359016,-105.4110031,Rocky Flats,10kgrid_merge2
5,2023-05-01 12:00:00,0.05,2383.3572,3.877877,0.0,2471,95,410986.0,2023-05-01 12:00:00,0 days,5/1/2023 12:00,3.3669815,2.8210487,39.9359016,-105.4110031,278.9468,35.8,76100.0,0.0,-0.32271862,0.0,"39.9359016,-105.4110031","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,5:00,5/1/2023,12:00,0.031,Jefferson,"39.912799,-105.188587",65.0,39.9359016,-105.4110031,Rocky Flats,10kgrid_merge2
6,2023-05-01 13:00:00,0.05,2383.3572,3.877877,0.0,2471,95,410987.0,2023-05-01 13:00:00,0 days,5/1/2023 13:00,2.0512905,1.9400463,39.9359016,-105.4110031,281.01334,28.8,76110.0,141.1,-0.19227076,0.0,"39.9359016,-105.4110031","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,6:00,5/1/2023,13:00,0.028,Jefferson,"39.912799,-105.188587",65.0,39.9359016,-105.4110031,Rocky Flats,10kgrid_merge2
7,2023-05-01 14:00:00,0.05,2383.3572,3.877877,0.0,2471,95,410988.0,2023-05-01 14:00:00,0 days,5/1/2023 14:00,1.283638,-0.07687378,39.9359016,-105.4110031,284.74994,25.1,76140.0,353.7,-0.09991217,0.0,"39.9359016,-105.4110031","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,7:00,5/1/2023,14:00,0.033,Jefferson,"39.912799,-105.188587",65.0,39.9359016,-105.4110031,Rocky Flats,10kgrid_merge2
8,2023-05-01 15:00:00,0.05,2383.3572,3.877877,0.0,2471,95,410989.0,2023-05-01 15:00:00,0 days,5/1/2023 15:00,-0.37204742,-0.1889019,39.9359016,-105.4110031,287.23724,33.5,76140.0,562.8,-0.029186726,0.0625,"39.9359016,-105.4110031","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,8:00,5/1/2023,15:00,0.038,Jefferson,"39.912799,-105.188587",65.0,39.9359016,-105.4110031,Rocky Flats,10kgrid_merge2
9,2023-05-01 16:00:00,0.05,2383.3572,3.877877,0.0,2471,95,410990.0,2023-05-01 16:00:00,0 days,5/1/2023 16:00,-1.1215096,-0.701931,39.9359016,-105.4110031,289.06424,29.7,76110.0,746.0,-0.012863159,0.125,"39.9359016,-105.4110031","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,9:00,5/1/2023,16:00,0.037,Jefferson,"39.912799,-105.188587",65.0,39.9359016,-105.4110031,Rocky Flats,10kgrid_merge2
