,date,o3,orog,pop_den,NLCD,elev,site_name,Unnamed: 0,datetime,step,valid_time,u10,v10,point_latitude_x,point_longitude_x,t2m,r2,sp,dswrf,MAXUVV,MAXDVV,point_id,mapped_o,latitude,longitude,county_code,site_number,date_local,time_local,date_gmt,time_gmt,sample_measurement,county,coords_y,site,point_latitude_y,point_longitude_y,real_site_name,ozone_site
0,2023-05-01 07:00:00,0.05,1618.6384,9.2937117,0.0,1623,72,276412.0,2023-05-01 07:00:00,0 days,5/1/2023 7:00,-0.89614487,3.3753147,39.8328018,-104.4830017,280.99783,55.6,83520.0,0.0,0.012860775,0.0,"39.8328018,-104.4830017","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,0:00,5/1/2023,7:00,0.031,Adams,"39.838119,-104.94984",3002.0,39.8328018,-104.4830017,Welby,10kgrid_merge2
1,2023-05-01 08:00:00,0.05,1618.6384,9.2937117,0.0,1623,72,276413.0,2023-05-01 08:00:00,0 days,5/1/2023 8:00,-0.28500366,3.3387756,39.8328018,-104.4830017,280.74765,58.0,83430.0,0.0,-0.03921032,0.0,"39.8328018,-104.4830017","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,1:00,5/1/2023,8:00,0.028,Adams,"39.838119,-104.94984",3002.0,39.8328018,-104.4830017,Welby,10kgrid_merge2
2,2023-05-01 09:00:00,0.05,1618.6384,9.2937117,0.0,1623,72,276414.0,2023-05-01 09:00:00,0 days,5/1/2023 9:00,1.7395554,1.3716984,39.8328018,-104.4830017,279.48676,56.8,83420.0,0.0,0.000195503,0.0,"39.8328018,-104.4830017","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,2:00,5/1/2023,9:00,0.023,Adams,"39.838119,-104.94984",3002.0,39.8328018,-104.4830017,Welby,10kgrid_merge2
3,2023-05-01 10:00:00,0.05,1618.6384,9.2937117,0.0,1623,72,276415.0,2023-05-01 10:00:00,0 days,5/1/2023 10:00,3.025463,0.14195442,39.8328018,-104.4830017,277.9502,62.8,83410.0,0.0,-0.03536129,0.0,"39.8328018,-104.4830017","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,3:00,5/1/2023,10:00,0.02,Adams,"39.838119,-104.94984",3002.0,39.8328018,-104.4830017,Welby,10kgrid_merge2
4,2023-05-01 11:00:00,0.05,1618.6384,9.2937117,0.0,1623,72,276416.0,2023-05-01 11:00:00,0 days,5/1/2023 11:00,3.0469704,-0.4317646,39.8328018,-104.4830017,277.012,71.6,83440.0,0.0,-0.015008926,0.0,"39.8328018,-104.4830017","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,4:00,5/1/2023,11:00,0.021,Adams,"39.838119,-104.94984",3002.0,39.8328018,-104.4830017,Welby,10kgrid_merge2
5,2023-05-01 12:00:00,0.05,1618.6384,9.2937117,0.0,1623,72,276417.0,2023-05-01 12:00:00,0 days,5/1/2023 12:00,3.6794815,-0.42895126,39.8328018,-104.4830017,276.0718,72.5,83480.0,0.0,-0.01021862,0.0,"39.8328018,-104.4830017","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,5:00,5/1/2023,12:00,0.019,Adams,"39.838119,-104.94984",3002.0,39.8328018,-104.4830017,Welby,10kgrid_merge2
6,2023-05-01 13:00:00,0.05,1618.6384,9.2937117,0.0,1623,72,276418.0,2023-05-01 13:00:00,0 days,5/1/2023 13:00,3.8637905,-0.3099537,39.8328018,-104.4830017,277.26334,68.3,83500.0,147.8,-0.004770756,0.0,"39.8328018,-104.4830017","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,6:00,5/1/2023,13:00,0.027,Adams,"39.838119,-104.94984",3002.0,39.8328018,-104.4830017,Welby,10kgrid_merge2
7,2023-05-01 14:00:00,0.05,1618.6384,9.2937117,0.0,1623,72,276419.0,2023-05-01 14:00:00,0 days,5/1/2023 14:00,4.471138,-1.2643738,39.8328018,-104.4830017,280.18744,53.6,83540.0,358.8,0.025087833,0.0,"39.8328018,-104.4830017","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,7:00,5/1/2023,14:00,,Adams,"39.838119,-104.94984",3002.0,39.8328018,-104.4830017,Welby,10kgrid_merge2
8,2023-05-01 15:00:00,0.05,1618.6384,9.2937117,0.0,1623,72,276420.0,2023-05-01 15:00:00,0 days,5/1/2023 15:00,3.3154526,-2.063902,39.8328018,-104.4830017,282.17474,47.6,83540.0,567.4,-0.029186726,0.0,"39.8328018,-104.4830017","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,8:00,5/1/2023,15:00,0.037,Adams,"39.838119,-104.94984",3002.0,39.8328018,-104.4830017,Welby,10kgrid_merge2
9,2023-05-01 16:00:00,0.05,1618.6384,9.2937117,0.0,1623,72,276421.0,2023-05-01 16:00:00,0 days,5/1/2023 16:00,2.5034904,-2.889431,39.8328018,-104.4830017,286.12674,34.9,83530.0,752.0,-0.012863159,0.0,"39.8328018,-104.4830017","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,9:00,5/1/2023,16:00,0.04,Adams,"39.838119,-104.94984",3002.0,39.8328018,-104.4830017,Welby,10kgrid_merge2
