,date,o3,orog,pop_den,NLCD,elev,site_name,Unnamed: 0,datetime,step,valid_time,u10,v10,point_latitude_x,point_longitude_x,t2m,r2,sp,dswrf,MAXUVV,MAXDVV,point_id,mapped_o,latitude,longitude,county_code,site_number,date_local,time_local,date_gmt,time_gmt,sample_measurement,county,coords_y,site,point_latitude_y,point_longitude_y,real_site_name,ozone_site
0,2023-05-01 07:00:00,0.05,2765.0134,1.390339,0.0,2865,110,432803.0,2023-05-01 07:00:00,0 days,5/1/2023 7:00,0.72885513,-2.1871853,40.0390015,-105.5139999,273.43533,37.3,72780.0,0.0,-0.112139225,0.0,"40.0390015,-105.5139999","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,0:00,5/1/2023,7:00,0.038,Jefferson,"39.912799,-105.188587",65.0,40.0390015,-105.5139999,Rocky Flats,10kgrid_merge2
1,2023-05-01 08:00:00,0.05,2765.0134,1.390339,0.0,2865,110,432804.0,2023-05-01 08:00:00,0 days,5/1/2023 8:00,0.65249634,-0.036224365,40.0390015,-105.5139999,273.18515,34.6,72730.0,0.0,-0.10171032,0.0,"40.0390015,-105.5139999","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,1:00,5/1/2023,8:00,0.045,Jefferson,"39.912799,-105.188587",65.0,40.0390015,-105.5139999,Rocky Flats,10kgrid_merge2
2,2023-05-01 09:00:00,0.05,2765.0134,1.390339,0.0,2865,110,432805.0,2023-05-01 09:00:00,0 days,5/1/2023 9:00,-1.1979446,2.9341984,40.0390015,-105.5139999,272.48676,35.5,72650.0,0.0,0.000195503,0.1875,"40.0390015,-105.5139999","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,2:00,5/1/2023,9:00,0.045,Jefferson,"39.912799,-105.188587",65.0,40.0390015,-105.5139999,Rocky Flats,10kgrid_merge2
3,2023-05-01 10:00:00,0.05,2765.0134,1.390339,0.0,2865,110,432806.0,2023-05-01 10:00:00,0 days,5/1/2023 10:00,-1.1620369,3.5169544,40.0390015,-105.5139999,273.4502,39.8,72590.0,0.0,0.02713871,0.25,"40.0390015,-105.5139999","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,3:00,5/1/2023,10:00,0.036,Jefferson,"39.912799,-105.188587",65.0,40.0390015,-105.5139999,Rocky Flats,10kgrid_merge2
4,2023-05-01 11:00:00,0.05,2765.0134,1.390339,0.0,2865,110,432807.0,2023-05-01 11:00:00,0 days,5/1/2023 11:00,-3.1405296,3.1932354,40.0390015,-105.5139999,273.4495,34.2,72610.0,0.0,-0.015008926,0.25,"40.0390015,-105.5139999","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,4:00,5/1/2023,11:00,0.03,Jefferson,"39.912799,-105.188587",65.0,40.0390015,-105.5139999,Rocky Flats,10kgrid_merge2
5,2023-05-01 12:00:00,0.05,2765.0134,1.390339,0.0,2865,110,432808.0,2023-05-01 12:00:00,0 days,5/1/2023 12:00,-1.6955185,2.3835487,40.0390015,-105.5139999,273.5093,34.3,72640.0,0.0,-0.01021862,0.125,"40.0390015,-105.5139999","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,5:00,5/1/2023,12:00,0.031,Jefferson,"39.912799,-105.188587",65.0,40.0390015,-105.5139999,Rocky Flats,10kgrid_merge2
6,2023-05-01 13:00:00,0.05,2765.0134,1.390339,0.0,2865,110,432809.0,2023-05-01 13:00:00,0 days,5/1/2023 13:00,0.3637905,2.7525463,40.0390015,-105.5139999,275.07584,33.3,72670.0,144.5,-0.067270756,0.0,"40.0390015,-105.5139999","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,6:00,5/1/2023,13:00,0.028,Jefferson,"39.912799,-105.188587",65.0,40.0390015,-105.5139999,Rocky Flats,10kgrid_merge2
7,2023-05-01 14:00:00,0.05,2765.0134,1.390339,0.0,2865,110,432810.0,2023-05-01 14:00:00,0 days,5/1/2023 14:00,0.221138,3.4856262,40.0390015,-105.5139999,277.43744,36.5,72700.0,361.4,0.025087833,0.0,"40.0390015,-105.5139999","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,7:00,5/1/2023,14:00,0.033,Jefferson,"39.912799,-105.188587",65.0,40.0390015,-105.5139999,Rocky Flats,10kgrid_merge2
8,2023-05-01 15:00:00,0.05,2765.0134,1.390339,0.0,2865,110,432811.0,2023-05-01 15:00:00,0 days,5/1/2023 15:00,1.8154526,0.6235981,40.0390015,-105.5139999,280.42474,52.2,72710.0,574.3,-0.091686726,0.0,"40.0390015,-105.5139999","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,8:00,5/1/2023,15:00,0.038,Jefferson,"39.912799,-105.188587",65.0,40.0390015,-105.5139999,Rocky Flats,10kgrid_merge2
9,2023-05-01 16:00:00,0.05,2765.0134,1.390339,0.0,2865,110,432812.0,2023-05-01 16:00:00,0 days,5/1/2023 16:00,1.9409904,-1.514431,40.0390015,-105.5139999,282.93924,41.7,72680.0,763.0,-0.13786316,0.0,"40.0390015,-105.5139999","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,9:00,5/1/2023,16:00,0.037,Jefferson,"39.912799,-105.188587",65.0,40.0390015,-105.5139999,Rocky Flats,10kgrid_merge2
