,date,o3,orog,pop_den,NLCD,elev,site_name,Unnamed: 0,datetime,step,valid_time,u10,v10,point_latitude_x,point_longitude_x,t2m,r2,sp,dswrf,MAXUVV,MAXDVV,point_id,mapped_o,latitude,longitude,county_code,site_number,date_local,time_local,date_gmt,time_gmt,sample_measurement,county,coords_y,site,point_latitude_y,point_longitude_y,real_site_name,ozone_site
0,2023-05-01 07:00:00,0.05,2387.701,8.0843916,0.0,2601,67,90925.0,2023-05-01 07:00:00,0 days,5/1/2023 7:00,1.3538551,0.18781471,39.7296982,-105.4110031,278.24783,49.1,76190.0,0.0,-0.112139225,0.0,"39.7296982,-105.4110031","39.743724,-105.177989",39.743724,-105.177989,59.0,11.0,5/1/2023,0:00,5/1/2023,7:00,0.032,Jefferson,"39.743724,-105.177989",70.0,39.7296982,-105.4110031,South Table,10kgrid_merge2
1,2023-05-01 08:00:00,0.05,2387.701,8.0843916,0.0,2601,67,90926.0,2023-05-01 08:00:00,0 days,5/1/2023 8:00,2.4649963,-1.7237244,39.7296982,-105.4110031,278.43515,43.8,76120.0,0.0,-0.10171032,0.0,"39.7296982,-105.4110031","39.743724,-105.177989",39.743724,-105.177989,59.0,11.0,5/1/2023,1:00,5/1/2023,8:00,0.038,Jefferson,"39.743724,-105.177989",70.0,39.7296982,-105.4110031,South Table,10kgrid_merge2
2,2023-05-01 09:00:00,0.05,2387.701,8.0843916,0.0,2601,67,90927.0,2023-05-01 09:00:00,0 days,5/1/2023 9:00,2.8020554,-1.8783016,39.7296982,-105.4110031,279.17426,36.0,76060.0,0.0,-0.1248045,0.0,"39.7296982,-105.4110031","39.743724,-105.177989",39.743724,-105.177989,59.0,11.0,5/1/2023,2:00,5/1/2023,9:00,0.037,Jefferson,"39.743724,-105.177989",70.0,39.7296982,-105.4110031,South Table,10kgrid_merge2
3,2023-05-01 10:00:00,0.05,2387.701,8.0843916,0.0,2601,67,90928.0,2023-05-01 10:00:00,0 days,5/1/2023 10:00,3.525463,-2.7330456,39.7296982,-105.4110031,278.7002,35.6,76030.0,0.0,-0.09786129,0.0,"39.7296982,-105.4110031","39.743724,-105.177989",39.743724,-105.177989,59.0,11.0,5/1/2023,3:00,5/1/2023,10:00,0.03,Jefferson,"39.743724,-105.177989",70.0,39.7296982,-105.4110031,South Table,10kgrid_merge2
4,2023-05-01 11:00:00,0.05,2387.701,8.0843916,0.0,2601,67,90929.0,2023-05-01 11:00:00,0 days,5/1/2023 11:00,-0.39052963,-0.4317646,39.7296982,-105.4110031,278.387,32.4,76020.0,0.0,-0.015008926,0.0625,"39.7296982,-105.4110031","39.743724,-105.177989",39.743724,-105.177989,59.0,11.0,5/1/2023,4:00,5/1/2023,11:00,0.027,Jefferson,"39.743724,-105.177989",70.0,39.7296982,-105.4110031,South Table,10kgrid_merge2
5,2023-05-01 12:00:00,0.05,2387.701,8.0843916,0.0,2601,67,90930.0,2023-05-01 12:00:00,0 days,5/1/2023 12:00,-0.1330185,0.82104874,39.7296982,-105.4110031,277.3843,41.8,76070.0,0.0,-0.01021862,0.0,"39.7296982,-105.4110031","39.743724,-105.177989",39.743724,-105.177989,59.0,11.0,5/1/2023,5:00,5/1/2023,12:00,0.027,Jefferson,"39.743724,-105.177989",70.0,39.7296982,-105.4110031,South Table,10kgrid_merge2
6,2023-05-01 13:00:00,0.05,2387.701,8.0843916,0.0,2601,67,90931.0,2023-05-01 13:00:00,0 days,5/1/2023 13:00,1.1762905,-0.05995369,39.7296982,-105.4110031,279.26334,33.3,76060.0,140.7,-0.067270756,0.0,"39.7296982,-105.4110031","39.743724,-105.177989",39.743724,-105.177989,59.0,11.0,5/1/2023,6:00,5/1/2023,13:00,0.029,Jefferson,"39.743724,-105.177989",70.0,39.7296982,-105.4110031,South Table,10kgrid_merge2
7,2023-05-01 14:00:00,0.05,2387.701,8.0843916,0.0,2601,67,90932.0,2023-05-01 14:00:00,0 days,5/1/2023 14:00,0.908638,1.2356262,39.7296982,-105.4110031,283.24994,31.6,76110.0,354.7,-0.09991217,0.0,"39.7296982,-105.4110031","39.743724,-105.177989",39.743724,-105.177989,59.0,11.0,5/1/2023,7:00,5/1/2023,14:00,,Jefferson,"39.743724,-105.177989",70.0,39.7296982,-105.4110031,South Table,10kgrid_merge2
8,2023-05-01 15:00:00,0.05,2387.701,8.0843916,0.0,2601,67,90933.0,2023-05-01 15:00:00,0 days,5/1/2023 15:00,-0.37204742,-0.7514019,39.7296982,-105.4110031,287.17474,29.9,76110.0,565.7,-0.029186726,0.0,"39.7296982,-105.4110031","39.743724,-105.177989",39.743724,-105.177989,59.0,11.0,5/1/2023,8:00,5/1/2023,15:00,0.03,Jefferson,"39.743724,-105.177989",70.0,39.7296982,-105.4110031,South Table,10kgrid_merge2
9,2023-05-01 16:00:00,0.05,2387.701,8.0843916,0.0,2601,67,90934.0,2023-05-01 16:00:00,0 days,5/1/2023 16:00,-0.62150955,-1.076931,39.7296982,-105.4110031,289.37674,25.5,76060.0,749.0,-0.012863159,0.0625,"39.7296982,-105.4110031","39.743724,-105.177989",39.743724,-105.177989,59.0,11.0,5/1/2023,9:00,5/1/2023,16:00,0.034,Jefferson,"39.743724,-105.177989",70.0,39.7296982,-105.4110031,South Table,10kgrid_merge2
