,date,o3,orog,pop_den,NLCD,elev,site_name,Unnamed: 0,datetime,step,valid_time,u10,v10,point_latitude_x,point_longitude_x,t2m,r2,sp,dswrf,MAXUVV,MAXDVV,point_id,mapped_o,latitude,longitude,county_code,site_number,date_local,time_local,date_gmt,time_gmt,sample_measurement,county,coords_y,site,point_latitude_y,point_longitude_y,real_site_name,ozone_site
0,2023-05-01 07:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476447.0,2023-05-01 07:00:00,0 days,5/1/2023 7:00,-0.58364487,-3.5621853,40.1421013,-104.9990005,281.31033,57.9,84980.0,0.0,0.012860775,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,0:00,5/1/2023,7:00,0.038,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
1,2023-05-01 08:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476448.0,2023-05-01 08:00:00,0 days,5/1/2023 8:00,-2.1600037,-4.2237244,40.1421013,-104.9990005,280.43515,58.9,84890.0,0.0,0.02328968,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,1:00,5/1/2023,8:00,0.045,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
2,2023-05-01 09:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476449.0,2023-05-01 09:00:00,0 days,5/1/2023 9:00,-1.9479446,-4.0658016,40.1421013,-104.9990005,279.29926,57.3,84880.0,0.0,0.000195503,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,2:00,5/1/2023,9:00,0.045,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
3,2023-05-01 10:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476450.0,2023-05-01 10:00:00,0 days,5/1/2023 10:00,-0.4745369,-2.6705456,40.1421013,-104.9990005,278.2002,59.1,84910.0,0.0,0.02713871,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,3:00,5/1/2023,10:00,0.036,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
4,2023-05-01 11:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476451.0,2023-05-01 11:00:00,0 days,5/1/2023 11:00,0.48447037,-1.9317646,40.1421013,-104.9990005,277.3245,57.3,84930.0,0.0,-0.015008926,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,4:00,5/1/2023,11:00,0.03,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
5,2023-05-01 12:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476452.0,2023-05-01 12:00:00,0 days,5/1/2023 12:00,1.1794815,-0.80395126,40.1421013,-104.9990005,276.2593,62.2,84960.0,0.0,-0.01021862,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,5:00,5/1/2023,12:00,0.031,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
6,2023-05-01 13:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476453.0,2023-05-01 13:00:00,0 days,5/1/2023 13:00,-0.6987095,-0.8724537,40.1421013,-104.9990005,277.70084,54.1,84980.0,141.1,-0.004770756,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,6:00,5/1/2023,13:00,0.028,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
7,2023-05-01 14:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476454.0,2023-05-01 14:00:00,0 days,5/1/2023 14:00,-0.653862,-2.0768738,40.1421013,-104.9990005,279.99994,40.7,84990.0,350.0,0.025087833,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,7:00,5/1/2023,14:00,0.033,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
8,2023-05-01 15:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476455.0,2023-05-01 15:00:00,0 days,5/1/2023 15:00,-0.43454742,-1.8764019,40.1421013,-104.9990005,282.67474,36.0,84990.0,560.8,-0.029186726,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,8:00,5/1/2023,15:00,0.038,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
9,2023-05-01 16:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476456.0,2023-05-01 16:00:00,0 days,5/1/2023 16:00,-0.12150955,-1.764431,40.1421013,-104.9990005,285.37674,31.4,84950.0,749.0,-0.012863159,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,9:00,5/1/2023,16:00,0.037,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
10,2023-05-01 17:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476457.0,2023-05-01 17:00:00,0 days,5/1/2023 17:00,-0.45611763,-1.7173176,40.1421013,-104.9990005,287.74927,30.1,84930.0,882.0,-0.017800331,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,10:00,5/1/2023,17:00,0.039,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
11,2023-05-01 18:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476458.0,2023-05-01 18:00:00,0 days,5/1/2023 18:00,-1.3126812,-0.74764824,40.1421013,-104.9990005,289.61575,31.8,84920.0,969.0,-0.022806644,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,11:00,5/1/2023,18:00,0.04,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
12,2023-05-01 19:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476459.0,2023-05-01 19:00:00,0 days,5/1/2023 19:00,-2.068634,-0.34361458,40.1421013,-104.9990005,291.15845,31.5,84860.0,990.0,0.025901794,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,12:00,5/1/2023,19:00,0.043,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
13,2023-05-01 20:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476460.0,2023-05-01 20:00:00,0 days,5/1/2023 20:00,-2.7415295,-0.1641407,40.1421013,-104.9990005,292.65466,31.0,84800.0,952.0,0.017392635,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,13:00,5/1/2023,20:00,0.049,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
14,2023-05-01 21:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476461.0,2023-05-01 21:00:00,0 days,5/1/2023 21:00,-2.565714,0.0839386,40.1421013,-104.9990005,293.9574,27.1,84760.0,859.0,-0.011781693,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,14:00,5/1/2023,21:00,0.059,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
15,2023-05-01 22:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476462.0,2023-05-01 22:00:00,0 days,5/1/2023 22:00,-2.7018757,-0.16351318,40.1421013,-104.9990005,294.61514,24.1,84700.0,708.7,0.03087616,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,15:00,5/1/2023,22:00,0.062,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
16,2023-05-01 23:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476463.0,2023-05-01 23:00:00,0 days,5/1/2023 23:00,-3.6964455,-0.44852448,40.1421013,-104.9990005,295.10217,24.0,84660.0,402.7,0.004598618,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,16:00,5/1/2023,23:00,0.066,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
17,2023-05-02 00:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476464.0,2023-05-02 00:00:00,0 days,5/2/2023 0:00,-3.2973366,-1.0163994,40.1421013,-104.9990005,294.3293,25.4,84690.0,185.7,0.023829937,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,17:00,5/2/2023,0:00,0.067,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
18,2023-05-02 01:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476465.0,2023-05-02 01:00:00,0 days,5/2/2023 1:00,-2.7807026,-1.2115784,40.1421013,-104.9990005,292.65604,28.5,84650.0,95.7,-0.009526253,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,18:00,5/2/2023,1:00,0.067,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
19,2023-05-02 02:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476466.0,2023-05-02 02:00:00,0 days,5/2/2023 2:00,-1.7672262,-0.08616638,40.1421013,-104.9990005,290.45343,33.6,84670.0,0.0,-0.028716087,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,19:00,5/2/2023,2:00,0.061,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
20,2023-05-02 03:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476467.0,2023-05-02 03:00:00,0 days,5/2/2023 3:00,-2.0698967,-0.7614174,40.1421013,-104.9990005,288.30594,37.5,84750.0,0.0,-0.008848667,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,20:00,5/2/2023,3:00,0.056,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
21,2023-05-02 04:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476468.0,2023-05-02 04:00:00,0 days,5/2/2023 4:00,-1.9771194,-1.0514965,40.1421013,-104.9990005,286.37097,38.5,84810.0,0.0,-0.0166955,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,21:00,5/2/2023,4:00,0.056,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
22,2023-05-02 05:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476469.0,2023-05-02 05:00:00,0 days,5/2/2023 5:00,-1.6835518,-1.362257,40.1421013,-104.9990005,284.43985,44.5,84840.0,0.0,-0.02274704,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,22:00,5/2/2023,5:00,0.052,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
23,2023-05-02 06:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476470.0,2023-05-02 06:00:00,0 days,5/2/2023 6:00,-0.70316505,-3.5225143,40.1421013,-104.9990005,283.4902,49.8,84870.0,0.0,-0.015935421,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,23:00,5/2/2023,6:00,0.047,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
24,2023-05-02 07:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476471.0,2023-05-02 07:00:00,0 days,5/2/2023 7:00,-2.0272026,-4.0391006,40.1421013,-104.9990005,283.14252,50.6,84870.0,0.0,0.009475708,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/2/2023,0:00,5/2/2023,7:00,0.047,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
25,2023-05-02 08:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476472.0,2023-05-02 08:00:00,0 days,5/2/2023 8:00,-0.6977062,-4.753483,40.1421013,-104.9990005,282.0344,53.3,84920.0,0.0,-0.017115116,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/2/2023,1:00,5/2/2023,8:00,0.046,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
26,2023-05-02 09:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476473.0,2023-05-02 09:00:00,0 days,5/2/2023 9:00,-0.97466946,-4.517313,40.1421013,-104.9990005,281.28256,52.4,84900.0,0.0,0.026123047,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/2/2023,2:00,5/2/2023,9:00,0.044,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
27,2023-05-02 10:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476474.0,2023-05-02 10:00:00,0 days,5/2/2023 10:00,-0.3303976,-4.651643,40.1421013,-104.9990005,280.57678,53.8,84940.0,0.0,0.013735771,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/2/2023,3:00,5/2/2023,10:00,0.04,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
28,2023-05-02 11:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476475.0,2023-05-02 11:00:00,0 days,5/2/2023 11:00,0.15135384,-4.005705,40.1421013,-104.9990005,279.80063,55.1,84970.0,0.0,-0.03011179,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/2/2023,4:00,5/2/2023,11:00,0.039,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
29,2023-05-02 12:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476476.0,2023-05-02 12:00:00,0 days,5/2/2023 12:00,-1.1871872,-4.1935062,40.1421013,-104.9990005,279.52704,53.6,85020.0,0.0,0.007215977,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/2/2023,5:00,5/2/2023,12:00,0.042,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
30,2023-05-02 13:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476477.0,2023-05-02 13:00:00,0 days,5/2/2023 13:00,-0.9249172,-3.5381775,40.1421013,-104.9990005,280.40088,54.3,85060.0,141.3,0.024775982,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/2/2023,6:00,5/2/2023,13:00,0.04,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
31,2023-05-02 14:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476478.0,2023-05-02 14:00:00,0 days,5/2/2023 14:00,-0.4059391,-2.7923126,40.1421013,-104.9990005,282.1575,50.8,85110.0,345.7,-0.027161121,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/2/2023,7:00,5/2/2023,14:00,0.041,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
32,2023-05-02 15:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476479.0,2023-05-02 15:00:00,0 days,5/2/2023 15:00,0.036476135,-2.111393,40.1421013,-104.9990005,283.6134,50.3,85110.0,552.8,-0.019273758,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/2/2023,8:00,5/2/2023,15:00,0.043,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
33,2023-05-02 16:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476480.0,2023-05-02 16:00:00,0 days,5/2/2023 16:00,-0.2380352,-1.0215874,40.1421013,-104.9990005,285.52414,49.3,85120.0,722.0,0.01512146,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/2/2023,9:00,5/2/2023,16:00,0.042,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
34,2023-05-02 17:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476481.0,2023-05-02 17:00:00,0 days,5/2/2023 17:00,-0.9197626,-0.26712322,40.1421013,-104.9990005,287.73206,44.7,85100.0,741.0,0.029942036,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/2/2023,10:00,5/2/2023,17:00,0.04,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
35,2023-05-02 18:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476482.0,2023-05-02 18:00:00,0 days,5/2/2023 18:00,-0.03083992,0.64696884,40.1421013,-104.9990005,289.6357,40.6,85060.0,267.0,0.022392273,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/2/2023,11:00,5/2/2023,18:00,0.046,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
36,2023-05-02 19:00:00,0.05,1481.5759,306.8913269,0.5555556,1488,119,476483.0,2023-05-02 19:00:00,0 days,5/2/2023 19:00,0.30839157,2.840767,40.1421013,-104.9990005,291.13718,37.9,85000.0,207.0,0.022266388,0.0,"40.1421013,-104.9990005","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/2/2023,12:00,5/2/2023,19:00,0.055,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-104.9990005,Rocky Flats,10kgrid_merge2
