,date,o3,orog,pop_den,NLCD,elev,site_name,Unnamed: 0,datetime,step,valid_time,u10,v10,point_latitude_x,point_longitude_x,t2m,r2,sp,dswrf,MAXUVV,MAXDVV,point_id,mapped_o,latitude,longitude,county_code,site_number,date_local,time_local,date_gmt,time_gmt,sample_measurement,county,coords_y,site,point_latitude_y,point_longitude_y,real_site_name,ozone_site
0,2023-05-01 07:00:00,0.05,1568.2009,7.0387082,0.0,1571,121,469173.0,2023-05-01 07:00:00,0 days,5/1/2023 7:00,1.2913551,-3.1246853,40.1421013,-105.2050018,281.93533,45.4,84090.0,0.0,-0.049639225,0.0,"40.1421013,-105.2050018","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,0:00,5/1/2023,7:00,0.038,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-105.2050018,Rocky Flats,10kgrid_merge2
1,2023-05-01 08:00:00,0.05,1568.2009,7.0387082,0.0,1571,121,469174.0,2023-05-01 08:00:00,0 days,5/1/2023 8:00,0.33999634,-3.7237244,40.1421013,-105.2050018,280.87265,52.3,84020.0,0.0,-0.03921032,0.0,"40.1421013,-105.2050018","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,1:00,5/1/2023,8:00,0.045,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-105.2050018,Rocky Flats,10kgrid_merge2
2,2023-05-01 09:00:00,0.05,1568.2009,7.0387082,0.0,1571,121,469175.0,2023-05-01 09:00:00,0 days,5/1/2023 9:00,-0.44794464,-3.0658016,40.1421013,-105.2050018,279.23676,61.8,84000.0,0.0,0.000195503,0.0,"40.1421013,-105.2050018","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,2:00,5/1/2023,9:00,0.045,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-105.2050018,Rocky Flats,10kgrid_merge2
3,2023-05-01 10:00:00,0.05,1568.2009,7.0387082,0.0,1571,121,469176.0,2023-05-01 10:00:00,0 days,5/1/2023 10:00,0.1504631,-1.8580456,40.1421013,-105.2050018,278.4502,58.4,84020.0,0.0,-0.03536129,0.0,"40.1421013,-105.2050018","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,3:00,5/1/2023,10:00,0.036,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-105.2050018,Rocky Flats,10kgrid_merge2
4,2023-05-01 11:00:00,0.05,1568.2009,7.0387082,0.0,1571,121,469177.0,2023-05-01 11:00:00,0 days,5/1/2023 11:00,0.48447037,-2.3067646,40.1421013,-105.2050018,277.8245,54.6,84040.0,0.0,-0.015008926,0.0,"40.1421013,-105.2050018","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,4:00,5/1/2023,11:00,0.03,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-105.2050018,Rocky Flats,10kgrid_merge2
5,2023-05-01 12:00:00,0.05,1568.2009,7.0387082,0.0,1571,121,469178.0,2023-05-01 12:00:00,0 days,5/1/2023 12:00,0.5544815,-1.4914513,40.1421013,-105.2050018,276.8218,55.6,84060.0,0.0,-0.01021862,0.0,"40.1421013,-105.2050018","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,5:00,5/1/2023,12:00,0.031,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-105.2050018,Rocky Flats,10kgrid_merge2
6,2023-05-01 13:00:00,0.05,1568.2009,7.0387082,0.0,1571,121,469179.0,2023-05-01 13:00:00,0 days,5/1/2023 13:00,0.6137905,-0.8099537,40.1421013,-105.2050018,278.26334,52.5,84090.0,138.7,-0.004770756,0.0,"40.1421013,-105.2050018","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,6:00,5/1/2023,13:00,0.028,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-105.2050018,Rocky Flats,10kgrid_merge2
7,2023-05-01 14:00:00,0.05,1568.2009,7.0387082,0.0,1571,121,469180.0,2023-05-01 14:00:00,0 days,5/1/2023 14:00,-0.966362,-1.2018738,40.1421013,-105.2050018,280.24994,42.3,84100.0,347.6,0.025087833,0.0,"40.1421013,-105.2050018","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,7:00,5/1/2023,14:00,0.033,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-105.2050018,Rocky Flats,10kgrid_merge2
8,2023-05-01 15:00:00,0.05,1568.2009,7.0387082,0.0,1571,121,469181.0,2023-05-01 15:00:00,0 days,5/1/2023 15:00,-0.5595474,-0.5014019,40.1421013,-105.2050018,282.48724,41.8,84100.0,557.0,-0.029186726,0.0,"40.1421013,-105.2050018","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,8:00,5/1/2023,15:00,0.038,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-105.2050018,Rocky Flats,10kgrid_merge2
9,2023-05-01 16:00:00,0.05,1568.2009,7.0387082,0.0,1571,121,469182.0,2023-05-01 16:00:00,0 days,5/1/2023 16:00,-1.0590096,-0.014431,40.1421013,-105.2050018,284.62674,41.1,84060.0,741.0,-0.012863159,0.0,"40.1421013,-105.2050018","39.912799,-105.188587",39.912799,-105.188587,59.0,6.0,5/1/2023,9:00,5/1/2023,16:00,0.037,Jefferson,"39.912799,-105.188587",65.0,40.1421013,-105.2050018,Rocky Flats,10kgrid_merge2
