,date,o3,orog,pop_den,NLCD,elev,site_name,Unnamed: 0,datetime,step,valid_time,u10,v10,point_latitude_x,point_longitude_x,t2m,r2,sp,dswrf,MAXUVV,MAXDVV,point_id,mapped_o,latitude,longitude,county_code,site_number,date_local,time_local,date_gmt,time_gmt,sample_measurement,county,coords_y,site,point_latitude_y,point_longitude_y,real_site_name,ozone_site
0,2023-05-01 07:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290960.0,2023-05-01 07:00:00,0 days,5/1/2023 7:00,2.7913551,-4.1871853,39.9359016,-104.7929993,280.62283,62.0,84290.0,0.0,0.012860775,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,0:00,5/1/2023,7:00,0.031,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
1,2023-05-01 08:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290961.0,2023-05-01 08:00:00,0 days,5/1/2023 8:00,0.83999634,-3.2862244,39.9359016,-104.7929993,279.93515,66.9,84190.0,0.0,0.02328968,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,1:00,5/1/2023,8:00,0.028,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
2,2023-05-01 09:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290962.0,2023-05-01 09:00:00,0 days,5/1/2023 9:00,1.3020554,-2.3158016,39.9359016,-104.7929993,278.61176,75.7,84190.0,0.0,0.000195503,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,2:00,5/1/2023,9:00,0.023,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
3,2023-05-01 10:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290963.0,2023-05-01 10:00:00,0 days,5/1/2023 10:00,0.9629631,-1.4205456,39.9359016,-104.7929993,277.5127,77.1,84210.0,0.0,0.02713871,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,3:00,5/1/2023,10:00,0.02,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
4,2023-05-01 11:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290964.0,2023-05-01 11:00:00,0 days,5/1/2023 11:00,1.7969704,-2.0567646,39.9359016,-104.7929993,276.6995,70.3,84270.0,0.0,-0.015008926,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,4:00,5/1/2023,11:00,0.021,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
5,2023-05-01 12:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290965.0,2023-05-01 12:00:00,0 days,5/1/2023 12:00,1.8669815,-0.30395126,39.9359016,-104.7929993,275.6968,68.2,84290.0,0.0,-0.01021862,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,5:00,5/1/2023,12:00,0.019,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
6,2023-05-01 13:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290966.0,2023-05-01 13:00:00,0 days,5/1/2023 13:00,1.6137905,-1.3099537,39.9359016,-104.7929993,276.63834,69.6,84310.0,142.6,-0.004770756,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,6:00,5/1/2023,13:00,0.027,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
7,2023-05-01 14:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290967.0,2023-05-01 14:00:00,0 days,5/1/2023 14:00,1.783638,-2.0143738,39.9359016,-104.7929993,278.74994,49.8,84340.0,351.9,0.025087833,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,7:00,5/1/2023,14:00,,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
8,2023-05-01 15:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290968.0,2023-05-01 15:00:00,0 days,5/1/2023 15:00,1.3779526,-1.6889019,39.9359016,-104.7929993,281.48724,49.7,84330.0,560.4,-0.029186726,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,8:00,5/1/2023,15:00,0.037,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
9,2023-05-01 16:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290969.0,2023-05-01 16:00:00,0 days,5/1/2023 16:00,0.81599045,-2.076931,39.9359016,-104.7929993,285.50174,36.0,84300.0,748.0,-0.012863159,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,9:00,5/1/2023,16:00,0.04,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
10,2023-05-01 17:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290970.0,2023-05-01 17:00:00,0 days,5/1/2023 17:00,-0.14361763,-2.4673176,39.9359016,-104.7929993,287.56177,35.4,84310.0,884.0,-0.017800331,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,10:00,5/1/2023,17:00,0.043,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
11,2023-05-01 18:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290971.0,2023-05-01 18:00:00,0 days,5/1/2023 18:00,-1.0001812,-1.8726482,39.9359016,-104.7929993,289.05325,40.0,84290.0,969.0,-0.022806644,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,11:00,5/1/2023,18:00,0.048,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
12,2023-05-01 19:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290972.0,2023-05-01 19:00:00,0 days,5/1/2023 19:00,-1.568634,-1.9061146,39.9359016,-104.7929993,290.53345,39.0,84220.0,991.0,0.025901794,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,12:00,5/1/2023,19:00,0.053,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
13,2023-05-01 20:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290973.0,2023-05-01 20:00:00,0 days,5/1/2023 20:00,-1.8665295,-2.2891407,39.9359016,-104.7929993,292.59216,30.0,84170.0,955.0,0.017392635,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,13:00,5/1/2023,20:00,0.055,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
14,2023-05-01 21:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290974.0,2023-05-01 21:00:00,0 days,5/1/2023 21:00,-1.8782139,-1.2910614,39.9359016,-104.7929993,294.3324,22.4,84110.0,864.0,-0.011781693,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,14:00,5/1/2023,21:00,0.058,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
15,2023-05-01 22:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290975.0,2023-05-01 22:00:00,0 days,5/1/2023 22:00,-2.5143757,-0.9760132,39.9359016,-104.7929993,295.11514,22.7,84030.0,711.1,-0.03162384,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,15:00,5/1/2023,22:00,0.058,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
16,2023-05-01 23:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290976.0,2023-05-01 23:00:00,0 days,5/1/2023 23:00,-3.1964455,-1.2610245,39.9359016,-104.7929993,295.53967,22.1,84010.0,495.0,0.004598618,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,16:00,5/1/2023,23:00,0.058,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
17,2023-05-02 00:00:00,0.05,1544.5447,21.0569172,0.3333333,1553,89,290977.0,2023-05-02 00:00:00,0 days,5/2/2023 0:00,-2.1098366,-1.5788994,39.9359016,-104.7929993,294.9543,22.1,84050.0,312.1,0.023829937,0.0,"39.9359016,-104.7929993","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,17:00,5/2/2023,0:00,0.054,Adams,"39.838119,-104.94984",3002.0,39.9359016,-104.7929993,Welby,10kgrid_merge2
