,date,o3,orog,pop_den,NLCD,elev,site_name,Unnamed: 0,datetime,step,valid_time,u10,v10,point_latitude_x,point_longitude_x,t2m,r2,sp,dswrf,MAXUVV,MAXDVV,point_id,mapped_o,latitude,longitude,county_code,site_number,date_local,time_local,date_gmt,time_gmt,sample_measurement,county,coords_y,site,point_latitude_y,point_longitude_y,real_site_name,ozone_site
0,2023-05-01 07:00:00,0.05,1430.2322,1.3913313,0.0,1440,127,374611.0,2023-05-01 07:00:00,0 days,5/1/2023 7:00,-4.396145,-0.5621853,40.2452011,-104.3799973,279.68533,54.0,85530.0,0.0,0.012860775,0.0,"40.2452011,-104.3799973","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,0:00,5/1/2023,7:00,0.031,Adams,"39.838119,-104.94984",3002.0,40.2452011,-104.3799973,Welby,10kgrid_merge2
1,2023-05-01 08:00:00,0.05,1430.2322,1.3913313,0.0,1440,127,374612.0,2023-05-01 08:00:00,0 days,5/1/2023 8:00,-4.2850037,-0.72372437,40.2452011,-104.3799973,278.62265,55.2,85440.0,0.0,0.02328968,0.0,"40.2452011,-104.3799973","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,1:00,5/1/2023,8:00,0.028,Adams,"39.838119,-104.94984",3002.0,40.2452011,-104.3799973,Welby,10kgrid_merge2
2,2023-05-01 09:00:00,0.05,1430.2322,1.3913313,0.0,1440,127,374613.0,2023-05-01 09:00:00,0 days,5/1/2023 9:00,-5.0104446,-1.3783016,40.2452011,-104.3799973,277.48676,57.1,85410.0,0.0,0.000195503,0.0,"40.2452011,-104.3799973","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,2:00,5/1/2023,9:00,0.023,Adams,"39.838119,-104.94984",3002.0,40.2452011,-104.3799973,Welby,10kgrid_merge2
3,2023-05-01 10:00:00,0.05,1430.2322,1.3913313,0.0,1440,127,374614.0,2023-05-01 10:00:00,0 days,5/1/2023 10:00,-2.599537,-1.6080456,40.2452011,-104.3799973,276.4502,57.7,85420.0,0.0,0.02713871,0.0,"40.2452011,-104.3799973","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,3:00,5/1/2023,10:00,0.02,Adams,"39.838119,-104.94984",3002.0,40.2452011,-104.3799973,Welby,10kgrid_merge2
4,2023-05-01 11:00:00,0.05,1430.2322,1.3913313,0.0,1440,127,374615.0,2023-05-01 11:00:00,0 days,5/1/2023 11:00,-2.8280296,-1.5567646,40.2452011,-104.3799973,275.762,55.4,85440.0,0.0,-0.015008926,0.0,"40.2452011,-104.3799973","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,4:00,5/1/2023,11:00,0.021,Adams,"39.838119,-104.94984",3002.0,40.2452011,-104.3799973,Welby,10kgrid_merge2
5,2023-05-01 12:00:00,0.05,1430.2322,1.3913313,0.0,1440,127,374616.0,2023-05-01 12:00:00,0 days,5/1/2023 12:00,-1.6330185,-1.3664513,40.2452011,-104.3799973,274.6343,62.6,85460.0,0.0,-0.01021862,0.0,"40.2452011,-104.3799973","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,5:00,5/1/2023,12:00,0.019,Adams,"39.838119,-104.94984",3002.0,40.2452011,-104.3799973,Welby,10kgrid_merge2
6,2023-05-01 13:00:00,0.05,1430.2322,1.3913313,0.0,1440,127,374617.0,2023-05-01 13:00:00,0 days,5/1/2023 13:00,-2.0737095,-1.1849537,40.2452011,-104.3799973,275.88834,59.9,85480.0,150.6,-0.004770756,0.0,"40.2452011,-104.3799973","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,6:00,5/1/2023,13:00,0.027,Adams,"39.838119,-104.94984",3002.0,40.2452011,-104.3799973,Welby,10kgrid_merge2
7,2023-05-01 14:00:00,0.05,1430.2322,1.3913313,0.0,1440,127,374618.0,2023-05-01 14:00:00,0 days,5/1/2023 14:00,-1.216362,-0.13937378,40.2452011,-104.3799973,278.24994,46.2,85520.0,359.0,0.025087833,0.0,"40.2452011,-104.3799973","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,7:00,5/1/2023,14:00,,Adams,"39.838119,-104.94984",3002.0,40.2452011,-104.3799973,Welby,10kgrid_merge2
8,2023-05-01 15:00:00,0.05,1430.2322,1.3913313,0.0,1440,127,374619.0,2023-05-01 15:00:00,0 days,5/1/2023 15:00,0.25295258,-0.8139019,40.2452011,-104.3799973,280.86224,45.1,85520.0,567.0,-0.029186726,0.0,"40.2452011,-104.3799973","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,8:00,5/1/2023,15:00,0.037,Adams,"39.838119,-104.94984",3002.0,40.2452011,-104.3799973,Welby,10kgrid_merge2
9,2023-05-01 16:00:00,0.05,1430.2322,1.3913313,0.0,1440,127,374620.0,2023-05-01 16:00:00,0 days,5/1/2023 16:00,0.06599045,-2.451931,40.2452011,-104.3799973,283.81424,39.9,85500.0,751.0,-0.012863159,0.0,"40.2452011,-104.3799973","39.838119,-104.94984",39.838119,-104.94984,1.0,3001.0,5/1/2023,9:00,5/1/2023,16:00,0.04,Adams,"39.838119,-104.94984",3002.0,40.2452011,-104.3799973,Welby,10kgrid_merge2
