,date,o3,orog,pop_den,NLCD,elev,site_name,Unnamed: 0,datetime,step,valid_time,u10,v10,point_latitude_x,point_longitude_x,t2m,r2,sp,dswrf,MAXUVV,MAXDVV,point_id,mapped_o,latitude,longitude,county_code,site_number,date_local,time_local,date_gmt,time_gmt,sample_measurement,county,coords_y,site,point_latitude_y,point_longitude_y,real_site_name,ozone_site
0,2023-05-01 07:00:00,0.05,2057.201,34.7599792,0.0,2063,4,127295.0,2023-05-01 07:00:00,0 days,5/1/2023 7:00,2.9163551,4.1878147,39.3174019,-104.6900024,279.81033,55.4,79260.0,0.0,0.012860775,0.0,"39.3174019,-104.6900024","39.567887,-104.957193",39.567887,-104.957193,5.0,2.0,5/1/2023,0:00,5/1/2023,7:00,0.035,Arapahoe,"39.567887,-104.957193",7.0,39.3174019,-104.6900024,Highlands Ranch,10kgrid_merge2
1,2023-05-01 08:00:00,0.05,2057.201,34.7599792,0.0,2063,4,127296.0,2023-05-01 08:00:00,0 days,5/1/2023 8:00,2.2774963,4.7137756,39.3174019,-104.6900024,279.06015,56.2,79190.0,0.0,-0.03921032,0.0,"39.3174019,-104.6900024","39.567887,-104.957193",39.567887,-104.957193,5.0,2.0,5/1/2023,1:00,5/1/2023,8:00,0.031,Arapahoe,"39.567887,-104.957193",7.0,39.3174019,-104.6900024,Highlands Ranch,10kgrid_merge2
2,2023-05-01 09:00:00,0.05,2057.201,34.7599792,0.0,2063,4,127297.0,2023-05-01 09:00:00,0 days,5/1/2023 9:00,2.1770554,3.0591984,39.3174019,-104.6900024,277.92426,63.1,79160.0,0.0,0.000195503,0.0,"39.3174019,-104.6900024","39.567887,-104.957193",39.567887,-104.957193,5.0,2.0,5/1/2023,2:00,5/1/2023,9:00,0.029,Arapahoe,"39.567887,-104.957193",7.0,39.3174019,-104.6900024,Highlands Ranch,10kgrid_merge2
3,2023-05-01 10:00:00,0.05,2057.201,34.7599792,0.0,2063,4,127298.0,2023-05-01 10:00:00,0 days,5/1/2023 10:00,2.212963,2.7044544,39.3174019,-104.6900024,277.0752,63.9,79130.0,0.0,-0.03536129,0.0,"39.3174019,-104.6900024","39.567887,-104.957193",39.567887,-104.957193,5.0,2.0,5/1/2023,3:00,5/1/2023,10:00,0.02,Arapahoe,"39.567887,-104.957193",7.0,39.3174019,-104.6900024,Highlands Ranch,10kgrid_merge2
4,2023-05-01 11:00:00,0.05,2057.201,34.7599792,0.0,2063,4,127299.0,2023-05-01 11:00:00,0 days,5/1/2023 11:00,1.9219704,1.8807354,39.3174019,-104.6900024,276.262,64.4,79130.0,0.0,-0.015008926,0.0,"39.3174019,-104.6900024","39.567887,-104.957193",39.567887,-104.957193,5.0,2.0,5/1/2023,4:00,5/1/2023,11:00,0.021,Arapahoe,"39.567887,-104.957193",7.0,39.3174019,-104.6900024,Highlands Ranch,10kgrid_merge2
5,2023-05-01 12:00:00,0.05,2057.201,34.7599792,0.0,2063,4,127300.0,2023-05-01 12:00:00,0 days,5/1/2023 12:00,2.8044815,1.5085487,39.3174019,-104.6900024,275.7593,64.8,79150.0,0.0,-0.01021862,0.0,"39.3174019,-104.6900024","39.567887,-104.957193",39.567887,-104.957193,5.0,2.0,5/1/2023,5:00,5/1/2023,12:00,0.019,Arapahoe,"39.567887,-104.957193",7.0,39.3174019,-104.6900024,Highlands Ranch,10kgrid_merge2
6,2023-05-01 13:00:00,0.05,2057.201,34.7599792,0.0,2063,4,127301.0,2023-05-01 13:00:00,0 days,5/1/2023 13:00,1.8012905,-0.7474537,39.3174019,-104.6900024,277.32584,68.9,79170.0,145.5,-0.004770756,0.0,"39.3174019,-104.6900024","39.567887,-104.957193",39.567887,-104.957193,5.0,2.0,5/1/2023,6:00,5/1/2023,13:00,0.024,Arapahoe,"39.567887,-104.957193",7.0,39.3174019,-104.6900024,Highlands Ranch,10kgrid_merge2
7,2023-05-01 14:00:00,0.05,2057.201,34.7599792,0.0,2063,4,127302.0,2023-05-01 14:00:00,0 days,5/1/2023 14:00,1.783638,-1.5768738,39.3174019,-104.6900024,280.93744,57.3,79230.0,360.7,0.025087833,0.0,"39.3174019,-104.6900024","39.567887,-104.957193",39.567887,-104.957193,5.0,2.0,5/1/2023,7:00,5/1/2023,14:00,,Arapahoe,"39.567887,-104.957193",7.0,39.3174019,-104.6900024,Highlands Ranch,10kgrid_merge2
8,2023-05-01 15:00:00,0.05,2057.201,34.7599792,0.0,2063,4,127303.0,2023-05-01 15:00:00,0 days,5/1/2023 15:00,1.8779526,-1.6889019,39.3174019,-104.6900024,284.04974,55.8,79190.0,571.6,-0.029186726,0.0,"39.3174019,-104.6900024","39.567887,-104.957193",39.567887,-104.957193,5.0,2.0,5/1/2023,8:00,5/1/2023,15:00,0.033,Arapahoe,"39.567887,-104.957193",7.0,39.3174019,-104.6900024,Highlands Ranch,10kgrid_merge2
9,2023-05-01 16:00:00,0.05,2057.201,34.7599792,0.0,2063,4,127304.0,2023-05-01 16:00:00,0 days,5/1/2023 16:00,-0.059009552,-1.701931,39.3174019,-104.6900024,287.62674,41.0,79190.0,757.0,-0.012863159,0.0,"39.3174019,-104.6900024","39.567887,-104.957193",39.567887,-104.957193,5.0,2.0,5/1/2023,9:00,5/1/2023,16:00,0.036,Arapahoe,"39.567887,-104.957193",7.0,39.3174019,-104.6900024,Highlands Ranch,10kgrid_merge2
10,2023-05-01 17:00:00,0.05,2057.201,34.7599792,0.0,2063,4,127305.0,2023-05-01 17:00:00,0 days,5/1/2023 17:00,-1.5811176,-2.4048176,39.3174019,-104.6900024,289.99927,30.5,79200.0,894.0,-0.017800331,0.0,"39.3174019,-104.6900024","39.567887,-104.957193",39.567887,-104.957193,5.0,2.0,5/1/2023,10:00,5/1/2023,17:00,0.038,Arapahoe,"39.567887,-104.957193",7.0,39.3174019,-104.6900024,Highlands Ranch,10kgrid_merge2
