,Unnamed: 0,date,preds_0,actual,preds_1,preds_2,preds_3,preds_4,preds_5,preds_6,preds_7,site_name,lat,lon
1999,1999,2023-08-12 23:00:00,57.28097,56.9999999999999,56.253499999999995,54.520517999999996,53.194456,57.895195,54.757703,59.40497,61.724427999999996,"39.3174019,-104.3799973",39.3174019,-104.3799973
1999,1999,2023-08-12 23:00:00,56.891866,56.9999999999999,55.501238,53.551074,52.38581,56.434172999999994,53.380057,58.12661,60.270417,"39.3174019,-104.4830017",39.3174019,-104.4830017
1999,1999,2023-08-12 23:00:00,56.205403000000004,56.9999999999999,54.230858,52.232616,51.29719,54.362649999999995,51.71208,55.019535000000005,56.787184999999994,"39.3174019,-104.5859985",39.3174019,-104.5859985
1999,1999,2023-08-12 23:00:00,56.388363,56.9999999999999,54.423764,52.128408,51.277366,54.362737,51.554669999999994,55.19095,57.173442,"39.3174019,-104.6900024",39.3174019,-104.6900024
2279,2279,2023-08-12 23:00:00,52.717220000000005,51.0,52.148398,52.773405000000004,51.39972,52.520196999999996,50.790960000000005,52.866492,54.797716,"39.3174019,-104.7929993",39.3174019,-104.7929993
2279,2279,2023-08-12 23:00:00,53.5899,51.0,53.884406000000006,55.489216,53.964946,55.23579599999999,53.537115,55.181768,57.220470000000006,"39.3174019,-104.8960037",39.3174019,-104.8960037
2279,2279,2023-08-12 23:00:00,55.070378000000005,51.0,56.180567,53.653587,55.3511,54.622423000000005,54.786204999999995,55.969853,57.65459,"39.3174019,-104.9990005",39.3174019,-104.9990005
2279,2279,2023-08-12 23:00:00,54.372966000000005,51.0,53.808495,51.784888,52.779816,51.603275999999994,51.153835,51.903788,53.40553,"39.3174019,-105.1019974",39.3174019,-105.1019974
2279,2279,2023-08-12 23:00:00,56.430243,51.0,58.210995000000004,56.171293999999996,58.21322,57.357890000000005,56.084502,56.618433,57.86494,"39.3174019,-105.2050018",39.3174019,-105.2050018
2128,2128,2023-08-12 23:00:00,46.60375,50.0,53.1495,56.532193,58.11519,60.267188,58.70158,52.9386,53.528562,"39.3174019,-105.3079987",39.3174019,-105.3079987
2160,2160,2023-08-12 23:00:00,46.376225,50.0,54.44753,56.724697,56.307532,58.913970000000006,57.71358,49.451467,50.693861999999996,"39.3174019,-105.4110031",39.3174019,-105.4110031
2160,2160,2023-08-12 23:00:00,47.114607,50.0,49.348213,50.071566999999995,50.268,50.268274000000005,49.523488,46.396878,46.249744,"39.3174019,-105.5139999",39.3174019,-105.5139999
2160,2160,2023-08-12 23:00:00,48.919894,50.0,52.984633,54.273408,55.257543999999996,55.220082,54.088827,50.573852,50.59697,"39.3174019,-105.6169968",39.3174019,-105.6169968
2160,2160,2023-08-12 23:00:00,48.354022,50.0,54.04045,57.38512,58.422428,60.653426,59.336136999999994,52.070934,51.823147,"39.3174019,-105.7200012",39.3174019,-105.7200012
1999,1999,2023-08-12 23:00:00,56.75517,56.9999999999999,55.431418,53.98086,53.34664,56.5682,54.239705,58.019847,59.751064,"39.4205017,-104.3799973",39.4205017,-104.3799973
1999,1999,2023-08-12 23:00:00,56.527793,56.9999999999999,55.283695,53.71096,53.068157,55.912428,53.841222,57.31245,58.803525,"39.4205017,-104.4830017",39.4205017,-104.4830017
1999,1999,2023-08-12 23:00:00,56.27016,56.9999999999999,54.841305999999996,53.168252,52.63761,55.264880000000005,53.38077,56.671955000000004,58.102567,"39.4205017,-104.5859985",39.4205017,-104.5859985
1999,1999,2023-08-12 23:00:00,56.514337999999995,56.9999999999999,55.75283,53.718666999999996,52.836552000000005,55.809475,53.205290000000005,56.930635,58.53421,"39.4205017,-104.6900024",39.4205017,-104.6900024
2246,2246,2023-08-12 23:00:00,52.71631,51.0,53.077279999999995,53.86622,52.847788,54.102972,52.98737,54.827965999999996,56.735374,"39.4205017,-104.7929993",39.4205017,-104.7929993
2246,2246,2023-08-12 23:00:00,53.46586,51.0,53.870625999999994,55.040818,53.434352999999994,54.7142,53.056154,55.08837,56.939222,"39.4205017,-104.8960037",39.4205017,-104.8960037
2279,2279,2023-08-12 23:00:00,55.318106,51.0,56.488077999999994,54.85781,56.819297,56.384318,56.205600000000004,57.696633,59.517283,"39.4205017,-104.9990005",39.4205017,-104.9990005
2279,2279,2023-08-12 23:00:00,55.488046,51.0,56.654423,54.058027,57.101026,56.313485,56.276947,58.054887,60.203217,"39.4205017,-105.1019974",39.4205017,-105.1019974
2279,2279,2023-08-12 23:00:00,55.899277,51.0,57.40426,55.161558,57.461385,56.55097,56.24535,57.100516,58.341954,"39.4205017,-105.2050018",39.4205017,-105.2050018
2158,2158,2023-08-12 23:00:00,47.67699,50.0,53.544599999999996,55.854786,56.858554,57.622491999999994,57.90543,52.914783,52.642595,"39.4205017,-105.3079987",39.4205017,-105.3079987
2158,2158,2023-08-12 23:00:00,47.782604,50.0,54.22833,56.308236,56.976087,57.677146,57.08397,52.337423,52.180476000000006,"39.4205017,-105.4110031",39.4205017,-105.4110031
2158,2158,2023-08-12 23:00:00,46.43223,50.0,52.452404,54.252572,54.607186,54.81289,54.04984,48.671310000000005,48.178982000000005,"39.4205017,-105.5139999",39.4205017,-105.5139999
2160,2160,2023-08-12 23:00:00,47.74524,50.0,54.514464,57.216286999999994,60.039286,61.072587999999996,60.28846,56.170512,56.399953000000004,"39.4205017,-105.6169968",39.4205017,-105.6169968
2160,2160,2023-08-12 23:00:00,48.837423,50.0,51.905397,54.15807,56.126583000000004,57.236817,56.1931,53.4081,53.755186,"39.4205017,-105.7200012",39.4205017,-105.7200012
1882,1882,2023-08-12 23:00:00,56.520123,56.9999999999999,54.831743,53.629104,53.11939,55.775933,53.733807,57.140480000000004,58.521867,"39.5236015,-104.3799973",39.5236015,-104.3799973
1882,1882,2023-08-12 23:00:00,56.735285000000005,56.9999999999999,55.74451,54.206694999999996,53.573158,56.439080000000004,54.164629999999995,58.30576,60.364682,"39.5236015,-104.4830017",39.5236015,-104.4830017
1882,1882,2023-08-12 23:00:00,56.64958,56.9999999999999,55.190194,53.535074,52.892637,55.222645,53.273235,56.55055,58.13565,"39.5236015,-104.5859985",39.5236015,-104.5859985
1999,1999,2023-08-12 23:00:00,56.438718,56.9999999999999,55.01339,53.555395,52.96368,55.66199,53.563565,56.94044,58.559625999999994,"39.5236015,-104.6900024",39.5236015,-104.6900024
2154,2154,2023-08-12 23:00:00,52.75563,51.0,52.560106000000005,53.530253,52.650988000000005,54.076544999999996,53.145606,55.176027000000005,57.126507,"39.5236015,-104.7929993",39.5236015,-104.7929993
2246,2246,2023-08-12 23:00:00,53.342495,51.0,53.623658,54.740947,53.446,55.12238,53.844787,56.024652,58.20098,"39.5236015,-104.8960037",39.5236015,-104.8960037
2246,2246,2023-08-12 23:00:00,53.35575,51.0,53.839196,55.178046,53.95068,55.62996,54.297112,56.424006999999996,58.56575,"39.5236015,-104.9990005",39.5236015,-104.9990005
2246,2246,2023-08-12 23:00:00,55.241600000000005,51.0,56.488387,54.225687,56.31607,55.631146,55.772487000000005,57.508163,60.18229,"39.5236015,-105.1019974",39.5236015,-105.1019974
2278,2278,2023-08-12 23:00:00,54.541763,51.0,54.89157,53.194158,55.159725,54.233138,53.73779699999999,55.215422,57.138912,"39.5236015,-105.2050018",39.5236015,-105.2050018
2158,2158,2023-08-12 23:00:00,47.407348,50.0,52.239965999999995,54.553020000000004,55.363845000000005,56.513682,56.268480000000004,51.923603,52.16841,"39.5236015,-105.3079987",39.5236015,-105.3079987
2158,2158,2023-08-12 23:00:00,48.519510000000004,50.0,55.07912,57.052616,57.31871,57.57288,55.91181,51.677406000000005,51.852133,"39.5236015,-105.4110031",39.5236015,-105.4110031
2158,2158,2023-08-12 23:00:00,45.181792,50.0,50.717246,49.935914999999994,48.265747999999995,47.786153999999996,46.708852,43.170497000000005,43.168534,"39.5236015,-105.5139999",39.5236015,-105.5139999
2158,2158,2023-08-12 23:00:00,49.78422,50.0,53.943414000000004,54.367263,54.914497,54.679822,53.325610000000005,51.424295,51.296856000000005,"39.5236015,-105.6169968",39.5236015,-105.6169968
2312,2312,2023-08-12 23:00:00,47.861267,45.0,48.996117,52.217152000000006,54.12952,52.147154,48.5974,48.298817,47.627594,"39.5236015,-105.7200012",39.5236015,-105.7200012
1882,1882,2023-08-12 23:00:00,56.155829999999995,56.9999999999999,55.3491,53.881533000000005,53.25651,56.155134000000004,53.93286,58.05865,60.478013,"39.6265984,-104.3799973",39.6265984,-104.3799973
1882,1882,2023-08-12 23:00:00,56.382056,56.9999999999999,54.956213,53.558704,53.086247,55.769958,53.639970000000005,57.155593999999994,59.317973,"39.6265984,-104.4830017",39.6265984,-104.4830017
1882,1882,2023-08-12 23:00:00,57.262584999999994,56.9999999999999,56.42495,54.44143,53.840864,56.66725,54.20547,58.256710000000005,60.778618,"39.6265984,-104.5859985",39.6265984,-104.5859985
1882,1882,2023-08-12 23:00:00,57.472522999999995,56.9999999999999,57.29727,55.72925,54.99019,59.346273999999994,56.094131999999995,61.491200000000006,64.527735,"39.6265984,-104.6900024",39.6265984,-104.6900024
2037,2037,2023-08-12 23:00:00,53.28544,51.0,53.46249,54.883342,53.604397999999996,55.793982,54.352075,56.54651,58.927637,"39.6265984,-104.7929993",39.6265984,-104.7929993
1827,1827,2023-08-12 23:00:00,53.084925,51.0,53.367063,54.402836,53.31672,55.176586,53.974759999999996,56.055192,58.564086,"39.6265984,-104.8960037",39.6265984,-104.8960037
2129,2129,2023-08-12 23:00:00,52.81371,51.0,52.637103999999994,53.392228,51.95726,53.75585,52.847818,55.515904,58.387454999999996,"39.6265984,-104.9990005",39.6265984,-104.9990005
2278,2278,2023-08-12 23:00:00,54.816496,51.0,55.938754,54.46138,56.585636,56.190650000000005,56.394270000000006,57.726859999999995,59.91491,"39.6265984,-105.1019974",39.6265984,-105.1019974
2346,2346,2023-08-12 23:00:00,52.436333000000005,52.0,54.88202,57.897434,57.15835,58.17419,56.8252,56.728758,58.646080000000005,"39.6265984,-105.2050018",39.6265984,-105.2050018
2158,2158,2023-08-12 23:00:00,46.764933,50.0,49.333524,50.732623999999994,51.09028,52.346792,52.465416,48.819469999999995,49.248394,"39.6265984,-105.3079987",39.6265984,-105.3079987
2158,2158,2023-08-12 23:00:00,47.039818,50.0,52.90156,53.726625,54.119237,54.539733,53.479372999999995,48.43199,48.960492,"39.6265984,-105.4110031",39.6265984,-105.4110031
2311,2311,2023-08-12 23:00:00,47.2376,45.0,48.649427,51.675268,53.913698000000004,49.862172,46.993136,47.0188,46.420111999999996,"39.6265984,-105.5139999",39.6265984,-105.5139999
2311,2311,2023-08-12 23:00:00,47.262486,45.0,51.14626500000001,55.396083999999995,55.919866999999996,52.256893,49.585402,49.826127,49.679536000000006,"39.6265984,-105.6169968",39.6265984,-105.6169968
2312,2312,2023-08-12 23:00:00,47.332007000000004,45.0,50.113792999999994,52.436142999999994,54.359607,51.682036000000004,50.450597,50.00626,50.097297999999995,"39.6265984,-105.7200012",39.6265984,-105.7200012
1998,1998,2023-08-12 23:00:00,56.714963,56.9999999999999,56.033060000000006,54.073278,53.381655,56.58432,54.290403,58.55414,61.035566,"39.7296982,-104.3799973",39.7296982,-104.3799973
1998,1998,2023-08-12 23:00:00,56.5346,56.9999999999999,55.547733,53.96018,53.405455999999994,56.812696,54.29378,59.197939999999996,62.083352,"39.7296982,-104.4830017",39.7296982,-104.4830017
1998,1998,2023-08-12 23:00:00,57.132059999999996,56.9999999999999,56.626216,54.784544,54.045282,58.307834,55.21562,60.855467000000004,64.18590999999999,"39.7296982,-104.5859985",39.7296982,-104.5859985
1998,1998,2023-08-12 23:00:00,56.97224,56.9999999999999,56.7921,55.08948,54.277896999999996,58.647495,55.44288,60.685735,63.602014999999994,"39.7296982,-104.6900024",39.7296982,-104.6900024
1906,1906,2023-08-12 23:00:00,53.502154000000004,53.0,56.569996999999994,55.622216,56.914102,52.853722,54.120857,56.754608,56.91292,"39.7296982,-104.7929993",39.7296982,-104.7929993
1953,1953,2023-08-12 23:00:00,53.660102,52.0,55.97848,55.26223,58.15444,53.30352,54.848175,55.852123,59.52227,"39.7296982,-104.8960037",39.7296982,-104.8960037
1953,1953,2023-08-12 23:00:00,53.574419999999996,52.0,55.06912,54.22542000000001,55.887546,51.615994,53.006685999999995,53.899158,57.36381,"39.7296982,-104.9990005",39.7296982,-104.9990005
2262,2262,2023-08-12 23:00:00,51.71105,52.0,54.78363,57.863515,56.605883000000006,58.86569,59.65438,59.184960000000004,60.976825999999996,"39.7296982,-105.1019974",39.7296982,-105.1019974
2262,2262,2023-08-12 23:00:00,52.389745000000005,52.0,55.965766,59.61076,58.147617,60.601003,61.58088,61.482858,63.288090000000004,"39.7296982,-105.2050018",39.7296982,-105.2050018
