,Unnamed: 0,date,preds_0,actual,preds_1,preds_2,preds_3,preds_4,preds_5,preds_6,preds_7,site_name,lat,lon
1985,1985,2023-08-12 09:00:00,44.83217,44.0,47.319025,47.15004,48.249945000000004,47.304746,47.172703000000006,44.95358,46.848025,"39.3174019,-104.3799973",39.3174019,-104.3799973
1985,1985,2023-08-12 09:00:00,43.906845,44.0,45.708600000000004,44.735823,45.327324000000004,43.91946,43.654826,41.142464,42.785306000000006,"39.3174019,-104.4830017",39.3174019,-104.4830017
1985,1985,2023-08-12 09:00:00,43.439124,44.0,44.765625,43.537172999999996,43.910213,42.265076,41.828737,39.103054,40.69106,"39.3174019,-104.5859985",39.3174019,-104.5859985
1985,1985,2023-08-12 09:00:00,43.291926000000004,44.0,44.50902000000001,43.185446,43.504793,41.821763,41.30243,38.570076,39.909710000000004,"39.3174019,-104.6900024",39.3174019,-104.6900024
2265,2265,2023-08-12 09:00:00,42.554232999999996,44.0,42.10033,40.166076000000004,41.171609999999994,42.92458,42.190622999999995,39.568096,39.718759999999996,"39.3174019,-104.7929993",39.3174019,-104.7929993
2265,2265,2023-08-12 09:00:00,42.493414,44.0,42.01987,39.976828,40.886164,42.73342,42.094227,39.362559999999995,39.478100000000005,"39.3174019,-104.8960037",39.3174019,-104.8960037
2265,2265,2023-08-12 09:00:00,44.89701,43.0,47.367178,47.186583,48.31862,51.30659,48.124317,45.973859999999995,46.160758,"39.3174019,-104.9990005",39.3174019,-104.9990005
2265,2265,2023-08-12 09:00:00,41.834153,43.0,41.740686,39.62069,39.510448,41.772336,37.054062,33.739317,32.749563,"39.3174019,-105.1019974",39.3174019,-105.1019974
2265,2265,2023-08-12 09:00:00,40.783505999999996,43.0,40.097255,37.72125,37.120517,39.499853,35.385896,32.71773,32.21192,"39.3174019,-105.2050018",39.3174019,-105.2050018
2114,2114,2023-08-12 09:00:00,30.966805,25.0,33.490058000000005,36.14389,36.509436,44.821117,36.88166,40.495772,35.893157,"39.3174019,-105.3079987",39.3174019,-105.3079987
2146,2146,2023-08-12 09:00:00,33.344757,25.0,37.503213,41.737285,43.775406000000004,54.079097,45.75513,50.682645,44.7754,"39.3174019,-105.4110031",39.3174019,-105.4110031
2146,2146,2023-08-12 09:00:00,33.66118,25.0,39.20429,44.929410000000004,47.427934,58.629017,52.569736,58.840457,54.576304,"39.3174019,-105.5139999",39.3174019,-105.5139999
2146,2146,2023-08-12 09:00:00,33.919760000000004,25.0,39.95257599999999,45.57414,48.461266,57.646673,53.346056000000004,58.429386,55.691376,"39.3174019,-105.6169968",39.3174019,-105.6169968
2146,2146,2023-08-12 09:00:00,30.46856,25.0,33.087544,35.73303,35.558946,46.094324,37.107024,42.54472,37.911985,"39.3174019,-105.7200012",39.3174019,-105.7200012
1985,1985,2023-08-12 09:00:00,44.123127999999994,44.0,46.39561,45.928990000000006,46.93486,45.846388000000005,45.738510000000005,43.62686,45.169607,"39.4205017,-104.3799973",39.4205017,-104.3799973
1985,1985,2023-08-12 09:00:00,44.38559,44.0,46.84997,46.39976,47.425784,46.43716,46.42835,44.163357,45.841143,"39.4205017,-104.4830017",39.4205017,-104.4830017
