,Unnamed: 0,date,preds_0,actual,preds_1,preds_2,preds_3,preds_4,preds_5,preds_6,preds_7,site_name,lat,lon
1995,1995,2023-08-12 19:00:00,54.264653,47.0,48.098117,56.594923,60.147822,60.28683,61.51591,61.77133,61.96801,"39.3174019,-104.3799973",39.3174019,-104.3799973
1995,1995,2023-08-12 19:00:00,54.03666,47.0,47.432694999999995,56.983758,60.647560000000006,61.032182999999996,62.680659999999996,63.09339,63.26949,"39.3174019,-104.4830017",39.3174019,-104.4830017
1995,1995,2023-08-12 19:00:00,53.015284,47.0,47.000963,53.82412,56.964836999999996,57.248414,58.92042,59.330236,59.424333000000004,"39.3174019,-104.5859985",39.3174019,-104.5859985
1995,1995,2023-08-12 19:00:00,52.706715,47.0,46.780493,53.768496999999996,57.07638,57.78979,59.778119999999994,60.169607,60.228582,"39.3174019,-104.6900024",39.3174019,-104.6900024
2275,2275,2023-08-12 19:00:00,47.9339,46.0,44.299472,48.431385,51.95814,55.43286,56.86299,57.359595,57.859519999999996,"39.3174019,-104.7929993",39.3174019,-104.7929993
2275,2275,2023-08-12 19:00:00,47.951065,46.0,44.638984,47.80059,51.48037,54.446775,55.77856,56.29775,56.841042,"39.3174019,-104.8960037",39.3174019,-104.8960037
2275,2275,2023-08-12 19:00:00,48.768617,50.0,49.086752999999995,51.185776000000004,53.88315,56.24577,56.87576,57.220943000000005,57.43391,"39.3174019,-104.9990005",39.3174019,-104.9990005
2275,2275,2023-08-12 19:00:00,48.04273,50.0,47.2051,48.494633,50.944004,53.103052,53.655468,53.59572,53.61685,"39.3174019,-105.1019974",39.3174019,-105.1019974
2275,2275,2023-08-12 19:00:00,48.89128,50.0,46.746053,47.689684,49.992096,52.866932,53.3536,53.42422,53.467236,"39.3174019,-105.2050018",39.3174019,-105.2050018
2124,2124,2023-08-12 19:00:00,53.657766,51.0,51.62813,44.297959999999996,45.115408,48.971830000000004,50.729910000000004,51.191207000000006,51.3852,"39.3174019,-105.3079987",39.3174019,-105.3079987
2156,2156,2023-08-12 19:00:00,53.864885,51.0,52.522317,43.635572999999994,45.026008,49.182776,50.846959999999996,51.147126,51.284008,"39.3174019,-105.4110031",39.3174019,-105.4110031
2156,2156,2023-08-12 19:00:00,51.00066,51.0,49.47613,43.94679,43.68591,45.835383,47.435871999999996,48.628527999999996,49.461745,"39.3174019,-105.5139999",39.3174019,-105.5139999
2156,2156,2023-08-12 19:00:00,50.93011,51.0,49.051017,43.768561999999996,43.805562,45.832887,47.216523,48.248384,48.982408,"39.3174019,-105.6169968",39.3174019,-105.6169968
2156,2156,2023-08-12 19:00:00,53.289786,51.0,51.74724,43.246888,42.912054999999995,45.546547,47.154002,47.84859,48.1802,"39.3174019,-105.7200012",39.3174019,-105.7200012
1995,1995,2023-08-12 19:00:00,53.136762,47.0,48.121754,55.3949,58.208004,58.328427000000005,59.768155,60.194675000000004,60.358807,"39.4205017,-104.3799973",39.4205017,-104.3799973
1995,1995,2023-08-12 19:00:00,52.395675000000004,47.0,48.076954,54.462098,56.790024,56.897104,58.26234,58.704387,58.913174999999995,"39.4205017,-104.4830017",39.4205017,-104.4830017
1995,1995,2023-08-12 19:00:00,52.450962,47.0,48.131518,54.75588,57.189785,57.649117,59.320814999999996,59.86468000000001,60.035354999999996,"39.4205017,-104.5859985",39.4205017,-104.5859985
1995,1995,2023-08-12 19:00:00,52.479997,47.0,47.199808000000004,53.871784,56.39162,57.020262,58.821756,59.347995,59.517287,"39.4205017,-104.6900024",39.4205017,-104.6900024
2242,2242,2023-08-12 19:00:00,48.24245,46.0,45.885846,49.449474,52.684309999999996,55.61858,57.064556,57.71078,58.289066,"39.4205017,-104.7929993",39.4205017,-104.7929993
2242,2242,2023-08-12 19:00:00,48.00659,46.0,44.790490000000005,48.599217,51.91176,55.20759,56.79442400000001,57.590824,58.387615,"39.4205017,-104.8960037",39.4205017,-104.8960037
2275,2275,2023-08-12 19:00:00,49.244028,50.0,48.860542,51.819634,55.064620000000005,58.270063,59.048610000000004,59.749610000000004,59.90761,"39.4205017,-104.9990005",39.4205017,-104.9990005
2275,2275,2023-08-12 19:00:00,49.06351,50.0,49.009215000000005,51.633767999999996,54.683589999999995,57.563446,58.131646,58.414016,58.660746,"39.4205017,-105.1019974",39.4205017,-105.1019974
2275,2275,2023-08-12 19:00:00,48.733897999999996,50.0,48.17322,49.828039999999994,52.291844,54.616295,55.193458,55.456925,55.583853000000005,"39.4205017,-105.2050018",39.4205017,-105.2050018
2154,2154,2023-08-12 19:00:00,52.040352999999996,51.0,52.47689,44.393387,43.86942,46.782847000000004,48.096947,48.50455,48.767652,"39.4205017,-105.3079987",39.4205017,-105.3079987
2154,2154,2023-08-12 19:00:00,51.953979999999994,51.0,51.065646,43.940470000000005,43.680448,46.55367,47.923397,48.440546,48.77934,"39.4205017,-105.4110031",39.4205017,-105.4110031
2154,2154,2023-08-12 19:00:00,51.296994,51.0,50.138604,42.156569999999995,41.372668000000004,44.326488,46.087883000000005,46.846951999999995,47.231764000000005,"39.4205017,-105.5139999",39.4205017,-105.5139999
2156,2156,2023-08-12 19:00:00,52.70059,51.0,51.611416,46.658224999999995,46.943117,49.385004,51.30229,52.7758,53.807214,"39.4205017,-105.6169968",39.4205017,-105.6169968
2156,2156,2023-08-12 19:00:00,53.053419999999996,51.0,51.340505,47.566286999999996,48.006132,50.172623,51.517088,52.82481,53.92671,"39.4205017,-105.7200012",39.4205017,-105.7200012
1878,1878,2023-08-12 19:00:00,52.521955000000005,47.0,47.8936,54.58378,56.822027999999996,56.936665999999995,58.237646,58.639456,58.778025,"39.5236015,-104.3799973",39.5236015,-104.3799973
1878,1878,2023-08-12 19:00:00,52.78249,47.0,47.815256,55.661146,58.975283000000005,59.364066,60.888797000000004,61.32141,61.54002,"39.5236015,-104.4830017",39.5236015,-104.4830017
1878,1878,2023-08-12 19:00:00,52.19419,47.0,47.631484,54.25068,57.018332,57.611585,59.378265999999996,59.914228,60.115665,"39.5236015,-104.5859985",39.5236015,-104.5859985
1995,1995,2023-08-12 19:00:00,52.710127,47.0,47.84851,54.684326,57.502806,58.009516,59.733342,60.218986,60.387080000000005,"39.5236015,-104.6900024",39.5236015,-104.6900024
2150,2150,2023-08-12 19:00:00,48.786946,46.0,46.667848,50.765097000000004,54.159135,56.855160000000005,58.141070000000006,58.704812000000004,59.121702,"39.5236015,-104.7929993",39.5236015,-104.7929993
2242,2242,2023-08-12 19:00:00,48.51406,46.0,46.157616999999995,49.888099999999994,53.218476,56.07467,57.314835,57.855815,58.369949999999996,"39.5236015,-104.8960037",39.5236015,-104.8960037
2242,2242,2023-08-12 19:00:00,48.44251,46.0,45.915354,49.871314,53.445164000000005,56.500982,57.888422,58.491837,58.945190000000004,"39.5236015,-104.9990005",39.5236015,-104.9990005
2242,2242,2023-08-12 19:00:00,49.01857,50.0,49.262623999999995,52.018624,55.797197,58.979694,59.694089999999996,60.079083,59.867565,"39.5236015,-105.1019974",39.5236015,-105.1019974
2274,2274,2023-08-12 19:00:00,48.668373,50.0,47.814384000000004,50.230805000000004,53.205836999999995,56.434467000000005,57.117670000000004,57.252064,57.491901999999996,"39.5236015,-105.2050018",39.5236015,-105.2050018
2154,2154,2023-08-12 19:00:00,52.657112,51.0,52.27552,45.773275000000005,46.151616,49.713843,51.418777999999996,51.99066,52.227583,"39.5236015,-105.3079987",39.5236015,-105.3079987
2154,2154,2023-08-12 19:00:00,51.37949,51.0,48.966787999999994,43.270998,43.51489,46.045158,47.560643,48.345133999999995,48.741132,"39.5236015,-105.4110031",39.5236015,-105.4110031
2154,2154,2023-08-12 19:00:00,50.007444,51.0,47.956143,41.955683,41.95239,44.303703999999996,45.69071,46.52384,47.159189999999995,"39.5236015,-105.5139999",39.5236015,-105.5139999
2154,2154,2023-08-12 19:00:00,50.302144,51.0,47.346774,43.969896,43.743838,45.967510000000004,47.492232,49.20653299999999,50.734196000000004,"39.5236015,-105.6169968",39.5236015,-105.6169968
2308,2308,2023-08-12 19:00:00,51.948607,55.0,46.075143,45.635577,44.678375,46.73477999999999,48.363696999999995,49.44363,50.15666,"39.5236015,-105.7200012",39.5236015,-105.7200012
1878,1878,2023-08-12 19:00:00,52.750703,47.0,47.781844,55.857576,59.79607,59.830923,61.426364,61.715752,61.750747000000004,"39.6265984,-104.3799973",39.6265984,-104.3799973
1878,1878,2023-08-12 19:00:00,52.618159999999996,47.0,47.69088300000001,54.892454,58.662884,58.780590000000004,60.41697,60.852160000000005,61.047822000000004,"39.6265984,-104.4830017",39.6265984,-104.4830017
1878,1878,2023-08-12 19:00:00,52.381083000000004,47.0,47.223497,54.63392,58.583844000000006,59.051972,60.901289999999996,61.485056,61.640966999999996,"39.6265984,-104.5859985",39.6265984,-104.5859985
1878,1878,2023-08-12 19:00:00,53.644369999999995,47.0,47.590114,56.63561,61.000752999999996,61.49959,63.25775,63.67224,63.790454999999994,"39.6265984,-104.6900024",39.6265984,-104.6900024
2033,2033,2023-08-12 19:00:00,49.498808,46.0,46.508953,50.762508,54.795812999999995,58.175612,59.601765,60.158089999999994,60.51833,"39.6265984,-104.7929993",39.6265984,-104.7929993
1823,1823,2023-08-12 19:00:00,48.958678,46.0,46.5398,50.426334000000004,54.47213,57.671170000000004,58.931742,59.353665,59.644483,"39.6265984,-104.8960037",39.6265984,-104.8960037
2125,2125,2023-08-12 19:00:00,48.943564,46.0,47.147453,51.863875,56.14785,59.236959999999996,60.380343,60.762063,60.76993,"39.6265984,-104.9990005",39.6265984,-104.9990005
2274,2274,2023-08-12 19:00:00,49.390643999999995,50.0,49.78879,52.220177,55.758233999999995,58.735535,59.459288,60.04403,59.902052999999995,"39.6265984,-105.1019974",39.6265984,-105.1019974
2342,2342,2023-08-12 19:00:00,52.112877000000005,51.0,50.34391,50.22133,52.583504000000005,53.999998,54.780304,55.20593,55.64882,"39.6265984,-105.2050018",39.6265984,-105.2050018
2154,2154,2023-08-12 19:00:00,52.989059999999995,51.0,53.19797,47.00725,47.729901999999996,50.959233,52.36401,52.768316000000006,52.98562,"39.6265984,-105.3079987",39.6265984,-105.3079987
2154,2154,2023-08-12 19:00:00,51.550984,51.0,50.074180000000005,43.29164,44.01016,46.280798,47.546517,47.985397,48.21924,"39.6265984,-105.4110031",39.6265984,-105.4110031
2307,2307,2023-08-12 19:00:00,49.744530000000005,55.0,45.527376000000004,45.562256000000005,44.7448,46.9436,48.637625,49.379647,49.814846,"39.6265984,-105.5139999",39.6265984,-105.5139999
2307,2307,2023-08-12 19:00:00,46.38147,55.0,41.50132,41.836508,41.645356,43.601,45.20803,46.699904000000004,47.89476,"39.6265984,-105.6169968",39.6265984,-105.6169968
2308,2308,2023-08-12 19:00:00,49.29566,55.0,47.034882,46.3846,46.508613999999994,48.610414999999996,50.38756,51.97547,53.314686,"39.6265984,-105.7200012",39.6265984,-105.7200012
1994,1994,2023-08-12 19:00:00,52.65384,47.0,48.174243,55.352180000000004,58.835417,58.832698,60.200907,60.338236,60.18134,"39.7296982,-104.3799973",39.7296982,-104.3799973
1994,1994,2023-08-12 19:00:00,53.178772,47.0,48.03416,56.763760000000005,61.086099999999995,61.414707,62.97265,63.16658999999999,63.128516,"39.7296982,-104.4830017",39.7296982,-104.4830017
