,Unnamed: 0,date,preds_0,actual,preds_1,preds_2,preds_3,preds_4,preds_5,preds_6,preds_7,site_name,lat,lon
1993,1993,2023-08-12 17:00:00,48.282105,38.0,53.92347,54.153565,56.174304,56.582794,56.877162,57.117639999999994,57.278965,"39.3174019,-104.3799973",39.3174019,-104.3799973
1993,1993,2023-08-12 17:00:00,48.622980000000005,38.0,54.030615999999995,54.622657999999994,57.14331,57.75622,58.005802,58.201812,58.263234999999995,"39.3174019,-104.4830017",39.3174019,-104.4830017
1993,1993,2023-08-12 17:00:00,47.329172,38.0,52.750062,53.243473,56.079656,56.751862,56.901019999999995,57.063915,57.058915,"39.3174019,-104.5859985",39.3174019,-104.5859985
1993,1993,2023-08-12 17:00:00,47.354977999999996,38.0,52.931953,54.14343,57.40258,58.010560000000005,58.097153999999996,58.246742999999995,58.221698,"39.3174019,-104.6900024",39.3174019,-104.6900024
2273,2273,2023-08-12 17:00:00,39.16796,33.0,45.662794,51.691398,54.01298,54.77277,55.46417,55.93617,56.06039,"39.3174019,-104.7929993",39.3174019,-104.7929993
2273,2273,2023-08-12 17:00:00,37.9617,33.0,45.082796,50.544520000000006,52.85002,53.697705,54.493399999999994,55.00149,55.141255,"39.3174019,-104.8960037",39.3174019,-104.8960037
2273,2273,2023-08-12 17:00:00,42.678779999999996,39.0,48.136067,52.449126,53.499818,54.02979,54.320744999999995,55.591434,56.058798,"39.3174019,-104.9990005",39.3174019,-104.9990005
2273,2273,2023-08-12 17:00:00,41.388474,39.0,46.610612,50.666753,51.597226000000006,51.503584,51.533576,52.484075999999995,52.59426,"39.3174019,-105.1019974",39.3174019,-105.1019974
2273,2273,2023-08-12 17:00:00,40.269006000000005,39.0,44.326138,49.37843,50.22835,50.35583,50.43576,51.29186,51.24433,"39.3174019,-105.2050018",39.3174019,-105.2050018
2122,2122,2023-08-12 17:00:00,39.280080000000005,51.0,40.75707499999999,46.61901,49.060866000000004,49.688317000000005,49.949203,50.249793000000004,50.460212,"39.3174019,-105.3079987",39.3174019,-105.3079987
2154,2154,2023-08-12 17:00:00,36.33743,51.0,38.736828,44.502739999999996,46.663407,47.065259999999995,47.27468,47.580913,47.87612,"39.3174019,-105.4110031",39.3174019,-105.4110031
2154,2154,2023-08-12 17:00:00,38.707327,51.0,38.144294,41.71347,44.111535,45.83168,46.994727,48.025534,48.795514,"39.3174019,-105.5139999",39.3174019,-105.5139999
2154,2154,2023-08-12 17:00:00,39.166850000000004,51.0,39.248496,42.771086,44.99649599999999,46.61238,47.74383,48.818782,49.634159999999994,"39.3174019,-105.6169968",39.3174019,-105.6169968
2154,2154,2023-08-12 17:00:00,37.751526,51.0,37.134327,41.617412,44.255193,45.452066,46.080366,46.645489999999995,46.952892000000006,"39.3174019,-105.7200012",39.3174019,-105.7200012
