,Unnamed: 0,date,preds_0,actual,preds_1,preds_2,preds_3,preds_4,preds_5,preds_6,preds_7,site_name,lat,lon
1979,1979,2023-08-12 03:00:00,40.994629999999994,47.0,47.34083,49.687617,50.437785999999996,52.407198,54.091513,54.702479999999994,56.707899999999995,"39.3174019,-104.3799973",39.3174019,-104.3799973
1979,1979,2023-08-12 03:00:00,40.20586,47.0,45.990973999999994,47.358744,48.104756,49.790077000000004,51.39451,51.922794,53.747106,"39.3174019,-104.4830017",39.3174019,-104.4830017
1979,1979,2023-08-12 03:00:00,39.7572,47.0,45.347449999999995,46.351135,46.928238,48.329175,49.63691,49.962305,51.501505,"39.3174019,-104.5859985",39.3174019,-104.5859985
1979,1979,2023-08-12 03:00:00,39.26691,47.0,44.277348,45.266338000000005,45.466736,46.749756000000005,47.957465,48.101734,49.580757000000006,"39.3174019,-104.6900024",39.3174019,-104.6900024
2259,2259,2023-08-12 03:00:00,39.80819,47.0,40.352013,43.087598,45.53921,49.504436999999996,50.223842,49.086872,50.99543,"39.3174019,-104.7929993",39.3174019,-104.7929993
2259,2259,2023-08-12 03:00:00,39.797489999999996,47.0,40.19848,42.90411,45.220505,49.217805000000006,49.807905999999996,48.640795,50.570503,"39.3174019,-104.8960037",39.3174019,-104.8960037
2259,2259,2023-08-12 03:00:00,40.955383,46.0,41.502601999999996,44.77133,46.910122,50.09097,51.129248000000004,49.66791,50.983865,"39.3174019,-104.9990005",39.3174019,-104.9990005
2259,2259,2023-08-12 03:00:00,38.565315000000005,46.0,35.471197000000004,36.98559,38.680088,42.418459999999996,42.87052,41.16491,41.48575,"39.3174019,-105.1019974",39.3174019,-105.1019974
2259,2259,2023-08-12 03:00:00,39.999116,46.0,38.477797,41.443855,43.654356,47.507912,48.281744,46.571746,46.303183,"39.3174019,-105.2050018",39.3174019,-105.2050018
2108,2108,2023-08-12 03:00:00,41.50333,33.0,28.211348,31.428598,37.022613,41.649047,41.949794,42.830239999999996,43.986913,"39.3174019,-105.3079987",39.3174019,-105.3079987
2140,2140,2023-08-12 03:00:00,42.030274999999996,33.0,28.968548000000002,30.734109999999998,35.770673,40.944017,42.125884,43.335105999999996,43.002326000000004,"39.3174019,-105.4110031",39.3174019,-105.4110031
2140,2140,2023-08-12 03:00:00,47.011143999999994,33.0,35.049867,38.979800000000004,44.84611,49.45767,50.264265,50.671633,52.038264,"39.3174019,-105.5139999",39.3174019,-105.5139999
2140,2140,2023-08-12 03:00:00,46.5777,33.0,38.280139999999996,41.828793000000005,46.917677,50.59684,51.46734,52.037704999999995,53.142093,"39.3174019,-105.6169968",39.3174019,-105.6169968
2140,2140,2023-08-12 03:00:00,44.133727,33.0,31.191073,33.470220000000005,38.568225,43.880235,45.160002999999996,46.197849999999995,47.767524,"39.3174019,-105.7200012",39.3174019,-105.7200012
1979,1979,2023-08-12 03:00:00,40.971458000000005,47.0,46.7416,48.694782,49.054645,50.583377,52.0848,52.649703,54.349862,"39.4205017,-104.3799973",39.4205017,-104.3799973
1979,1979,2023-08-12 03:00:00,41.027300000000004,47.0,46.884976,48.488162,48.711795,49.827904,50.92663,51.211428000000005,52.68023,"39.4205017,-104.4830017",39.4205017,-104.4830017
1979,1979,2023-08-12 03:00:00,40.61972,47.0,46.31829,47.454122,47.780268,48.957347999999996,50.159268,50.466657,51.913444000000005,"39.4205017,-104.5859985",39.4205017,-104.5859985
1979,1979,2023-08-12 03:00:00,40.30568,47.0,45.786615000000005,47.074243,47.587465,48.993394,50.592244,50.914537,52.4342,"39.4205017,-104.6900024",39.4205017,-104.6900024
2226,2226,2023-08-12 03:00:00,40.88788,47.0,42.400966999999994,45.332585,47.5991,51.516782,52.721586,51.852882,53.853616,"39.4205017,-104.7929993",39.4205017,-104.7929993
2226,2226,2023-08-12 03:00:00,40.602364,47.0,41.85271,45.09455,47.231328000000005,52.277240000000006,53.757619999999996,52.44002,54.60468,"39.4205017,-104.8960037",39.4205017,-104.8960037
