,Unnamed: 0,date,preds_0,actual,preds_1,preds_2,preds_3,preds_4,preds_5,preds_6,preds_7,site_name,lat,lon
1992,1992,2023-08-12 16:00:00,48.756707000000006,43.0,49.07739,52.12088,52.739754,53.18972,53.545453,53.76591,53.887557,"39.3174019,-104.3799973",39.3174019,-104.3799973
1992,1992,2023-08-12 16:00:00,48.208800000000004,43.0,49.00529,52.701324,53.603187,53.97166300000001,54.253820000000005,54.336549999999995,54.32146,"39.3174019,-104.4830017",39.3174019,-104.4830017
1992,1992,2023-08-12 16:00:00,48.243128000000006,43.0,48.894376,52.823130000000006,53.73106,53.929362000000005,54.13964,54.133559999999996,54.049850000000006,"39.3174019,-104.5859985",39.3174019,-104.5859985
1992,1992,2023-08-12 16:00:00,48.35928,43.0,49.952723,54.442834000000005,55.253603,55.36506,55.548444,55.519857,55.420358,"39.3174019,-104.6900024",39.3174019,-104.6900024
2272,2272,2023-08-12 16:00:00,38.293842000000005,31.0,46.937812,50.31126,51.40057,52.376572,53.010643,53.165820000000004,52.948292,"39.3174019,-104.7929993",39.3174019,-104.7929993
2272,2272,2023-08-12 16:00:00,39.090953999999996,31.0,46.785630000000005,50.001416,51.148689999999995,52.196994,52.832530000000006,52.995473000000004,52.770592,"39.3174019,-104.8960037",39.3174019,-104.8960037
2272,2272,2023-08-12 16:00:00,42.47774,36.0,48.801567,50.332382,51.08745,51.49595,53.191718,53.774368,54.090886999999995,"39.3174019,-104.9990005",39.3174019,-104.9990005
2272,2272,2023-08-12 16:00:00,42.65728,36.0,48.94375,50.31285,50.184574000000005,50.223566999999996,51.384583,51.511638,51.368404,"39.3174019,-105.1019974",39.3174019,-105.1019974
2272,2272,2023-08-12 16:00:00,40.27552,36.0,47.072683,48.279945,48.467424,48.59053,49.888707999999994,49.821295,49.480718,"39.3174019,-105.2050018",39.3174019,-105.2050018
2121,2121,2023-08-12 16:00:00,34.87437,33.0,44.37974,48.130766,49.065709999999996,49.456149999999994,49.919635,50.251644,50.788548000000006,"39.3174019,-105.3079987",39.3174019,-105.3079987
2153,2153,2023-08-12 16:00:00,36.457174,33.0,46.749970000000005,50.074216,50.710257,51.081362999999996,51.674057000000005,52.22961,53.051956,"39.3174019,-105.4110031",39.3174019,-105.4110031
2153,2153,2023-08-12 16:00:00,32.200284,33.0,38.45235,42.060167,44.484872,46.07399,47.471520000000005,48.511963,50.27014,"39.3174019,-105.5139999",39.3174019,-105.5139999
2153,2153,2023-08-12 16:00:00,33.11964,33.0,39.36711,42.649727,44.927467,46.47036,47.91303,48.994925,50.748599999999996,"39.3174019,-105.6169968",39.3174019,-105.6169968
2153,2153,2023-08-12 16:00:00,32.25947,33.0,38.939238,42.66389,44.27838,45.12309,45.90361,46.34305,47.16092999999999,"39.3174019,-105.7200012",39.3174019,-105.7200012
1992,1992,2023-08-12 16:00:00,47.953594,43.0,48.241947,51.771789999999996,52.75317999999999,53.109534,53.407000000000004,53.541675,53.56415,"39.4205017,-104.3799973",39.4205017,-104.3799973
1992,1992,2023-08-12 16:00:00,47.717313999999995,43.0,47.99909,51.53626,52.587748,53.050485,53.42969,53.629443,53.702608,"39.4205017,-104.4830017",39.4205017,-104.4830017
1992,1992,2023-08-12 16:00:00,47.672056,43.0,48.849925,53.075604,54.318763,54.677885,55.007572999999994,55.041566,55.010040000000004,"39.4205017,-104.5859985",39.4205017,-104.5859985
1992,1992,2023-08-12 16:00:00,47.54351,43.0,49.042806,53.292744000000006,54.426629999999996,54.759778000000004,55.037707,55.07351,55.019848,"39.4205017,-104.6900024",39.4205017,-104.6900024
2239,2239,2023-08-12 16:00:00,38.71593,31.0,46.937678,50.596505,52.050582999999996,53.18661,53.966843,54.300845,54.202378,"39.4205017,-104.7929993",39.4205017,-104.7929993
