,Unnamed: 0,date,preds_0,actual,preds_1,preds_2,preds_3,preds_4,preds_5,preds_6,preds_7,site_name,lat,lon
1980,1980,2023-08-12 04:00:00,47.73665,48.0,42.199164999999994,46.737573999999995,48.578214,49.19987,50.826643,52.229762,52.751277,"39.3174019,-104.3799973",39.3174019,-104.3799973
1980,1980,2023-08-12 04:00:00,47.472924,48.0,40.899820000000005,45.213654999999996,46.32909,46.971194000000004,48.4105,49.784355000000005,50.248439999999995,"39.3174019,-104.4830017",39.3174019,-104.4830017
1980,1980,2023-08-12 04:00:00,47.15105,48.0,40.116362,44.27799,45.09202,45.584902,46.763605999999996,47.855645,48.132967,"39.3174019,-104.5859985",39.3174019,-104.5859985
1980,1980,2023-08-12 04:00:00,46.915814,48.0,39.489765000000006,43.110665,43.893274000000005,44.062056000000005,45.124087,46.10798,46.227104999999995,"39.3174019,-104.6900024",39.3174019,-104.6900024
2260,2260,2023-08-12 04:00:00,46.501546999999995,48.0,39.4808,39.88211,42.10776,44.225287,47.63740000000001,48.258428,47.267523,"39.3174019,-104.7929993",39.3174019,-104.7929993
2260,2260,2023-08-12 04:00:00,46.730716,48.0,39.603934,39.899614,42.097714,44.10626,47.572773,48.086327,47.059692,"39.3174019,-104.8960037",39.3174019,-104.8960037
2260,2260,2023-08-12 04:00:00,46.429653,52.0,41.495416,41.907374,44.662938,46.6084,49.522549999999995,50.47899,49.116623,"39.3174019,-104.9990005",39.3174019,-104.9990005
2260,2260,2023-08-12 04:00:00,44.124037,52.0,36.175266,33.90841,35.125820000000004,36.608838,39.814476,40.196553,38.749922,"39.3174019,-105.1019974",39.3174019,-105.1019974
2260,2260,2023-08-12 04:00:00,45.117583,52.0,38.756116999999996,37.588496,40.10725,42.138763000000004,45.683537,46.396706,44.809423,"39.3174019,-105.2050018",39.3174019,-105.2050018
2109,2109,2023-08-12 04:00:00,30.61297,45.0,39.147563000000005,29.091949,31.818375000000003,36.814723,40.8392,41.096494,41.85059,"39.3174019,-105.3079987",39.3174019,-105.3079987
2141,2141,2023-08-12 04:00:00,32.408953,45.0,41.481089999999995,31.551959999999998,33.134643,37.98518,42.805153999999995,43.884866,44.995584,"39.3174019,-105.4110031",39.3174019,-105.4110031
2141,2141,2023-08-12 04:00:00,33.751957,45.0,47.91296,39.38109,42.598978,47.877919999999996,52.00985,52.71736,53.06892,"39.3174019,-105.5139999",39.3174019,-105.5139999
2141,2141,2023-08-12 04:00:00,35.665557,45.0,48.063014,42.527046,45.313075,49.643359999999994,52.782959999999996,53.50775599999999,53.96783,"39.3174019,-105.6169968",39.3174019,-105.6169968
2141,2141,2023-08-12 04:00:00,31.165456000000002,45.0,42.77474,33.012882,34.828911999999995,39.038032,43.28685,44.29243,45.098115,"39.3174019,-105.7200012",39.3174019,-105.7200012
1980,1980,2023-08-12 04:00:00,47.78251,48.0,42.13449,46.300452,47.823083000000004,48.118647,49.36829,50.608277,51.090766,"39.4205017,-104.3799973",39.4205017,-104.3799973
1980,1980,2023-08-12 04:00:00,47.98337,48.0,42.260982000000006,46.590253999999995,47.86215,48.04946,48.977975,49.894016,50.137966999999996,"39.4205017,-104.4830017",39.4205017,-104.4830017
1980,1980,2023-08-12 04:00:00,47.674928,48.0,41.61139,45.807387999999996,46.713277999999995,46.987418000000005,47.96422999999999,48.958678,49.21953,"39.4205017,-104.5859985",39.4205017,-104.5859985
1980,1980,2023-08-12 04:00:00,47.040723,48.0,40.729189999999996,44.78329,45.832116,46.272969999999994,47.4695,48.82879,49.109069999999996,"39.4205017,-104.6900024",39.4205017,-104.6900024
2227,2227,2023-08-12 04:00:00,47.431875,48.0,41.564777,42.663865,44.972334000000004,46.881273,50.225433,51.272119999999994,50.502030000000005,"39.4205017,-104.7929993",39.4205017,-104.7929993
2227,2227,2023-08-12 04:00:00,47.156442,48.0,40.934987,41.867073999999995,44.48342,46.29318000000001,50.59467,51.8818,50.716996,"39.4205017,-104.8960037",39.4205017,-104.8960037
2260,2260,2023-08-12 04:00:00,46.624728,52.0,42.611264000000006,43.71116,46.155762,47.840163,50.766054999999994,52.009996,50.853554,"39.4205017,-104.9990005",39.4205017,-104.9990005
2260,2260,2023-08-12 04:00:00,45.973487,52.0,40.534355,40.49458,42.85879799999999,44.79356000000001,48.023865,49.537234,48.474215,"39.4205017,-105.1019974",39.4205017,-105.1019974
2260,2260,2023-08-12 04:00:00,46.18875,52.0,40.660147,40.494397,42.861633000000005,44.526257,48.770726,50.733875,49.04728,"39.4205017,-105.2050018",39.4205017,-105.2050018
2139,2139,2023-08-12 04:00:00,29.821195000000003,45.0,38.773965000000004,29.387594999999997,31.833607999999998,36.006827,40.21626,41.15822,42.226076,"39.4205017,-105.3079987",39.4205017,-105.3079987
2139,2139,2023-08-12 04:00:00,31.778645,45.0,42.961451999999994,33.284887999999995,36.257207,41.620623,46.340328,46.951133999999996,47.279406,"39.4205017,-105.4110031",39.4205017,-105.4110031
2139,2139,2023-08-12 04:00:00,31.866220000000002,45.0,43.018072999999994,32.538142,35.258677,40.311906,44.640467,45.352545,46.41671,"39.4205017,-105.5139999",39.4205017,-105.5139999
2141,2141,2023-08-12 04:00:00,36.517955,45.0,51.71626,44.90901,48.876177999999996,55.007447,61.67566,59.260546999999995,60.544399999999996,"39.4205017,-105.6169968",39.4205017,-105.6169968
2141,2141,2023-08-12 04:00:00,33.554874,45.0,48.661735,39.75697,42.917486,49.97917,57.621934,58.932252,60.64358,"39.4205017,-105.7200012",39.4205017,-105.7200012
1863,1863,2023-08-12 04:00:00,48.090063,48.0,42.259409999999995,46.804074,48.344567,48.441388,49.531095,50.64938,51.066093,"39.5236015,-104.3799973",39.5236015,-104.3799973
1863,1863,2023-08-12 04:00:00,48.02701999999999,48.0,42.54191,46.891976,48.488457,48.789293,50.094809999999995,51.337816000000004,51.752567,"39.5236015,-104.4830017",39.5236015,-104.4830017
1863,1863,2023-08-12 04:00:00,47.486639999999994,48.0,41.46353,45.571804,46.842176,47.066092,48.011325,48.82492,48.888132,"39.5236015,-104.5859985",39.5236015,-104.5859985
1980,1980,2023-08-12 04:00:00,47.2505,48.0,40.930554,44.728465,45.68517,45.99183,46.97831,47.936595999999994,47.986492999999996,"39.5236015,-104.6900024",39.5236015,-104.6900024
2135,2135,2023-08-12 04:00:00,47.735147,48.0,41.675147,42.559497,44.785704,46.519045,49.503844,50.629433,49.82725,"39.5236015,-104.7929993",39.5236015,-104.7929993
2227,2227,2023-08-12 04:00:00,48.493840000000006,48.0,42.691197,43.526455999999996,45.66651,47.284342,50.668333000000004,51.906783,51.214587,"39.5236015,-104.8960037",39.5236015,-104.8960037
2227,2227,2023-08-12 04:00:00,48.181385,48.0,42.137769999999996,42.877678,44.842769999999994,46.418644,49.957555,50.868556000000005,49.85366,"39.5236015,-104.9990005",39.5236015,-104.9990005
2227,2227,2023-08-12 04:00:00,47.237296,52.0,43.412816,44.367856999999994,46.60686,47.742020000000004,50.09161,50.658426999999996,49.52686,"39.5236015,-105.1019974",39.5236015,-105.1019974
2259,2259,2023-08-12 04:00:00,46.33811,52.0,41.545358,41.29668,43.191373,45.608219999999996,49.018603,49.62817,48.033018,"39.5236015,-105.2050018",39.5236015,-105.2050018
2139,2139,2023-08-12 04:00:00,30.123383,45.0,38.87873,28.909454,30.517953000000002,34.63852,38.511507,39.15273,39.896224000000004,"39.5236015,-105.3079987",39.5236015,-105.3079987
2139,2139,2023-08-12 04:00:00,31.42284,45.0,43.365747000000006,33.475574,35.951190000000004,40.503826,44.611335000000004,45.19775,45.66398,"39.5236015,-105.4110031",39.5236015,-105.4110031
2139,2139,2023-08-12 04:00:00,31.727977,45.0,45.41880999999999,35.04408,38.833562,45.871038000000006,50.157286,48.764225,49.492978,"39.5236015,-105.5139999",39.5236015,-105.5139999
2139,2139,2023-08-12 04:00:00,38.276396999999996,45.0,52.141163,48.550867,52.283406,57.885546000000005,60.830455,60.01537,61.263369999999995,"39.5236015,-105.6169968",39.5236015,-105.6169968
2293,2293,2023-08-12 04:00:00,44.881903,40.0,48.141953,50.62012,52.829623,52.085060000000006,53.028785,54.04233,56.31455,"39.5236015,-105.7200012",39.5236015,-105.7200012
1863,1863,2023-08-12 04:00:00,47.98107,48.0,41.80581,46.288844000000005,47.824364,48.049685000000004,49.759004000000004,51.830903,52.233807999999996,"39.6265984,-104.3799973",39.6265984,-104.3799973
1863,1863,2023-08-12 04:00:00,48.398275,48.0,42.773113,47.33147,48.81207,49.067236,50.712895,52.64657,52.918587,"39.6265984,-104.4830017",39.6265984,-104.4830017
1863,1863,2023-08-12 04:00:00,47.916155,48.0,41.783888,45.97313,47.622673,48.012480000000004,49.316555,50.449234000000004,50.36848,"39.6265984,-104.5859985",39.6265984,-104.5859985
