,Unnamed: 0,date,preds_0,actual,preds_1,preds_2,preds_3,preds_4,preds_5,preds_6,preds_7,site_name,lat,lon
1998,1998,2023-08-12 22:00:00,55.138819999999996,56.0,53.17439,51.59552,57.04502,53.507116,58.579100000000004,61.013903,61.122074999999995,"39.3174019,-104.3799973",39.3174019,-104.3799973
1998,1998,2023-08-12 22:00:00,54.791253,56.0,52.50913,51.096812,55.863116,52.35391,57.650946000000005,59.95303,60.221700000000006,"39.3174019,-104.4830017",39.3174019,-104.4830017
1998,1998,2023-08-12 22:00:00,54.239795,56.0,51.884484,50.750575999999995,54.344784,51.330775,54.997355,56.891706,57.078116,"39.3174019,-104.5859985",39.3174019,-104.5859985
1998,1998,2023-08-12 22:00:00,54.309055,56.0,51.6871,50.700101999999994,54.143082,51.102112999999996,54.959613999999995,57.007026,57.489841999999996,"39.3174019,-104.6900024",39.3174019,-104.6900024
2278,2278,2023-08-12 22:00:00,51.52445,52.0,52.212666999999996,50.68202,51.888405999999996,50.07181,52.23006,54.203685,56.370450000000005,"39.3174019,-104.7929993",39.3174019,-104.7929993
2278,2278,2023-08-12 22:00:00,52.23344,52.0,53.932652,52.283339999999995,53.61886,51.866453,53.56594,55.662595,57.531934,"39.3174019,-104.8960037",39.3174019,-104.8960037
2278,2278,2023-08-12 22:00:00,54.871865,54.0,52.216873,54.042899999999996,53.287014,53.452276,54.633826000000006,56.292229999999996,57.932757,"39.3174019,-104.9990005",39.3174019,-104.9990005
2278,2278,2023-08-12 22:00:00,53.514905,54.0,51.32163,52.372246999999994,51.185526,50.74054,51.488593,52.995123,54.402069999999995,"39.3174019,-105.1019974",39.3174019,-105.1019974
2278,2278,2023-08-12 22:00:00,55.456239999999994,54.0,53.338096,55.434667,54.579895,53.324209999999994,53.858396000000006,55.132095,56.720693000000004,"39.3174019,-105.2050018",39.3174019,-105.2050018
2127,2127,2023-08-12 22:00:00,51.59384,46.0,55.10556,56.67733,58.74917000000001,57.252539999999996,51.599406,52.2046,54.93352,"39.3174019,-105.3079987",39.3174019,-105.3079987
2159,2159,2023-08-12 22:00:00,52.991249999999994,46.0,55.331822,54.924755999999995,57.40625,56.271277000000005,48.33616,49.560680000000005,53.026444999999995,"39.3174019,-105.4110031",39.3174019,-105.4110031
2159,2159,2023-08-12 22:00:00,48.667688,46.0,49.605999999999995,49.831975,49.83228,49.02008,45.560683999999995,45.39468,46.786983,"39.3174019,-105.5139999",39.3174019,-105.5139999
2159,2159,2023-08-12 22:00:00,50.23695,46.0,51.805265000000006,52.90249,52.86233,51.65857,47.838505000000005,47.864508,49.24121,"39.3174019,-105.6169968",39.3174019,-105.6169968
2159,2159,2023-08-12 22:00:00,50.657406,46.0,54.105889999999995,55.159252,57.395276,56.069176999999996,48.536185,48.261464,50.046057,"39.3174019,-105.7200012",39.3174019,-105.7200012
1998,1998,2023-08-12 22:00:00,54.827433,56.0,53.118199999999995,52.359603,56.060784000000005,53.493846,57.529740000000004,59.32324,59.408669999999994,"39.4205017,-104.3799973",39.4205017,-104.3799973
1998,1998,2023-08-12 22:00:00,54.90741,56.0,53.09118,52.333746,55.555637999999995,53.313166,56.945883,58.459613,58.536347,"39.4205017,-104.4830017",39.4205017,-104.4830017
1998,1998,2023-08-12 22:00:00,54.687854,56.0,52.72391,52.09254,55.10196,53.02089,56.550004,58.031593,58.339006999999995,"39.4205017,-104.5859985",39.4205017,-104.5859985
1998,1998,2023-08-12 22:00:00,55.331529999999994,56.0,53.035866,52.030012,55.298813,52.513110000000005,56.421305999999994,58.065288,58.508354999999995,"39.4205017,-104.6900024",39.4205017,-104.6900024
2245,2245,2023-08-12 22:00:00,52.290376,52.0,53.13789,52.008584,53.354558000000004,52.196413,54.073237000000006,55.974852,57.963269999999994,"39.4205017,-104.7929993",39.4205017,-104.7929993
2245,2245,2023-08-12 22:00:00,52.3275,52.0,53.566124,51.820982,53.186150000000005,51.443014000000005,53.578764,55.509835,57.574912999999995,"39.4205017,-104.8960037",39.4205017,-104.8960037
2278,2278,2023-08-12 22:00:00,54.968633000000004,54.0,53.156915999999995,55.388078,54.908868,54.71741,56.295435999999995,58.196142,60.344607,"39.4205017,-104.9990005",39.4205017,-104.9990005
