,date,preds_0_Rocky Flats,actual,preds_1_Rocky Flats,preds_2_Rocky Flats,preds_3_Rocky Flats,preds_4_Rocky Flats,preds_5_Rocky Flats,site_name,lat,lon
94,2023-05-06 03:00:00+00:00,0.058285568,0.068,0.05511446,0.051685993,0.050724626,0.050341222,0.049476616,Rocky Flats,39.912799,-105.188587
95,2023-05-06 04:00:00+00:00,0.062215623,0.067,0.05431736,0.052307244,0.049843606,0.049128987,0.0488147,Rocky Flats,39.912799,-105.188587
96,2023-05-06 05:00:00+00:00,0.061759617,0.06299999999999999,0.05780625,0.05231157,0.05079193,0.0488719,0.048259053,Rocky Flats,39.912799,-105.188587
97,2023-05-06 06:00:00+00:00,0.059341583,0.054,0.058289126,0.05541591,0.05115811,0.049931258,0.048257787,Rocky Flats,39.912799,-105.188587
98,2023-05-06 07:00:00+00:00,0.05280608,0.051,0.05688232,0.056114316,0.053933382,0.050523657,0.04946035,Rocky Flats,39.912799,-105.188587
99,2023-05-06 08:00:00+00:00,0.050191317,0.059,0.051480547,0.05444219,0.053869773,0.052197285,0.049374998,Rocky Flats,39.912799,-105.188587
100,2023-05-06 09:00:00+00:00,0.055707034,0.062,0.049330052,0.05027265,0.052517295,0.052074656,0.0507123,Rocky Flats,39.912799,-105.188587
101,2023-05-06 10:00:00+00:00,0.05803067,0.062,0.0531818,0.04835765,0.049087003,0.05086027,0.050498623,Rocky Flats,39.912799,-105.188587
102,2023-05-06 11:00:00+00:00,0.05771062,0.062,0.054729775,0.051081568,0.047355384,0.047936004,0.04938898,Rocky Flats,39.912799,-105.188587
103,2023-05-06 12:00:00+00:00,0.057502665,0.061000000000000006,0.054356925,0.05215317,0.049390037,0.04646252,0.046933122,Rocky Flats,39.912799,-105.188587
104,2023-05-06 13:00:00+00:00,0.0568639,0.056,0.0542978,0.051989324,0.05033253,0.04817238,0.04580126,Rocky Flats,39.912799,-105.188587
105,2023-05-06 14:00:00+00:00,0.053674053,0.052,0.05427948,0.05246007,0.050813083,0.049587213,0.047923982,Rocky Flats,39.912799,-105.188587
106,2023-05-06 15:00:00+00:00,0.052686572,0.053000000000000005,0.053794738,0.054206196,0.053017218,0.051924184,0.051075395,Rocky Flats,39.912799,-105.188587
107,2023-05-06 16:00:00+00:00,0.054839127,0.056,0.054619078,0.05539888,0.055672772,0.054898586,0.05416329,Rocky Flats,39.912799,-105.188587
108,2023-05-06 17:00:00+00:00,0.05714392,0.053000000000000005,0.056340117,0.056184236,0.056713425,0.056894735,0.056374114,Rocky Flats,39.912799,-105.188587
109,2023-05-06 18:00:00+00:00,0.055195473,0.056999999999999995,0.05809891,0.05752931,0.057422902,0.057777885,0.057901148,Rocky Flats,39.912799,-105.188587
110,2023-05-06 19:00:00+00:00,0.058064632,0.056999999999999995,0.056732222,0.05883978,0.058438204,0.058363218,0.058619317,Rocky Flats,39.912799,-105.188587
111,2023-05-06 20:00:00+00:00,0.057184305,0.062,0.057952464,0.056987174,0.05849494,0.05820663,0.05815054,Rocky Flats,39.912799,-105.188587
112,2023-05-06 21:00:00+00:00,0.061313037,0.065,0.05770551,0.058257133,0.057572693,0.058661994,0.058447856,Rocky Flats,39.912799,-105.188587
113,2023-05-06 22:00:00+00:00,0.06291026,0.07,0.060138095,0.05754133,0.05793765,0.057429932,0.058265537,Rocky Flats,39.912799,-105.188587
114,2023-05-06 23:00:00+00:00,0.06581379,0.073,0.06042268,0.058544785,0.056821603,0.057096194,0.056727763,Rocky Flats,39.912799,-105.188587
115,2023-05-07 00:00:00+00:00,0.06772224,0.067,0.062301777,0.058671564,0.0574079,0.056197643,0.056403793,Rocky Flats,39.912799,-105.188587
116,2023-05-07 01:00:00+00:00,0.061300393,0.069,0.06191659,0.058280762,0.055758044,0.05484426,0.053916458,Rocky Flats,39.912799,-105.188587
117,2023-05-07 02:00:00+00:00,0.062008537,0.062,0.05569345,0.056053244,0.053807,0.05218622,0.051548626,Rocky Flats,39.912799,-105.188587
118,2023-05-07 03:00:00+00:00,0.055846266,0.06299999999999999,0.055852924,0.052076217,0.05232303,0.050777413,0.04955003,Rocky Flats,39.912799,-105.188587
119,2023-05-07 04:00:00+00:00,0.05875148,0.067,0.05325731,0.05326147,0.050541434,0.05072555,0.04948331,Rocky Flats,39.912799,-105.188587
120,2023-05-07 05:00:00+00:00,0.06221496,0.061000000000000006,0.055655573,0.051988915,0.05199195,0.049921796,0.05007852,Rocky Flats,39.912799,-105.188587
121,2023-05-07 06:00:00+00:00,0.057681695,0.056999999999999995,0.058628384,0.054035354,0.051285237,0.051287588,0.04953253,Rocky Flats,39.912799,-105.188587
122,2023-05-07 07:00:00+00:00,0.055126943,0.056,0.05562336,0.05629671,0.052821454,0.050656404,0.050658394,Rocky Flats,39.912799,-105.188587
123,2023-05-07 08:00:00+00:00,0.05423554,0.061000000000000006,0.053604037,0.053961836,0.05447107,0.051738717,0.049916252,Rocky Flats,39.912799,-105.188587
124,2023-05-07 09:00:00+00:00,0.05784668,0.05,0.05265714,0.052186284,0.05246369,0.05287064,0.05055839,Rocky Flats,39.912799,-105.188587
125,2023-05-07 10:00:00+00:00,0.049539648,0.053000000000000005,0.0550767,0.051181555,0.05081853,0.05103875,0.051376823,Rocky Flats,39.912799,-105.188587
126,2023-05-07 11:00:00+00:00,0.05108646,0.054,0.048758756,0.052815042,0.049836967,0.04954989,0.049730763,Rocky Flats,39.912799,-105.188587
127,2023-05-07 12:00:00+00:00,0.051526994,0.052,0.049538787,0.04784082,0.05092171,0.048581965,0.04834783,Rocky Flats,39.912799,-105.188587
128,2023-05-07 13:00:00+00:00,0.049953956,0.04700000000000001,0.0496397,0.04820881,0.04693826,0.04933078,0.047450807,Rocky Flats,39.912799,-105.188587
129,2023-05-07 14:00:00+00:00,0.048024453,0.04700000000000001,0.049867585,0.049651586,0.048659533,0.04775051,0.049524937,Rocky Flats,39.912799,-105.188587
130,2023-05-07 15:00:00+00:00,0.04963706,0.05,0.05029308,0.05155916,0.051414188,0.05074034,0.050102755,Rocky Flats,39.912799,-105.188587
131,2023-05-07 16:00:00+00:00,0.05266996,0.05,0.05241595,0.052895907,0.0537838,0.053683057,0.053204183,Rocky Flats,39.912799,-105.188587
132,2023-05-07 17:00:00+00:00,0.053143106,0.054,0.05510075,0.054907426,0.05525588,0.05588608,0.055814,Rocky Flats,39.912799,-105.188587
133,2023-05-07 18:00:00+00:00,0.05607609,0.058,0.055421498,0.056929626,0.056786824,0.057041742,0.057502955,Rocky Flats,39.912799,-105.188587
134,2023-05-07 19:00:00+00:00,0.059372097,0.059,0.05780348,0.057293527,0.058410868,0.058306526,0.058494415,Rocky Flats,39.912799,-105.188587
135,2023-05-07 20:00:00+00:00,0.057243507,0.059,0.057517037,0.056325726,0.05593545,0.05679975,0.05671793,Rocky Flats,39.912799,-105.188587
136,2023-05-07 21:00:00+00:00,0.058126464,0.056,0.056801766,0.056988545,0.056222294,0.055959914,0.05655368,Rocky Flats,39.912799,-105.188587
137,2023-05-07 22:00:00+00:00,0.055569705,0.054,0.05711328,0.056150287,0.056286816,0.055736262,0.055535108,Rocky Flats,39.912799,-105.188587
138,2023-05-07 23:00:00+00:00,0.053210765,0.054,0.054211393,0.05525996,0.05459027,0.054688483,0.054283228,Rocky Flats,39.912799,-105.188587
139,2023-05-08 00:00:00+00:00,0.052960105,0.052,0.0524465,0.053091317,0.053766016,0.053312246,0.053383134,Rocky Flats,39.912799,-105.188587
140,2023-05-08 01:00:00+00:00,0.051719517,0.059,0.05247971,0.052145872,0.052573927,0.053024184,0.052696865,Rocky Flats,39.912799,-105.188587
141,2023-05-08 02:00:00+00:00,0.05567087,0.052,0.04962455,0.05012538,0.04989981,0.050180398,0.050491046,Rocky Flats,39.912799,-105.188587
142,2023-05-08 03:00:00+00:00,0.04831098,0.05,0.051251356,0.047283694,0.04764242,0.047480904,0.0476871,Rocky Flats,39.912799,-105.188587
143,2023-05-08 04:00:00+00:00,0.048324443,0.04700000000000001,0.047041785,0.04900565,0.04605341,0.04633114,0.046200756,Rocky Flats,39.912799,-105.188587
144,2023-05-08 05:00:00+00:00,0.046201266,0.045,0.047193196,0.046293806,0.047793854,0.04543573,0.045672935,Rocky Flats,39.912799,-105.188587
145,2023-05-08 06:00:00+00:00,0.044946954,0.045,0.045839977,0.046565235,0.04586049,0.047074087,0.045046896,Rocky Flats,39.912799,-105.188587
146,2023-05-08 07:00:00+00:00,0.044803537,0.04700000000000001,0.044764034,0.04543315,0.0460067,0.045436095,0.046462912,Rocky Flats,39.912799,-105.188587
147,2023-05-08 08:00:00+00:00,0.045925103,0.046,0.044293694,0.04426389,0.044794913,0.04526024,0.04478374,Rocky Flats,39.912799,-105.188587
148,2023-05-08 09:00:00+00:00,0.0449269,0.041,0.044870704,0.043616902,0.043592963,0.044030674,0.04442298,Rocky Flats,39.912799,-105.188587
149,2023-05-08 10:00:00+00:00,0.041027784,0.042,0.0438467,0.04380365,0.04279807,0.04277831,0.04314783,Rocky Flats,39.912799,-105.188587
150,2023-05-08 11:00:00+00:00,0.04134056,0.043,0.040671673,0.04277862,0.04274473,0.041928694,0.041912295,Rocky Flats,39.912799,-105.188587
151,2023-05-08 12:00:00+00:00,0.04187137,0.042,0.040727284,0.040236562,0.04185657,0.04182986,0.04117334,Rocky Flats,39.912799,-105.188587
152,2023-05-08 13:00:00+00:00,0.041228995,0.039,0.041142955,0.040309537,0.039933275,0.041209888,0.041188464,Rocky Flats,39.912799,-105.188587
153,2023-05-08 14:00:00+00:00,0.04113104,0.041,0.042592984,0.042531934,0.041930757,0.041653935,0.042608477,Rocky Flats,39.912799,-105.188587
154,2023-05-08 15:00:00+00:00,0.04423264,0.041,0.044321746,0.045392253,0.045347918,0.044908065,0.044702563,Rocky Flats,39.912799,-105.188587
155,2023-05-08 16:00:00+00:00,0.045420162,0.04700000000000001,0.04777666,0.047845405,0.04864104,0.0486085,0.048284627,Rocky Flats,39.912799,-105.188587
156,2023-05-08 17:00:00+00:00,0.05021658,0.05,0.048969034,0.050872184,0.050925538,0.05153187,0.051507246,Rocky Flats,39.912799,-105.188587
157,2023-05-08 18:00:00+00:00,0.05280737,0.052,0.05298547,0.051962703,0.05344084,0.053481273,0.05393515,Rocky Flats,39.912799,-105.188587
158,2023-05-08 19:00:00+00:00,0.053937968,0.056999999999999995,0.054604158,0.054749746,0.053943228,0.05509593,0.055126805,Rocky Flats,39.912799,-105.188587
159,2023-05-08 20:00:00+00:00,0.057409547,0.062,0.054899357,0.05543396,0.055546366,0.054926515,0.055804905,Rocky Flats,39.912799,-105.188587
160,2023-05-08 21:00:00+00:00,0.06158366,0.059,0.057761416,0.05578682,0.05619603,0.056282204,0.05580994,Rocky Flats,39.912799,-105.188587
161,2023-05-08 22:00:00+00:00,0.058394846,0.061000000000000006,0.060470693,0.057526592,0.056027003,0.056344673,0.056411687,Rocky Flats,39.912799,-105.188587
162,2023-05-08 23:00:00+00:00,0.05965203,0.064,0.057684653,0.05918247,0.05708813,0.055978514,0.05621839,Rocky Flats,39.912799,-105.188587
163,2023-05-09 00:00:00+00:00,0.05959155,0.068,0.05649325,0.055135395,0.056191683,0.054650713,0.053801663,Rocky Flats,39.912799,-105.188587
164,2023-05-09 01:00:00+00:00,0.06310851,0.06299999999999999,0.055847228,0.053926844,0.053075008,0.053775806,0.05269083,Rocky Flats,39.912799,-105.188587
165,2023-05-09 02:00:00+00:00,0.056697287,0.056999999999999995,0.056786235,0.052351214,0.051089715,0.0505237,0.051034193,Rocky Flats,39.912799,-105.188587
166,2023-05-09 03:00:00+00:00,0.052768804,0.058,0.052537125,0.052591234,0.049504038,0.048603576,0.04817411,Rocky Flats,39.912799,-105.188587
167,2023-05-09 04:00:00+00:00,0.054587167,0.05,0.050421096,0.050270587,0.050310124,0.04795419,0.04720608,Rocky Flats,39.912799,-105.188587
168,2023-05-09 05:00:00+00:00,0.04842468,0.052,0.051924836,0.04904395,0.048931237,0.0489622,0.046926875,Rocky Flats,39.912799,-105.188587
169,2023-05-09 06:00:00+00:00,0.05033953,0.048,0.04752215,0.050023068,0.04785183,0.04776347,0.047789898,Rocky Flats,39.912799,-105.188587
170,2023-05-09 07:00:00+00:00,0.047152564,0.046,0.048933573,0.0468412,0.048778106,0.04703971,0.0469644,Rocky Flats,39.912799,-105.188587
171,2023-05-09 08:00:00+00:00,0.04536897,0.048,0.046215873,0.047530305,0.04592779,0.04745766,0.046023678,Rocky Flats,39.912799,-105.188587
