,date,preds_0_South Table,actual,preds_1_South Table,preds_2_South Table,preds_3_South Table,preds_4_South Table,preds_5_South Table,site_name,lat,lon
36,2023-05-03 17:00:00+00:00,0.0451523,0.048,0.047479082,0.046233587,0.04941835,0.050159547,0.05006074,South Table,39.743724,-105.177989
37,2023-05-03 18:00:00+00:00,0.050756767,0.054,0.04831568,0.050223753,0.04925641,0.051675554,0.052216455,South Table,39.743724,-105.177989
38,2023-05-03 19:00:00+00:00,0.055366512,0.06,0.052447047,0.0503853,0.05192999,0.05115396,0.0530352,South Table,39.743724,-105.177989
39,2023-05-03 20:00:00+00:00,0.05986058,0.064,0.055691715,0.053333826,0.05170707,0.05294617,0.052342754,South Table,39.743724,-105.177989
40,2023-05-03 21:00:00+00:00,0.062271215,0.066,0.058611304,0.055411644,0.053621486,0.052319102,0.05330079,South Table,39.743724,-105.177989
41,2023-05-03 22:00:00+00:00,0.062208302,0.069,0.059105515,0.056451745,0.054120433,0.052726477,0.051691856,South Table,39.743724,-105.177989
42,2023-05-03 23:00:00+00:00,0.0649584,0.067,0.059269667,0.057099644,0.05523229,0.053458348,0.052362915,South Table,39.743724,-105.177989
43,2023-05-04 00:00:00+00:00,0.06179335,0.066,0.060229395,0.056385737,0.054892745,0.053498413,0.052120604,South Table,39.743724,-105.177989
44,2023-05-04 01:00:00+00:00,0.05998056,0.06,0.0562755,0.05533506,0.05291651,0.05187081,0.050837558,South Table,39.743724,-105.177989
45,2023-05-04 02:00:00+00:00,0.052676376,0.056,0.05266032,0.050545745,0.049956623,0.04836812,0.047604986,South Table,39.743724,-105.177989
46,2023-05-04 03:00:00+00:00,0.050882265,0.056,0.048257682,0.04824841,0.04678149,0.046347257,0.045124613,South Table,39.743724,-105.177989
47,2023-05-04 04:00:00+00:00,0.051796846,0.052,0.047783997,0.046193026,0.046186477,0.045060378,0.04470525,South Table,39.743724,-105.177989
48,2023-05-04 05:00:00+00:00,0.048936035,0.054,0.04877602,0.04615686,0.045003477,0.044998374,0.044040676,South Table,39.743724,-105.177989
49,2023-05-04 06:00:00+00:00,0.05132608,0.053000000000000005,0.047367655,0.047261,0.04536483,0.044474315,0.044470083,South Table,39.743724,-105.177989
50,2023-05-04 07:00:00+00:00,0.050448857,0.045,0.049132165,0.046369668,0.04629094,0.04480647,0.044066653,South Table,39.743724,-105.177989
51,2023-05-04 08:00:00+00:00,0.044356022,0.04900000000000001,0.048427604,0.04747847,0.04538913,0.04532631,0.04408542,South Table,39.743724,-105.177989
52,2023-05-04 09:00:00+00:00,0.047398016,0.04700000000000001,0.04389162,0.04678288,0.046078056,0.044462673,0.04441219,South Table,39.743724,-105.177989
53,2023-05-04 10:00:00+00:00,0.04545753,0.044,0.045766123,0.04319179,0.045378998,0.044821046,0.04349958,South Table,39.743724,-105.177989
54,2023-05-04 11:00:00+00:00,0.042973414,0.045,0.04406164,0.044288367,0.042342182,0.044067413,0.04361506,South Table,39.743724,-105.177989
55,2023-05-04 12:00:00+00:00,0.04355622,0.041,0.042043142,0.042852327,0.043025758,0.04148449,0.042880774,South Table,39.743724,-105.177989
56,2023-05-04 13:00:00+00:00,0.040740043,0.033,0.042548463,0.041443177,0.042050052,0.042184208,0.040975332,South Table,39.743724,-105.177989
57,2023-05-04 14:00:00+00:00,0.035996865,0.05,0.04105596,0.042337637,0.04153801,0.041990448,0.042091835,South Table,39.743724,-105.177989
58,2023-05-04 15:00:00+00:00,0.047646776,0.05,0.037623625,0.041136906,0.042067315,0.041465525,0.041811958,South Table,39.743724,-105.177989
59,2023-05-04 16:00:00+00:00,0.047746323,0.052,0.045837823,0.03854443,0.041094117,0.041797776,0.041334145,South Table,39.743724,-105.177989
60,2023-05-04 17:00:00+00:00,0.048742514,0.052,0.045589127,0.044258077,0.039107945,0.04100949,0.041547924,South Table,39.743724,-105.177989
61,2023-05-04 18:00:00+00:00,0.05039022,0.058,0.048048414,0.045955937,0.045113213,0.04173353,0.04301049,South Table,39.743724,-105.177989
62,2023-05-04 19:00:00+00:00,0.05465007,0.06,0.048811693,0.047165412,0.04569459,0.045090012,0.042631194,South Table,39.743724,-105.177989
63,2023-05-04 20:00:00+00:00,0.05538083,0.06299999999999999,0.051349618,0.04736965,0.046250142,0.045194454,0.04475437,South Table,39.743724,-105.177989
64,2023-05-04 21:00:00+00:00,0.05921223,0.058,0.05289518,0.050089333,0.04746365,0.046691492,0.0459258,South Table,39.743724,-105.177989
65,2023-05-04 22:00:00+00:00,0.05584475,0.053000000000000005,0.056812096,0.052278195,0.050264522,0.048338946,0.047749568,South Table,39.743724,-105.177989
66,2023-05-04 23:00:00+00:00,0.050772626,0.053000000000000005,0.052780163,0.053471226,0.050153233,0.0485672,0.04701423,South Table,39.743724,-105.177989
67,2023-05-05 00:00:00+00:00,0.050876535,0.053000000000000005,0.049314987,0.050601393,0.051040053,0.048697483,0.047511134,South Table,39.743724,-105.177989
68,2023-05-05 01:00:00+00:00,0.051192537,0.05,0.04937563,0.048362676,0.04918048,0.049472556,0.047762364,South Table,39.743724,-105.177989
69,2023-05-05 02:00:00+00:00,0.04626375,0.046,0.047329444,0.0461143,0.04542565,0.04597696,0.046181418,South Table,39.743724,-105.177989
70,2023-05-05 03:00:00+00:00,0.04282126,0.043,0.043047443,0.04375917,0.042887524,0.042378612,0.04278324,South Table,39.743724,-105.177989
71,2023-05-05 04:00:00+00:00,0.04119122,0.046,0.041044194,0.04120013,0.041728858,0.04103376,0.040623136,South Table,39.743724,-105.177989
72,2023-05-05 05:00:00+00:00,0.04426342,0.048,0.040257737,0.04015325,0.040270664,0.040696956,0.040117346,South Table,39.743724,-105.177989
73,2023-05-05 06:00:00+00:00,0.04585018,0.041,0.04262491,0.03962194,0.039541114,0.039636575,0.039995264,South Table,39.743724,-105.177989
74,2023-05-05 07:00:00+00:00,0.040114902,0.041,0.044105258,0.041656025,0.039334945,0.03926979,0.039348092,South Table,39.743724,-105.177989
75,2023-05-05 08:00:00+00:00,0.04007988,0.042,0.03933475,0.042481575,0.040502213,0.038556613,0.038501382,South Table,39.743724,-105.177989
76,2023-05-05 09:00:00+00:00,0.040714666,0.038,0.03912762,0.0385461,0.041056752,0.039411508,0.037779864,South Table,39.743724,-105.177989
77,2023-05-05 10:00:00+00:00,0.037169997,0.031000000000000003,0.039309107,0.038075257,0.037620507,0.039641835,0.038305633,South Table,39.743724,-105.177989
78,2023-05-05 11:00:00+00:00,0.032139204,0.028000000000000004,0.036562406,0.0381885,0.037227843,0.036866084,0.03847375,South Table,39.743724,-105.177989
79,2023-05-05 12:00:00+00:00,0.029708711,0.025000000000000005,0.03260645,0.035898283,0.03715566,0.03639407,0.036108624,South Table,39.743724,-105.177989
80,2023-05-05 13:00:00+00:00,0.027576543,0.031999999999999994,0.03073308,0.032847226,0.035372138,0.036371082,0.035763618,South Table,39.743724,-105.177989
81,2023-05-05 14:00:00+00:00,0.034046266,0.037,0.03099795,0.033272527,0.03482584,0.036714684,0.037463985,South Table,39.743724,-105.177989
82,2023-05-05 15:00:00+00:00,0.040224332,0.048,0.037866257,0.03549832,0.037210267,0.038364835,0.039745796,South Table,39.743724,-105.177989
83,2023-05-05 16:00:00+00:00,0.05015833,0.056,0.04322196,0.041261785,0.039386187,0.040738855,0.04162378,South Table,39.743724,-105.177989
84,2023-05-05 17:00:00+00:00,0.057206523,0.058,0.051720645,0.045865603,0.044322953,0.04286609,0.04388484,South Table,39.743724,-105.177989
85,2023-05-05 18:00:00+00:00,0.05767461,0.06,0.056954775,0.05250596,0.04799825,0.046810556,0.04572339,South Table,39.743724,-105.177989
86,2023-05-05 19:00:00+00:00,0.05909197,0.06299999999999999,0.057018112,0.056452006,0.053089045,0.049577605,0.048664756,South Table,39.743724,-105.177989
87,2023-05-05 20:00:00+00:00,0.06156698,0.064,0.058132816,0.05651899,0.056087907,0.053433478,0.050630443,South Table,39.743724,-105.177989
88,2023-05-05 21:00:00+00:00,0.06004069,0.06299999999999999,0.05812392,0.055640254,0.054487728,0.054165095,0.05216201,South Table,39.743724,-105.177989
89,2023-05-05 22:00:00+00:00,0.058727145,0.062,0.056559697,0.055327922,0.05373591,0.052924376,0.052689727,South Table,39.743724,-105.177989
90,2023-05-05 23:00:00+00:00,0.057674397,0.06299999999999999,0.05531748,0.053900365,0.053073257,0.05192835,0.05129022,South Table,39.743724,-105.177989
91,2023-05-06 00:00:00+00:00,0.058977216,0.06299999999999999,0.055133276,0.053564534,0.05257855,0.05195604,0.051038902,South Table,39.743724,-105.177989
92,2023-05-06 01:00:00+00:00,0.059027396,0.06299999999999999,0.05570175,0.053334232,0.05233829,0.05165179,0.05118815,South Table,39.743724,-105.177989
93,2023-05-06 02:00:00+00:00,0.05683349,0.059,0.053566426,0.051613852,0.05012171,0.049458534,0.048958927,South Table,39.743724,-105.177989
94,2023-05-06 03:00:00+00:00,0.053467203,0.056999999999999995,0.05171398,0.04975715,0.048386812,0.047271833,0.04675322,South Table,39.743724,-105.177989
95,2023-05-06 04:00:00+00:00,0.053046346,0.045,0.050134975,0.049019456,0.047588933,0.046516545,0.04559764,South Table,39.743724,-105.177989
96,2023-05-06 05:00:00+00:00,0.044283938,0.043,0.050415367,0.048444442,0.047618583,0.04649917,0.04559205,South Table,39.743724,-105.177989
97,2023-05-06 06:00:00+00:00,0.0433674,0.046,0.044326384,0.04866202,0.04716513,0.046511654,0.045571372,South Table,39.743724,-105.177989
98,2023-05-06 07:00:00+00:00,0.045721956,0.041,0.043673534,0.04438052,0.04778053,0.046550892,0.04599351,South Table,39.743724,-105.177989
99,2023-05-06 08:00:00+00:00,0.04152021,0.04700000000000001,0.04512524,0.04358114,0.04413206,0.04688746,0.04585624,South Table,39.743724,-105.177989
100,2023-05-06 09:00:00+00:00,0.045754265,0.04900000000000001,0.04154019,0.04427934,0.043058716,0.043508276,0.045813657,South Table,39.743724,-105.177989
101,2023-05-06 10:00:00+00:00,0.046957176,0.048,0.044414412,0.041199364,0.043339875,0.042360604,0.0427256,South Table,39.743724,-105.177989
102,2023-05-06 11:00:00+00:00,0.045965347,0.048,0.045165636,0.0432213,0.0407056,0.042423632,0.041631617,South Table,39.743724,-105.177989
103,2023-05-06 12:00:00+00:00,0.04582614,0.048,0.04431693,0.043715633,0.04221296,0.040219508,0.04159063,South Table,39.743724,-105.177989
104,2023-05-06 13:00:00+00:00,0.045791138,0.048,0.044231854,0.043122344,0.04266761,0.041499145,0.03993559,South Table,39.743724,-105.177989
