,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_1,19.359653,o3_sim_Evergreen_1,39.620405399999996,-105.33872,2.6e-06
o3_sim_Idaho Springs_1,50.041794,o3_sim_Idaho Springs_1,39.792516899999995,-105.49127,2.1e-06
o3_sim_Five Points_1,29.76234,o3_sim_Five Points_1,39.7510917,-104.987625,9.23e-05
o3_sim_Welby_1,4.7592163,o3_sim_Welby_1,39.8381115,-104.94984,7.5e-06
o3_sim_Highlands Ranch_1,33.717827,o3_sim_Highlands Ranch_1,39.5678408,-104.957193,4.62e-05
o3_sim_Rocky Flats_1,62.65969,o3_sim_Rocky Flats_1,39.9127669,-105.188587,3.21e-05
o3_sim_Boulder_1,18.09155,o3_sim_Boulder_1,40.070002,-105.220238,1.4e-05
o3_sim_Chatfield Reservoir_1,29.642403,o3_sim_Chatfield Reservoir_1,39.53440620000001,-105.070358,8.18e-05
o3_sim_Sunnyside_1,24.37494,o3_sim_Sunnyside_1,39.779401500000006,-105.00518,8.85e-05
o3_sim_East Plains_1,38.4162,o3_sim_East Plains_1,39.6384662,-104.569335,5.58e-05
o3_sim_South Table_1,45.26523,o3_sim_South Table_1,39.7437149,-105.177989,9.1e-06
o3_sim_Evergreen_1,19.359653,o3_sim_Evergreen_1,39.620327599999996,-105.33872,8.04e-05
o3_sim_Idaho Springs_1,50.041794,o3_sim_Idaho Springs_1,39.792501099999996,-105.49127,1.79e-05
o3_sim_Five Points_1,29.76234,o3_sim_Five Points_1,39.7511759,-104.987625,8.1e-06
o3_sim_Welby_1,4.7592163,o3_sim_Welby_1,39.8380453,-104.94984,7.37e-05
o3_sim_Highlands Ranch_1,33.717827,o3_sim_Highlands Ranch_1,39.56782,-104.957193,6.7e-05
o3_sim_Rocky Flats_1,62.65969,o3_sim_Rocky Flats_1,39.9127927,-105.188587,6.3e-06
o3_sim_Boulder_1,18.09155,o3_sim_Boulder_1,40.0699398,-105.220238,7.62e-05
o3_sim_Chatfield Reservoir_1,29.642403,o3_sim_Chatfield Reservoir_1,39.534414600000005,-105.070358,7.34e-05
o3_sim_Sunnyside_1,24.37494,o3_sim_Sunnyside_1,39.7794806,-105.00518,9.4e-06
o3_sim_East Plains_1,38.4162,o3_sim_East Plains_1,39.6384877,-104.569335,3.43e-05
o3_sim_South Table_1,45.26523,o3_sim_South Table_1,39.7436616,-105.177989,6.24e-05
o3_sim_140,43.69544,o3_sim_140,40.2452011,-105.7200012,6.58e-05
o3_sim_1,43.949688,o3_sim_1,39.3174019,-104.3799973,1.5e-05
o3_sim_2,38.326675,o3_sim_2,39.3174019,-104.4830017,6.03e-05
o3_sim_3,32.635624,o3_sim_3,39.3174019,-104.5859985,3.15e-05
o3_sim_4,27.07923,o3_sim_4,39.3174019,-104.6900024,7.56e-05
o3_sim_5,35.14222,o3_sim_5,39.3174019,-104.7929993,6.6e-06
o3_sim_6,33.082493,o3_sim_6,39.3174019,-104.8960037,9.67e-05
o3_sim_7,35.552574,o3_sim_7,39.3174019,-104.9990005,2.33e-05
o3_sim_8,23.475456,o3_sim_8,39.3174019,-105.1019974,6.41e-05
o3_sim_9,33.624847,o3_sim_9,39.3174019,-105.2050018,3.32e-05
o3_sim_10,33.228027,o3_sim_10,39.3174019,-105.3079987,6.88e-05
o3_sim_11,44.142525,o3_sim_11,39.3174019,-105.4110031,3.7e-05
o3_sim_12,43.301,o3_sim_12,39.3174019,-105.5139999,3.69e-05
o3_sim_13,42.013084,o3_sim_13,39.3174019,-105.6169968,1.74e-05
o3_sim_14,44.57844,o3_sim_14,39.3174019,-105.7200012,8.6e-06
o3_sim_15,42.58758,o3_sim_15,39.4205017,-104.3799973,9.26e-05
o3_sim_16,43.58701,o3_sim_16,39.4205017,-104.4830017,3.6e-05
o3_sim_17,37.199726,o3_sim_17,39.4205017,-104.5859985,4.2e-06
o3_sim_18,27.58103,o3_sim_18,39.4205017,-104.6900024,9.17e-05
o3_sim_19,24.355001,o3_sim_19,39.4205017,-104.7929993,9.37e-05
o3_sim_20,19.510508,o3_sim_20,39.4205017,-104.8960037,9e-05
o3_sim_21,28.578463,o3_sim_21,39.4205017,-104.9990005,6e-06
o3_sim_22,37.555775,o3_sim_22,39.4205017,-105.1019974,8.07e-05
o3_sim_23,33.558937,o3_sim_23,39.4205017,-105.2050018,1.16e-05
o3_sim_24,25.344307,o3_sim_24,39.4205017,-105.3079987,8.9e-05
