,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_3,25.475275,o3_sim_Evergreen_3,39.6203114,-105.33872,9.66e-05
o3_sim_Idaho Springs_3,46.880123,o3_sim_Idaho Springs_3,39.792503499999995,-105.49127,1.55e-05
o3_sim_Five Points_3,29.549765,o3_sim_Five Points_3,39.7511255,-104.987625,5.85e-05
o3_sim_Welby_3,20.699675,o3_sim_Welby_3,39.8380268,-104.94984,9.22e-05
o3_sim_Highlands Ranch_3,37.505947,o3_sim_Highlands Ranch_3,39.5678663,-104.957193,2.07e-05
o3_sim_Rocky Flats_3,55.65882,o3_sim_Rocky Flats_3,39.9127087,-105.188587,9.03e-05
o3_sim_Boulder_3,31.53262,o3_sim_Boulder_3,40.0699393,-105.220238,7.67e-05
o3_sim_Chatfield Reservoir_3,38.07852,o3_sim_Chatfield Reservoir_3,39.5344581,-105.070358,2.99e-05
o3_sim_Sunnyside_3,30.052189,o3_sim_Sunnyside_3,39.779422700000005,-105.00518,6.73e-05
o3_sim_East Plains_3,39.23689,o3_sim_East Plains_3,39.6384686,-104.569335,5.34e-05
o3_sim_Evergreen_3,25.475275,o3_sim_Evergreen_3,39.6203194,-105.33872,8.86e-05
o3_sim_Idaho Springs_3,46.880123,o3_sim_Idaho Springs_3,39.7924206,-105.49127,9.84e-05
o3_sim_Five Points_3,29.549765,o3_sim_Five Points_3,39.7511446,-104.987625,3.94e-05
o3_sim_Welby_3,20.699675,o3_sim_Welby_3,39.8380582,-104.94984,6.08e-05
o3_sim_Highlands Ranch_3,37.505947,o3_sim_Highlands Ranch_3,39.5678164,-104.957193,7.06e-05
o3_sim_Rocky Flats_3,55.65882,o3_sim_Rocky Flats_3,39.9127409,-105.188587,5.81e-05
o3_sim_Boulder_3,31.53262,o3_sim_Boulder_3,40.0699765,-105.220238,3.95e-05
o3_sim_Chatfield Reservoir_3,38.07852,o3_sim_Chatfield Reservoir_3,39.534424900000005,-105.070358,6.31e-05
o3_sim_Sunnyside_3,30.052189,o3_sim_Sunnyside_3,39.7794388,-105.00518,5.12e-05
o3_sim_East Plains_3,39.23689,o3_sim_East Plains_3,39.6384441,-104.569335,7.79e-05
o3_sim_140,49.75373,o3_sim_140,40.2452011,-105.7200012,2.8e-06
o3_sim_1,46.290867,o3_sim_1,39.3174019,-104.3799973,8.83e-05
o3_sim_2,36.5083,o3_sim_2,39.3174019,-104.4830017,8.62e-05
o3_sim_3,32.851303,o3_sim_3,39.3174019,-104.5859985,7.7e-05
o3_sim_4,34.941666,o3_sim_4,39.3174019,-104.6900024,1.12e-05
o3_sim_5,39.589367,o3_sim_5,39.3174019,-104.7929993,6.06e-05
o3_sim_6,38.305813,o3_sim_6,39.3174019,-104.8960037,7.4e-05
o3_sim_7,36.83848,o3_sim_7,39.3174019,-104.9990005,3.14e-05
o3_sim_8,33.682896,o3_sim_8,39.3174019,-105.1019974,5.61e-05
o3_sim_9,37.473698,o3_sim_9,39.3174019,-105.2050018,7.95e-05
o3_sim_10,37.513157,o3_sim_10,39.3174019,-105.3079987,9.74e-05
o3_sim_11,38.974636,o3_sim_11,39.3174019,-105.4110031,2.56e-05
o3_sim_12,44.67745,o3_sim_12,39.3174019,-105.5139999,1.48e-05
o3_sim_13,46.672096,o3_sim_13,39.3174019,-105.6169968,7.3e-05
