,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_6,42.496025,o3_sim_Evergreen_6,39.6204033,-105.33872,4.7e-06
o3_sim_Idaho Springs_6,43.66993,o3_sim_Idaho Springs_6,39.792462799999996,-105.49127,5.62e-05
o3_sim_Five Points_6,33.65046,o3_sim_Five Points_6,39.751094300000005,-104.987625,8.97e-05
o3_sim_Welby_6,44.139587,o3_sim_Welby_6,39.8380951,-104.94984,2.39e-05
o3_sim_Highlands Ranch_6,42.64542,o3_sim_Highlands Ranch_6,39.5678851,-104.957193,1.9e-06
o3_sim_Rocky Flats_6,46.67874,o3_sim_Rocky Flats_6,39.9127101,-105.188587,8.89e-05
o3_sim_Boulder_6,46.678215,o3_sim_Boulder_6,40.0699501,-105.220238,6.59e-05
o3_sim_Chatfield Reservoir_6,47.470997,o3_sim_Chatfield Reservoir_6,39.534392100000005,-105.070358,9.59e-05
o3_sim_Sunnyside_6,44.70925,o3_sim_Sunnyside_6,39.779468,-105.00518,2.2e-05
o3_sim_East Plains_6,50.867817,o3_sim_East Plains_6,39.6384825,-104.569335,3.95e-05
o3_sim_South Table_6,48.889576,o3_sim_South Table_6,39.7436493,-105.177989,7.47e-05
o3_sim_Evergreen_6,42.496025,o3_sim_Evergreen_6,39.6203116,-105.33872,9.64e-05
o3_sim_Idaho Springs_6,43.66993,o3_sim_Idaho Springs_6,39.792453,-105.49127,6.6e-05
o3_sim_Five Points_6,33.65046,o3_sim_Five Points_6,39.7510962,-104.987625,8.78e-05
o3_sim_Welby_6,44.139587,o3_sim_Welby_6,39.8381129,-104.94984,6.1e-06
o3_sim_Highlands Ranch_6,42.64542,o3_sim_Highlands Ranch_6,39.567807,-104.957193,8e-05
o3_sim_Rocky Flats_6,46.67874,o3_sim_Rocky Flats_6,39.9127439,-105.188587,5.51e-05
o3_sim_Boulder_6,46.678215,o3_sim_Boulder_6,40.069946200000004,-105.220238,6.98e-05
o3_sim_Chatfield Reservoir_6,47.470997,o3_sim_Chatfield Reservoir_6,39.5344137,-105.070358,7.43e-05
o3_sim_Sunnyside_6,44.70925,o3_sim_Sunnyside_6,39.779408800000006,-105.00518,8.12e-05
o3_sim_East Plains_6,50.867817,o3_sim_East Plains_6,39.6384537,-104.569335,6.83e-05
o3_sim_South Table_6,48.889576,o3_sim_South Table_6,39.743664100000004,-105.177989,5.99e-05
o3_sim_Evergreen_6,42.496025,o3_sim_Evergreen_6,39.620309,-105.33872,9.9e-05
o3_sim_Idaho Springs_6,43.66993,o3_sim_Idaho Springs_6,39.7925007,-105.49127,1.83e-05
o3_sim_Five Points_6,33.65046,o3_sim_Five Points_6,39.751088200000005,-104.987625,9.58e-05
o3_sim_Welby_6,44.139587,o3_sim_Welby_6,39.8380528,-104.94984,6.62e-05
o3_sim_Highlands Ranch_6,42.64542,o3_sim_Highlands Ranch_6,39.5677996,-104.957193,8.74e-05
o3_sim_Rocky Flats_6,46.67874,o3_sim_Rocky Flats_6,39.9127141,-105.188587,8.49e-05
o3_sim_Boulder_6,46.678215,o3_sim_Boulder_6,40.070012000000006,-105.220238,4e-06
o3_sim_Chatfield Reservoir_6,47.470997,o3_sim_Chatfield Reservoir_6,39.534408500000005,-105.070358,7.95e-05
o3_sim_Sunnyside_6,44.70925,o3_sim_Sunnyside_6,39.779489600000005,-105.00518,4e-07
o3_sim_East Plains_6,50.867817,o3_sim_East Plains_6,39.638427400000005,-104.569335,9.46e-05
o3_sim_South Table_6,48.889576,o3_sim_South Table_6,39.743674,-105.177989,5e-05
o3_sim_Evergreen_6,42.496025,o3_sim_Evergreen_6,39.620343399999996,-105.33872,6.46e-05
o3_sim_Idaho Springs_6,43.66993,o3_sim_Idaho Springs_6,39.7924366,-105.49127,8.24e-05
o3_sim_Five Points_6,33.65046,o3_sim_Five Points_6,39.7511053,-104.987625,7.87e-05
o3_sim_Welby_6,44.139587,o3_sim_Welby_6,39.8381165,-104.94984,2.5e-06
o3_sim_Highlands Ranch_6,42.64542,o3_sim_Highlands Ranch_6,39.5678526,-104.957193,3.44e-05
o3_sim_Rocky Flats_6,46.67874,o3_sim_Rocky Flats_6,39.9127966,-105.188587,2.4e-06
o3_sim_Boulder_6,46.678215,o3_sim_Boulder_6,40.069944,-105.220238,7.2e-05
o3_sim_Chatfield Reservoir_6,47.470997,o3_sim_Chatfield Reservoir_6,39.534408400000004,-105.070358,7.96e-05
o3_sim_Sunnyside_6,44.70925,o3_sim_Sunnyside_6,39.7794498,-105.00518,4.02e-05
o3_sim_East Plains_6,50.867817,o3_sim_East Plains_6,39.6385063,-104.569335,1.57e-05
o3_sim_South Table_6,48.889576,o3_sim_South Table_6,39.7436418,-105.177989,8.22e-05
o3_sim_Evergreen_6,42.496025,o3_sim_Evergreen_6,39.620376699999994,-105.33872,3.13e-05
o3_sim_Idaho Springs_6,43.66993,o3_sim_Idaho Springs_6,39.7924923,-105.49127,2.67e-05
o3_sim_Five Points_6,33.65046,o3_sim_Five Points_6,39.7511401,-104.987625,4.39e-05
o3_sim_Welby_6,44.139587,o3_sim_Welby_6,39.8380517,-104.94984,6.73e-05
o3_sim_Highlands Ranch_6,42.64542,o3_sim_Highlands Ranch_6,39.5678109,-104.957193,7.61e-05
o3_sim_Rocky Flats_6,46.67874,o3_sim_Rocky Flats_6,39.9127181,-105.188587,8.09e-05
o3_sim_Boulder_6,46.678215,o3_sim_Boulder_6,40.0699434,-105.220238,7.26e-05
o3_sim_Chatfield Reservoir_6,47.470997,o3_sim_Chatfield Reservoir_6,39.5344306,-105.070358,5.74e-05
o3_sim_Sunnyside_6,44.70925,o3_sim_Sunnyside_6,39.779452400000004,-105.00518,3.76e-05
o3_sim_East Plains_6,50.867817,o3_sim_East Plains_6,39.6384293,-104.569335,9.27e-05
o3_sim_South Table_6,48.889576,o3_sim_South Table_6,39.7436887,-105.177989,3.53e-05
