,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_6,53.273148,o3_sim_Evergreen_6,39.6203319,-105.33872,7.61e-05
o3_sim_Idaho Springs_6,55.25952,o3_sim_Idaho Springs_6,39.7924924,-105.49127,2.66e-05
o3_sim_Five Points_6,52.28543,o3_sim_Five Points_6,39.7511261,-104.987625,5.79e-05
o3_sim_Welby_6,60.72087,o3_sim_Welby_6,39.838023,-104.94984,9.6e-05
o3_sim_Highlands Ranch_6,57.66954,o3_sim_Highlands Ranch_6,39.5678371,-104.957193,4.99e-05
o3_sim_Rocky Flats_6,63.731194,o3_sim_Rocky Flats_6,39.912722099999996,-105.188587,7.69e-05
o3_sim_Boulder_6,61.229248,o3_sim_Boulder_6,40.070002300000006,-105.220238,1.37e-05
o3_sim_Chatfield Reservoir_6,66.03779,o3_sim_Chatfield Reservoir_6,39.534461900000004,-105.070358,2.61e-05
o3_sim_Sunnyside_6,56.21294,o3_sim_Sunnyside_6,39.7793962,-105.00518,9.38e-05
o3_sim_East Plains_6,60.791553,o3_sim_East Plains_6,39.6385166,-104.569335,5.4e-06
o3_sim_South Table_6,61.493137,o3_sim_South Table_6,39.7437205,-105.177989,3.5e-06
o3_sim_Evergreen_6,53.273148,o3_sim_Evergreen_6,39.620329399999996,-105.33872,7.86e-05
o3_sim_Idaho Springs_6,55.25952,o3_sim_Idaho Springs_6,39.7925063,-105.49127,1.27e-05
o3_sim_Five Points_6,52.28543,o3_sim_Five Points_6,39.751105100000004,-104.987625,7.89e-05
o3_sim_Welby_6,60.72087,o3_sim_Welby_6,39.8381039,-104.94984,1.51e-05
o3_sim_Highlands Ranch_6,57.66954,o3_sim_Highlands Ranch_6,39.56788,-104.957193,7e-06
o3_sim_Rocky Flats_6,63.731194,o3_sim_Rocky Flats_6,39.9127658,-105.188587,3.32e-05
o3_sim_Boulder_6,61.229248,o3_sim_Boulder_6,40.0699835,-105.220238,3.25e-05
o3_sim_Chatfield Reservoir_6,66.03779,o3_sim_Chatfield Reservoir_6,39.534471200000006,-105.070358,1.68e-05
o3_sim_Sunnyside_6,56.21294,o3_sim_Sunnyside_6,39.779442,-105.00518,4.8e-05
o3_sim_East Plains_6,60.791553,o3_sim_East Plains_6,39.638423100000004,-104.569335,9.89e-05
o3_sim_South Table_6,61.493137,o3_sim_South Table_6,39.743634300000004,-105.177989,8.97e-05
o3_sim_Evergreen_6,53.273148,o3_sim_Evergreen_6,39.6203922,-105.33872,1.58e-05
o3_sim_Idaho Springs_6,55.25952,o3_sim_Idaho Springs_6,39.7925107,-105.49127,8.3e-06
o3_sim_Five Points_6,52.28543,o3_sim_Five Points_6,39.7510861,-104.987625,9.79e-05
o3_sim_Welby_6,60.72087,o3_sim_Welby_6,39.838115699999996,-104.94984,3.3e-06
o3_sim_Highlands Ranch_6,57.66954,o3_sim_Highlands Ranch_6,39.5678755,-104.957193,1.15e-05
o3_sim_Rocky Flats_6,63.731194,o3_sim_Rocky Flats_6,39.9127759,-105.188587,2.31e-05
o3_sim_Boulder_6,61.229248,o3_sim_Boulder_6,40.0699424,-105.220238,7.36e-05
o3_sim_Chatfield Reservoir_6,66.03779,o3_sim_Chatfield Reservoir_6,39.5344143,-105.070358,7.37e-05
o3_sim_Sunnyside_6,56.21294,o3_sim_Sunnyside_6,39.7794356,-105.00518,5.44e-05
o3_sim_East Plains_6,60.791553,o3_sim_East Plains_6,39.638478500000005,-104.569335,4.35e-05
o3_sim_South Table_6,61.493137,o3_sim_South Table_6,39.7436257,-105.177989,9.83e-05
o3_sim_Evergreen_6,53.273148,o3_sim_Evergreen_6,39.6203897,-105.33872,1.83e-05
o3_sim_Idaho Springs_6,55.25952,o3_sim_Idaho Springs_6,39.7924485,-105.49127,7.05e-05
o3_sim_Five Points_6,52.28543,o3_sim_Five Points_6,39.7511838,-104.987625,2e-07
o3_sim_Welby_6,60.72087,o3_sim_Welby_6,39.8381167,-104.94984,2.3e-06
o3_sim_Highlands Ranch_6,57.66954,o3_sim_Highlands Ranch_6,39.5678759,-104.957193,1.11e-05
o3_sim_Rocky Flats_6,63.731194,o3_sim_Rocky Flats_6,39.9127141,-105.188587,8.49e-05
o3_sim_Boulder_6,61.229248,o3_sim_Boulder_6,40.069986,-105.220238,3e-05
o3_sim_Chatfield Reservoir_6,66.03779,o3_sim_Chatfield Reservoir_6,39.5343929,-105.070358,9.51e-05
o3_sim_Sunnyside_6,56.21294,o3_sim_Sunnyside_6,39.779424600000006,-105.00518,6.54e-05
o3_sim_East Plains_6,60.791553,o3_sim_East Plains_6,39.638452900000004,-104.569335,6.91e-05
o3_sim_South Table_6,61.493137,o3_sim_South Table_6,39.7437204,-105.177989,3.6e-06
o3_sim_Evergreen_6,53.273148,o3_sim_Evergreen_6,39.6203643,-105.33872,4.37e-05
o3_sim_Idaho Springs_6,55.25952,o3_sim_Idaho Springs_6,39.7924656,-105.49127,5.34e-05
o3_sim_Five Points_6,52.28543,o3_sim_Five Points_6,39.7511366,-104.987625,4.74e-05
o3_sim_Welby_6,60.72087,o3_sim_Welby_6,39.8380709,-104.94984,4.81e-05
o3_sim_Highlands Ranch_6,57.66954,o3_sim_Highlands Ranch_6,39.5678581,-104.957193,2.89e-05
o3_sim_Rocky Flats_6,63.731194,o3_sim_Rocky Flats_6,39.9127725,-105.188587,2.65e-05
o3_sim_Boulder_6,61.229248,o3_sim_Boulder_6,40.070002900000006,-105.220238,1.31e-05
o3_sim_Chatfield Reservoir_6,66.03779,o3_sim_Chatfield Reservoir_6,39.5344533,-105.070358,3.47e-05
