,time,surface,sp,point_latitude,point_longitude,surface_x,orog,surface_y,dswrf,pressureFromGroundLayer_x,unknown_x,pressureFromGroundLayer_y,unknown_y
0,2023-06-01 00:00:00,0.0,77110.0,39.620408,-105.33872,0.0,2259.076,0.0,123.5,10000.0,0.021800995,10000.0,0.0
1,2023-06-01 01:00:00,0.0,77070.0,39.620408,-105.33872,0.0,2259.076,0.0,2.6,10000.0,0.0010111332,10000.0,0.0
2,2023-06-01 02:00:00,0.0,77230.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.023333788,10000.0,0.0
3,2023-06-01 03:00:00,0.0,77330.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.029202938,10000.0,0.0
4,2023-06-01 04:00:00,0.0,77340.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,0.017191648,10000.0,0.0625
5,2023-06-01 05:00:00,0.0,77270.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.060708046,10000.0,0.0
6,2023-06-01 06:00:00,0.0,77200.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,0.00976181,10000.0,0.0
7,2023-06-01 07:00:00,0.0,77200.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.043452263,10000.0,0.0
8,2023-06-01 08:00:00,0.0,77130.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.06824446,10000.0,0.0
9,2023-06-01 09:00:00,0.0,77140.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.048302412,10000.0,0.0
10,2023-06-01 10:00:00,0.0,77140.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.056280613,10000.0,0.0
11,2023-06-01 11:00:00,0.0,77220.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.08273578,10000.0,0.0
12,2023-06-01 12:00:00,0.0,77180.0,39.620408,-105.33872,0.0,2259.076,0.0,36.4,10000.0,-0.06835079,10000.0,0.0
13,2023-06-01 13:00:00,0.0,77210.0,39.620408,-105.33872,0.0,2259.076,0.0,79.7,10000.0,0.011749744,10000.0,0.0
14,2023-06-01 14:00:00,0.0,77210.0,39.620408,-105.33872,0.0,2259.076,0.0,22.7,10000.0,-0.029156923,10000.0,0.0
15,2023-06-01 15:00:00,0.0,77230.0,39.620408,-105.33872,0.0,2259.076,0.0,536.7,10000.0,0.0010020733,10000.0,0.0625
16,2023-06-01 16:00:00,0.0,77230.0,39.620408,-105.33872,0.0,2259.076,0.0,492.0,10000.0,-0.014153957,10000.0,0.0625
17,2023-06-01 17:00:00,0.0,77210.0,39.620408,-105.33872,0.0,2259.076,0.0,509.0,10000.0,-0.014819384,10000.0,0.0625
18,2023-06-01 18:00:00,0.0,77190.0,39.620408,-105.33872,0.0,2259.076,0.0,7.0,10000.0,-0.025964975,10000.0,0.0
19,2023-06-01 19:00:00,0.0,77170.0,39.620408,-105.33872,0.0,2259.076,0.0,773.0,10000.0,0.02292788,10000.0,0.0625
20,2023-06-01 20:00:00,0.0,77130.0,39.620408,-105.33872,0.0,2259.076,0.0,508.0,10000.0,-0.002922058,10000.0,0.1875
21,2023-06-01 21:00:00,0.0,77180.0,39.620408,-105.33872,0.0,2259.076,0.0,722.0,10000.0,-0.017958164,10000.0,0.0625
22,2023-06-01 22:00:00,0.0,77130.0,39.620408,-105.33872,0.0,2259.076,0.0,240.0,10000.0,0.0022950172,10000.0,0.0
23,2023-06-01 23:00:00,0.0,77080.0,39.620408,-105.33872,0.0,2259.076,0.0,262.2,10000.0,-0.04863453,10000.0,0.0
24,2023-06-01 00:00:00,0.0,81860.0,39.743724,-105.177989,0.0,1756.7634,0.0,158.9,10000.0,0.021800995,10000.0,0.0625
25,2023-06-01 01:00:00,0.0,81820.0,39.743724,-105.177989,0.0,1756.7634,0.0,109.5,10000.0,0.0010111332,10000.0,0.0625
26,2023-06-01 02:00:00,0.0,81960.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.023333788,10000.0,0.0625
27,2023-06-01 03:00:00,0.0,82070.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.029202938,10000.0,0.0
28,2023-06-01 04:00:00,0.0,82090.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.10780835,10000.0,0.0
29,2023-06-01 05:00:00,0.0,82020.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.060708046,10000.0,0.0
30,2023-06-01 06:00:00,0.0,81920.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.11523819,10000.0,0.0
31,2023-06-01 07:00:00,0.0,81940.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.043452263,10000.0,0.0
32,2023-06-01 08:00:00,0.0,81880.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.0057444572,10000.0,0.0
33,2023-06-01 09:00:00,0.0,81910.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,0.014197588,10000.0,0.0
34,2023-06-01 10:00:00,0.0,81920.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,0.006219387,10000.0,0.0
35,2023-06-01 11:00:00,0.0,81990.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.020235777,10000.0,0.0
36,2023-06-01 12:00:00,0.0,82040.0,39.743724,-105.177989,0.0,1756.7634,0.0,27.7,10000.0,-0.005850792,10000.0,0.0
37,2023-06-01 13:00:00,0.0,81980.0,39.743724,-105.177989,0.0,1756.7634,0.0,143.7,10000.0,0.011749744,10000.0,0.0
38,2023-06-01 14:00:00,0.0,81960.0,39.743724,-105.177989,0.0,1756.7634,0.0,44.6,10000.0,-0.029156923,10000.0,0.0625
39,2023-06-01 15:00:00,0.0,82020.0,39.743724,-105.177989,0.0,1756.7634,0.0,242.8,10000.0,0.0010020733,10000.0,0.0625
40,2023-06-01 16:00:00,0.0,81970.0,39.743724,-105.177989,0.0,1756.7634,0.0,504.0,10000.0,-0.014153957,10000.0,0.0625
41,2023-06-01 17:00:00,0.0,81950.0,39.743724,-105.177989,0.0,1756.7634,0.0,375.0,10000.0,-0.014819384,10000.0,0.0625
42,2023-06-01 18:00:00,0.0,81920.0,39.743724,-105.177989,0.0,1756.7634,0.0,680.0,10000.0,-0.025964975,10000.0,0.0
43,2023-06-01 19:00:00,0.0,81920.0,39.743724,-105.177989,0.0,1756.7634,0.0,180.0,10000.0,0.02292788,10000.0,0.0
44,2023-06-01 20:00:00,0.0,81850.0,39.743724,-105.177989,0.0,1756.7634,0.0,691.0,10000.0,-0.06542206,10000.0,0.0
45,2023-06-01 21:00:00,0.0,81880.0,39.743724,-105.177989,0.0,1756.7634,0.0,49.0,10000.0,-0.080458164,10000.0,0.0
46,2023-06-01 22:00:00,0.0,81830.0,39.743724,-105.177989,0.0,1756.7634,0.0,290.0,10000.0,-0.060204983,10000.0,0.0
47,2023-06-01 23:00:00,0.0,81770.0,39.743724,-105.177989,0.0,1756.7634,0.0,373.9,10000.0,-0.11113453,10000.0,0.0
48,2023-06-01 00:00:00,0.0,82120.0,39.912799,-105.188587,0.0,1729.9197,0.0,192.6,10000.0,0.021800995,10000.0,0.0
49,2023-06-01 01:00:00,0.0,82090.0,39.912799,-105.188587,0.0,1729.9197,0.0,25.6,10000.0,0.0010111332,10000.0,0.0
50,2023-06-01 02:00:00,0.0,82180.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.1,10000.0,-0.023333788,10000.0,0.0625
