,time,surface,sp,point_latitude,point_longitude,surface_x,orog,surface_y,dswrf,pressureFromGroundLayer_x,unknown_x,pressureFromGroundLayer_y,unknown_y
0,2021-07-01 00:00:00,0.0,78020.0,39.620408,-105.33872,0.0,2259.076,0.0,345.2,10000.0,-0.013243675,10000.0,0.0625
1,2021-07-01 01:00:00,0.0,78020.0,39.620408,-105.33872,0.0,2259.076,0.0,201.6,10000.0,-0.04774666,10000.0,0.0
2,2021-07-01 02:00:00,0.0,77990.0,39.620408,-105.33872,0.0,2259.076,0.0,39.4,10000.0,-0.025352001,10000.0,0.0
3,2021-07-01 03:00:00,0.0,78060.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.027837276,10000.0,0.0
4,2021-07-01 04:00:00,0.0,78110.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.042049408,10000.0,0.0
5,2021-07-01 05:00:00,0.0,78090.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.08033371,10000.0,0.0
6,2021-07-01 06:00:00,0.0,78100.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.061489582,10000.0,0.0
7,2021-07-01 07:00:00,0.0,78080.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.12091589,10000.0,0.0
8,2021-07-01 08:00:00,0.0,78040.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.06622934,10000.0,0.0
9,2021-07-01 09:00:00,0.0,78040.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.10172701,10000.0,0.0
10,2021-07-01 10:00:00,0.0,77980.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.14905357,10000.0,0.0
11,2021-07-01 11:00:00,0.0,77970.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.041187763,10000.0,0.0
12,2021-07-01 12:00:00,0.0,78000.0,39.620408,-105.33872,0.0,2259.076,0.0,27.1,10000.0,-0.12093592,10000.0,0.0
