,time,surface,sp,point_latitude,point_longitude,surface_x,orog,surface_y,dswrf,pressureFromGroundLayer_x,unknown_x,pressureFromGroundLayer_y,unknown_y
0,2023-08-01 00:00:00,0.0,78180.0,39.620408,-105.33872,0.0,2259.076,0.0,25.3,10000.0,-0.008691311,10000.0,0.0625
1,2023-08-01 01:00:00,0.0,78230.0,39.620408,-105.33872,0.0,2259.076,0.0,8.3,10000.0,0.0035352707,10000.0,0.0625
2,2023-08-01 02:00:00,0.0,78360.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.09360504,10000.0,0.0
3,2023-08-01 03:00:00,0.0,78240.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,0.012758732,10000.0,0.0625
4,2023-08-01 04:00:00,0.0,78430.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.04821539,10000.0,0.0
5,2023-08-01 05:00:00,0.0,78480.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,0.011785984,10000.0,0.0
6,2023-08-01 06:00:00,0.0,78300.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,0.012053013,10000.0,0.0
7,2023-08-01 07:00:00,0.0,78360.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.03663826,10000.0,0.0
8,2023-08-01 08:00:00,0.0,78290.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.071732044,10000.0,0.0
9,2023-08-01 09:00:00,0.0,78210.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.09660816,10000.0,0.0
10,2023-08-01 10:00:00,0.0,78190.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.15379763,10000.0,0.0
11,2023-08-01 11:00:00,0.0,78230.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.15153742,10000.0,0.0
12,2023-08-01 12:00:00,0.0,78290.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.18921447,10000.0,0.0
13,2023-08-01 13:00:00,0.0,78190.0,39.620408,-105.33872,0.0,2259.076,0.0,132.4,10000.0,-0.19430494,10000.0,0.0
14,2023-08-01 14:00:00,0.0,78190.0,39.620408,-105.33872,0.0,2259.076,0.0,335.0,10000.0,-0.031755686,10000.0,0.0
15,2023-08-01 15:00:00,0.0,78220.0,39.620408,-105.33872,0.0,2259.076,0.0,534.8,10000.0,-0.029850721,10000.0,0.0
16,2023-08-01 16:00:00,0.0,78190.0,39.620408,-105.33872,0.0,2259.076,0.0,715.8,10000.0,0.025966167,10000.0,0.0
17,2023-08-01 17:00:00,0.0,78190.0,39.620408,-105.33872,0.0,2259.076,0.0,854.0,10000.0,-0.008401871,10000.0,0.0
18,2023-08-01 18:00:00,0.0,78170.0,39.620408,-105.33872,0.0,2259.076,0.0,935.0,10000.0,-0.002523899,10000.0,0.0
19,2023-08-01 19:00:00,0.0,78160.0,39.620408,-105.33872,0.0,2259.076,0.0,11.0,10000.0,-0.0136294365,10000.0,0.0625
20,2023-08-01 20:00:00,0.0,78120.0,39.620408,-105.33872,0.0,2259.076,0.0,11.0,10000.0,0.007352829,10000.0,0.0625
21,2023-08-01 21:00:00,0.0,78140.0,39.620408,-105.33872,0.0,2259.076,0.0,5.0,10000.0,0.004831314,10000.0,0.0
22,2023-08-01 22:00:00,0.0,78140.0,39.620408,-105.33872,0.0,2259.076,0.0,8.4,10000.0,-0.01619196,10000.0,0.0
23,2023-08-01 23:00:00,0.0,78200.0,39.620408,-105.33872,0.0,2259.076,0.0,6.8,10000.0,-0.05680704,10000.0,0.0
24,2023-08-01 00:00:00,0.0,82810.0,39.743724,-105.177989,0.0,1756.7634,0.0,1.1,10000.0,-0.008691311,10000.0,0.125
25,2023-08-01 01:00:00,0.0,82960.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.8,10000.0,0.0035352707,10000.0,0.0625
26,2023-08-01 02:00:00,0.0,82980.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.031105042,10000.0,0.0
27,2023-08-01 03:00:00,0.0,82950.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,0.012758732,10000.0,0.0
28,2023-08-01 04:00:00,0.0,83100.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.04821539,10000.0,0.0
29,2023-08-01 05:00:00,0.0,83160.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.050714016,10000.0,0.0
30,2023-08-01 06:00:00,0.0,83030.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.050446987,10000.0,0.0
31,2023-08-01 07:00:00,0.0,83110.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,0.02586174,10000.0,0.0
32,2023-08-01 08:00:00,0.0,83000.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.009232044,10000.0,0.0
33,2023-08-01 09:00:00,0.0,82880.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.034108162,10000.0,0.0
34,2023-08-01 10:00:00,0.0,82890.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.09129763,10000.0,0.0
35,2023-08-01 11:00:00,0.0,82840.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.08903742,10000.0,0.0
36,2023-08-01 12:00:00,0.0,82910.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.06421447,10000.0,0.0
37,2023-08-01 13:00:00,0.0,82820.0,39.743724,-105.177989,0.0,1756.7634,0.0,70.1,10000.0,-0.06930494,10000.0,0.0
38,2023-08-01 14:00:00,0.0,82880.0,39.743724,-105.177989,0.0,1756.7634,0.0,292.5,10000.0,0.030744314,10000.0,0.0625
39,2023-08-01 15:00:00,0.0,82930.0,39.743724,-105.177989,0.0,1756.7634,0.0,533.0,10000.0,-0.029850721,10000.0,0.0625
40,2023-08-01 16:00:00,0.0,82890.0,39.743724,-105.177989,0.0,1756.7634,0.0,703.5,10000.0,0.025966167,10000.0,0.0625
41,2023-08-01 17:00:00,0.0,82900.0,39.743724,-105.177989,0.0,1756.7634,0.0,844.0,10000.0,-0.008401871,10000.0,0.0625
42,2023-08-01 18:00:00,0.0,82850.0,39.743724,-105.177989,0.0,1756.7634,0.0,939.0,10000.0,-0.002523899,10000.0,0.0625
43,2023-08-01 19:00:00,0.0,82800.0,39.743724,-105.177989,0.0,1756.7634,0.0,972.0,10000.0,-0.0136294365,10000.0,0.0625
44,2023-08-01 20:00:00,0.0,82710.0,39.743724,-105.177989,0.0,1756.7634,0.0,7.0,10000.0,0.007352829,10000.0,0.0625
45,2023-08-01 21:00:00,0.0,82710.0,39.743724,-105.177989,0.0,1756.7634,0.0,18.0,10000.0,-0.057668686,10000.0,0.0
46,2023-08-01 22:00:00,0.0,82800.0,39.743724,-105.177989,0.0,1756.7634,0.0,7.0,10000.0,-0.01619196,10000.0,0.0
47,2023-08-01 23:00:00,0.0,82860.0,39.743724,-105.177989,0.0,1756.7634,0.0,2.2,10000.0,0.005692959,10000.0,0.0
48,2023-08-01 00:00:00,0.0,83020.0,39.912799,-105.188587,0.0,1729.9197,0.0,22.4,10000.0,-0.008691311,10000.0,0.0625
49,2023-08-01 01:00:00,0.0,83230.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.2,10000.0,-0.05896473,10000.0,0.0
50,2023-08-01 02:00:00,0.0,83240.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,-0.031105042,10000.0,0.0
51,2023-08-01 03:00:00,0.0,83210.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,-0.04974127,10000.0,0.0
52,2023-08-01 04:00:00,0.0,83320.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,-0.04821539,10000.0,0.0
53,2023-08-01 05:00:00,0.0,83430.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,-0.113214016,10000.0,0.0
54,2023-08-01 06:00:00,0.0,83280.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,0.012053013,10000.0,0.0
55,2023-08-01 07:00:00,0.0,83370.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,0.02586174,10000.0,0.0
56,2023-08-01 08:00:00,0.0,83280.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,-0.009232044,10000.0,0.0
57,2023-08-01 09:00:00,0.0,83160.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,-0.034108162,10000.0,0.0
58,2023-08-01 10:00:00,0.0,83190.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,-0.15379763,10000.0,0.0
59,2023-08-01 11:00:00,0.0,83020.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,-0.08903742,10000.0,0.0
60,2023-08-01 12:00:00,0.0,83100.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,-0.001714468,10000.0,0.0
61,2023-08-01 13:00:00,0.0,83120.0,39.912799,-105.188587,0.0,1729.9197,0.0,81.7,10000.0,-0.006804943,10000.0,0.0
62,2023-08-01 14:00:00,0.0,83160.0,39.912799,-105.188587,0.0,1729.9197,0.0,327.2,10000.0,-0.031755686,10000.0,0.0
63,2023-08-01 15:00:00,0.0,83200.0,39.912799,-105.188587,0.0,1729.9197,0.0,526.5,10000.0,-0.029850721,10000.0,0.0625
64,2023-08-01 16:00:00,0.0,83170.0,39.912799,-105.188587,0.0,1729.9197,0.0,704.7,10000.0,0.025966167,10000.0,0.0625
65,2023-08-01 17:00:00,0.0,83170.0,39.912799,-105.188587,0.0,1729.9197,0.0,845.0,10000.0,-0.008401871,10000.0,0.0
66,2023-08-01 18:00:00,0.0,83130.0,39.912799,-105.188587,0.0,1729.9197,0.0,937.0,10000.0,-0.002523899,10000.0,0.0625
67,2023-08-01 19:00:00,0.0,83080.0,39.912799,-105.188587,0.0,1729.9197,0.0,969.0,10000.0,-0.0136294365,10000.0,0.0625
68,2023-08-01 20:00:00,0.0,83020.0,39.912799,-105.188587,0.0,1729.9197,0.0,28.0,10000.0,0.007352829,10000.0,0.0
69,2023-08-01 21:00:00,0.0,83030.0,39.912799,-105.188587,0.0,1729.9197,0.0,16.0,10000.0,0.004831314,10000.0,0.0
