,time,surface,sp,point_latitude,point_longitude,surface_x,orog,surface_y,dswrf,pressureFromGroundLayer_x,unknown_x,pressureFromGroundLayer_y,unknown_y
0,2022-07-01 00:00:00,0.0,78090.0,39.620408,-105.33872,0.0,2259.076,0.0,36.6,10000.0,-0.028004885,10000.0,0.0625
1,2022-07-01 01:00:00,0.0,77990.0,39.620408,-105.33872,0.0,2259.076,0.0,29.7,10000.0,-0.087926865,10000.0,0.0
2,2022-07-01 02:00:00,0.0,77950.0,39.620408,-105.33872,0.0,2259.076,0.0,15.4,10000.0,-0.17178702,10000.0,0.0
3,2022-07-01 03:00:00,0.0,77990.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.0979929,10000.0,0.0
4,2022-07-01 04:00:00,0.0,78190.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.02832079,10000.0,0.0
5,2022-07-01 05:00:00,0.0,78240.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.11447644,10000.0,0.0
6,2022-07-01 06:00:00,0.0,78240.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.09442687,10000.0,0.0
7,2022-07-01 07:00:00,0.0,78180.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.14608192,10000.0,0.0
8,2022-07-01 08:00:00,0.0,78140.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.12745357,10000.0,0.0
9,2022-07-01 09:00:00,0.0,78100.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.14159846,10000.0,0.0
10,2022-07-01 10:00:00,0.0,78090.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.101806164,10000.0,0.0
11,2022-07-01 11:00:00,0.0,78070.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.08785558,10000.0,0.0
12,2022-07-01 12:00:00,0.0,78080.0,39.620408,-105.33872,0.0,2259.076,0.0,30.7,10000.0,-0.09399748,10000.0,0.0
13,2022-07-01 13:00:00,0.0,78080.0,39.620408,-105.33872,0.0,2259.076,0.0,203.3,10000.0,-0.006772518,10000.0,0.0
14,2022-07-01 14:00:00,0.0,78090.0,39.620408,-105.33872,0.0,2259.076,0.0,404.5,10000.0,0.016433,10000.0,0.0
15,2022-07-01 15:00:00,0.0,78140.0,39.620408,-105.33872,0.0,2259.076,0.0,601.4,10000.0,-0.027479887,10000.0,0.0625
16,2022-07-01 16:00:00,0.0,78130.0,39.620408,-105.33872,0.0,2259.076,0.0,773.0,10000.0,-0.028312922,10000.0,0.0
17,2022-07-01 17:00:00,0.0,78110.0,39.620408,-105.33872,0.0,2259.076,0.0,907.0,10000.0,0.0037215948,10000.0,0.0
18,2022-07-01 18:00:00,0.0,78090.0,39.620408,-105.33872,0.0,2259.076,0.0,993.0,10000.0,-0.011341214,10000.0,0.0
19,2022-07-01 19:00:00,0.0,78060.0,39.620408,-105.33872,0.0,2259.076,0.0,1023.0,10000.0,-0.008697152,10000.0,0.0
20,2022-07-01 20:00:00,0.0,78040.0,39.620408,-105.33872,0.0,2259.076,0.0,990.0,10000.0,-0.029156446,10000.0,0.0
21,2022-07-01 21:00:00,0.0,77990.0,39.620408,-105.33872,0.0,2259.076,0.0,532.0,10000.0,-0.009681344,10000.0,0.0
22,2022-07-01 22:00:00,0.0,77930.0,39.620408,-105.33872,0.0,2259.076,0.0,86.07117,10000.0,-0.06615913,10000.0,0.0
23,2022-07-01 23:00:00,0.0,77950.0,39.620408,-105.33872,0.0,2259.076,0.0,15.8,10000.0,0.024044633,10000.0,0.0
24,2022-07-01 00:00:00,0.0,82750.0,39.743724,-105.177989,0.0,1756.7634,0.0,76.8,10000.0,-0.15300488,10000.0,0.0
25,2022-07-01 01:00:00,0.0,82600.0,39.743724,-105.177989,0.0,1756.7634,0.0,60.6,10000.0,-0.15042686,10000.0,0.0
26,2022-07-01 02:00:00,0.0,82600.0,39.743724,-105.177989,0.0,1756.7634,0.0,29.1,10000.0,-0.046787024,10000.0,0.0
27,2022-07-01 03:00:00,0.0,82790.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,0.027007103,10000.0,0.0
28,2022-07-01 04:00:00,0.0,82940.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.02832079,10000.0,0.125
29,2022-07-01 05:00:00,0.0,83000.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.051976442,10000.0,0.0
30,2022-07-01 06:00:00,0.0,82990.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.03192687,10000.0,0.0
31,2022-07-01 07:00:00,0.0,82930.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.083581924,10000.0,0.0
32,2022-07-01 08:00:00,0.0,82910.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.0024535656,10000.0,0.0
33,2022-07-01 09:00:00,0.0,82910.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.016598463,10000.0,0.0625
34,2022-07-01 10:00:00,0.0,82850.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.039306164,10000.0,0.0
35,2022-07-01 11:00:00,0.0,82850.0,39.743724,-105.177989,0.0,1756.7634,0.0,0.0,10000.0,-0.025355577,10000.0,0.0
36,2022-07-01 12:00:00,0.0,82890.0,39.743724,-105.177989,0.0,1756.7634,0.0,31.0,10000.0,0.031002522,10000.0,0.0
37,2022-07-01 13:00:00,0.0,82880.0,39.743724,-105.177989,0.0,1756.7634,0.0,198.9,10000.0,-0.006772518,10000.0,0.0
38,2022-07-01 14:00:00,0.0,82910.0,39.743724,-105.177989,0.0,1756.7634,0.0,394.8,10000.0,0.016433,10000.0,0.0
39,2022-07-01 15:00:00,0.0,82940.0,39.743724,-105.177989,0.0,1756.7634,0.0,592.0,10000.0,-0.027479887,10000.0,0.0
40,2022-07-01 16:00:00,0.0,82920.0,39.743724,-105.177989,0.0,1756.7634,0.0,761.0,10000.0,-0.028312922,10000.0,0.0625
41,2022-07-01 17:00:00,0.0,82890.0,39.743724,-105.177989,0.0,1756.7634,0.0,896.0,10000.0,0.0037215948,10000.0,0.0625
42,2022-07-01 18:00:00,0.0,82860.0,39.743724,-105.177989,0.0,1756.7634,0.0,982.0,10000.0,-0.011341214,10000.0,0.0625
43,2022-07-01 19:00:00,0.0,82780.0,39.743724,-105.177989,0.0,1756.7634,0.0,1013.0,10000.0,-0.008697152,10000.0,0.0625
44,2022-07-01 20:00:00,0.0,82720.0,39.743724,-105.177989,0.0,1756.7634,0.0,988.0,10000.0,-0.029156446,10000.0,0.0625
45,2022-07-01 21:00:00,0.0,82630.0,39.743724,-105.177989,0.0,1756.7634,0.0,911.0,10000.0,-0.009681344,10000.0,0.0
46,2022-07-01 22:00:00,0.0,82580.0,39.743724,-105.177989,0.0,1756.7634,0.0,604.07117,10000.0,-0.0036591291,10000.0,0.0
47,2022-07-01 23:00:00,0.0,82530.0,39.743724,-105.177989,0.0,1756.7634,0.0,153.2,10000.0,-0.038455367,10000.0,0.0
48,2022-07-01 00:00:00,0.0,82930.0,39.912799,-105.188587,0.0,1729.9197,0.0,104.6,10000.0,-0.090504885,10000.0,0.0
49,2022-07-01 01:00:00,0.0,82860.0,39.912799,-105.188587,0.0,1729.9197,0.0,61.5,10000.0,-0.087926865,10000.0,0.0
50,2022-07-01 02:00:00,0.0,82850.0,39.912799,-105.188587,0.0,1729.9197,0.0,40.4,10000.0,-0.046787024,10000.0,0.0
51,2022-07-01 03:00:00,0.0,83080.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,0.027007103,10000.0,0.125
52,2022-07-01 04:00:00,0.0,83180.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,-0.02832079,10000.0,0.0625
53,2022-07-01 05:00:00,0.0,83220.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,-0.051976442,10000.0,0.0
54,2022-07-01 06:00:00,0.0,83200.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,-0.03192687,10000.0,0.0
55,2022-07-01 07:00:00,0.0,83150.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,-0.021081924,10000.0,0.0
56,2022-07-01 08:00:00,0.0,83210.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,-0.0024535656,10000.0,0.0625
57,2022-07-01 09:00:00,0.0,83190.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,-0.016598463,10000.0,0.0
58,2022-07-01 10:00:00,0.0,83140.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,-0.039306164,10000.0,0.0
59,2022-07-01 11:00:00,0.0,83120.0,39.912799,-105.188587,0.0,1729.9197,0.0,0.0,10000.0,-0.025355577,10000.0,0.0
60,2022-07-01 12:00:00,0.0,83150.0,39.912799,-105.188587,0.0,1729.9197,0.0,32.2,10000.0,-0.03149748,10000.0,0.0
61,2022-07-01 13:00:00,0.0,83150.0,39.912799,-105.188587,0.0,1729.9197,0.0,199.1,10000.0,-0.006772518,10000.0,0.0
62,2022-07-01 14:00:00,0.0,83180.0,39.912799,-105.188587,0.0,1729.9197,0.0,395.4,10000.0,0.016433,10000.0,0.0
63,2022-07-01 15:00:00,0.0,83200.0,39.912799,-105.188587,0.0,1729.9197,0.0,587.0,10000.0,-0.027479887,10000.0,0.0
64,2022-07-01 16:00:00,0.0,83190.0,39.912799,-105.188587,0.0,1729.9197,0.0,739.0,10000.0,-0.028312922,10000.0,0.0
65,2022-07-01 17:00:00,0.0,83150.0,39.912799,-105.188587,0.0,1729.9197,0.0,897.0,10000.0,0.0037215948,10000.0,0.0625
66,2022-07-01 18:00:00,0.0,83130.0,39.912799,-105.188587,0.0,1729.9197,0.0,981.0,10000.0,-0.011341214,10000.0,0.0625
67,2022-07-01 19:00:00,0.0,83060.0,39.912799,-105.188587,0.0,1729.9197,0.0,1012.0,10000.0,-0.008697152,10000.0,0.0625
68,2022-07-01 20:00:00,0.0,83000.0,39.912799,-105.188587,0.0,1729.9197,0.0,988.0,10000.0,-0.029156446,10000.0,0.0625
69,2022-07-01 21:00:00,0.0,82910.0,39.912799,-105.188587,0.0,1729.9197,0.0,911.0,10000.0,-0.009681344,10000.0,0.0625
70,2022-07-01 22:00:00,0.0,82850.0,39.912799,-105.188587,0.0,1729.9197,0.0,776.07117,10000.0,-0.0036591291,10000.0,0.0625
