,time,surface,sp,point_latitude,point_longitude,surface_x,orog,surface_y,dswrf,pressureFromGroundLayer_x,unknown_x,pressureFromGroundLayer_y,unknown_y
0,2021-09-01 00:00:00,0.0,77380.0,39.620408,-105.33872,0.0,2259.076,0.0,100.9,10000.0,-0.12491655,10000.0,0.0
1,2021-09-01 01:00:00,0.0,77360.0,39.620408,-105.33872,0.0,2259.076,0.0,42.4,10000.0,-0.0064787865,10000.0,0.0
2,2021-09-01 02:00:00,0.0,77350.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.10568857,10000.0,0.0
3,2021-09-01 03:00:00,0.0,77440.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.1433959,10000.0,0.0
4,2021-09-01 04:00:00,0.0,77420.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.09298897,10000.0,0.0
5,2021-09-01 05:00:00,0.0,77420.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.07699537,10000.0,0.0
6,2021-09-01 06:00:00,0.0,77390.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.14398527,10000.0,0.0
7,2021-09-01 07:00:00,0.0,77360.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.11906004,10000.0,0.0
8,2021-09-01 08:00:00,0.0,77340.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.13567662,10000.0,0.0
9,2021-09-01 09:00:00,0.0,77320.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.12258124,10000.0,0.0
10,2021-09-01 10:00:00,0.0,77300.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.12148237,10000.0,0.0
11,2021-09-01 11:00:00,0.0,77330.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.19550991,10000.0,0.0
12,2021-09-01 12:00:00,0.0,77300.0,39.620408,-105.33872,0.0,2259.076,0.0,0.0,10000.0,-0.2254157,10000.0,0.0
13,2021-09-01 13:00:00,0.0,77330.0,39.620408,-105.33872,0.0,2259.076,0.0,21.3,10000.0,-0.112596035,10000.0,0.0
14,2021-09-01 14:00:00,0.0,77370.0,39.620408,-105.33872,0.0,2259.076,0.0,250.9,10000.0,-0.08590746,10000.0,0.0
15,2021-09-01 15:00:00,0.0,77380.0,39.620408,-105.33872,0.0,2259.076,0.0,458.6,10000.0,-0.02079773,10000.0,0.0
16,2021-09-01 16:00:00,0.0,77390.0,39.620408,-105.33872,0.0,2259.076,0.0,641.7,10000.0,0.0034239292,10000.0,0.125
17,2021-09-01 17:00:00,0.0,77390.0,39.620408,-105.33872,0.0,2259.076,0.0,603.1,10000.0,-0.035066605,10000.0,0.0
18,2021-09-01 18:00:00,0.0,77380.0,39.620408,-105.33872,0.0,2259.076,0.0,563.0,10000.0,-0.058410168,10000.0,0.0
