,date,preds_0_Five Points,actual,preds_1_Five Points,preds_2_Five Points,preds_3_Five Points,preds_4_Five Points,preds_5_Five Points,preds_6_Five Points,preds_7_Five Points,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.028104866,0.036,0.03126759,0.02969574,0.030470498,0.032792088,0.033580888,0.033476427,0.033955563,Five Points,39.751184,-104.987625
1,2023-05-02 08:00:00+00:00,0.03635172,0.028,0.03051228,0.033055928,0.031742297,0.0323708,0.034282006,0.034964774,0.03486737,Five Points,39.751184,-104.987625
2,2023-05-02 09:00:00+00:00,0.028562952,0.029000000000000005,0.03555814,0.030284349,0.032599665,0.03144256,0.031994924,0.033742335,0.03441295,Five Points,39.751184,-104.987625
3,2023-05-02 10:00:00+00:00,0.029540544,0.03,0.029172737,0.03536322,0.030501774,0.032547366,0.031528812,0.03202132,0.03366811,Five Points,39.751184,-104.987625
4,2023-05-02 11:00:00+00:00,0.029087186,0.031000000000000003,0.028666208,0.028339261,0.03409415,0.029765142,0.03153831,0.03065056,0.03109281,Five Points,39.751184,-104.987625
5,2023-05-02 12:00:00+00:00,0.029848302,0.025,0.027992897,0.027622152,0.02733149,0.032292154,0.028610855,0.03010565,0.029330466,Five Points,39.751184,-104.987625
6,2023-05-02 13:00:00+00:00,0.02529041,0.024,0.03018684,0.028508974,0.028183453,0.027943717,0.032061353,0.028941879,0.030267011,Five Points,39.751184,-104.987625
7,2023-05-02 14:00:00+00:00,0.027460326,0.025,0.028757207,0.033092983,0.03165692,0.03139652,0.031205691,0.034658283,0.031850938,Five Points,39.751184,-104.987625
8,2023-05-02 15:00:00+00:00,0.030627163,0.028,0.033181053,0.03435097,0.038107708,0.03691178,0.036694974,0.036528964,0.039748628,Five Points,39.751184,-104.987625
9,2023-05-02 16:00:00+00:00,0.033721447,0.031000000000000003,0.03655776,0.038971957,0.04002057,0.043270905,0.042235818,0.042041548,0.041883796,Five Points,39.751184,-104.987625
10,2023-05-02 17:00:00+00:00,0.037097152,0.035,0.04021963,0.043069754,0.04535106,0.04629815,0.04917475,0.048245,0.048061855,Five Points,39.751184,-104.987625
11,2023-05-02 18:00:00+00:00,0.039819784,0.038,0.042123377,0.0451173,0.04767804,0.049610123,0.050379414,0.052667044,0.051912263,Five Points,39.751184,-104.987625
12,2023-05-02 19:00:00+00:00,0.0420277,0.045,0.043811526,0.045854237,0.048360508,0.05037306,0.0518085,0.05235679,0.053961117,Five Points,39.751184,-104.987625
13,2023-05-02 20:00:00+00:00,0.04669915,0.05,0.04416947,0.045620274,0.047201876,0.04902858,0.05042071,0.051368993,0.051724236,Five Points,39.751184,-104.987625
14,2023-05-02 21:00:00+00:00,0.050647277,0.054,0.048096836,0.046142682,0.047212683,0.048324607,0.04956836,0.050491117,0.05111705,Five Points,39.751184,-104.987625
15,2023-05-02 22:00:00+00:00,0.052216884,0.045,0.049618613,0.047661524,0.046213217,0.04700163,0.04782027,0.04874356,0.04944961,Five Points,39.751184,-104.987625
16,2023-05-02 23:00:00+00:00,0.04657307,0.046,0.052202288,0.050197273,0.048739154,0.047633015,0.04825271,0.04891555,0.049698155,Five Points,39.751184,-104.987625
17,2023-05-03 00:00:00+00:00,0.047194544,0.051,0.04764468,0.05189949,0.050474208,0.04941288,0.048576314,0.04906334,0.04961128,Five Points,39.751184,-104.987625
18,2023-05-03 01:00:00+00:00,0.050017815,0.05,0.04705529,0.04736368,0.050036244,0.049130604,0.048422858,0.047835283,0.048201635,Five Points,39.751184,-104.987625
19,2023-05-03 02:00:00+00:00,0.046727158,0.048,0.04674303,0.04454761,0.04476628,0.04669372,0.046035,0.045517705,0.045075018,Five Points,39.751184,-104.987625
20,2023-05-03 03:00:00+00:00,0.044015948,0.045,0.04283176,0.042843357,0.041295376,0.041453157,0.042812478,0.042353235,0.041989528,Five Points,39.751184,-104.987625
21,2023-05-03 04:00:00+00:00,0.04120942,0.04,0.040270958,0.039403897,0.039412156,0.03829804,0.0384115,0.039400183,0.039041977,Five Points,39.751184,-104.987625
22,2023-05-03 05:00:00+00:00,0.036630828,0.037,0.037767578,0.037062436,0.03641569,0.036421943,0.03556788,0.035658456,0.036529634,Five Points,39.751184,-104.987625
23,2023-05-03 06:00:00+00:00,0.034657076,0.036,0.034322705,0.035186194,0.034639213,0.034131873,0.034136858,0.033422854,0.033505052,Five Points,39.751184,-104.987625
24,2023-05-03 07:00:00+00:00,0.034352556,0.034,0.03313397,0.03287007,0.03357201,0.033128288,0.032713417,0.03271767,0.032056354,Five Points,39.751184,-104.987625
25,2023-05-03 08:00:00+00:00,0.032913942,0.036,0.033233944,0.03221771,0.031990193,0.032590568,0.03221066,0.031846922,0.03185088,Five Points,39.751184,-104.987625
26,2023-05-03 09:00:00+00:00,0.03490464,0.027,0.032005593,0.032282397,0.03137694,0.031178651,0.03169925,0.031364195,0.03102945,Five Points,39.751184,-104.987625
27,2023-05-03 10:00:00+00:00,0.026118819,0.024,0.03381332,0.031134598,0.03139088,0.030579373,0.030404178,0.030870568,0.030557884,Five Points,39.751184,-104.987625
28,2023-05-03 11:00:00+00:00,0.02465814,0.006,0.026661739,0.03358961,0.031093737,0.03132166,0.03061429,0.030461185,0.030884663,Five Points,39.751184,-104.987625
29,2023-05-03 12:00:00+00:00,0.011257234,0.005,0.028041556,0.029934237,0.03662475,0.03430916,0.03451399,0.033877485,0.03373506,Five Points,39.751184,-104.987625
30,2023-05-03 13:00:00+00:00,0.0137648685,0.01,0.018809292,0.033134732,0.03484406,0.040681306,0.038673244,0.03885162,0.0382745,Five Points,39.751184,-104.987625
31,2023-05-03 14:00:00+00:00,0.019079514,0.012,0.022419766,0.026616495,0.038735647,0.04016712,0.045024242,0.043314792,0.04347468,Five Points,39.751184,-104.987625
32,2023-05-03 15:00:00+00:00,0.022445183,0.024,0.029170848,0.032102197,0.035519578,0.04514235,0.04626017,0.050129075,0.048687797,Five Points,39.751184,-104.987625
33,2023-05-03 16:00:00+00:00,0.032117702,0.034,0.030592043,0.036460236,0.038828086,0.041441772,0.048435874,0.049230557,0.052140575,Five Points,39.751184,-104.987625
34,2023-05-03 17:00:00+00:00,0.03896553,0.044,0.03703005,0.035635896,0.04062699,0.042525515,0.04447234,0.04932082,0.04987257,Five Points,39.751184,-104.987625
35,2023-05-03 18:00:00+00:00,0.045692366,0.05,0.040480778,0.038648784,0.037399616,0.041629028,0.043111783,0.04451567,0.047888726,Five Points,39.751184,-104.987625
36,2023-05-03 19:00:00+00:00,0.04998987,0.055,0.04558428,0.040599767,0.03890458,0.037778918,0.041407377,0.042587083,0.043643355,Five Points,39.751184,-104.987625
37,2023-05-03 20:00:00+00:00,0.05407974,0.05800000000000001,0.04891483,0.04467205,0.03994219,0.038340613,0.03728646,0.040568028,0.041579865,Five Points,39.751184,-104.987625
38,2023-05-03 21:00:00+00:00,0.057823956,0.05800000000000001,0.05368147,0.048759818,0.04481378,0.040380664,0.038859874,0.037859105,0.040887564,Five Points,39.751184,-104.987625
39,2023-05-03 22:00:00+00:00,0.05700072,0.06,0.05680852,0.052946564,0.048501898,0.04490366,0.040741593,0.039279845,0.03831192,Five Points,39.751184,-104.987625
40,2023-05-03 23:00:00+00:00,0.05893099,0.05800000000000001,0.055576578,0.055399816,0.05204157,0.048174024,0.04496443,0.041113842,0.039720666,Five Points,39.751184,-104.987625
41,2023-05-04 00:00:00+00:00,0.05578859,0.06,0.056846958,0.05382836,0.053680923,0.050925512,0.047698572,0.044928405,0.04145322,Five Points,39.751184,-104.987625
42,2023-05-04 01:00:00+00:00,0.05581975,0.056,0.051464837,0.052262455,0.050238404,0.050140742,0.04828085,0.045994885,0.043908484,Five Points,39.751184,-104.987625
43,2023-05-04 02:00:00+00:00,0.050586652,0.051,0.050396662,0.04719118,0.047694776,0.04643186,0.0463689,0.04509468,0.043395646,Five Points,39.751184,-104.987625
44,2023-05-04 03:00:00+00:00,0.045677613,0.045,0.045263335,0.045130994,0.043176252,0.043489914,0.04264827,0.04260194,0.041564565,Five Points,39.751184,-104.987625
45,2023-05-04 04:00:00+00:00,0.04143445,0.044,0.042037193,0.041772526,0.04169517,0.040489048,0.040711075,0.040023156,0.03998028,Five Points,39.751184,-104.987625
46,2023-05-04 05:00:00+00:00,0.042241562,0.048,0.040154506,0.040539943,0.040370986,0.040318314,0.03940417,0.03959958,0.03891168,Five Points,39.751184,-104.987625
47,2023-05-04 06:00:00+00:00,0.046047024,0.051,0.041143306,0.039681047,0.03995269,0.03982902,0.03978836,0.03900614,0.039198093,Five Points,39.751184,-104.987625
48,2023-05-04 07:00:00+00:00,0.049509402,0.053,0.044841073,0.04099368,0.03987769,0.04008808,0.039991166,0.039957263,0.039217543,Five Points,39.751184,-104.987625
49,2023-05-04 08:00:00+00:00,0.05198846,0.048,0.048321463,0.04422608,0.041005515,0.040079813,0.04025244,0.0401706,0.040138964,Five Points,39.751184,-104.987625
50,2023-05-04 09:00:00+00:00,0.04562498,0.031000000000000003,0.05028052,0.046681125,0.042902283,0.040055584,0.039265636,0.03941483,0.039337773,Five Points,39.751184,-104.987625
51,2023-05-04 10:00:00+00:00,0.028146159,0.036,0.04347536,0.04811874,0.04461211,0.0411544,0.03869508,0.038019452,0.038157456,Five Points,39.751184,-104.987625
52,2023-05-04 11:00:00+00:00,0.036868542,0.035,0.029381221,0.04223185,0.046695296,0.04338016,0.04028016,0.038160842,0.037565883,Five Points,39.751184,-104.987625
53,2023-05-04 12:00:00+00:00,0.033094365,0.022,0.03525672,0.028404577,0.040519606,0.044935808,0.041656505,0.038687546,0.036675077,Five Points,39.751184,-104.987625
54,2023-05-04 13:00:00+00:00,0.023823313,0.021,0.03658079,0.038726706,0.032488078,0.04321186,0.047499575,0.044225693,0.041253306,Five Points,39.751184,-104.987625
55,2023-05-04 14:00:00+00:00,0.02728046,0.019,0.030165121,0.041404653,0.04332309,0.038253088,0.04717039,0.05123737,0.04798667,Five Points,39.751184,-104.987625
56,2023-05-04 15:00:00+00:00,0.028222263,0.031000000000000003,0.03636492,0.038797364,0.047941923,0.049445506,0.04566041,0.052756146,0.05638372,Five Points,39.751184,-104.987625
57,2023-05-04 16:00:00+00:00,0.037996262,0.031000000000000003,0.035507977,0.04185097,0.043662924,0.05013699,0.05118196,0.048524182,0.053937163,Five Points,39.751184,-104.987625
58,2023-05-04 17:00:00+00:00,0.039526325,0.044,0.045578938,0.043606706,0.04823068,0.04944952,0.053465318,0.054111395,0.05234194,Five Points,39.751184,-104.987625
59,2023-05-04 18:00:00+00:00,0.04674992,0.053,0.04318747,0.047770552,0.046406202,0.04933655,0.050026793,0.05225718,0.05265442,Five Points,39.751184,-104.987625
60,2023-05-04 19:00:00+00:00,0.052854583,0.052,0.047968842,0.0452052,0.0484743,0.047563862,0.04937587,0.049783796,0.051288553,Five Points,39.751184,-104.987625
61,2023-05-04 20:00:00+00:00,0.052486345,0.05800000000000001,0.053165812,0.04934121,0.047309868,0.049613483,0.04901008,0.050165936,0.05044341,Five Points,39.751184,-104.987625
62,2023-05-04 21:00:00+00:00,0.05497165,0.054,0.05064385,0.0511439,0.04851024,0.04711041,0.048667174,0.04826763,0.049072776,Five Points,39.751184,-104.987625
63,2023-05-04 22:00:00+00:00,0.050565533,0.051,0.051478885,0.047861796,0.048250575,0.046219427,0.045148622,0.046319135,0.046015605,Five Points,39.751184,-104.987625
64,2023-05-04 23:00:00+00:00,0.05037842,0.053,0.04998009,0.05068916,0.04803355,0.0483196,0.04681807,0.046024844,0.04690667,Five Points,39.751184,-104.987625
65,2023-05-05 00:00:00+00:00,0.051104926,0.05,0.04869733,0.048386484,0.048921887,0.04687521,0.047100846,0.045887962,0.045224763,Five Points,39.751184,-104.987625
66,2023-05-05 01:00:00+00:00,0.047878854,0.05,0.048919816,0.047067,0.046849295,0.047227096,0.045765173,0.04592879,0.04501518,Five Points,39.751184,-104.987625
67,2023-05-05 02:00:00+00:00,0.046600938,0.044,0.044496786,0.045307092,0.04395268,0.0437928,0.04407238,0.04298108,0.043105498,Five Points,39.751184,-104.987625
68,2023-05-05 03:00:00+00:00,0.038816538,0.037,0.04136942,0.039773773,0.040358134,0.039370507,0.03925396,0.03946234,0.038613837,Five Points,39.751184,-104.987625
69,2023-05-05 04:00:00+00:00,0.033462316,0.038,0.03503942,0.036846686,0.035719823,0.036146928,0.035390068,0.035295874,0.03547955,Five Points,39.751184,-104.987625
70,2023-05-05 05:00:00+00:00,0.03702646,0.033,0.03328611,0.034380164,0.03568987,0.034851424,0.03519086,0.03453361,0.034443546,Five Points,39.751184,-104.987625
71,2023-05-05 06:00:00+00:00,0.033282015,0.025,0.036522612,0.033683922,0.034553047,0.035605405,0.03490224,0.03520934,0.03456411,Five Points,39.751184,-104.987625
72,2023-05-05 07:00:00+00:00,0.02766687,0.029000000000000005,0.033818007,0.036435463,0.034021243,0.03476451,0.035698753,0.03503272,0.035346176,Five Points,39.751184,-104.987625
73,2023-05-05 08:00:00+00:00,0.031201098,0.027,0.030217685,0.035187006,0.037424337,0.03538633,0.036030605,0.036884543,0.036234424,Five Points,39.751184,-104.987625
74,2023-05-05 09:00:00+00:00,0.02925254,0.037,0.03276035,0.031887773,0.036420275,0.038415145,0.036573954,0.037176486,0.038019467,Five Points,39.751184,-104.987625
75,2023-05-05 10:00:00+00:00,0.03640647,0.029000000000000005,0.029522752,0.032485653,0.031723764,0.03560197,0.037323147,0.03571119,0.03625887,Five Points,39.751184,-104.987625
76,2023-05-05 11:00:00+00:00,0.027968207,0.016,0.035514534,0.029062735,0.031805452,0.031126475,0.0345524,0.0360932,0.034615953,Five Points,39.751184,-104.987625
77,2023-05-05 12:00:00+00:00,0.018345257,0.019,0.029062781,0.035706658,0.030157086,0.032358054,0.031820357,0.034586187,0.03590541,Five Points,39.751184,-104.987625
78,2023-05-05 13:00:00+00:00,0.022213336,0.021,0.021671152,0.029908756,0.035178527,0.031001888,0.03262742,0.03221543,0.034513246,Five Points,39.751184,-104.987625
79,2023-05-05 14:00:00+00:00,0.025206478,0.023,0.026278952,0.025859257,0.03201891,0.035898503,0.03279481,0.034069393,0.033717725,Five Points,39.751184,-104.987625
80,2023-05-05 15:00:00+00:00,0.028721467,0.035,0.030883532,0.03181372,0.031477496,0.036239453,0.039271593,0.036756877,0.037861004,Five Points,39.751184,-104.987625
81,2023-05-05 16:00:00+00:00,0.04166946,0.046,0.03495721,0.03691563,0.03768556,0.037424818,0.040999256,0.043312088,0.041270852,Five Points,39.751184,-104.987625
82,2023-05-05 17:00:00+00:00,0.049982917,0.055,0.045092925,0.03864145,0.04037838,0.04102431,0.040817283,0.04356572,0.04538328,Five Points,39.751184,-104.987625
83,2023-05-05 18:00:00+00:00,0.055401642,0.056999999999999995,0.049907487,0.045354098,0.03967227,0.041142426,0.041655075,0.04150114,0.043470457,Five Points,39.751184,-104.987625
